Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 26 Dec 1922 (52),Accrington Stanley (1),4-1,?,Ashington (1)
?,(Sat) 17 Feb 1923 (7),Accrington Stanley (2),3-4,?,Barrow AFC (1)
?,(Sat) 20 Jan 1923 (3),Accrington Stanley (3),4-3,?,Bradford Park Avenue (1)
?,(Sat) 4 Nov 1922 (44),Accrington Stanley (4),0-4,?,Chesterfield FC (1)
?,(Sat) 13 Jan 1923 (2),Accrington Stanley (5),0-0,?,Crewe Alexandra (1)
?,(Sat) 26 Aug 1922 (34),Accrington Stanley (6),2-1,?,Darlington FC (1)
?,(Sat) 30 Sep 1922 (39),Accrington Stanley (7),3-1,?,Durham City (1)
?,(Mon) 1 Jan 1923 (1),Accrington Stanley (8),4-0,?,Grimsby Town (1)
?,(Sat) 30 Dec 1922 (52),Accrington Stanley (9),4-1,?,Halifax Town (1)
?,(Sat) 10 Mar 1923 (10),Accrington Stanley (10),2-1,?,Hartlepool United (1)
?,(Sat) 5 May 1923 (18),Accrington Stanley (11),1-0,?,Lincoln City (1)
?,(Sat) 21 Apr 1923 (16),Accrington Stanley (12),0-1,?,Nelson (1)
?,(Sat) 3 Feb 1923 (5),Accrington Stanley (13),2-1,?,Rochdale AFC (1)
?,(Sat) 24 Mar 1923 (12),Accrington Stanley (14),3-1,?,Southport FC (1)
?,(Sat) 7 Apr 1923 (14),Accrington Stanley (15),1-0,?,Stalybridge Celtic (1)
?,(Sat) 16 Sep 1922 (37),Accrington Stanley (16),4-1,?,Tranmere Rovers (1)
?,(Sat) 23 Dec 1922 (51),Accrington Stanley (17),2-1,?,Walsall FC (1)
?,(Sat) 7 Oct 1922 (40),Accrington Stanley (18),0-0,?,Wigan Borough (1)
?,(Sat) 21 Oct 1922 (42),Accrington Stanley (19),1-0,?,Wrexham AFC (1)
?,(Sat) 3 Mar 1923 (9),Ashington (2),2-5,?,Accrington Stanley (20)
?,(Sat) 23 Dec 1922 (51),Ashington (3),2-6,?,Barrow AFC (2)
?,(Sat) 14 Apr 1923 (15),Ashington (4),2-1,?,Bradford Park Avenue (2)
?,(Sat) 28 Oct 1922 (43),Ashington (5),2-0,?,Chesterfield FC (2)
?,(Sat) 10 Feb 1923 (6),Ashington (6),2-4,?,Crewe Alexandra (2)
?,(Sat) 16 Sep 1922 (37),Ashington (7),3-1,?,Darlington FC (2)
?,(Mon) 1 Jan 1923 (1),Ashington (8),0-0,?,Durham City (2)
?,(Sat) 17 Feb 1923 (7),Ashington (9),2-1,?,Grimsby Town (2)
?,(Sat) 31 Mar 1923 (13),Ashington (10),3-2,?,Halifax Town (2)
?,(Sat) 30 Sep 1922 (39),Ashington (11),4-2,?,Hartlepool United (2)
