Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 21 Apr 1906 (16),Barnsley FC (1),1-1,?,Blackpool FC (1)
?,(Sat) 23 Dec 1905 (51),Barnsley FC (2),0-1,?,Bradford City (1)
?,(Sat) 24 Mar 1906 (12),Barnsley FC (3),2-2,?,Bristol City FC (1)
?,(Sat) 14 Oct 1905 (41),Barnsley FC (4),1-2,?,Burnley FC (1)
?,(Sat) 28 Oct 1905 (43),Barnsley FC (5),3-0,?,Burton United (1)
?,(Sat) 10 Mar 1906 (10),Barnsley FC (6),1-2,?,Chelsea FC (1)
?,(Sat) 20 Jan 1906 (3),Barnsley FC (7),8-1,?,Chesterfield FC (1)
?,(Sat) 11 Nov 1905 (45),Barnsley FC (8),2-1,?,Gainsborough Trinity (1)
?,(Sat) 7 Apr 1906 (14),Barnsley FC (9),1-1,?,Glossop North End (1)
?,(Sat) 30 Sep 1905 (39),Barnsley FC (10),2-0,?,Grimsby Town (1)
?,(Tue) 17 Apr 1906 (16),Barnsley FC (11),2-0,?,Hull City (1)
?,(Sat) 24 Feb 1906 (8),Barnsley FC (12),3-0,?,Leeds City (1)
?,(Mon) 16 Apr 1906 (16),Barnsley FC (13),0-0,?,Leicester City (1)
?,(Sat) 10 Feb 1906 (6),Barnsley FC (14),4-1,?,Leyton Orient FC (1)
?,(Sat) 9 Sep 1905 (36),Barnsley FC (15),4-2,?,Lincoln City (1)
?,(Sat) 25 Nov 1905 (47),Barnsley FC (16),0-3,?,Manchester United (1)
?,(Sat) 23 Sep 1905 (38),Barnsley FC (17),4-0,?,Port Vale FC (1)
?,(Mon) 1 Jan 1906 (1),Barnsley FC (18),4-0,?,Stockport County (1)
?,(Fri) 13 Apr 1906 (15),Barnsley FC (19),3-0,?,West Bromwich Albion (1)
?,(Sat) 16 Dec 1905 (50),Blackpool FC (2),0-0,?,Barnsley FC (20)
?,(Sat) 3 Mar 1906 (9),Blackpool FC (3),2-2,?,Bradford City (2)
?,(Sat) 27 Jan 1906 (4),Blackpool FC (4),1-3,?,Bristol City FC (2)
?,(Fri) 13 Apr 1906 (15),Blackpool FC (5),0-1,?,Burnley FC (2)
?,(Sat) 2 Sep 1905 (35),Blackpool FC (6),2-0,?,Burton United (2)
?,(Sat) 9 Sep 1905 (36),Blackpool FC (7),0-1,?,Chelsea FC (2)
?,(Sat) 2 Dec 1905 (48),Blackpool FC (8),2-1,?,Chesterfield FC (2)
?,(Sat) 16 Sep 1905 (37),Blackpool FC (9),2-2,?,Gainsborough Trinity (2)
?,(Sat) 10 Feb 1906 (6),Blackpool FC (10),1-0,?,Glossop North End (2)
?,(Wed) 7 Mar 1906 (10),Blackpool FC (11),2-0,?,Grimsby Town (2)
?,(Wed) 14 Mar 1906 (11),Blackpool FC (12),1-2,?,Hull City (2)
?,(Mon) 1 Jan 1906 (1),Blackpool FC (13),0-3,?,Leeds City (2)
?,(Sat) 17 Mar 1906 (11),Blackpool FC (14),0-1,?,Leicester City (2)
?,(Sat) 28 Apr 1906 (17),Blackpool FC (15),3-0,?,Leyton Orient FC (2)
?,(Sat) 31 Mar 1906 (13),Blackpool FC (16),2-0,?,Lincoln City (2)
?,(Sat) 30 Sep 1905 (39),Blackpool FC (17),0-1,?,Manchester United (2)
?,(Sat) 14 Apr 1906 (15),Blackpool FC (18),2-1,?,Port Vale FC (2)
?,(Sat) 14 Oct 1905 (41),Blackpool FC (19),2-0,?,Stockport County (2)
?,(Sat) 4 Nov 1905 (44),Blackpool FC (20),0-3,?,West Bromwich Albion (2)
?,(Sat) 28 Apr 1906 (17),Bradford City (3),0-0,?,Barnsley FC (21)
?,(Sat) 28 Oct 1905 (43),Bradford City (4),2-1,?,Blackpool FC (21)
?,(Sat) 30 Sep 1905 (39),Bradford City (5),1-2,?,Bristol City FC (3)
?,(Tue) 27 Feb 1906 (9),Bradford City (6),0-1,?,Burnley FC (3)
?,(Sat) 6 Jan 1906 (1),Bradford City (7),1-0,?,Burton United (3)
?,(Sat) 16 Sep 1905 (37),Bradford City (8),1-1,?,Chelsea FC (3)
?,(Sat) 14 Apr 1906 (15),Bradford City (9),1-0,?,Chesterfield FC (3)
?,(Sat) 27 Jan 1906 (4),Bradford City (10),1-2,?,Gainsborough Trinity (3)
?,(Sat) 14 Oct 1905 (41),Bradford City (11),2-0,?,Glossop North End (3)
?,(Sat) 7 Apr 1906 (14),Bradford City (12),0-1,?,Grimsby Town (3)
?,(Sat) 31 Mar 1906 (13),Bradford City (13),0-2,?,Hull City (3)
?,(Sat) 2 Sep 1905 (35),Bradford City (14),1-0,?,Leeds City (3)
?,(Sat) 18 Nov 1905 (46),Bradford City (15),3-3,?,Leicester City (3)
?,(Tue) 26 Dec 1905 (52),Bradford City (16),3-0,?,Leyton Orient FC (3)
?,(Sat) 2 Dec 1905 (48),Bradford City (17),2-2,?,Lincoln City (3)
?,(Sat) 10 Feb 1906 (6),Bradford City (18),1-5,?,Manchester United (3)
?,(Sat) 16 Dec 1905 (50),Bradford City (19),2-0,?,Port Vale FC (3)
?,(Tue) 17 Apr 1906 (16),Bradford City (20),0-1,?,Stockport County (3)
?,(Sat) 17 Mar 1906 (11),Bradford City (21),0-1,?,West Bromwich Albion (3)
?,(Sat) 18 Nov 1905 (46),Bristol City FC (4),3-0,?,Barnsley FC (22)
?,(Sat) 23 Sep 1905 (38),Bristol City FC (5),2-1,?,Blackpool FC (22)
?,(Wed) 20 Sep 1905 (38),Bristol City FC (6),1-0,?,Bradford City (22)
?,(Sat) 2 Dec 1905 (48),Bristol City FC (7),2-0,?,Burnley FC (4)
?,(Sat) 16 Dec 1905 (50),Bristol City FC (8),4-0,?,Burton United (4)
?,(Sat) 28 Apr 1906 (17),Bristol City FC (9),2-1,?,Chelsea FC (4)
?,(Sat) 4 Nov 1905 (44),Bristol City FC (10),3-1,?,Chesterfield FC (4)
?,(Fri) 13 Apr 1906 (15),Bristol City FC (11),2-0,?,Gainsborough Trinity (4)
?,(Sat) 9 Sep 1905 (36),Bristol City FC (12),2-1,?,Glossop North End (4)
?,(Tue) 17 Apr 1906 (16),Bristol City FC (13),2-0,?,Grimsby Town (4)
?,(Sat) 21 Oct 1905 (42),Bristol City FC (14),2-1,?,Hull City (4)
?,(Sat) 14 Apr 1906 (15),Bristol City FC (15),2-0,?,Leeds City (4)
?,(Sat) 17 Feb 1906 (7),Bristol City FC (16),1-2,?,Leicester City (4)
?,(Sat) 31 Mar 1906 (13),Bristol City FC (17),1-0,?,Leyton Orient FC (4)
?,(Sat) 3 Mar 1906 (9),Bristol City FC (18),1-0,?,Lincoln City (4)
?,(Sat) 30 Dec 1905 (52),Bristol City FC (19),1-1,?,Manchester United (4)
?,(Sat) 17 Mar 1906 (11),Bristol City FC (20),4-0,?,Port Vale FC (4)
