Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Aug 1927 (34),Doncaster Rovers FC (1),3-0,?,Lincoln City FC (1)
?,(Sat) 27 Aug 1927 (34),Crewe Alexandra FC (1),1-1,?,FC Halifax Town (1)
?,(Sat) 27 Aug 1927 (34),Wigan Borough FC (1920-1931) (1),0-2,?,Hartlepool United FC (1)
?,(Sat) 27 Aug 1927 (34),Nelson FC (1),1-4,?,Accrington Stanley FC (1)
?,(Sat) 27 Aug 1927 (34),Ashington AFC (1),2-2,?,Bradford City AFC (1)
?,(Sat) 27 Aug 1927 (34),Barrow AFC (1),1-3,?,Rochdale AFC (1)
?,(Sat) 27 Aug 1927 (34),Bradford Park Avenue AFC (1),4-0,?,Durham City AFC (1)
?,(Sat) 27 Aug 1927 (34),Chesterfield FC (1),0-1,?,Wrexham AFC (1)
?,(Sat) 27 Aug 1927 (34),Stockport County FC (1),2-0,?,Rotherham United FC (1)
?,(Sat) 27 Aug 1927 (34),Tranmere Rovers FC (1),1-0,?,Southport FC (1)
?,(Sat) 27 Aug 1927 (34),Darlington FC (1),3-0,?,New Brighton Tower FC (1898-1901) (1)
?,(Mon) 29 Aug 1927 (35),Ashington AFC (2),0-2,?,Crewe Alexandra FC (2)
?,(Mon) 29 Aug 1927 (35),Chesterfield FC (2),4-2,?,Durham City AFC (2)
?,(Mon) 29 Aug 1927 (35),Rotherham United FC (2),2-1,?,Tranmere Rovers FC (2)
?,(Mon) 29 Aug 1927 (35),Lincoln City FC (2),4-1,?,Wigan Borough FC (1920-1931) (2)
?,(Mon) 29 Aug 1927 (35),FC Halifax Town (2),5-2,?,Barrow AFC (2)
?,(Tue) 30 Aug 1927 (35),Southport FC (2),2-1,?,Bradford Park Avenue AFC (2)
?,(Tue) 30 Aug 1927 (35),Rochdale AFC (2),2-1,?,Stockport County FC (2)
?,(Wed) 31 Aug 1927 (35),Bradford City AFC (2),0-1,?,Darlington FC (2)
?,(Wed) 31 Aug 1927 (35),Wrexham AFC (2),2-0,?,Crewe Alexandra FC (3)
?,(Wed) 31 Aug 1927 (35),New Brighton Tower FC (1898-1901) (2),3-1,?,Doncaster Rovers FC (2)
?,(Sat) 3 Sep 1927 (35),Southport FC (3),4-0,?,Stockport County FC (3)
?,(Sat) 3 Sep 1927 (35),Durham City AFC (3),1-3,?,Tranmere Rovers FC (3)
?,(Sat) 3 Sep 1927 (35),New Brighton Tower FC (1898-1901) (3),6-0,?,Ashington AFC (3)
?,(Sat) 3 Sep 1927 (35),Rotherham United FC (3),3-0,?,Barrow AFC (3)
?,(Sat) 3 Sep 1927 (35),Wrexham AFC (3),1-1,?,Bradford Park Avenue AFC (3)
?,(Sat) 3 Sep 1927 (35),Lincoln City FC (3),1-0,?,Darlington FC (3)
?,(Sat) 3 Sep 1927 (35),Accrington Stanley FC (2),2-4,?,Wigan Borough FC (1920-1931) (3)
?,(Sat) 3 Sep 1927 (35),Hartlepool United FC (2),1-0,?,Doncaster Rovers FC (3)
?,(Sat) 3 Sep 1927 (35),Bradford City AFC (3),4-1,?,Crewe Alexandra FC (4)
?,(Sat) 3 Sep 1927 (35),Rochdale AFC (3),1-0,?,Nelson FC (2)
?,(Sat) 3 Sep 1927 (35),FC Halifax Town (3),1-2,?,Chesterfield FC (3)
?,(Mon) 5 Sep 1927 (36),Doncaster Rovers FC (4),5-1,?,New Brighton Tower FC (1898-1901) (4)
?,(Mon) 5 Sep 1927 (36),Crewe Alexandra FC (5),1-1,?,Wrexham AFC (4)
?,(Mon) 5 Sep 1927 (36),Bradford Park Avenue AFC (4),5-3,?,Southport FC (4)
?,(Mon) 5 Sep 1927 (36),FC Halifax Town (4),6-1,?,Ashington AFC (4)
