Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Apr 1928 (17),Barnsley FC (1),2-1,?,Blackpool FC (1)
?,(Sat) 29 Oct 1927 (43),Barnsley FC (2),2-3,?,Bristol City FC (1)
?,(Sat) 24 Dec 1927 (51),Barnsley FC (3),3-1,?,Chelsea FC (1)
?,(Sat) 28 Jan 1928 (4),Barnsley FC (4),8-4,?,Fulham FC (1)
?,(Sat) 14 Apr 1928 (15),Barnsley FC (5),1-4,?,Grimsby Town (1)
?,(Sat) 27 Aug 1927 (34),Barnsley FC (6),1-1,?,Hull City (1)
?,(Mon) 26 Sep 1927 (39),Barnsley FC (7),2-1,?,Leeds United (1)
?,(Sat) 24 Sep 1927 (38),Barnsley FC (8),4-2,?,Leyton Orient FC (1)
?,(Mon) 26 Dec 1927 (52),Barnsley FC (9),0-3,?,Manchester City (1)
?,(Tue) 10 Apr 1928 (15),Barnsley FC (10),2-1,?,Nottingham Forest (1)
?,(Sat) 31 Mar 1928 (13),Barnsley FC (11),0-0,?,Notts County FC (1)
?,(Sat) 10 Dec 1927 (49),Barnsley FC (12),0-1,?,Oldham Athletic (1)
?,(Mon) 20 Feb 1928 (8),Barnsley FC (13),4-2,?,Port Vale FC (1)
?,(Sat) 7 Jan 1928 (1),Barnsley FC (14),2-1,?,Preston North End (1)
?,(Sat) 26 Nov 1927 (47),Barnsley FC (15),2-0,?,Reading FC (1)
?,(Sat) 15 Oct 1927 (41),Barnsley FC (16),0-0,?,South Shields (1)
?,(Sat) 12 Nov 1927 (45),Barnsley FC (17),0-1,?,Southampton FC (1)
?,(Mon) 19 Mar 1928 (12),Barnsley FC (18),3-1,?,Stoke City (1)
?,(Sat) 10 Sep 1927 (36),Barnsley FC (19),3-3,?,Swansea City (1)
?,(Sat) 17 Mar 1928 (11),Barnsley FC (20),2-4,?,West Bromwich Albion (1)
?,(Sat) 1 Oct 1927 (39),Barnsley FC (21),2-2,?,Wolverhampton Wanderers (1)
?,(Sat) 17 Dec 1927 (50),Blackpool FC (2),1-3,?,Barnsley FC (22)
?,(Sat) 24 Sep 1927 (38),Blackpool FC (3),6-2,?,Bristol City FC (2)
?,(Sat) 7 Jan 1928 (1),Blackpool FC (4),2-4,?,Chelsea FC (2)
?,(Sat) 5 May 1928 (18),Blackpool FC (5),4-0,?,Fulham FC (2)
?,(Mon) 2 Jan 1928 (1),Blackpool FC (6),4-5,?,Grimsby Town (2)
?,(Sat) 10 Mar 1928 (10),Blackpool FC (7),2-1,?,Hull City (2)
?,(Sat) 19 Nov 1927 (46),Blackpool FC (8),0-2,?,Leeds United (2)
