Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 18 Feb 1961 (7),Accrington Stanley (1),1-0,?,Aldershot Town FC (1)
?,(Mon) 26 Sep 1960 (39),Accrington Stanley (2),0-0,?,Barrow AFC (1)
?,(Sat) 24 Dec 1960 (51),Accrington Stanley (3),1-2,?,Bradford Park Avenue (1)
?,(Sat) 11 Mar 1961 (10),Accrington Stanley (4),1-0,?,Carlisle United (1)
?,(Sat) 10 Sep 1960 (36),Accrington Stanley (5),2-0,?,Chester FC (1)
?,(Sat) 14 Jan 1961 (2),Accrington Stanley (6),1-3,?,Crewe Alexandra (1)
?,(Sat) 17 Dec 1960 (50),Accrington Stanley (7),2-3,?,Crystal Palace FC (1)
?,(Sat) 10 Dec 1960 (49),Accrington Stanley (8),2-2,?,Darlington FC (1)
?,(Mon) 3 Apr 1961 (14),Accrington Stanley (9),2-2,?,Doncaster Rovers (1)
?,(Sat) 8 Apr 1961 (14),Accrington Stanley (10),0-1,?,Exeter City (1)
?,(Mon) 12 Sep 1960 (37),Accrington Stanley (11),3-0,?,Gillingham FC (1)
?,(Sat) 25 Feb 1961 (8),Accrington Stanley (12),3-0,?,Hartlepool United (1)
?,(Sat) 25 Mar 1961 (12),Accrington Stanley (13),1-4,?,Mansfield Town (1)
?,(Mon) 29 Aug 1960 (35),Accrington Stanley (14),3-3,?,Millwall FC (1)
?,(Mon) 3 Oct 1960 (40),Accrington Stanley (15),3-2,?,Northampton Town (1)
?,(Sat) 24 Sep 1960 (38),Accrington Stanley (16),5-1,?,Oldham Athletic (1)
?,(Tue) 11 Apr 1961 (15),Accrington Stanley (17),3-2,?,Peterborough United (1)
?,(Sat) 29 Oct 1960 (43),Accrington Stanley (18),2-0,?,Rochdale AFC (1)
?,(Sat) 22 Apr 1961 (16),Accrington Stanley (19),2-1,?,Southport FC (1)
?,(Sat) 12 Nov 1960 (45),Accrington Stanley (20),4-1,?,Stockport County (1)
?,(Sat) 4 Feb 1961 (5),Accrington Stanley (21),1-2,?,Workington (1)
?,(Fri) 14 Oct 1960 (41),Accrington Stanley (22),0-3,?,Wrexham AFC (1)
?,(Wed) 19 Apr 1961 (16),Accrington Stanley (23),2-0,?,York City (1)
?,(Sat) 1 Oct 1960 (39),Aldershot Town FC (2),3-1,?,Accrington Stanley (24)
?,(Sat) 17 Sep 1960 (37),Aldershot Town FC (3),2-1,?,Barrow AFC (2)
?,(Sat) 3 Sep 1960 (35),Aldershot Town FC (4),3-0,?,Bradford Park Avenue (2)
?,(Sat) 22 Apr 1961 (16),Aldershot Town FC (5),2-1,?,Carlisle United (2)
