Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1955 (33),York City FC (1),1-3,?,Wrexham AFC (1)
?,(Sat) 20 Aug 1955 (33),Chester FC (1),0-0,?,Tranmere Rovers FC (1)
?,(Sat) 20 Aug 1955 (33),Crewe Alexandra FC (1),3-1,?,Stockport County FC (1)
?,(Sat) 20 Aug 1955 (33),Bradford Park Avenue AFC (1),2-0,?,Scunthorpe United FC (1)
?,(Sat) 20 Aug 1955 (33),Derby County FC (1),4-0,?,Mansfield Town FC (1)
?,(Sat) 20 Aug 1955 (33),Grimsby Town FC (1),1-1,?,Rochdale AFC (1)
?,(Sat) 20 Aug 1955 (33),Hartlepool United FC (1),3-0,?,Darlington FC (1)
?,(Sat) 20 Aug 1955 (33),Oldham Athletic AFC (1),1-1,?,Bradford City AFC (1)
?,(Sat) 20 Aug 1955 (33),Workington AFC (1),2-0,?,FC Halifax Town (1)
?,(Sat) 20 Aug 1955 (33),Accrington Stanley FC (1),2-2,?,Gateshead FC (1)
?,(Sat) 20 Aug 1955 (33),Barrow AFC (1),0-2,?,Southport FC (1)
?,(Sat) 20 Aug 1955 (33),Carlisle United FC (1),1-1,?,Chesterfield FC (1)
?,(Mon) 22 Aug 1955 (34),Gateshead FC (2),3-3,?,Tranmere Rovers FC (2)
?,(Mon) 22 Aug 1955 (34),Mansfield Town FC (2),3-2,?,Scunthorpe United FC (2)
?,(Mon) 22 Aug 1955 (34),Stockport County FC (2),0-0,?,Oldham Athletic AFC (2)
?,(Mon) 22 Aug 1955 (34),FC Halifax Town (2),2-2,?,Carlisle United FC (2)
?,(Tue) 23 Aug 1955 (34),Southport FC (2),2-5,?,Derby County FC (2)
?,(Tue) 23 Aug 1955 (34),Grimsby Town FC (2),6-1,?,Chester FC (2)
?,(Wed) 24 Aug 1955 (34),Crewe Alexandra FC (2),1-2,?,York City FC (2)
?,(Wed) 24 Aug 1955 (34),Accrington Stanley FC (2),3-0,?,Rochdale AFC (2)
?,(Wed) 24 Aug 1955 (34),Workington AFC (2),5-1,?,Hartlepool United FC (2)
?,(Wed) 24 Aug 1955 (34),Bradford City AFC (2),4-3,?,Wrexham AFC (2)
?,(Wed) 24 Aug 1955 (34),Chesterfield FC (2),2-1,?,Darlington FC (2)
?,(Thu) 25 Aug 1955 (34),Barrow AFC (2),2-2,?,Bradford Park Avenue AFC (2)
?,(Sat) 27 Aug 1955 (34),Tranmere Rovers FC (3),0-1,?,Carlisle United FC (3)
?,(Sat) 27 Aug 1955 (34),Chesterfield FC (3),1-0,?,Grimsby Town FC (3)
?,(Sat) 27 Aug 1955 (34),Scunthorpe United FC (3),2-1,?,Oldham Athletic AFC (3)
?,(Sat) 27 Aug 1955 (34),Gateshead FC (3),3-2,?,Barrow AFC (3)
?,(Sat) 27 Aug 1955 (34),Stockport County FC (3),4-0,?,Hartlepool United FC (3)
