Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1955 (33),Cardiff City FC (1),3-1,?,Sunderland AFC (1)
?,(Sat) 20 Aug 1955 (33),Everton FC (1),0-4,?,Preston North End FC (1)
?,(Sat) 20 Aug 1955 (33),Tottenham Hotspur FC (1),0-1,?,Burnley FC (1)
?,(Sat) 20 Aug 1955 (33),Chelsea FC (1),0-2,?,Bolton Wanderers FC (1)
?,(Sat) 20 Aug 1955 (33),Birmingham City FC (1),2-2,?,Manchester United FC (1)
?,(Sat) 20 Aug 1955 (33),Huddersfield Town AFC (1),1-0,?,Portsmouth FC (1)
?,(Sat) 20 Aug 1955 (33),Newcastle United FC (1),4-2,?,Sheffield United FC (1)
?,(Sat) 20 Aug 1955 (33),Charlton Athletic FC (1),2-2,?,Luton Town FC (1)
?,(Sat) 20 Aug 1955 (33),West Bromwich Albion FC (1),1-1,?,Wolverhampton Wanderers FC (1)
?,(Sat) 20 Aug 1955 (33),Manchester City FC (1),2-2,?,Aston Villa FC (1)
?,(Sat) 20 Aug 1955 (33),Blackpool FC (1),3-1,?,Arsenal FC (1)
?,(Mon) 22 Aug 1955 (34),Burnley FC (2),0-2,?,Blackpool FC (2)
?,(Mon) 22 Aug 1955 (34),Sheffield United FC (2),0-0,?,Charlton Athletic FC (2)
?,(Tue) 23 Aug 1955 (34),Arsenal FC (2),3-1,?,Cardiff City FC (2)
?,(Wed) 24 Aug 1955 (34),Newcastle United FC (2),2-2,?,Birmingham City FC (2)
?,(Wed) 24 Aug 1955 (34),Manchester United FC (2),2-2,?,Tottenham Hotspur FC (2)
?,(Wed) 24 Aug 1955 (34),West Bromwich Albion FC (2),2-0,?,Everton FC (2)
?,(Wed) 24 Aug 1955 (34),Portsmouth FC (2),2-1,?,Wolverhampton Wanderers FC (2)
?,(Wed) 24 Aug 1955 (34),Preston North End FC (2),2-1,?,Luton Town FC (2)
?,(Wed) 24 Aug 1955 (34),Sunderland AFC (2),5-1,?,Aston Villa FC (2)
?,(Wed) 24 Aug 1955 (34),Huddersfield Town AFC (2),1-3,?,Chelsea FC (2)
?,(Sat) 27 Aug 1955 (34),Wolverhampton Wanderers FC (3),7-2,?,Manchester City FC (2)
?,(Sat) 27 Aug 1955 (34),Bolton Wanderers FC (2),1-3,?,Charlton Athletic FC (3)
?,(Sat) 27 Aug 1955 (34),Preston North End FC (3),4-3,?,Newcastle United FC (3)
?,(Sat) 27 Aug 1955 (34),Sheffield United FC (3),0-3,?,Birmingham City FC (3)
?,(Sat) 27 Aug 1955 (34),Burnley FC (3),0-1,?,Everton FC (3)
?,(Sat) 27 Aug 1955 (34),Aston Villa FC (3),2-0,?,Cardiff City FC (3)
?,(Sat) 27 Aug 1955 (34),Manchester United FC (3),3-1,?,West Bromwich Albion FC (3)
?,(Sat) 27 Aug 1955 (34),Sunderland AFC (3),4-1,?,Huddersfield Town AFC (3)
?,(Sat) 27 Aug 1955 (34),Arsenal FC (3),1-1,?,Chelsea FC (3)
?,(Sat) 27 Aug 1955 (34),Luton Town FC (3),2-1,?,Tottenham Hotspur FC (3)
?,(Sat) 27 Aug 1955 (34),Portsmouth FC (3),3-3,?,Blackpool FC (3)
?,(Mon) 29 Aug 1955 (35),Blackpool FC (4),1-1,?,Burnley FC (4)
?,(Mon) 29 Aug 1955 (35),Chelsea FC (4),0-0,?,Huddersfield Town AFC (4)
?,(Mon) 29 Aug 1955 (35),Aston Villa FC (4),1-4,?,Sunderland AFC (4)
?,(Wed) 31 Aug 1955 (35),Wolverhampton Wanderers FC (4),3-1,?,Portsmouth FC (4)
