Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Aug 1958 (34),Aldershot Town FC (1),0-1,?,Barrow AFC (1)
?,(Sat) 13 Dec 1958 (49),Aldershot Town FC (2),3-3,?,Bradford Park Avenue (1)
?,(Sat) 20 Dec 1958 (50),Aldershot Town FC (3),4-0,?,Carlisle United (1)
?,(Sat) 28 Feb 1959 (8),Aldershot Town FC (4),1-0,?,Chester FC (1)
?,(Wed) 1 Oct 1958 (39),Aldershot Town FC (5),0-4,?,Coventry City (1)
?,(Sat) 10 Jan 1959 (1),Aldershot Town FC (6),0-0,?,Crewe Alexandra (1)
?,(Fri) 26 Dec 1958 (51),Aldershot Town FC (7),1-2,?,Crystal Palace FC (1)
?,(Thu) 4 Sep 1958 (35),Aldershot Town FC (8),1-4,?,Darlington FC (1)
?,(Wed) 22 Apr 1959 (16),Aldershot Town FC (9),1-0,?,Exeter City (1)
?,(Sat) 13 Sep 1958 (36),Aldershot Town FC (10),8-1,?,Gateshead FC (1)
?,(Mon) 30 Mar 1959 (13),Aldershot Town FC (11),4-2,?,Gillingham FC (1)
?,(Sat) 14 Mar 1959 (10),Aldershot Town FC (12),2-4,?,Hartlepool United (1)
?,(Sat) 14 Feb 1959 (6),Aldershot Town FC (13),4-2,?,Millwall FC (1)
?,(Sat) 11 Apr 1959 (14),Aldershot Town FC (14),1-3,?,Northampton Town (1)
?,(Sat) 17 Jan 1959 (2),Aldershot Town FC (15),1-3,?,Oldham Athletic (1)
?,(Sat) 20 Sep 1958 (37),Aldershot Town FC (16),0-4,?,Port Vale FC (1)
?,(Wed) 17 Sep 1958 (37),Aldershot Town FC (17),0-0,?,Shrewsbury Town (1)
?,(Sat) 1 Nov 1958 (43),Aldershot Town FC (18),3-2,?,Southport FC (1)
?,(Sat) 28 Mar 1959 (12),Aldershot Town FC (19),1-4,?,Torquay United (1)
?,(Sat) 4 Oct 1958 (39),Aldershot Town FC (20),0-5,?,Walsall FC (1)
?,(Sat) 18 Oct 1958 (41),Aldershot Town FC (21),0-0,?,Watford FC (1)
?,(Sat) 29 Nov 1958 (47),Aldershot Town FC (22),2-0,?,Workington (1)
?,(Sat) 25 Apr 1959 (16),Aldershot Town FC (23),0-1,?,York City (1)
?,(Sat) 3 Jan 1959 (0),Barrow AFC (2),3-4,?,Aldershot Town FC (24)
?,(Sat) 28 Feb 1959 (8),Barrow AFC (3),2-3,?,Bradford Park Avenue (2)
?,(Mon) 29 Sep 1958 (39),Barrow AFC (4),1-3,?,Carlisle United (2)
?,(Sat) 1 Nov 1958 (43),Barrow AFC (5),1-2,?,Chester FC (2)
?,(Sat) 4 Oct 1958 (39),Barrow AFC (6),0-3,?,Coventry City (2)
?,(Sat) 25 Apr 1959 (16),Barrow AFC (7),0-2,?,Crewe Alexandra (2)
?,(Sat) 14 Mar 1959 (10),Barrow AFC (8),1-0,?,Crystal Palace FC (2)
?,(Sat) 20 Sep 1958 (37),Barrow AFC (9),2-1,?,Darlington FC (2)
?,(Mon) 1 Sep 1958 (35),Barrow AFC (10),1-0,?,Exeter City (2)
?,(Sat) 23 Aug 1958 (33),Barrow AFC (11),0-3,?,Gateshead FC (2)
?,(Mon) 15 Sep 1958 (37),Barrow AFC (12),2-2,?,Gillingham FC (2)
?,(Tue) 21 Apr 1959 (16),Barrow AFC (13),1-1,?,Hartlepool United (2)
?,(Sat) 6 Sep 1958 (35),Barrow AFC (14),3-1,?,Millwall FC (2)
