Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Feb 1975 (4),Barnsley FC (1),2-2,?,Bradford City AFC (1)
?,(Sat) 2 Nov 1974 (43),Barnsley FC (2),1-1,?,Brentford FC (1)
?,(Tue) 17 Sep 1974 (37),Barnsley FC (3),1-1,?,Cambridge United FC (1)
?,(Sat) 31 Aug 1974 (34),Barnsley FC (4),0-1,?,Chester FC (1)
?,(Sat) 8 Mar 1975 (9),Barnsley FC (5),1-1,?,Crewe Alexandra FC (1)
?,(Sat) 19 Apr 1975 (15),Barnsley FC (6),1-1,?,Darlington FC (1)
?,(Sat) 15 Feb 1975 (6),Barnsley FC (7),0-1,?,Doncaster Rovers FC (1)
?,(Sat) 17 Aug 1974 (32),Barnsley FC (8),1-0,?,Exeter City FC (1)
?,(Sat) 19 Oct 1974 (41),Barnsley FC (9),2-1,?,Hartlepool United FC (1)
?,(Sat) 16 Nov 1974 (45),Barnsley FC (10),0-2,?,Lincoln City FC (1)
?,(Tue) 15 Oct 1974 (41),Barnsley FC (11),1-3,?,Mansfield Town FC (1)
?,(Sat) 28 Sep 1974 (38),Barnsley FC (12),2-1,?,Newport County AFC (1)
?,(Sat) 21 Dec 1974 (50),Barnsley FC (13),5-1,?,Northampton Town FC (1)
?,(Sat) 5 Apr 1975 (13),Barnsley FC (14),2-0,?,Reading FC (1)
?,(Sat) 22 Mar 1975 (11),Barnsley FC (15),5-3,?,Rochdale AFC (1)
?,(Tue) 25 Feb 1975 (8),Barnsley FC (16),1-1,?,Rotherham United FC (1)
?,(Tue) 3 Sep 1974 (35),Barnsley FC (17),2-2,?,Scunthorpe United FC (1)
?,(Sat) 18 Jan 1975 (2),Barnsley FC (18),1-0,?,Shrewsbury Town FC (1)
?,(Sat) 4 Jan 1975 (0),Barnsley FC (19),3-0,?,Southport FC (1)
?,(Fri) 13 Sep 1974 (36),Barnsley FC (20),2-0,?,Stockport County FC (1)
?,(Tue) 22 Apr 1975 (16),Barnsley FC (21),1-0,?,Swansea City AFC (1)
?,(Sat) 7 Dec 1974 (48),Barnsley FC (22),0-1,?,Torquay United FC (1)
?,(Sat) 5 Oct 1974 (39),Barnsley FC (23),0-1,?,Workington AFC (1)
?,(Sat) 9 Nov 1974 (44),Bradford City AFC (2),2-0,?,Barnsley FC (24)
?,(Wed) 23 Oct 1974 (42),Bradford City AFC (3),1-0,?,Brentford FC (2)
?,(Sat) 22 Mar 1975 (11),Bradford City AFC (4),1-1,?,Cambridge United FC (2)
?,(Sat) 14 Sep 1974 (36),Bradford City AFC (5),2-0,?,Chester FC (2)
?,(Sat) 17 Aug 1974 (32),Bradford City AFC (6),1-2,?,Crewe Alexandra FC (2)
?,(Sat) 18 Jan 1975 (2),Bradford City AFC (7),1-1,?,Darlington FC (2)
?,(Sat) 12 Oct 1974 (40),Bradford City AFC (8),2-0,?,Doncaster Rovers FC (2)
?,(Wed) 4 Sep 1974 (35),Bradford City AFC (9),0-1,?,Exeter City FC (2)
?,(Wed) 29 Jan 1975 (4),Bradford City AFC (10),3-0,?,Hartlepool United FC (2)
?,(Sat) 12 Apr 1975 (14),Bradford City AFC (11),1-2,?,Lincoln City FC (2)
?,(Sat) 8 Feb 1975 (5),Bradford City AFC (12),1-1,?,Mansfield Town FC (2)
?,(Wed) 18 Sep 1974 (37),Bradford City AFC (13),0-1,?,Newport County AFC (2)
?,(Wed) 23 Apr 1975 (16),Bradford City AFC (14),2-1,?,Northampton Town FC (2)
?,(Sat) 22 Feb 1975 (7),Bradford City AFC (15),1-3,?,Reading FC (2)
?,(Sat) 28 Dec 1974 (51),Bradford City AFC (16),1-0,?,Rochdale AFC (2)
?,(Wed) 16 Apr 1975 (15),Bradford City AFC (17),1-1,?,Rotherham United FC (2)
?,(Sat) 31 Aug 1974 (34),Bradford City AFC (18),3-0,?,Scunthorpe United FC (2)
?,(Sat) 26 Oct 1974 (42),Bradford City AFC (19),1-2,?,Shrewsbury Town FC (2)
?,(Sat) 21 Dec 1974 (50),Bradford City AFC (20),1-2,?,Southport FC (2)
?,(Sat) 28 Sep 1974 (38),Bradford City AFC (21),2-0,?,Stockport County FC (2)
?,(Mon) 31 Mar 1975 (13),Bradford City AFC (22),1-2,?,Swansea City AFC (2)
?,(Sat) 14 Dec 1974 (49),Bradford City AFC (23),3-0,?,Torquay United FC (2)
?,(Sat) 7 Dec 1974 (48),Bradford City AFC (24),1-1,?,Workington AFC (2)
?,(Sat) 8 Feb 1975 (5),Brentford FC (3),3-0,?,Barnsley FC (25)
?,(Mon) 4 Nov 1974 (44),Brentford FC (4),0-0,?,Bradford City AFC (25)
?,(Sat) 14 Sep 1974 (36),Brentford FC (5),1-0,?,Cambridge United FC (3)
?,(Sat) 22 Mar 1975 (11),Brentford FC (6),1-1,?,Chester FC (3)
?,(Sat) 28 Sep 1974 (38),Brentford FC (7),1-0,?,Crewe Alexandra FC (3)
?,(Sat) 7 Dec 1974 (48),Brentford FC (8),3-0,?,Darlington FC (3)
?,(Sat) 12 Apr 1975 (14),Brentford FC (9),1-1,?,Doncaster Rovers FC (3)
?,(Sat) 28 Dec 1974 (51),Brentford FC (10),2-0,?,Exeter City FC (3)
?,(Sat) 22 Feb 1975 (7),Brentford FC (11),1-0,?,Hartlepool United FC (3)
?,(Sat) 12 Oct 1974 (40),Brentford FC (12),1-1,?,Lincoln City FC (3)
?,(Sat) 9 Nov 1974 (44),Brentford FC (13),2-3,?,Mansfield Town FC (3)
?,(Tue) 1 Apr 1975 (13),Brentford FC (14),0-0,?,Newport County AFC (3)
?,(Sat) 17 Aug 1974 (32),Brentford FC (15),1-0,?,Northampton Town FC (3)
?,(Sat) 25 Jan 1975 (3),Brentford FC (16),1-0,?,Reading FC (3)
?,(Sat) 8 Mar 1975 (9),Brentford FC (17),3-0,?,Rochdale AFC (3)
?,(Mon) 16 Sep 1974 (37),Brentford FC (18),3-4,?,Rotherham United FC (3)
?,(Sat) 21 Dec 1974 (50),Brentford FC (19),2-0,?,Scunthorpe United FC (3)
?,(Sat) 26 Apr 1975 (16),Brentford FC (20),2-1,?,Shrewsbury Town FC (3)
?,(Mon) 21 Apr 1975 (16),Brentford FC (21),1-0,?,Southport FC (3)
?,(Mon) 7 Apr 1975 (14),Brentford FC (22),3-0,?,Stockport County FC (3)
?,(Sat) 31 Aug 1974 (34),Brentford FC (23),1-0,?,Swansea City AFC (3)
?,(Sat) 26 Oct 1974 (42),Brentford FC (24),3-1,?,Torquay United FC (3)
?,(Sat) 18 Jan 1975 (2),Brentford FC (25),2-2,?,Workington AFC (3)
?,(Tue) 14 Jan 1975 (2),Cambridge United FC (4),2-0,?,Barnsley FC (26)
?,(Fri) 6 Sep 1974 (35),Cambridge United FC (5),0-1,?,Bradford City AFC (26)
?,(Thu) 26 Dec 1974 (51),Cambridge United FC (6),2-0,?,Brentford FC (26)
?,(Tue) 3 Sep 1974 (35),Cambridge United FC (7),3-0,?,Chester FC (4)
?,(Fri) 4 Apr 1975 (13),Cambridge United FC (8),2-0,?,Crewe Alexandra FC (4)
?,(Fri) 14 Mar 1975 (10),Cambridge United FC (9),1-0,?,Darlington FC (4)
?,(Fri) 28 Mar 1975 (12),Cambridge United FC (10),4-1,?,Doncaster Rovers FC (4)
?,(Fri) 18 Oct 1974 (41),Cambridge United FC (11),1-1,?,Exeter City FC (4)
?,(Tue) 1 Oct 1974 (39),Cambridge United FC (12),3-2,?,Hartlepool United FC (4)
?,(Sat) 21 Sep 1974 (37),Cambridge United FC (13),5-0,?,Lincoln City FC (4)
?,(Tue) 24 Sep 1974 (38),Cambridge United FC (14),2-2,?,Mansfield Town FC (4)
?,(Sat) 16 Nov 1974 (45),Cambridge United FC (15),1-1,?,Newport County AFC (4)
?,(Fri) 1 Nov 1974 (43),Cambridge United FC (16),3-4,?,Northampton Town FC (4)
?,(Tue) 18 Mar 1975 (11),Cambridge United FC (17),1-0,?,Reading FC (4)
?,(Sat) 1 Feb 1975 (4),Cambridge United FC (18),1-1,?,Rochdale AFC (4)
?,(Sat) 30 Nov 1974 (47),Cambridge United FC (19),0-0,?,Rotherham United FC (4)
?,(Sat) 19 Apr 1975 (15),Cambridge United FC (20),2-0,?,Scunthorpe United FC (4)
?,(Tue) 15 Oct 1974 (41),Cambridge United FC (21),0-2,?,Shrewsbury Town FC (4)
?,(Fri) 4 Oct 1974 (39),Cambridge United FC (22),1-0,?,Southport FC (4)
?,(Sat) 11 Jan 1975 (1),Cambridge United FC (23),1-0,?,Stockport County FC (4)
?,(Sat) 15 Feb 1975 (6),Cambridge United FC (24),2-0,?,Swansea City AFC (4)
?,(Fri) 28 Feb 1975 (8),Cambridge United FC (25),3-1,?,Torquay United FC (4)
?,(Fri) 23 Aug 1974 (33),Cambridge United FC (26),3-0,?,Workington AFC (4)
?,(Sat) 1 Mar 1975 (8),Chester FC (5),2-1,?,Barnsley FC (27)
?,(Thu) 26 Dec 1974 (51),Chester FC (6),1-0,?,Bradford City AFC (27)
?,(Sat) 7 Sep 1974 (35),Chester FC (7),2-0,?,Brentford FC (27)
?,(Wed) 23 Oct 1974 (42),Chester FC (8),1-1,?,Cambridge United FC (27)
?,(Sat) 19 Oct 1974 (41),Chester FC (9),2-0,?,Crewe Alexandra FC (5)
?,(Wed) 16 Apr 1975 (15),Chester FC (10),1-0,?,Darlington FC (5)
?,(Wed) 2 Oct 1974 (39),Chester FC (11),3-0,?,Doncaster Rovers FC (5)
?,(Sat) 5 Apr 1975 (13),Chester FC (12),1-1,?,Exeter City FC (5)
?,(Sat) 24 Aug 1974 (33),Chester FC (13),3-0,?,Hartlepool United FC (5)
?,(Wed) 19 Mar 1975 (11),Chester FC (14),4-1,?,Lincoln City FC (5)
?,(Sat) 15 Mar 1975 (10),Chester FC (15),0-0,?,Mansfield Town FC (5)
?,(Sat) 15 Feb 1975 (6),Chester FC (16),4-1,?,Newport County AFC (5)
?,(Sat) 1 Feb 1975 (4),Chester FC (17),4-1,?,Northampton Town FC (5)
?,(Wed) 25 Sep 1974 (38),Chester FC (18),2-0,?,Reading FC (5)
?,(Sat) 2 Nov 1974 (43),Chester FC (19),4-0,?,Rochdale AFC (5)
?,(Sat) 11 Jan 1975 (1),Chester FC (20),0-1,?,Rotherham United FC (5)
?,(Sat) 5 Oct 1974 (39),Chester FC (21),1-0,?,Scunthorpe United FC (5)
?,(Sat) 4 Jan 1975 (0),Chester FC (22),1-1,?,Shrewsbury Town FC (5)
?,(Sat) 19 Apr 1975 (15),Chester FC (23),3-0,?,Southport FC (5)
?,(Sat) 30 Nov 1974 (47),Chester FC (24),3-1,?,Stockport County FC (5)
?,(Sat) 16 Nov 1974 (45),Chester FC (25),3-0,?,Swansea City AFC (5)
?,(Sat) 21 Sep 1974 (37),Chester FC (26),3-0,?,Torquay United FC (5)
?,(Sat) 29 Mar 1975 (12),Chester FC (27),0-0,?,Workington AFC (5)
?,(Wed) 25 Sep 1974 (38),Crewe Alexandra FC (6),1-1,?,Barnsley FC (28)
?,(Wed) 19 Mar 1975 (11),Crewe Alexandra FC (7),0-0,?,Bradford City AFC (28)
?,(Sat) 15 Mar 1975 (10),Crewe Alexandra FC (8),1-1,?,Brentford FC (28)
