Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Oct 1973 (40),Barnsley FC (1),2-2,?,Bradford City (1)
?,(Sat) 22 Dec 1973 (51),Barnsley FC (2),2-1,?,Brentford FC (1)
?,(Sat) 3 Nov 1973 (44),Barnsley FC (3),3-2,?,Bury FC (1)
?,(Sun) 27 Jan 1974 (3),Barnsley FC (4),1-1,?,Chester FC (1)
?,(Sat) 25 Aug 1973 (34),Barnsley FC (5),0-1,?,Colchester United (1)
?,(Sat) 17 Nov 1973 (46),Barnsley FC (6),2-1,?,Crewe Alexandra (1)
?,(Sun) 24 Feb 1974 (7),Barnsley FC (7),1-0,?,Darlington FC (1)
?,(Tue) 23 Oct 1973 (43),Barnsley FC (8),2-0,?,Doncaster Rovers (1)
?,(Sat) 23 Mar 1974 (11),Barnsley FC (9),3-0,?,Exeter City (1)
?,(Tue) 26 Mar 1974 (12),Barnsley FC (10),3-1,?,Gillingham FC (1)
?,(Sat) 20 Apr 1974 (15),Barnsley FC (11),2-0,?,Hartlepool United (1)
?,(Tue) 18 Sep 1973 (38),Barnsley FC (12),0-1,?,Lincoln City (1)
?,(Sat) 8 Sep 1973 (36),Barnsley FC (13),1-1,?,Mansfield Town (1)
?,(Sat) 20 Oct 1973 (42),Barnsley FC (14),1-1,?,Newport County AFC (1)
?,(Sat) 6 Apr 1974 (13),Barnsley FC (15),0-2,?,Northampton Town (1)
?,(Tue) 16 Apr 1974 (15),Barnsley FC (16),0-0,?,Peterborough United (1)
?,(Sun) 3 Feb 1974 (4),Barnsley FC (17),3-2,?,Reading FC (1)
?,(Sun) 3 Mar 1974 (8),Barnsley FC (18),1-0,?,Rotherham United (1)
?,(Tue) 1 Jan 1974 (0),Barnsley FC (19),5-0,?,Scunthorpe United (1)
?,(Sat) 22 Sep 1973 (38),Barnsley FC (20),4-0,?,Stockport County (1)
?,(Sun) 10 Mar 1974 (9),Barnsley FC (21),1-0,?,Swansea City (1)
?,(Sat) 12 Jan 1974 (1),Barnsley FC (22),1-0,?,Torquay United (1)
?,(Sun) 17 Feb 1974 (6),Barnsley FC (23),4-0,?,Workington (1)
?,(Sat) 23 Feb 1974 (7),Bradford City (2),3-0,?,Barnsley FC (24)
?,(Sat) 8 Dec 1973 (49),Bradford City (3),1-1,?,Brentford FC (2)
?,(Sat) 29 Dec 1973 (52),Bradford City (4),4-2,?,Bury FC (2)
?,(Sat) 27 Oct 1973 (43),Bradford City (5),1-1,?,Chester FC (2)
?,(Sat) 27 Apr 1974 (16),Bradford City (6),1-1,?,Colchester United (2)
?,(Sat) 29 Sep 1973 (39),Bradford City (7),0-1,?,Crewe Alexandra (2)
?,(Wed) 26 Dec 1973 (52),Bradford City (8),3-0,?,Darlington FC (2)
?,(Sat) 1 Sep 1973 (35),Bradford City (9),1-1,?,Doncaster Rovers (2)
?,(Sun) 20 Jan 1974 (2),Bradford City (10),1-0,?,Exeter City (2)
?,(Wed) 31 Oct 1973 (44),Bradford City (11),0-0,?,Gillingham FC (2)
?,(Wed) 6 Mar 1974 (9),Bradford City (12),2-0,?,Hartlepool United (2)
?,(Sun) 10 Feb 1974 (5),Bradford City (13),4-0,?,Lincoln City (2)
?,(Wed) 14 Nov 1973 (46),Bradford City (14),3-1,?,Mansfield Town (2)
?,(Wed) 3 Apr 1974 (13),Bradford City (15),3-0,?,Newport County AFC (2)
?,(Sat) 13 Oct 1973 (41),Bradford City (16),1-1,?,Northampton Town (2)
?,(Sat) 15 Sep 1973 (37),Bradford City (17),1-1,?,Peterborough United (2)
?,(Sat) 10 Nov 1973 (45),Bradford City (18),4-3,?,Reading FC (2)
?,(Wed) 12 Sep 1973 (37),Bradford City (19),2-1,?,Rotherham United (2)
?,(Wed) 3 Oct 1973 (40),Bradford City (20),2-1,?,Scunthorpe United (2)
?,(Sun) 17 Mar 1974 (10),Bradford City (21),0-1,?,Stockport County (2)
?,(Wed) 20 Mar 1974 (11),Bradford City (22),3-1,?,Swansea City (2)
?,(Sat) 30 Mar 1974 (12),Bradford City (23),2-1,?,Torquay United (2)
?,(Sat) 13 Apr 1974 (14),Bradford City (24),3-2,?,Workington (2)
?,(Sat) 29 Sep 1973 (39),Brentford FC (3),5-1,?,Barnsley FC (25)
?,(Sat) 20 Apr 1974 (15),Brentford FC (4),2-0,?,Bradford City (25)
?,(Sat) 9 Feb 1974 (5),Brentford FC (5),1-2,?,Bury FC (3)
?,(Sat) 17 Nov 1973 (46),Brentford FC (6),3-0,?,Chester FC (3)
?,(Tue) 16 Apr 1974 (15),Brentford FC (7),0-0,?,Colchester United (3)
?,(Mon) 1 Apr 1974 (13),Brentford FC (8),3-0,?,Crewe Alexandra (3)
?,(Sat) 15 Dec 1973 (50),Brentford FC (9),0-0,?,Darlington FC (3)
?,(Sat) 15 Sep 1973 (37),Brentford FC (10),2-0,?,Doncaster Rovers (3)
?,(Sat) 1 Sep 1973 (35),Brentford FC (11),0-1,?,Exeter City (3)
?,(Sat) 1 Dec 1973 (48),Brentford FC (12),0-3,?,Gillingham FC (3)
?,(Sat) 19 Jan 1974 (2),Brentford FC (13),1-2,?,Hartlepool United (3)
?,(Sat) 23 Feb 1974 (7),Brentford FC (14),2-1,?,Lincoln City (3)
?,(Sat) 3 Nov 1973 (44),Brentford FC (15),4-1,?,Mansfield Town (3)
?,(Wed) 26 Dec 1973 (52),Brentford FC (16),1-1,?,Newport County AFC (3)
?,(Mon) 18 Mar 1974 (11),Brentford FC (17),3-1,?,Northampton Town (3)
?,(Sat) 13 Oct 1973 (41),Brentford FC (18),0-1,?,Peterborough United (3)
?,(Mon) 17 Sep 1973 (38),Brentford FC (19),0-1,?,Reading FC (3)
?,(Sat) 20 Oct 1973 (42),Brentford FC (20),1-1,?,Rotherham United (3)
?,(Sat) 9 Mar 1974 (9),Brentford FC (21),2-1,?,Scunthorpe United (3)
?,(Sat) 6 Apr 1974 (13),Brentford FC (22),0-0,?,Stockport County (3)
?,(Sat) 5 Jan 1974 (0),Brentford FC (23),0-2,?,Swansea City (3)
?,(Mon) 10 Sep 1973 (37),Brentford FC (24),0-0,?,Torquay United (3)
?,(Sat) 23 Mar 1974 (11),Brentford FC (25),1-1,?,Workington (3)
?,(Sat) 30 Mar 1974 (12),Bury FC (4),2-0,?,Barnsley FC (26)
?,(Sat) 8 Sep 1973 (36),Bury FC (5),3-0,?,Bradford City (26)
?,(Sat) 22 Sep 1973 (38),Bury FC (6),3-0,?,Brentford FC (26)
?,(Sat) 6 Oct 1973 (40),Bury FC (7),3-1,?,Chester FC (4)
?,(Sun) 3 Feb 1974 (4),Bury FC (8),2-0,?,Colchester United (4)
?,(Sun) 17 Mar 1974 (10),Bury FC (9),2-0,?,Crewe Alexandra (4)
?,(Tue) 2 Oct 1973 (40),Bury FC (10),5-1,?,Darlington FC (4)
?,(Sat) 13 Apr 1974 (14),Bury FC (11),3-1,?,Doncaster Rovers (4)
?,(Fri) 12 Apr 1974 (14),Bury FC (12),0-0,?,Exeter City (4)
?,(Sun) 17 Feb 1974 (6),Bury FC (13),3-2,?,Gillingham FC (4)
?,(Tue) 11 Sep 1973 (37),Bury FC (14),1-0,?,Hartlepool United (4)
?,(Tue) 13 Nov 1973 (46),Bury FC (15),2-1,?,Lincoln City (4)
?,(Sun) 27 Jan 1974 (3),Bury FC (16),2-0,?,Mansfield Town (4)
?,(Sat) 27 Apr 1974 (16),Bury FC (17),5-0,?,Newport County AFC (4)
?,(Sat) 27 Oct 1973 (43),Bury FC (18),3-1,?,Northampton Town (4)
?,(Sat) 10 Nov 1973 (45),Bury FC (19),0-2,?,Peterborough United (4)
?,(Sat) 12 Jan 1974 (1),Bury FC (20),1-0,?,Reading FC (4)
?,(Sat) 22 Dec 1973 (51),Bury FC (21),3-1,?,Rotherham United (4)
?,(Tue) 26 Mar 1974 (12),Bury FC (22),0-0,?,Scunthorpe United (4)
?,(Sun) 3 Mar 1974 (8),Bury FC (23),1-1,?,Stockport County (4)
?,(Sat) 8 Dec 1973 (49),Bury FC (24),0-2,?,Swansea City (4)
?,(Sat) 25 Aug 1973 (34),Bury FC (25),4-0,?,Torquay United (4)
?,(Tue) 1 Jan 1974 (0),Bury FC (26),3-1,?,Workington (4)
?,(Wed) 3 Apr 1974 (13),Chester FC (5),3-1,?,Barnsley FC (27)
?,(Sun) 10 Mar 1974 (9),Chester FC (6),1-0,?,Bradford City (27)
?,(Sat) 13 Apr 1974 (14),Chester FC (7),0-0,?,Brentford FC (27)
?,(Sun) 24 Feb 1974 (7),Chester FC (8),1-1,?,Bury FC (27)
?,(Wed) 14 Nov 1973 (46),Chester FC (9),0-4,?,Colchester United (5)
?,(Wed) 26 Dec 1973 (52),Chester FC (10),1-0,?,Crewe Alexandra (5)
?,(Sun) 10 Feb 1974 (5),Chester FC (11),1-0,?,Darlington FC (5)
?,(Sat) 13 Oct 1973 (41),Chester FC (12),3-0,?,Doncaster Rovers (5)
?,(Sat) 15 Sep 1973 (37),Chester FC (13),0-1,?,Exeter City (5)
?,(Sat) 20 Oct 1973 (42),Chester FC (14),2-4,?,Gillingham FC (5)
?,(Fri) 31 Aug 1973 (35),Chester FC (15),3-1,?,Hartlepool United (5)
?,(Sat) 29 Sep 1973 (39),Chester FC (16),2-3,?,Lincoln City (5)
?,(Wed) 3 Oct 1973 (40),Chester FC (17),1-1,?,Mansfield Town (5)
?,(Sat) 29 Dec 1973 (52),Chester FC (18),3-0,?,Newport County AFC (5)
?,(Wed) 1 May 1974 (17),Chester FC (19),0-0,?,Northampton Town (5)
?,(Wed) 20 Mar 1974 (11),Chester FC (20),2-1,?,Peterborough United (5)
?,(Sat) 27 Apr 1974 (16),Chester FC (21),0-0,?,Reading FC (5)
?,(Sat) 3 Nov 1973 (44),Chester FC (22),1-0,?,Rotherham United (5)
?,(Sat) 23 Mar 1974 (11),Chester FC (23),2-0,?,Scunthorpe United (5)
?,(Tue) 16 Apr 1974 (15),Chester FC (24),2-1,?,Stockport County (5)
?,(Sat) 19 Jan 1974 (2),Chester FC (25),1-0,?,Swansea City (5)
?,(Sat) 8 Dec 1973 (49),Chester FC (26),1-1,?,Torquay United (5)
?,(Wed) 12 Sep 1973 (37),Chester FC (27),1-0,?,Workington (5)
?,(Sat) 19 Jan 1974 (2),Colchester United (6),2-0,?,Barnsley FC (28)
?,(Sat) 1 Dec 1973 (48),Colchester United (7),4-0,?,Bradford City (28)
?,(Fri) 12 Apr 1974 (14),Colchester United (8),2-1,?,Brentford FC (28)
?,(Tue) 19 Mar 1974 (11),Colchester United (9),1-1,?,Bury FC (28)
?,(Fri) 5 Apr 1974 (13),Colchester United (10),1-1,?,Chester FC (28)
?,(Sat) 1 Sep 1973 (35),Colchester United (11),3-2,?,Crewe Alexandra (6)
?,(Fri) 12 Oct 1973 (41),Colchester United (12),3-0,?,Darlington FC (6)
?,(Tue) 2 Apr 1974 (13),Colchester United (13),3-0,?,Doncaster Rovers (6)
?,(Fri) 28 Sep 1973 (39),Colchester United (14),1-0,?,Exeter City (6)
?,(Sat) 20 Apr 1974 (15),Colchester United (15),0-2,?,Gillingham FC (6)
?,(Fri) 22 Feb 1974 (7),Colchester United (16),3-0,?,Hartlepool United (6)
?,(Sat) 5 Jan 1974 (0),Colchester United (17),4-1,?,Lincoln City (6)
?,(Fri) 22 Mar 1974 (11),Colchester United (18),1-0,?,Mansfield Town (6)
?,(Sat) 15 Sep 1973 (37),Colchester United (19),4-1,?,Newport County AFC (6)
?,(Sat) 29 Dec 1973 (52),Colchester United (20),1-0,?,Northampton Town (6)
?,(Wed) 26 Dec 1973 (52),Colchester United (21),1-1,?,Peterborough United (6)
?,(Tue) 11 Sep 1973 (37),Colchester United (22),0-0,?,Reading FC (6)
?,(Fri) 8 Mar 1974 (9),Colchester United (23),0-1,?,Rotherham United (6)
?,(Fri) 19 Oct 1973 (42),Colchester United (24),2-0,?,Scunthorpe United (6)
?,(Sat) 17 Nov 1973 (46),Colchester United (25),3-1,?,Stockport County (6)
?,(Fri) 8 Feb 1974 (5),Colchester United (26),2-0,?,Swansea City (6)
?,(Tue) 2 Oct 1973 (40),Colchester United (27),2-2,?,Torquay United (6)
?,(Fri) 2 Nov 1973 (44),Colchester United (28),3-0,?,Workington (6)
?,(Sat) 13 Apr 1974 (14),Crewe Alexandra (7),0-1,?,Barnsley FC (29)
?,(Sat) 22 Dec 1973 (51),Crewe Alexandra (8),1-0,?,Bradford City (29)
?,(Sat) 26 Jan 1974 (3),Crewe Alexandra (9),0-0,?,Brentford FC (29)
?,(Sat) 20 Oct 1973 (42),Crewe Alexandra (10),1-0,?,Bury FC (29)
?,(Sun) 3 Mar 1974 (8),Crewe Alexandra (11),1-0,?,Chester FC (29)
?,(Tue) 1 Jan 1974 (0),Crewe Alexandra (12),1-2,?,Colchester United (29)
?,(Sat) 3 Nov 1973 (44),Crewe Alexandra (13),1-1,?,Darlington FC (7)
?,(Sat) 8 Dec 1973 (49),Crewe Alexandra (14),4-0,?,Doncaster Rovers (7)
?,(Sun) 10 Mar 1974 (9),Crewe Alexandra (15),2-5,?,Exeter City (7)
?,(Sat) 25 Aug 1973 (34),Crewe Alexandra (16),1-0,?,Gillingham FC (7)
?,(Sat) 23 Mar 1974 (11),Crewe Alexandra (17),1-3,?,Hartlepool United (7)
?,(Sat) 27 Apr 1974 (16),Crewe Alexandra (18),2-1,?,Lincoln City (7)
?,(Sat) 22 Sep 1973 (38),Crewe Alexandra (19),1-1,?,Mansfield Town (7)
?,(Wed) 3 Oct 1973 (40),Crewe Alexandra (20),4-1,?,Newport County AFC (7)
?,(Tue) 16 Apr 1974 (15),Crewe Alexandra (21),0-2,?,Northampton Town (7)
?,(Wed) 14 Nov 1973 (46),Crewe Alexandra (22),2-1,?,Peterborough United (7)
?,(Wed) 27 Mar 1974 (12),Crewe Alexandra (23),2-1,?,Reading FC (7)
?,(Sat) 8 Sep 1973 (36),Crewe Alexandra (24),1-8,?,Rotherham United (7)
?,(Sat) 12 Jan 1974 (1),Crewe Alexandra (25),1-0,?,Scunthorpe United (7)
?,(Sat) 6 Oct 1973 (40),Crewe Alexandra (26),1-3,?,Stockport County (7)
?,(Wed) 12 Sep 1973 (37),Crewe Alexandra (27),0-0,?,Swansea City (7)
?,(Sun) 17 Feb 1974 (6),Crewe Alexandra (28),0-0,?,Torquay United (7)
?,(Sun) 3 Feb 1974 (4),Crewe Alexandra (29),1-0,?,Workington (7)
?,(Sat) 27 Apr 1974 (16),Darlington FC (8),4-2,?,Barnsley FC (30)
?,(Sun) 3 Mar 1974 (8),Darlington FC (9),2-1,?,Bradford City (30)
?,(Sat) 8 Sep 1973 (36),Darlington FC (10),1-2,?,Brentford FC (30)
?,(Mon) 17 Sep 1973 (38),Darlington FC (11),0-0,?,Bury FC (30)
?,(Sat) 22 Sep 1973 (38),Darlington FC (12),1-2,?,Chester FC (30)
?,(Sat) 16 Feb 1974 (6),Darlington FC (13),1-0,?,Colchester United (30)
?,(Sat) 30 Mar 1974 (12),Darlington FC (14),3-0,?,Crewe Alexandra (30)
