Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 1973 (34),Arsenal FC (1),3-0,?,Manchester United FC (1)
?,(Sat) 25 Aug 1973 (34),West Ham United FC (1),1-2,?,Newcastle United FC (1)
?,(Sat) 25 Aug 1973 (34),Leeds United FC (1),3-1,?,Everton FC (1)
?,(Sat) 25 Aug 1973 (34),Ipswich Town FC (1),1-1,?,Leicester City FC (1)
?,(Sat) 25 Aug 1973 (34),Wolverhampton Wanderers FC (1),3-1,?,Norwich City FC (1)
?,(Sat) 25 Aug 1973 (34),Liverpool FC (1),1-0,?,Stoke City FC (1)
?,(Sat) 25 Aug 1973 (34),Queens Park Rangers FC (1),1-1,?,Southampton FC (1)
?,(Sat) 25 Aug 1973 (34),Manchester City FC (1),3-1,?,Birmingham City FC (1)
?,(Sat) 25 Aug 1973 (34),Sheffield United FC (1),0-2,?,Burnley FC (1)
?,(Sat) 25 Aug 1973 (34),Coventry City FC (1),1-0,?,Tottenham Hotspur FC (1)
?,(Sat) 25 Aug 1973 (34),Derby County FC (1),1-0,?,Chelsea FC (1)
?,(Mon) 27 Aug 1973 (35),West Ham United FC (2),3-3,?,Ipswich Town FC (2)
?,(Tue) 28 Aug 1973 (35),Burnley FC (2),1-0,?,Chelsea FC (2)
?,(Tue) 28 Aug 1973 (35),Wolverhampton Wanderers FC (2),2-0,?,Sheffield United FC (2)
?,(Tue) 28 Aug 1973 (35),Coventry City FC (2),1-0,?,Liverpool FC (2)
?,(Tue) 28 Aug 1973 (35),Everton FC (2),1-1,?,Leicester City FC (2)
?,(Tue) 28 Aug 1973 (35),Birmingham City FC (2),1-2,?,Tottenham Hotspur FC (2)
?,(Tue) 28 Aug 1973 (35),Arsenal FC (2),1-2,?,Leeds United FC (2)
?,(Wed) 29 Aug 1973 (35),Manchester United FC (2),1-0,?,Stoke City FC (2)
?,(Wed) 29 Aug 1973 (35),Norwich City FC (2),0-0,?,Queens Park Rangers FC (2)
?,(Wed) 29 Aug 1973 (35),Derby County FC (2),1-0,?,Manchester City FC (2)
?,(Wed) 29 Aug 1973 (35),Newcastle United FC (2),0-1,?,Southampton FC (2)
?,(Sat) 1 Sep 1973 (35),Everton FC (3),3-0,?,Ipswich Town FC (3)
?,(Sat) 1 Sep 1973 (35),Stoke City FC (3),1-1,?,Manchester City FC (3)
?,(Sat) 1 Sep 1973 (35),Chelsea FC (3),1-2,?,Sheffield United FC (3)
?,(Sat) 1 Sep 1973 (35),Birmingham City FC (3),0-0,?,Derby County FC (3)
?,(Sat) 1 Sep 1973 (35),Newcastle United FC (3),1-1,?,Arsenal FC (3)
?,(Sat) 1 Sep 1973 (35),Burnley FC (3),2-2,?,Coventry City FC (3)
?,(Sat) 1 Sep 1973 (35),Leicester City FC (3),1-1,?,Liverpool FC (3)
?,(Sat) 1 Sep 1973 (35),Norwich City FC (3),2-2,?,West Ham United FC (3)
?,(Sat) 1 Sep 1973 (35),Manchester United FC (3),2-1,?,Queens Park Rangers FC (3)
?,(Sat) 1 Sep 1973 (35),Southampton FC (3),2-1,?,Wolverhampton Wanderers FC (3)
?,(Sat) 1 Sep 1973 (35),Tottenham Hotspur FC (3),0-3,?,Leeds United FC (3)
?,(Tue) 4 Sep 1973 (36),Ipswich Town FC (4),1-3,?,Newcastle United FC (4)
?,(Tue) 4 Sep 1973 (36),Queens Park Rangers FC (4),0-0,?,West Ham United FC (4)
?,(Tue) 4 Sep 1973 (36),Southampton FC (4),2-2,?,Norwich City FC (4)
?,(Tue) 4 Sep 1973 (36),Liverpool FC (4),2-0,?,Derby County FC (4)
?,(Tue) 4 Sep 1973 (36),Sheffield United FC (4),5-0,?,Arsenal FC (4)
?,(Wed) 5 Sep 1973 (36),Stoke City FC (4),0-0,?,Everton FC (4)
?,(Wed) 5 Sep 1973 (36),Leicester City FC (4),1-0,?,Manchester United FC (4)
?,(Wed) 5 Sep 1973 (36),Tottenham Hotspur FC (4),2-3,?,Burnley FC (4)
?,(Wed) 5 Sep 1973 (36),Manchester City FC (4),1-0,?,Coventry City FC (4)
?,(Wed) 5 Sep 1973 (36),Leeds United FC (4),4-1,?,Wolverhampton Wanderers FC (4)
?,(Wed) 5 Sep 1973 (36),Chelsea FC (4),3-1,?,Birmingham City FC (4)
?,(Sat) 8 Sep 1973 (36),Manchester City FC (5),2-1,?,Norwich City FC (5)
?,(Sat) 8 Sep 1973 (36),West Ham United FC (5),0-1,?,Tottenham Hotspur FC (5)
?,(Sat) 8 Sep 1973 (36),Coventry City FC (5),2-0,?,Southampton FC (5)
?,(Sat) 8 Sep 1973 (36),Queens Park Rangers FC (5),3-3,?,Stoke City FC (5)
?,(Sat) 8 Sep 1973 (36),Derby County FC (5),2-1,?,Everton FC (5)
?,(Sat) 8 Sep 1973 (36),Ipswich Town FC (5),2-1,?,Manchester United FC (5)
?,(Sat) 8 Sep 1973 (36),Arsenal FC (5),0-2,?,Leicester City FC (5)
?,(Sat) 8 Sep 1973 (36),Liverpool FC (5),1-0,?,Chelsea FC (5)
?,(Sat) 8 Sep 1973 (36),Sheffield United FC (5),1-1,?,Newcastle United FC (5)
?,(Sat) 8 Sep 1973 (36),Wolverhampton Wanderers FC (5),0-2,?,Burnley FC (5)
?,(Sat) 8 Sep 1973 (36),Leeds United FC (5),3-0,?,Birmingham City FC (5)
?,(Mon) 10 Sep 1973 (37),West Ham United FC (6),2-3,?,Queens Park Rangers FC (6)
?,(Tue) 11 Sep 1973 (37),Burnley FC (6),2-2,?,Tottenham Hotspur FC (6)
?,(Tue) 11 Sep 1973 (37),Birmingham City FC (6),2-4,?,Chelsea FC (6)
?,(Tue) 11 Sep 1973 (37),Everton FC (6),1-1,?,Stoke City FC (6)
?,(Tue) 11 Sep 1973 (37),Arsenal FC (6),1-0,?,Sheffield United FC (6)
?,(Tue) 11 Sep 1973 (37),Coventry City FC (6),2-1,?,Manchester City FC (6)
?,(Tue) 11 Sep 1973 (37),Wolverhampton Wanderers FC (6),0-2,?,Leeds United FC (6)
?,(Wed) 12 Sep 1973 (37),Newcastle United FC (6),3-1,?,Ipswich Town FC (6)
?,(Wed) 12 Sep 1973 (37),Derby County FC (6),3-1,?,Liverpool FC (6)
?,(Wed) 12 Sep 1973 (37),Manchester United FC (6),1-2,?,Leicester City FC (6)
?,(Wed) 12 Sep 1973 (37),Norwich City FC (6),2-0,?,Southampton FC (6)
?,(Sat) 15 Sep 1973 (37),Chelsea FC (7),1-0,?,Coventry City FC (7)
?,(Sat) 15 Sep 1973 (37),Tottenham Hotspur FC (7),1-2,?,Sheffield United FC (7)
?,(Sat) 15 Sep 1973 (37),Southampton FC (7),1-2,?,Leeds United FC (7)
?,(Sat) 15 Sep 1973 (37),Birmingham City FC (7),1-1,?,Liverpool FC (7)
?,(Sat) 15 Sep 1973 (37),Everton FC (7),1-0,?,Queens Park Rangers FC (7)
?,(Sat) 15 Sep 1973 (37),Manchester United FC (7),3-1,?,West Ham United FC (7)
?,(Sat) 15 Sep 1973 (37),Leicester City FC (7),1-1,?,Manchester City FC (7)
?,(Sat) 15 Sep 1973 (37),Burnley FC (7),1-1,?,Derby County FC (7)
?,(Sat) 15 Sep 1973 (37),Norwich City FC (7),0-4,?,Arsenal FC (7)
?,(Sat) 15 Sep 1973 (37),Stoke City FC (7),1-1,?,Ipswich Town FC (7)
?,(Sat) 15 Sep 1973 (37),Newcastle United FC (7),2-0,?,Wolverhampton Wanderers FC (7)
?,(Tue) 18 Sep 1973 (38),Coventry City FC (8),1-0,?,Derby County FC (8)
?,(Sat) 22 Sep 1973 (38),Liverpool FC (8),3-2,?,Tottenham Hotspur FC (8)
?,(Sat) 22 Sep 1973 (38),Derby County FC (9),6-2,?,Southampton FC (8)
?,(Sat) 22 Sep 1973 (38),Arsenal FC (8),2-1,?,Stoke City FC (8)
?,(Sat) 22 Sep 1973 (38),Coventry City FC (9),2-2,?,Newcastle United FC (8)
?,(Sat) 22 Sep 1973 (38),Manchester City FC (8),3-2,?,Chelsea FC (8)
?,(Sat) 22 Sep 1973 (38),Ipswich Town FC (8),3-2,?,Burnley FC (8)
?,(Sat) 22 Sep 1973 (38),Queens Park Rangers FC (8),2-2,?,Birmingham City FC (8)
?,(Sat) 22 Sep 1973 (38),Wolverhampton Wanderers FC (8),1-1,?,Everton FC (8)
?,(Sat) 22 Sep 1973 (38),Sheffield United FC (8),1-0,?,Norwich City FC (8)
?,(Sat) 22 Sep 1973 (38),West Ham United FC (8),1-1,?,Leicester City FC (8)
?,(Sat) 22 Sep 1973 (38),Leeds United FC (8),0-0,?,Manchester United FC (8)
?,(Sat) 29 Sep 1973 (39),Newcastle United FC (9),2-3,?,Queens Park Rangers FC (9)
?,(Sat) 29 Sep 1973 (39),Southampton FC (9),3-0,?,Sheffield United FC (9)
