Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 1973 (34),Bury FC (1),4-0,?,Torquay United FC (1)
?,(Sat) 25 Aug 1973 (34),Swansea City AFC (1),2-0,?,Chester FC (1)
?,(Sat) 25 Aug 1973 (34),Crewe Alexandra FC (1),1-0,?,Gillingham FC (1)
?,(Sat) 25 Aug 1973 (34),Exeter City FC (1),0-0,?,Bradford City AFC (1)
?,(Sat) 25 Aug 1973 (34),Barnsley FC (1),0-1,?,Colchester United FC (1)
?,(Sat) 25 Aug 1973 (34),Peterborough United FC (1),2-1,?,Mansfield Town FC (1)
?,(Sat) 25 Aug 1973 (34),Doncaster Rovers FC (1),1-1,?,Stockport County FC (1)
?,(Sat) 25 Aug 1973 (34),Northampton Town FC (1),3-1,?,Rotherham United FC (1)
?,(Sat) 25 Aug 1973 (34),Darlington FC (1),0-0,?,Workington AFC (1)
?,(Sat) 25 Aug 1973 (34),Lincoln City FC (1),1-0,?,Scunthorpe United FC (1)
?,(Sat) 25 Aug 1973 (34),Newport County AFC (1),0-0,?,Reading FC (1)
?,(Sat) 25 Aug 1973 (34),Hartlepool United FC (1),1-0,?,Brentford FC (1)
?,(Fri) 31 Aug 1973 (35),Chester FC (2),3-1,?,Hartlepool United FC (2)
?,(Sat) 1 Sep 1973 (35),Gillingham FC (2),1-1,?,Newport County AFC (2)
?,(Sat) 1 Sep 1973 (35),Stockport County FC (2),1-1,?,Peterborough United FC (2)
?,(Sat) 1 Sep 1973 (35),Brentford FC (2),0-1,?,Exeter City FC (2)
?,(Sat) 1 Sep 1973 (35),Workington AFC (2),0-0,?,Bury FC (2)
?,(Sat) 1 Sep 1973 (35),Torquay United FC (2),2-1,?,Lincoln City FC (2)
?,(Sat) 1 Sep 1973 (35),Colchester United FC (2),3-2,?,Crewe Alexandra FC (2)
?,(Sat) 1 Sep 1973 (35),Scunthorpe United FC (2),3-0,?,Barnsley FC (2)
?,(Sat) 1 Sep 1973 (35),Mansfield Town FC (2),2-0,?,Northampton Town FC (2)
?,(Sat) 1 Sep 1973 (35),Bradford City AFC (2),1-1,?,Doncaster Rovers FC (2)
?,(Sat) 1 Sep 1973 (35),Reading FC (2),2-0,?,Darlington FC (2)
?,(Sat) 1 Sep 1973 (35),Rotherham United FC (2),1-0,?,Swansea City AFC (2)
?,(Fri) 7 Sep 1973 (36),Northampton Town FC (3),0-0,?,Colchester United FC (3)
?,(Fri) 7 Sep 1973 (36),Doncaster Rovers FC (3),0-1,?,Torquay United FC (3)
?,(Sat) 8 Sep 1973 (36),Lincoln City FC (3),1-1,?,Stockport County FC (3)
?,(Sat) 8 Sep 1973 (36),Exeter City FC (3),1-1,?,Workington AFC (3)
?,(Sat) 8 Sep 1973 (36),Hartlepool United FC (3),1-2,?,Reading FC (3)
?,(Sat) 8 Sep 1973 (36),Bury FC (3),3-0,?,Bradford City AFC (3)
?,(Sat) 8 Sep 1973 (36),Darlington FC (3),1-2,?,Brentford FC (3)
?,(Sat) 8 Sep 1973 (36),Swansea City AFC (3),0-3,?,Gillingham FC (3)
?,(Sat) 8 Sep 1973 (36),Peterborough United FC (3),1-0,?,Scunthorpe United FC (3)
?,(Sat) 8 Sep 1973 (36),Newport County AFC (3),0-2,?,Chester FC (3)
?,(Sat) 8 Sep 1973 (36),Barnsley FC (3),1-1,?,Mansfield Town FC (3)
?,(Sat) 8 Sep 1973 (36),Crewe Alexandra FC (3),1-8,?,Rotherham United FC (3)
?,(Mon) 10 Sep 1973 (37),Stockport County FC (4),1-1,?,Mansfield Town FC (4)
?,(Mon) 10 Sep 1973 (37),Brentford FC (4),0-0,?,Torquay United FC (4)
?,(Tue) 11 Sep 1973 (37),Northampton Town FC (4),1-0,?,Newport County AFC (4)
?,(Tue) 11 Sep 1973 (37),Bury FC (4),1-0,?,Hartlepool United FC (4)
?,(Tue) 11 Sep 1973 (37),Colchester United FC (4),0-0,?,Reading FC (4)
?,(Tue) 11 Sep 1973 (37),Doncaster Rovers FC (4),1-0,?,Barnsley FC (4)
?,(Wed) 12 Sep 1973 (37),Crewe Alexandra FC (4),0-0,?,Swansea City AFC (4)
?,(Wed) 12 Sep 1973 (37),Exeter City FC (4),3-0,?,Darlington FC (4)
?,(Wed) 12 Sep 1973 (37),Chester FC (4),1-0,?,Workington AFC (4)
?,(Wed) 12 Sep 1973 (37),Gillingham FC (4),7-2,?,Scunthorpe United FC (4)
?,(Wed) 12 Sep 1973 (37),Lincoln City FC (4),1-1,?,Peterborough United FC (4)
?,(Wed) 12 Sep 1973 (37),Bradford City AFC (4),2-1,?,Rotherham United FC (4)
?,(Fri) 14 Sep 1973 (37),Stockport County FC (5),2-2,?,Northampton Town FC (5)
?,(Fri) 14 Sep 1973 (37),Scunthorpe United FC (5),0-0,?,Crewe Alexandra FC (5)
?,(Sat) 15 Sep 1973 (37),Brentford FC (5),2-0,?,Doncaster Rovers FC (5)
?,(Sat) 15 Sep 1973 (37),Torquay United FC (5),1-1,?,Barnsley FC (5)
?,(Sat) 15 Sep 1973 (37),Reading FC (5),2-2,?,Bury FC (5)
?,(Sat) 15 Sep 1973 (37),Chester FC (5),0-1,?,Exeter City FC (5)
?,(Sat) 15 Sep 1973 (37),Rotherham United FC (5),2-2,?,Hartlepool United FC (5)
?,(Sat) 15 Sep 1973 (37),Bradford City AFC (5),1-1,?,Peterborough United FC (5)
?,(Sat) 15 Sep 1973 (37),Workington AFC (5),1-1,?,Lincoln City FC (5)
?,(Sat) 15 Sep 1973 (37),Mansfield Town FC (5),2-1,?,Swansea City AFC (5)
?,(Sat) 15 Sep 1973 (37),Colchester United FC (5),4-1,?,Newport County AFC (5)
?,(Sat) 15 Sep 1973 (37),Gillingham FC (5),0-1,?,Darlington FC (5)
?,(Mon) 17 Sep 1973 (38),Hartlepool United FC (6),1-3,?,Exeter City FC (6)
?,(Mon) 17 Sep 1973 (38),Darlington FC (6),0-0,?,Bury FC (6)
?,(Mon) 17 Sep 1973 (38),Brentford FC (6),0-1,?,Reading FC (6)
?,(Mon) 17 Sep 1973 (38),Peterborough United FC (6),5-1,?,Doncaster Rovers FC (6)
