Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 21 Feb 1953 (7),Accrington Stanley (1),1-0,?,Barrow AFC (1)
?,(Sat) 11 Apr 1953 (14),Accrington Stanley (2),1-1,?,Bradford City (1)
?,(Thu) 1 Jan 1953 (0),Accrington Stanley (3),3-2,?,Bradford Park Avenue (1)
?,(Wed) 27 Aug 1952 (34),Accrington Stanley (4),1-0,?,Carlisle United (1)
?,(Sat) 1 Nov 1952 (43),Accrington Stanley (5),1-1,?,Chester FC (1)
?,(Sat) 17 Jan 1953 (2),Accrington Stanley (6),1-1,?,Chesterfield FC (1)
?,(Sat) 18 Oct 1952 (41),Accrington Stanley (7),1-1,?,Crewe Alexandra (1)
?,(Sat) 25 Apr 1953 (16),Accrington Stanley (8),1-0,?,Darlington FC (1)
?,(Sat) 13 Dec 1952 (49),Accrington Stanley (9),1-1,?,Gateshead FC (1)
?,(Sat) 27 Sep 1952 (38),Accrington Stanley (10),1-2,?,Grimsby Town (1)
?,(Wed) 10 Sep 1952 (36),Accrington Stanley (11),1-1,?,Halifax Town (1)
?,(Sat) 20 Dec 1952 (50),Accrington Stanley (12),1-1,?,Hartlepool United (1)
?,(Sat) 31 Jan 1953 (4),Accrington Stanley (13),2-2,?,Mansfield Town (1)
?,(Mon) 6 Apr 1953 (14),Accrington Stanley (14),0-2,?,Oldham Athletic (1)
?,(Sat) 14 Mar 1953 (10),Accrington Stanley (15),1-1,?,Port Vale FC (1)
?,(Sat) 29 Nov 1952 (47),Accrington Stanley (16),2-1,?,Rochdale AFC (1)
?,(Sat) 28 Mar 1953 (12),Accrington Stanley (17),2-1,?,Scunthorpe United (1)
?,(Sat) 28 Feb 1953 (8),Accrington Stanley (18),1-2,?,Southport FC (1)
?,(Sat) 15 Nov 1952 (45),Accrington Stanley (19),1-4,?,Stockport County (1)
?,(Sat) 13 Sep 1952 (36),Accrington Stanley (20),0-2,?,Tranmere Rovers (1)
?,(Sat) 30 Aug 1952 (34),Accrington Stanley (21),0-1,?,Workington (1)
?,(Sat) 27 Dec 1952 (51),Accrington Stanley (22),1-2,?,Wrexham AFC (1)
?,(Sat) 7 Feb 1953 (5),Accrington Stanley (23),1-0,?,York City (1)
?,(Sat) 4 Oct 1952 (39),Barrow AFC (2),2-0,?,Accrington Stanley (24)
?,(Sat) 28 Feb 1953 (8),Barrow AFC (3),5-1,?,Bradford City (2)
?,(Sat) 6 Sep 1952 (35),Barrow AFC (4),2-0,?,Bradford Park Avenue (2)
?,(Sat) 15 Nov 1952 (45),Barrow AFC (5),0-0,?,Carlisle United (2)
?,(Sat) 13 Dec 1952 (49),Barrow AFC (6),3-0,?,Chester FC (2)
