Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 17 Oct 1970 (41),AFC Bournemouth (1),1-1,?,Aldershot Town FC (1)
?,(Wed) 17 Mar 1971 (11),AFC Bournemouth (2),0-0,?,Barrow AFC (1)
?,(Sat) 17 Apr 1971 (15),AFC Bournemouth (3),1-0,?,Brentford FC (1)
?,(Sat) 3 Oct 1970 (39),AFC Bournemouth (4),3-0,?,Cambridge United (1)
?,(Sat) 6 Mar 1971 (9),AFC Bournemouth (5),3-1,?,Chester FC (1)
?,(Fri) 18 Sep 1970 (37),AFC Bournemouth (6),4-1,?,Colchester United (1)
?,(Sat) 28 Nov 1970 (47),AFC Bournemouth (7),2-2,?,Crewe Alexandra (1)
?,(Sat) 20 Mar 1971 (11),AFC Bournemouth (8),1-0,?,Darlington FC (1)
?,(Wed) 27 Jan 1971 (4),AFC Bournemouth (9),4-1,?,Exeter City (1)
?,(Sat) 22 Aug 1970 (33),AFC Bournemouth (10),2-1,?,Grimsby Town (1)
?,(Sat) 14 Nov 1970 (45),AFC Bournemouth (11),3-0,?,Hartlepool United (1)
?,(Sat) 31 Oct 1970 (43),AFC Bournemouth (12),3-0,?,Lincoln City (1)
?,(Sat) 3 Apr 1971 (13),AFC Bournemouth (13),2-2,?,Newport County AFC (1)
?,(Sat) 23 Jan 1971 (3),AFC Bournemouth (14),4-2,?,Northampton Town (1)
?,(Sat) 6 Feb 1971 (5),AFC Bournemouth (15),1-1,?,Notts County FC (1)
?,(Sat) 16 Jan 1971 (2),AFC Bournemouth (16),5-0,?,Oldham Athletic (1)
?,(Mon) 31 Aug 1970 (35),AFC Bournemouth (17),1-0,?,Peterborough United (1)
?,(Wed) 30 Sep 1970 (39),AFC Bournemouth (18),0-2,?,Scunthorpe United (1)
?,(Fri) 9 Apr 1971 (14),AFC Bournemouth (19),4-0,?,Southend United (1)
?,(Sat) 20 Feb 1971 (7),AFC Bournemouth (20),0-1,?,Southport FC (1)
?,(Sat) 5 Sep 1970 (35),AFC Bournemouth (21),2-0,?,Stockport County (1)
?,(Wed) 23 Sep 1970 (38),AFC Bournemouth (22),1-0,?,Workington (1)
?,(Sat) 1 May 1971 (17),AFC Bournemouth (23),4-0,?,York City (1)
?,(Sat) 15 Aug 1970 (32),Aldershot Town FC (2),2-0,?,AFC Bournemouth (24)
?,(Sat) 24 Oct 1970 (42),Aldershot Town FC (3),3-0,?,Barrow AFC (2)
?,(Sat) 16 Jan 1971 (2),Aldershot Town FC (4),1-0,?,Brentford FC (2)
?,(Wed) 30 Sep 1970 (39),Aldershot Town FC (5),2-2,?,Cambridge United (2)
?,(Fri) 9 Apr 1971 (14),Aldershot Town FC (6),1-0,?,Chester FC (2)
?,(Fri) 26 Feb 1971 (8),Aldershot Town FC (7),0-1,?,Colchester United (2)
?,(Sat) 27 Mar 1971 (12),Aldershot Town FC (8),0-0,?,Crewe Alexandra (2)
?,(Sat) 10 Oct 1970 (40),Aldershot Town FC (9),2-2,?,Darlington FC (2)
?,(Sat) 20 Feb 1971 (7),Aldershot Town FC (10),2-2,?,Exeter City (2)
?,(Sat) 28 Nov 1970 (47),Aldershot Town FC (11),3-2,?,Grimsby Town (2)
?,(Sat) 24 Apr 1971 (16),Aldershot Town FC (12),1-0,?,Hartlepool United (2)
?,(Sat) 26 Sep 1970 (38),Aldershot Town FC (13),0-2,?,Lincoln City (2)
?,(Sat) 6 Feb 1971 (5),Aldershot Town FC (14),1-1,?,Newport County AFC (2)
?,(Sat) 10 Apr 1971 (14),Aldershot Town FC (15),1-1,?,Northampton Town (2)
