Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 12 Apr 1971 (15),Aston Villa FC (1),0-0,?,Barnsley FC (1)
?,(Sat) 5 Dec 1970 (48),Aston Villa FC (2),1-0,?,Bradford City AFC (1)
?,(Sat) 3 Oct 1970 (39),Aston Villa FC (3),0-0,?,Brighton & Hove Albion FC (1)
?,(Wed) 30 Sep 1970 (39),Aston Villa FC (4),1-1,?,Bristol Rovers FC (1)
?,(Wed) 11 Nov 1970 (45),Aston Villa FC (5),1-0,?,Bury FC (1)
?,(Sat) 17 Oct 1970 (41),Aston Villa FC (6),0-0,?,Chesterfield FC (1)
?,(Sat) 5 Sep 1970 (35),Aston Villa FC (7),3-2,?,Doncaster Rovers FC (1)
?,(Sat) 30 Jan 1971 (4),Aston Villa FC (8),1-0,?,Fulham FC (1)
?,(Wed) 23 Sep 1970 (38),Aston Villa FC (9),2-1,?,Gillingham FC (1)
?,(Sat) 13 Mar 1971 (10),Aston Villa FC (10),1-1,?,FC Halifax Town (1)
?,(Mon) 31 Aug 1970 (35),Aston Villa FC (11),0-1,?,Mansfield Town FC (1)
?,(Sat) 22 Aug 1970 (33),Aston Villa FC (12),1-1,?,Plymouth Argyle FC (1)
?,(Sat) 16 Jan 1971 (2),Aston Villa FC (13),1-0,?,Port Vale FC (1)
?,(Sat) 19 Sep 1970 (37),Aston Villa FC (14),2-0,?,Preston North End FC (1)
?,(Tue) 4 May 1971 (18),Aston Villa FC (15),2-1,?,Reading FC (1)
?,(Sat) 17 Apr 1971 (15),Aston Villa FC (16),1-0,?,Rochdale AFC (1)
?,(Sat) 13 Feb 1971 (6),Aston Villa FC (17),1-0,?,Rotherham United FC (1)
?,(Sat) 26 Dec 1970 (51),Aston Villa FC (18),2-0,?,Shrewsbury Town FC (1)
?,(Sat) 3 Apr 1971 (13),Aston Villa FC (19),3-0,?,Swansea City AFC (1)
?,(Sat) 7 Nov 1970 (44),Aston Villa FC (20),0-1,?,Torquay United FC (1)
?,(Sat) 24 Oct 1970 (42),Aston Villa FC (21),1-0,?,Tranmere Rovers FC (1)
