Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Sep 1946 (36),Barnsley FC (1),3-1,?,Birmingham City FC (1)
?,(Sat) 7 Dec 1946 (48),Barnsley FC (2),3-1,?,Bradford Park Avenue AFC (1)
?,(Mon) 16 Sep 1946 (37),Barnsley FC (3),1-0,?,Burnley FC (1)
?,(Sat) 26 Oct 1946 (42),Barnsley FC (4),4-0,?,Bury FC (1)
?,(Sat) 23 Nov 1946 (46),Barnsley FC (5),1-2,?,Chesterfield FC (1)
?,(Sat) 4 Jan 1947 (0),Barnsley FC (6),0-2,?,Coventry City FC (1)
?,(Sat) 3 May 1947 (17),Barnsley FC (7),4-1,?,Fulham FC (1)
?,(Sat) 22 Mar 1947 (11),Barnsley FC (8),1-0,?,Leicester City FC (1)
?,(Sat) 10 May 1947 (18),Barnsley FC (9),4-0,?,Luton Town FC (1)
?,(Sat) 19 Apr 1947 (15),Barnsley FC (10),0-2,?,Manchester City FC (1)
?,(Sat) 5 Apr 1947 (13),Barnsley FC (11),4-1,?,Millwall FC (1)
?,(Sat) 28 Sep 1946 (38),Barnsley FC (12),1-1,?,Newcastle United FC (1)
?,(Fri) 4 Apr 1947 (13),Barnsley FC (13),3-1,?,Newport County AFC (1)
?,(Sat) 31 Aug 1946 (34),Barnsley FC (14),3-2,?,Nottingham Forest FC (1)
?,(Sat) 9 Nov 1946 (44),Barnsley FC (15),1-3,?,Plymouth Argyle FC (1)
?,(Mon) 9 Sep 1946 (36),Barnsley FC (16),4-1,?,Sheffield Wednesday FC (1)
?,(Wed) 25 Dec 1946 (51),Barnsley FC (17),4-4,?,Southampton FC (1)
?,(Sat) 17 May 1947 (19),Barnsley FC (18),3-1,?,Swansea City AFC (1)
?,(Sat) 12 Oct 1946 (40),Barnsley FC (19),1-3,?,Tottenham Hotspur FC (1)
?,(Mon) 26 May 1947 (21),Barnsley FC (20),2-1,?,West Bromwich Albion FC (1)
?,(Sat) 21 Dec 1946 (50),Barnsley FC (21),1-2,?,West Ham United FC (1)
?,(Sat) 18 Jan 1947 (2),Birmingham City FC (2),1-2,?,Barnsley FC (22)
?,(Sat) 3 May 1947 (17),Birmingham City FC (3),4-0,?,Bradford Park Avenue AFC (2)
?,(Sat) 7 Sep 1946 (35),Birmingham City FC (4),0-2,?,Burnley FC (2)
?,(Sat) 7 Dec 1946 (48),Birmingham City FC (5),3-0,?,Bury FC (2)
?,(Sat) 22 Feb 1947 (7),Birmingham City FC (6),0-0,?,Chesterfield FC (2)
?,(Sat) 15 Feb 1947 (6),Birmingham City FC (7),2-0,?,Coventry City FC (2)
?,(Sat) 5 Apr 1947 (13),Birmingham City FC (8),2-1,?,Fulham FC (2)
?,(Wed) 4 Sep 1946 (35),Birmingham City FC (9),4-0,?,Leicester City FC (2)
?,(Sat) 19 Apr 1947 (15),Birmingham City FC (10),1-0,?,Luton Town FC (2)
?,(Sat) 9 Nov 1946 (44),Birmingham City FC (11),3-1,?,Manchester City FC (2)
?,(Sat) 26 Oct 1946 (42),Birmingham City FC (12),4-0,?,Millwall FC (2)
?,(Mon) 7 Apr 1947 (14),Birmingham City FC (13),2-0,?,Newcastle United FC (2)
?,(Sat) 21 Sep 1946 (37),Birmingham City FC (14),1-1,?,Newport County AFC (2)
?,(Sat) 5 Oct 1946 (39),Birmingham City FC (15),4-0,?,Nottingham Forest FC (2)
?,(Sat) 21 Dec 1946 (50),Birmingham City FC (16),6-1,?,Plymouth Argyle FC (2)
?,(Sat) 23 Nov 1946 (46),Birmingham City FC (17),3-1,?,Sheffield Wednesday FC (2)
?,(Sat) 1 Feb 1947 (4),Birmingham City FC (18),3-1,?,Southampton FC (2)
?,(Wed) 25 Dec 1946 (51),Birmingham City FC (19),3-1,?,Swansea City AFC (2)
?,(Sat) 28 Dec 1946 (51),Birmingham City FC (20),1-0,?,Tottenham Hotspur FC (2)
?,(Wed) 25 Sep 1946 (38),Birmingham City FC (21),1-0,?,West Bromwich Albion FC (2)
?,(Sat) 22 Mar 1947 (11),Birmingham City FC (22),3-0,?,West Ham United FC (2)
?,(Sat) 12 Apr 1947 (14),Bradford Park Avenue AFC (3),1-3,?,Barnsley FC (23)
?,(Sat) 2 Nov 1946 (43),Bradford Park Avenue AFC (4),2-0,?,Birmingham City FC (23)
?,(Sat) 14 Dec 1946 (49),Bradford Park Avenue AFC (5),0-1,?,Burnley FC (3)
?,(Wed) 25 Sep 1946 (38),Bradford Park Avenue AFC (6),2-2,?,Bury FC (3)
?,(Sat) 28 Dec 1946 (51),Bradford Park Avenue AFC (7),0-0,?,Chesterfield FC (3)
?,(Sat) 15 Mar 1947 (10),Bradford Park Avenue AFC (8),5-1,?,Coventry City FC (3)
?,(Sat) 12 Oct 1946 (40),Bradford Park Avenue AFC (9),1-2,?,Fulham FC (3)
?,(Wed) 25 Dec 1946 (51),Bradford Park Avenue AFC (10),1-2,?,Leicester City FC (3)
?,(Wed) 4 Sep 1946 (35),Bradford Park Avenue AFC (11),2-1,?,Luton Town FC (3)
?,(Wed) 14 May 1947 (19),Bradford Park Avenue AFC (12),1-1,?,Manchester City FC (3)
?,(Sat) 7 Sep 1946 (35),Bradford Park Avenue AFC (13),0-0,?,Millwall FC (3)
?,(Sat) 19 Oct 1946 (41),Bradford Park Avenue AFC (14),2-1,?,Newcastle United FC (3)
?,(Sat) 30 Nov 1946 (47),Bradford Park Avenue AFC (15),2-1,?,Newport County AFC (3)
?,(Sat) 16 Nov 1946 (45),Bradford Park Avenue AFC (16),0-1,?,Nottingham Forest FC (3)
?,(Mon) 26 May 1947 (21),Bradford Park Avenue AFC (17),3-2,?,Plymouth Argyle FC (3)
?,(Wed) 12 Mar 1947 (10),Bradford Park Avenue AFC (18),1-1,?,Sheffield Wednesday FC (3)
?,(Sat) 29 Mar 1947 (12),Bradford Park Avenue AFC (19),2-3,?,Southampton FC (3)
?,(Sat) 18 Jan 1947 (2),Bradford Park Avenue AFC (20),0-0,?,Swansea City AFC (3)
?,(Sat) 26 Apr 1947 (16),Bradford Park Avenue AFC (21),2-1,?,Tottenham Hotspur FC (3)
?,(Tue) 27 May 1947 (21),Bradford Park Avenue AFC (22),2-4,?,West Bromwich Albion FC (3)
?,(Sat) 28 Sep 1946 (38),Bradford Park Avenue AFC (23),0-1,?,West Ham United FC (3)
?,(Mon) 30 Sep 1946 (39),Burnley FC (4),2-2,?,Barnsley FC (24)
?,(Sat) 4 Jan 1947 (0),Burnley FC (5),1-0,?,Birmingham City FC (24)
?,(Sat) 19 Apr 1947 (15),Burnley FC (6),1-2,?,Bradford Park Avenue AFC (24)
?,(Mon) 26 May 1947 (21),Burnley FC (7),1-1,?,Bury FC (4)
?,(Sat) 5 Apr 1947 (13),Burnley FC (8),1-1,?,Chesterfield FC (4)
?,(Sat) 31 Aug 1946 (34),Burnley FC (9),1-1,?,Coventry City FC (4)
