Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Dec 1946 (49),Accrington Stanley (1),1-3,?,Barrow AFC (1)
?,(Sat) 28 Dec 1946 (51),Accrington Stanley (2),0-0,?,Bradford City (1)
?,(Tue) 24 Sep 1946 (38),Accrington Stanley (3),4-3,?,Carlisle United (1)
?,(Sat) 23 Nov 1946 (46),Accrington Stanley (4),1-4,?,Chester FC (1)
?,(Sat) 26 Oct 1946 (42),Accrington Stanley (5),2-3,?,Crewe Alexandra (1)
?,(Sat) 19 Apr 1947 (15),Accrington Stanley (6),3-0,?,Darlington FC (1)
?,(Sat) 1 Feb 1947 (4),Accrington Stanley (7),0-1,?,Doncaster Rovers (1)
?,(Thu) 26 Dec 1946 (51),Accrington Stanley (8),0-3,?,Gateshead FC (1)
?,(Fri) 4 Apr 1947 (13),Accrington Stanley (9),1-1,?,Halifax Town (1)
?,(Sat) 22 Feb 1947 (7),Accrington Stanley (10),2-1,?,Hartlepool United (1)
?,(Sat) 21 Dec 1946 (50),Accrington Stanley (11),0-0,?,Hull City (1)
?,(Sat) 31 May 1947 (21),Accrington Stanley (12),8-4,?,Lincoln City (1)
?,(Sat) 10 May 1947 (18),Accrington Stanley (13),3-1,?,New Brighton (1)
?,(Sat) 7 Sep 1946 (35),Accrington Stanley (14),2-3,?,Oldham Athletic (1)
?,(Sat) 5 Oct 1946 (39),Accrington Stanley (15),2-3,?,Rochdale AFC (1)
?,(Sat) 22 Mar 1947 (11),Accrington Stanley (16),2-3,?,Rotherham United (1)
?,(Sat) 9 Nov 1946 (44),Accrington Stanley (17),1-0,?,Southport FC (1)
?,(Sat) 18 Jan 1947 (2),Accrington Stanley (18),2-1,?,Stockport County (1)
?,(Sat) 7 Dec 1946 (48),Accrington Stanley (19),2-1,?,Tranmere Rovers (1)
?,(Sat) 21 Sep 1946 (37),Accrington Stanley (20),0-1,?,Wrexham AFC (1)
?,(Wed) 14 May 1947 (19),Accrington Stanley (21),1-2,?,York City (1)
?,(Thu) 5 Sep 1946 (35),Barrow AFC (2),1-3,?,Accrington Stanley (22)
?,(Sat) 7 Sep 1946 (35),Barrow AFC (3),0-0,?,Bradford City (2)
?,(Thu) 26 Dec 1946 (51),Barrow AFC (4),3-1,?,Carlisle United (2)
?,(Sat) 22 Mar 1947 (11),Barrow AFC (5),1-0,?,Chester FC (2)
?,(Sat) 22 Feb 1947 (7),Barrow AFC (6),0-2,?,Crewe Alexandra (2)
?,(Sat) 7 Dec 1946 (48),Barrow AFC (7),2-3,?,Darlington FC (2)
?,(Sat) 5 Oct 1946 (39),Barrow AFC (8),0-1,?,Doncaster Rovers (2)
?,(Sat) 21 Dec 1946 (50),Barrow AFC (9),1-0,?,Gateshead FC (2)
?,(Thu) 12 Sep 1946 (36),Barrow AFC (10),3-0,?,Halifax Town (2)
?,(Sat) 28 Dec 1946 (51),Barrow AFC (11),2-0,?,Hartlepool United (2)
?,(Sat) 19 Apr 1947 (15),Barrow AFC (12),1-0,?,Hull City (2)
?,(Sat) 26 Oct 1946 (42),Barrow AFC (13),1-3,?,Lincoln City (2)
?,(Mon) 7 Apr 1947 (14),Barrow AFC (14),0-1,?,New Brighton (2)
?,(Sat) 18 Jan 1947 (2),Barrow AFC (15),5-2,?,Oldham Athletic (2)
?,(Sat) 10 May 1947 (18),Barrow AFC (16),2-2,?,Rochdale AFC (2)
?,(Sat) 9 Nov 1946 (44),Barrow AFC (17),2-3,?,Rotherham United (2)
?,(Sat) 3 May 1947 (17),Barrow AFC (18),2-1,?,Southport FC (2)
?,(Sat) 21 Sep 1946 (37),Barrow AFC (19),1-0,?,Stockport County (2)
?,(Sat) 5 Apr 1947 (13),Barrow AFC (20),0-1,?,Tranmere Rovers (2)
?,(Sat) 1 Feb 1947 (4),Barrow AFC (21),1-0,?,Wrexham AFC (2)
?,(Sat) 23 Nov 1946 (46),Barrow AFC (22),0-1,?,York City (2)
?,(Sat) 31 Aug 1946 (34),Bradford City (3),3-1,?,Accrington Stanley (23)
?,(Sat) 4 Jan 1947 (0),Bradford City (4),5-0,?,Barrow AFC (23)
?,(Sat) 3 May 1947 (17),Bradford City (5),2-2,?,Carlisle United (3)
?,(Sat) 9 Nov 1946 (44),Bradford City (6),0-0,?,Chester FC (3)
?,(Sat) 14 Sep 1946 (36),Bradford City (7),1-0,?,Crewe Alexandra (3)
?,(Sat) 5 Apr 1947 (13),Bradford City (8),2-0,?,Darlington FC (3)
?,(Sat) 24 May 1947 (20),Bradford City (9),0-1,?,Doncaster Rovers (3)
?,(Sat) 19 Apr 1947 (15),Bradford City (10),2-2,?,Gateshead FC (3)
?,(Thu) 26 Dec 1946 (51),Bradford City (11),3-1,?,Halifax Town (3)
?,(Sat) 21 Dec 1946 (50),Bradford City (12),1-2,?,Hartlepool United (3)
?,(Sat) 7 Dec 1946 (48),Bradford City (13),1-1,?,Hull City (3)
?,(Sat) 14 Jun 1947 (23),Bradford City (14),3-0,?,Lincoln City (3)
?,(Mon) 9 Sep 1946 (36),Bradford City (15),2-1,?,New Brighton (3)
?,(Sat) 21 Sep 1946 (37),Bradford City (16),1-0,?,Oldham Athletic (3)
?,(Mon) 7 Apr 1947 (14),Bradford City (17),0-1,?,Rochdale AFC (3)
?,(Sat) 31 May 1947 (21),Bradford City (18),2-0,?,Rotherham United (3)
?,(Sat) 26 Oct 1946 (42),Bradford City (19),5-1,?,Southport FC (3)
?,(Sat) 1 Feb 1947 (4),Bradford City (20),0-2,?,Stockport County (3)
?,(Sat) 23 Nov 1946 (46),Bradford City (21),2-2,?,Tranmere Rovers (3)
?,(Sat) 5 Oct 1946 (39),Bradford City (22),2-1,?,Wrexham AFC (3)
?,(Sat) 22 Mar 1947 (11),Bradford City (23),3-2,?,York City (3)
?,(Wed) 1 Jan 1947 (0),Carlisle United (4),4-2,?,Accrington Stanley (24)
?,(Wed) 25 Dec 1946 (51),Carlisle United (5),4-1,?,Barrow AFC (24)
?,(Thu) 19 Sep 1946 (37),Carlisle United (6),4-3,?,Bradford City (24)
?,(Sat) 5 Apr 1947 (13),Carlisle United (7),3-2,?,Chester FC (4)
?,(Sat) 8 Mar 1947 (9),Carlisle United (8),3-3,?,Crewe Alexandra (4)
?,(Sat) 21 Dec 1946 (50),Carlisle United (9),1-5,?,Darlington FC (4)
?,(Sat) 21 Sep 1946 (37),Carlisle United (10),2-3,?,Doncaster Rovers (4)
?,(Sat) 22 Feb 1947 (7),Carlisle United (11),3-1,?,Gateshead FC (4)
?,(Sat) 15 Feb 1947 (6),Carlisle United (12),1-0,?,Halifax Town (4)
?,(Sat) 26 Oct 1946 (42),Carlisle United (13),5-1,?,Hartlepool United (4)
?,(Fri) 4 Apr 1947 (13),Carlisle United (14),0-2,?,Hull City (4)
?,(Sat) 9 Nov 1946 (44),Carlisle United (15),1-0,?,Lincoln City (4)
?,(Sat) 5 Oct 1946 (39),Carlisle United (16),3-2,?,New Brighton (4)
?,(Sat) 28 Dec 1946 (51),Carlisle United (17),1-2,?,Oldham Athletic (4)
?,(Sat) 1 Feb 1947 (4),Carlisle United (18),1-3,?,Rochdale AFC (4)
?,(Sat) 23 Nov 1946 (46),Carlisle United (19),1-1,?,Rotherham United (4)
?,(Sat) 22 Mar 1947 (11),Carlisle United (20),1-1,?,Southport FC (4)
?,(Sat) 7 Sep 1946 (35),Carlisle United (21),1-1,?,Stockport County (4)
?,(Sat) 19 Apr 1947 (15),Carlisle United (22),4-2,?,Tranmere Rovers (4)
?,(Sat) 10 May 1947 (18),Carlisle United (23),1-1,?,Wrexham AFC (4)
?,(Sat) 7 Dec 1946 (48),Carlisle United (24),1-2,?,York City (4)
?,(Sat) 29 Mar 1947 (12),Chester FC (5),3-1,?,Accrington Stanley (25)
?,(Sat) 16 Nov 1946 (45),Chester FC (6),3-0,?,Barrow AFC (25)
?,(Sat) 10 May 1947 (18),Chester FC (7),3-0,?,Bradford City (25)
?,(Sat) 31 May 1947 (21),Chester FC (8),4-0,?,Carlisle United (25)
?,(Sat) 15 Feb 1947 (6),Chester FC (9),2-0,?,Crewe Alexandra (5)
?,(Sat) 18 Jan 1947 (2),Chester FC (10),1-1,?,Darlington FC (5)
?,(Wed) 4 Sep 1946 (35),Chester FC (11),1-3,?,Doncaster Rovers (5)
?,(Sat) 1 Feb 1947 (4),Chester FC (12),0-1,?,Gateshead FC (5)
?,(Sat) 12 Apr 1947 (14),Chester FC (13),2-0,?,Halifax Town (5)
?,(Sat) 5 Oct 1946 (39),Chester FC (14),2-1,?,Hartlepool United (5)
