Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Aug 1946 (34),Oldham Athletic AFC (1),0-2,?,Carlisle United FC (1)
?,(Sat) 31 Aug 1946 (34),Stockport County FC (1),4-1,?,FC Halifax Town (1)
?,(Sat) 31 Aug 1946 (34),Darlington FC (1),4-2,?,Southport FC (1)
?,(Sat) 31 Aug 1946 (34),Hull City AFC (1),0-0,?,Lincoln City FC (1)
?,(Sat) 31 Aug 1946 (34),Gateshead FC (1),2-1,?,Crewe Alexandra FC (1)
?,(Sat) 31 Aug 1946 (34),York City FC (1),4-4,?,Chester FC (1)
?,(Sat) 31 Aug 1946 (34),Bradford City AFC (1),3-1,?,Accrington Stanley FC (1)
?,(Sat) 31 Aug 1946 (34),Wrexham AFC (1),3-2,?,New Brighton Tower FC (1898-1901) (1)
?,(Sat) 31 Aug 1946 (34),Tranmere Rovers FC (1),1-4,?,Rotherham United FC (1)
?,(Sat) 31 Aug 1946 (34),Doncaster Rovers FC (1),2-1,?,Rochdale AFC (1)
?,(Sat) 31 Aug 1946 (34),Hartlepool United FC (1),1-1,?,Barrow AFC (1)
?,(Mon) 2 Sep 1946 (35),FC Halifax Town (2),1-1,?,Oldham Athletic AFC (2)
?,(Mon) 2 Sep 1946 (35),Hull City AFC (2),2-2,?,Crewe Alexandra FC (2)
?,(Tue) 3 Sep 1946 (35),Southport FC (2),1-2,?,Tranmere Rovers FC (2)
?,(Tue) 3 Sep 1946 (35),Rochdale AFC (2),0-1,?,Wrexham AFC (2)
?,(Wed) 4 Sep 1946 (35),New Brighton Tower FC (1898-1901) (2),0-0,?,Bradford City AFC (2)
?,(Wed) 4 Sep 1946 (35),Gateshead FC (2),0-1,?,Hartlepool United FC (2)
?,(Wed) 4 Sep 1946 (35),Chester FC (2),1-3,?,Doncaster Rovers FC (2)
?,(Wed) 4 Sep 1946 (35),York City FC (2),2-3,?,Rotherham United FC (2)
?,(Wed) 4 Sep 1946 (35),Lincoln City FC (2),2-0,?,Darlington FC (2)
?,(Thu) 5 Sep 1946 (35),Barrow AFC (2),1-3,?,Accrington Stanley FC (2)
?,(Sat) 7 Sep 1946 (35),Accrington Stanley FC (3),2-3,?,Oldham Athletic AFC (3)
?,(Sat) 7 Sep 1946 (35),Barrow AFC (3),0-0,?,Bradford City AFC (3)
?,(Sat) 7 Sep 1946 (35),Rotherham United FC (3),4-1,?,Darlington FC (3)
?,(Sat) 7 Sep 1946 (35),Lincoln City FC (3),4-0,?,Gateshead FC (3)
?,(Sat) 7 Sep 1946 (35),FC Halifax Town (3),0-0,?,Wrexham AFC (3)
?,(Sat) 7 Sep 1946 (35),New Brighton Tower FC (1898-1901) (3),2-5,?,Doncaster Rovers FC (3)
?,(Sat) 7 Sep 1946 (35),Rochdale AFC (3),0-1,?,York City FC (3)
?,(Sat) 7 Sep 1946 (35),Chester FC (3),4-1,?,Tranmere Rovers FC (3)
?,(Sat) 7 Sep 1946 (35),Carlisle United FC (2),1-1,?,Stockport County FC (2)
?,(Sat) 7 Sep 1946 (35),Crewe Alexandra FC (3),1-1,?,Hartlepool United FC (3)
?,(Sat) 7 Sep 1946 (35),Southport FC (3),3-1,?,Hull City AFC (3)
?,(Mon) 9 Sep 1946 (36),Crewe Alexandra FC (4),2-0,?,Hull City AFC (4)
?,(Mon) 9 Sep 1946 (36),Oldham Athletic AFC (4),3-2,?,Rochdale AFC (4)
?,(Mon) 9 Sep 1946 (36),Bradford City AFC (4),2-1,?,New Brighton Tower FC (1898-1901) (4)
?,(Mon) 9 Sep 1946 (36),Stockport County FC (3),1-3,?,Doncaster Rovers FC (4)
?,(Tue) 10 Sep 1946 (36),Southport FC (4),2-4,?,Chester FC (4)
?,(Wed) 11 Sep 1946 (36),York City FC (4),2-4,?,Lincoln City FC (4)
?,(Wed) 11 Sep 1946 (36),Darlington FC (4),2-1,?,Hartlepool United FC (4)
?,(Wed) 11 Sep 1946 (36),Wrexham AFC (4),1-1,?,Rotherham United FC (4)
?,(Thu) 12 Sep 1946 (36),Barrow AFC (4),3-0,?,FC Halifax Town (4)
?,(Sat) 14 Sep 1946 (36),Hull City AFC (5),0-2,?,Rotherham United FC (5)
?,(Sat) 14 Sep 1946 (36),Tranmere Rovers FC (4),2-1,?,York City FC (5)
?,(Sat) 14 Sep 1946 (36),Gateshead FC (4),2-2,?,Southport FC (5)
?,(Sat) 14 Sep 1946 (36),Stockport County FC (4),2-0,?,Accrington Stanley FC (4)
?,(Sat) 14 Sep 1946 (36),Wrexham AFC (5),2-1,?,Carlisle United FC (3)
?,(Sat) 14 Sep 1946 (36),Bradford City AFC (5),1-0,?,Crewe Alexandra FC (5)
?,(Sat) 14 Sep 1946 (36),Darlington FC (5),3-3,?,Chester FC (5)
?,(Sat) 14 Sep 1946 (36),Hartlepool United FC (5),2-0,?,Lincoln City FC (5)
?,(Sat) 14 Sep 1946 (36),Doncaster Rovers FC (5),2-0,?,FC Halifax Town (5)
?,(Sat) 14 Sep 1946 (36),Oldham Athletic AFC (5),0-1,?,Barrow AFC (5)
?,(Sat) 14 Sep 1946 (36),Rochdale AFC (5),2-2,?,New Brighton Tower FC (1898-1901) (5)
?,(Mon) 16 Sep 1946 (37),Hartlepool United FC (6),4-1,?,Darlington FC (6)
?,(Mon) 16 Sep 1946 (37),Hull City AFC (6),1-2,?,Gateshead FC (5)
?,(Mon) 16 Sep 1946 (37),FC Halifax Town (6),3-2,?,Barrow AFC (6)
?,(Mon) 16 Sep 1946 (37),Doncaster Rovers FC (6),1-3,?,Stockport County FC (5)
?,(Tue) 17 Sep 1946 (37),Rochdale AFC (6),1-3,?,Oldham Athletic AFC (6)
?,(Wed) 18 Sep 1946 (37),Chester FC (6),2-0,?,Wrexham AFC (6)
?,(Wed) 18 Sep 1946 (37),Tranmere Rovers FC (5),3-2,?,Crewe Alexandra FC (6)
?,(Thu) 19 Sep 1946 (37),Carlisle United FC (4),4-3,?,Bradford City AFC (6)
?,(Sat) 21 Sep 1946 (37),Rotherham United FC (6),4-0,?,Gateshead FC (6)
?,(Sat) 21 Sep 1946 (37),Chester FC (7),5-1,?,Hull City AFC (7)
?,(Sat) 21 Sep 1946 (37),Accrington Stanley FC (5),0-1,?,Wrexham AFC (7)
?,(Sat) 21 Sep 1946 (37),Bradford City AFC (7),1-0,?,Oldham Athletic AFC (7)
?,(Sat) 21 Sep 1946 (37),New Brighton Tower FC (1898-1901) (6),2-1,?,Tranmere Rovers FC (6)
?,(Sat) 21 Sep 1946 (37),FC Halifax Town (7),3-0,?,Rochdale AFC (7)
?,(Sat) 21 Sep 1946 (37),York City FC (6),3-0,?,Darlington FC (7)
?,(Sat) 21 Sep 1946 (37),Southport FC (6),3-3,?,Hartlepool United FC (7)
?,(Sat) 21 Sep 1946 (37),Lincoln City FC (6),1-3,?,Crewe Alexandra FC (7)
?,(Sat) 21 Sep 1946 (37),Carlisle United FC (5),2-3,?,Doncaster Rovers FC (7)
?,(Sat) 21 Sep 1946 (37),Barrow AFC (7),1-0,?,Stockport County FC (6)
?,(Tue) 24 Sep 1946 (38),Accrington Stanley FC (6),4-3,?,Carlisle United FC (6)
?,(Wed) 25 Sep 1946 (38),Chester FC (8),2-1,?,Southport FC (7)
?,(Wed) 25 Sep 1946 (38),Wrexham AFC (8),2-2,?,Rochdale AFC (8)
?,(Sat) 28 Sep 1946 (38),Crewe Alexandra FC (8),2-0,?,Southport FC (8)
?,(Sat) 28 Sep 1946 (38),Wrexham AFC (9),1-1,?,Barrow AFC (8)
?,(Sat) 28 Sep 1946 (38),New Brighton Tower FC (1898-1901) (7),1-1,?,FC Halifax Town (8)
?,(Sat) 28 Sep 1946 (38),Doncaster Rovers FC (8),5-0,?,Accrington Stanley FC (7)
?,(Sat) 28 Sep 1946 (38),Rochdale AFC (9),6-0,?,Carlisle United FC (7)
?,(Sat) 28 Sep 1946 (38),Darlington FC (8),1-2,?,Tranmere Rovers FC (7)
?,(Sat) 28 Sep 1946 (38),Hartlepool United FC (8),2-1,?,Rotherham United FC (7)
?,(Sat) 28 Sep 1946 (38),Stockport County FC (7),4-0,?,Bradford City AFC (8)
?,(Sat) 28 Sep 1946 (38),Gateshead FC (7),3-4,?,Chester FC (9)
?,(Sat) 28 Sep 1946 (38),Oldham Athletic AFC (8),3-1,?,Lincoln City FC (7)
?,(Sat) 28 Sep 1946 (38),Hull City AFC (8),2-2,?,York City FC (7)
?,(Sat) 5 Oct 1946 (39),Bradford City AFC (9),2-1,?,Wrexham AFC (10)
?,(Sat) 5 Oct 1946 (39),Rotherham United FC (8),5-1,?,Crewe Alexandra FC (9)
?,(Sat) 5 Oct 1946 (39),Southport FC (9),1-3,?,Lincoln City FC (8)
?,(Sat) 5 Oct 1946 (39),FC Halifax Town (9),0-2,?,Darlington FC (9)
?,(Sat) 5 Oct 1946 (39),York City FC (8),3-1,?,Gateshead FC (8)
?,(Sat) 5 Oct 1946 (39),Oldham Athletic AFC (9),0-0,?,Stockport County FC (8)
?,(Sat) 5 Oct 1946 (39),Accrington Stanley FC (8),2-3,?,Rochdale AFC (10)
?,(Sat) 5 Oct 1946 (39),Tranmere Rovers FC (8),1-3,?,Hull City AFC (9)
?,(Sat) 5 Oct 1946 (39),Chester FC (10),2-1,?,Hartlepool United FC (9)
?,(Sat) 5 Oct 1946 (39),Barrow AFC (9),0-1,?,Doncaster Rovers FC (9)
?,(Sat) 5 Oct 1946 (39),Carlisle United FC (8),3-2,?,New Brighton Tower FC (1898-1901) (8)
?,(Sat) 12 Oct 1946 (40),Gateshead FC (9),3-1,?,Tranmere Rovers FC (9)
?,(Sat) 12 Oct 1946 (40),Doncaster Rovers FC (10),4-3,?,Bradford City AFC (10)
?,(Sat) 12 Oct 1946 (40),Lincoln City FC (9),4-0,?,Rotherham United FC (9)
?,(Sat) 12 Oct 1946 (40),Hartlepool United FC (10),1-1,?,York City FC (9)
?,(Sat) 12 Oct 1946 (40),Wrexham AFC (11),2-1,?,Oldham Athletic AFC (10)
?,(Sat) 12 Oct 1946 (40),FC Halifax Town (10),0-1,?,Carlisle United FC (9)
?,(Sat) 12 Oct 1946 (40),Rochdale AFC (11),1-1,?,Barrow AFC (10)
?,(Sat) 12 Oct 1946 (40),New Brighton Tower FC (1898-1901) (9),4-0,?,Accrington Stanley FC (9)
?,(Sat) 12 Oct 1946 (40),Stockport County FC (9),2-0,?,Southport FC (10)
?,(Sat) 12 Oct 1946 (40),Hull City AFC (10),2-1,?,Darlington FC (10)
?,(Sat) 12 Oct 1946 (40),Crewe Alexandra FC (10),0-2,?,Chester FC (11)
?,(Sat) 19 Oct 1946 (41),Gateshead FC (10),1-3,?,Carlisle United FC (10)
?,(Sat) 19 Oct 1946 (41),Southport FC (11),2-4,?,Oldham Athletic AFC (11)
?,(Sat) 19 Oct 1946 (41),Lincoln City FC (10),0-1,?,Bradford City AFC (11)
?,(Sat) 19 Oct 1946 (41),Hartlepool United FC (11),0-2,?,Accrington Stanley FC (10)
?,(Sat) 19 Oct 1946 (41),Darlington FC (11),4-0,?,New Brighton Tower FC (1898-1901) (10)
?,(Sat) 19 Oct 1946 (41),Rotherham United FC (10),2-1,?,Stockport County FC (10)
?,(Sat) 19 Oct 1946 (41),Tranmere Rovers FC (10),2-3,?,Rochdale AFC (12)
?,(Sat) 19 Oct 1946 (41),York City FC (10),1-4,?,Doncaster Rovers FC (11)
?,(Sat) 19 Oct 1946 (41),Hull City AFC (11),3-0,?,FC Halifax Town (11)
?,(Sat) 19 Oct 1946 (41),Crewe Alexandra FC (11),0-1,?,Barrow AFC (11)
?,(Sat) 26 Oct 1946 (42),Oldham Athletic AFC (12),0-1,?,Rotherham United FC (11)
?,(Sat) 26 Oct 1946 (42),Rochdale AFC (13),3-0,?,Darlington FC (12)
?,(Sat) 26 Oct 1946 (42),Wrexham AFC (12),3-1,?,York City FC (11)
?,(Sat) 26 Oct 1946 (42),Bradford City AFC (12),5-1,?,Southport FC (12)
?,(Sat) 26 Oct 1946 (42),Stockport County FC (11),0-3,?,Chester FC (12)
?,(Sat) 26 Oct 1946 (42),Accrington Stanley FC (11),2-3,?,Crewe Alexandra FC (12)
?,(Sat) 26 Oct 1946 (42),Doncaster Rovers FC (12),2-0,?,Tranmere Rovers FC (11)
?,(Sat) 26 Oct 1946 (42),Carlisle United FC (11),5-1,?,Hartlepool United FC (12)
?,(Sat) 26 Oct 1946 (42),FC Halifax Town (12),2-1,?,Gateshead FC (11)
?,(Sat) 26 Oct 1946 (42),New Brighton Tower FC (1898-1901) (11),1-5,?,Hull City AFC (12)
?,(Sat) 26 Oct 1946 (42),Barrow AFC (12),1-3,?,Lincoln City FC (11)
?,(Sat) 2 Nov 1946 (43),Southport FC (13),2-2,?,Barrow AFC (13)
?,(Sat) 2 Nov 1946 (43),Rotherham United FC (12),2-1,?,Bradford City AFC (13)
?,(Sat) 2 Nov 1946 (43),Hartlepool United FC (13),1-4,?,FC Halifax Town (13)
?,(Sat) 2 Nov 1946 (43),Tranmere Rovers FC (12),0-0,?,Wrexham AFC (13)
?,(Sat) 2 Nov 1946 (43),Darlington FC (13),1-1,?,Doncaster Rovers FC (13)
?,(Sat) 2 Nov 1946 (43),Hull City AFC (13),0-1,?,Rochdale AFC (14)
?,(Sat) 2 Nov 1946 (43),Lincoln City FC (12),1-1,?,Accrington Stanley FC (12)
?,(Sat) 2 Nov 1946 (43),Gateshead FC (12),3-0,?,New Brighton Tower FC (1898-1901) (12)
?,(Sat) 2 Nov 1946 (43),York City FC (12),3-2,?,Stockport County FC (12)
?,(Sat) 2 Nov 1946 (43),Crewe Alexandra FC (13),2-0,?,Carlisle United FC (12)
?,(Sat) 2 Nov 1946 (43),Chester FC (13),2-0,?,Oldham Athletic AFC (13)
?,(Sat) 9 Nov 1946 (44),New Brighton Tower FC (1898-1901) (13),2-1,?,Hartlepool United FC (14)
?,(Sat) 9 Nov 1946 (44),Barrow AFC (14),2-3,?,Rotherham United FC (13)
?,(Sat) 9 Nov 1946 (44),Bradford City AFC (14),0-0,?,Chester FC (14)
?,(Sat) 9 Nov 1946 (44),Rochdale AFC (15),2-3,?,Gateshead FC (13)
?,(Sat) 9 Nov 1946 (44),Doncaster Rovers FC (14),4-1,?,Hull City AFC (14)
?,(Sat) 9 Nov 1946 (44),Accrington Stanley FC (13),1-0,?,Southport FC (14)
?,(Sat) 9 Nov 1946 (44),Wrexham AFC (14),7-1,?,Darlington FC (14)
?,(Sat) 9 Nov 1946 (44),Stockport County FC (13),4-0,?,Tranmere Rovers FC (13)
?,(Sat) 9 Nov 1946 (44),FC Halifax Town (14),1-2,?,Crewe Alexandra FC (14)
?,(Sat) 9 Nov 1946 (44),Oldham Athletic AFC (14),2-2,?,York City FC (13)
?,(Sat) 9 Nov 1946 (44),Carlisle United FC (13),1-0,?,Lincoln City FC (13)
?,(Sat) 16 Nov 1946 (45),Crewe Alexandra FC (15),3-0,?,New Brighton Tower FC (1898-1901) (14)
?,(Sat) 16 Nov 1946 (45),Chester FC (15),3-0,?,Barrow AFC (15)
?,(Sat) 16 Nov 1946 (45),Lincoln City FC (14),3-1,?,FC Halifax Town (15)
?,(Sat) 16 Nov 1946 (45),Gateshead FC (14),1-3,?,Doncaster Rovers FC (15)
?,(Sat) 16 Nov 1946 (45),Hartlepool United FC (15),0-3,?,Rochdale AFC (16)
?,(Sat) 16 Nov 1946 (45),York City FC (14),0-3,?,Bradford City AFC (15)
?,(Sat) 16 Nov 1946 (45),Tranmere Rovers FC (14),4-2,?,Oldham Athletic AFC (15)
?,(Sat) 16 Nov 1946 (45),Darlington FC (15),1-2,?,Stockport County FC (14)
?,(Sat) 16 Nov 1946 (45),Rotherham United FC (14),4-1,?,Accrington Stanley FC (14)
?,(Sat) 16 Nov 1946 (45),Southport FC (15),0-2,?,Carlisle United FC (14)
?,(Sat) 16 Nov 1946 (45),Hull City AFC (15),1-0,?,Wrexham AFC (15)
?,(Sat) 23 Nov 1946 (46),Barrow AFC (16),0-1,?,York City FC (15)
?,(Sat) 23 Nov 1946 (46),Stockport County FC (15),2-0,?,Hull City AFC (16)
?,(Sat) 23 Nov 1946 (46),Rochdale AFC (17),1-1,?,Crewe Alexandra FC (16)
?,(Sat) 23 Nov 1946 (46),New Brighton Tower FC (1898-1901) (15),4-2,?,Lincoln City FC (15)
?,(Sat) 23 Nov 1946 (46),Doncaster Rovers FC (16),5-1,?,Hartlepool United FC (16)
?,(Sat) 23 Nov 1946 (46),Carlisle United FC (15),1-1,?,Rotherham United FC (15)
?,(Sat) 23 Nov 1946 (46),Accrington Stanley FC (15),1-4,?,Chester FC (16)
?,(Sat) 23 Nov 1946 (46),Oldham Athletic AFC (16),2-0,?,Darlington FC (16)
?,(Sat) 23 Nov 1946 (46),Bradford City AFC (16),2-2,?,Tranmere Rovers FC (15)
?,(Sat) 23 Nov 1946 (46),FC Halifax Town (16),1-1,?,Southport FC (16)
?,(Sat) 23 Nov 1946 (46),Wrexham AFC (16),2-0,?,Gateshead FC (15)
?,(Sat) 7 Dec 1946 (48),Wrexham AFC (17),1-0,?,Crewe Alexandra FC (17)
?,(Sat) 7 Dec 1946 (48),FC Halifax Town (17),1-2,?,Chester FC (17)
?,(Sat) 7 Dec 1946 (48),Rochdale AFC (18),0-0,?,Southport FC (17)
?,(Sat) 7 Dec 1946 (48),Lincoln City FC (16),3-5,?,Doncaster Rovers FC (17)
?,(Sat) 7 Dec 1946 (48),Bradford City AFC (17),1-1,?,Hull City AFC (17)
?,(Sat) 7 Dec 1946 (48),Carlisle United FC (16),1-2,?,York City FC (16)
?,(Sat) 7 Dec 1946 (48),Stockport County FC (16),1-2,?,Hartlepool United FC (17)
?,(Sat) 7 Dec 1946 (48),Accrington Stanley FC (16),2-1,?,Tranmere Rovers FC (16)
?,(Sat) 7 Dec 1946 (48),Barrow AFC (17),2-3,?,Darlington FC (17)
?,(Sat) 7 Dec 1946 (48),Oldham Athletic AFC (17),1-1,?,Gateshead FC (16)
?,(Sat) 14 Dec 1946 (49),Accrington Stanley FC (17),1-3,?,Barrow AFC (18)
?,(Sat) 14 Dec 1946 (49),Chester FC (18),2-1,?,New Brighton Tower FC (1898-1901) (16)
?,(Sat) 14 Dec 1946 (49),Tranmere Rovers FC (17),2-0,?,Bradford City AFC (18)
?,(Sat) 21 Dec 1946 (50),Rochdale AFC (19),2-1,?,Chester FC (19)
?,(Sat) 21 Dec 1946 (50),FC Halifax Town (18),1-3,?,Tranmere Rovers FC (18)
?,(Sat) 21 Dec 1946 (50),Oldham Athletic AFC (18),3-1,?,Crewe Alexandra FC (18)
