Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Feb 1895 (7),Arsenal FC (1),3-0,?,Burton Swifts FC (1871-1901) (1)
?,(Sat) 26 Jan 1895 (3),Arsenal FC (2),1-1,?,Burton Wanderers FC (1871-1901) (1)
?,(Sat) 22 Sep 1894 (38),Arsenal FC (3),4-2,?,Bury FC (1)
?,(Sat) 6 Apr 1895 (13),Arsenal FC (4),7-0,?,Crewe Alexandra FC (1)
?,(Sat) 8 Dec 1894 (49),Arsenal FC (5),4-0,?,Darwen FC (1870-2009) (1)
?,(Mon) 10 Sep 1894 (37),Arsenal FC (6),1-3,?,Grimsby Town FC (1)
?,(Sat) 9 Mar 1895 (9),Arsenal FC (7),3-3,?,Leicester City FC (1)
?,(Sat) 6 Oct 1894 (40),Arsenal FC (8),5-2,?,Lincoln City FC (1)
?,(Sat) 29 Sep 1894 (39),Arsenal FC (9),4-2,?,Manchester City FC (1)
?,(Sat) 30 Mar 1895 (12),Arsenal FC (10),3-2,?,Manchester United FC (1)
?,(Sat) 12 Jan 1895 (1),Arsenal FC (11),3-2,?,Newcastle United FC (1)
?,(Sat) 3 Nov 1894 (44),Arsenal FC (12),2-1,?,Notts County FC (1)
?,(Tue) 25 Dec 1894 (52),Arsenal FC (13),7-0,?,Port Vale FC (1)
?,(Sat) 9 Feb 1895 (5),Arsenal FC (14),1-1,?,Rotherham Town FC (1899-1925) (1)
?,(Fri) 12 Apr 1895 (14),Arsenal FC (15),6-1,?,Walsall FC (1)
?,(Sat) 15 Sep 1894 (37),Burton Swifts FC (1871-1901) (2),3-0,?,Arsenal FC (16)
?,(Sat) 16 Feb 1895 (6),Burton Swifts FC (1871-1901) (3),2-2,?,Burton Wanderers FC (1871-1901) (2)
?,(Sat) 6 Apr 1895 (13),Burton Swifts FC (1871-1901) (4),0-1,?,Bury FC (2)
?,(Sat) 1 Sep 1894 (35),Burton Swifts FC (1871-1901) (5),4-0,?,Crewe Alexandra FC (2)
?,(Sat) 16 Mar 1895 (10),Burton Swifts FC (1871-1901) (6),3-0,?,Darwen FC (1870-2009) (2)
?,(Wed) 19 Sep 1894 (38),Burton Swifts FC (1871-1901) (7),2-1,?,Grimsby Town FC (2)
?,(Sat) 2 Mar 1895 (8),Burton Swifts FC (1871-1901) (8),0-5,?,Leicester City FC (2)
