Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1966 (33),Walsall FC (1),1-2,?,Mansfield Town FC (1)
?,(Sat) 20 Aug 1966 (33),Scunthorpe United FC (1),1-2,?,Gillingham FC (1)
?,(Sat) 20 Aug 1966 (33),Bristol Rovers FC (1),3-3,?,Swansea City AFC (1)
?,(Sat) 20 Aug 1966 (33),Oldham Athletic AFC (1),3-1,?,Leyton Orient FC (1)
?,(Sat) 20 Aug 1966 (33),Darlington FC (1),1-0,?,Watford FC (1)
?,(Sat) 20 Aug 1966 (33),Peterborough United FC (1),3-3,?,Doncaster Rovers FC (1)
?,(Sat) 20 Aug 1966 (33),Workington AFC (1),2-1,?,Grimsby Town FC (1)
?,(Sat) 20 Aug 1966 (33),Queens Park Rangers FC (1),2-2,?,Shrewsbury Town FC (1)
?,(Sat) 20 Aug 1966 (33),Colchester United FC (1),2-3,?,Middlesbrough FC (1)
?,(Sat) 20 Aug 1966 (33),Oxford United FC (1),1-1,?,AFC Bournemouth (1)
?,(Sat) 20 Aug 1966 (33),Torquay United FC (1),3-0,?,Reading FC (1)
?,(Sat) 20 Aug 1966 (33),Brighton & Hove Albion FC (1),2-2,?,Swindon Town FC (1)
?,(Sat) 27 Aug 1966 (34),Shrewsbury Town FC (2),2-1,?,Colchester United FC (2)
?,(Sat) 27 Aug 1966 (34),Watford FC (2),1-0,?,Queens Park Rangers FC (2)
?,(Sat) 27 Aug 1966 (34),AFC Bournemouth (2),2-1,?,Oldham Athletic AFC (2)
?,(Sat) 27 Aug 1966 (34),Swansea City AFC (2),0-1,?,Oxford United FC (2)
?,(Sat) 27 Aug 1966 (34),Reading FC (2),1-1,?,Brighton & Hove Albion FC (2)
?,(Sat) 27 Aug 1966 (34),Grimsby Town FC (2),3-1,?,Walsall FC (2)
?,(Sat) 27 Aug 1966 (34),Gillingham FC (2),1-1,?,Workington AFC (2)
?,(Sat) 27 Aug 1966 (34),Middlesbrough FC (2),1-2,?,Bristol Rovers FC (2)
?,(Sat) 27 Aug 1966 (34),Doncaster Rovers FC (2),2-1,?,Torquay United FC (2)
?,(Sat) 27 Aug 1966 (34),Swindon Town FC (2),4-0,?,Darlington FC (2)
