Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1966 (33),York City FC (1),1-1,?,Chesterfield FC (1)
?,(Sat) 20 Aug 1966 (33),Crewe Alexandra FC (1),2-1,?,Rochdale AFC (1)
?,(Sat) 20 Aug 1966 (33),Port Vale FC (1),2-1,?,Southport FC (1)
?,(Sat) 20 Aug 1966 (33),Barrow AFC (1),1-1,?,Stockport County FC (1)
?,(Sat) 20 Aug 1966 (33),Barnsley FC (1),0-1,?,Brentford FC (1)
?,(Sat) 20 Aug 1966 (33),Wrexham AFC (1),0-0,?,Exeter City FC (1)
?,(Sat) 20 Aug 1966 (33),Tranmere Rovers FC (1),0-0,?,Chester FC (1)
?,(Sat) 20 Aug 1966 (33),Southend United FC (1),2-1,?,Bradford City AFC (1)
?,(Sat) 20 Aug 1966 (33),Lincoln City FC (1),2-2,?,Newport County AFC (1)
?,(Sat) 20 Aug 1966 (33),Luton Town FC (1),2-0,?,FC Halifax Town (1)
?,(Sat) 20 Aug 1966 (33),Aldershot Town FC (1),1-1,?,Hartlepool United FC (1)
?,(Sat) 20 Aug 1966 (33),Bradford Park Avenue AFC (1),4-1,?,Notts County FC (1)
?,(Fri) 26 Aug 1966 (34),Southport FC (2),4-1,?,Crewe Alexandra FC (2)
?,(Fri) 26 Aug 1966 (34),Stockport County FC (2),3-1,?,York City FC (2)
?,(Sat) 27 Aug 1966 (34),Newport County AFC (2),2-0,?,Barnsley FC (2)
?,(Sat) 27 Aug 1966 (34),Exeter City FC (2),0-1,?,Southend United FC (2)
?,(Sat) 27 Aug 1966 (34),Bradford City AFC (2),1-0,?,Tranmere Rovers FC (2)
?,(Sat) 27 Aug 1966 (34),Chester FC (2),0-3,?,Bradford Park Avenue AFC (2)
?,(Sat) 27 Aug 1966 (34),Chesterfield FC (2),3-1,?,Lincoln City FC (2)
?,(Sat) 27 Aug 1966 (34),FC Halifax Town (2),2-2,?,Aldershot Town FC (2)
?,(Sat) 27 Aug 1966 (34),Notts County FC (2),0-0,?,Port Vale FC (2)
?,(Sat) 27 Aug 1966 (34),Brentford FC (2),1-0,?,Luton Town FC (2)
?,(Sat) 27 Aug 1966 (34),Hartlepool United FC (2),2-1,?,Wrexham AFC (2)
?,(Sat) 27 Aug 1966 (34),Rochdale AFC (2),1-3,?,Barrow AFC (2)
?,(Tue) 30 Aug 1966 (35),Barnsley FC (3),2-3,?,Barrow AFC (3)
