Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 17 Sep 1966 (37),Aldershot Town FC (1),3-2,?,Barnsley FC (1)
?,(Fri) 11 Nov 1966 (45),Aldershot Town FC (2),0-1,?,Barrow AFC (1)
?,(Sat) 18 Feb 1967 (7),Aldershot Town FC (3),0-3,?,Bradford City (1)
?,(Sat) 18 Mar 1967 (11),Aldershot Town FC (4),1-2,?,Bradford Park Avenue (1)
?,(Sat) 3 Sep 1966 (35),Aldershot Town FC (5),3-1,?,Brentford FC (1)
?,(Sat) 15 Oct 1966 (41),Aldershot Town FC (6),3-0,?,Chester FC (1)
?,(Sat) 29 Apr 1967 (17),Aldershot Town FC (7),4-0,?,Chesterfield FC (1)
?,(Sat) 1 Apr 1967 (13),Aldershot Town FC (8),1-0,?,Crewe Alexandra (1)
?,(Fri) 24 Mar 1967 (12),Aldershot Town FC (9),1-0,?,Exeter City (1)
?,(Sat) 31 Dec 1966 (52),Aldershot Town FC (10),0-1,?,Halifax Town (1)
?,(Sat) 20 Aug 1966 (33),Aldershot Town FC (11),1-1,?,Hartlepool United (1)
?,(Wed) 26 Oct 1966 (43),Aldershot Town FC (12),1-0,?,Lincoln City (1)
?,(Sat) 4 Feb 1967 (5),Aldershot Town FC (13),4-1,?,Luton Town (1)
?,(Sat) 14 Jan 1967 (2),Aldershot Town FC (14),5-0,?,Newport County AFC (1)
?,(Sat) 25 Feb 1967 (8),Aldershot Town FC (15),4-1,?,Notts County FC (1)
?,(Sat) 29 Oct 1966 (43),Aldershot Town FC (16),0-1,?,Port Vale FC (1)
?,(Sat) 1 Oct 1966 (39),Aldershot Town FC (17),4-0,?,Rochdale AFC (1)
?,(Mon) 26 Dec 1966 (52),Aldershot Town FC (18),5-2,?,Southend United (1)
?,(Wed) 28 Sep 1966 (39),Aldershot Town FC (19),4-1,?,Southport FC (1)
?,(Sat) 10 Dec 1966 (49),Aldershot Town FC (20),1-1,?,Stockport County (1)
?,(Mon) 14 Nov 1966 (46),Aldershot Town FC (21),1-1,?,Tranmere Rovers (1)
?,(Wed) 26 Apr 1967 (17),Aldershot Town FC (22),2-0,?,Wrexham AFC (1)
?,(Sat) 15 Apr 1967 (15),Aldershot Town FC (23),0-0,?,York City (1)
?,(Sat) 21 Jan 1967 (3),Barnsley FC (2),1-1,?,Aldershot Town FC (24)
?,(Tue) 30 Aug 1966 (35),Barnsley FC (3),2-3,?,Barrow AFC (2)
?,(Mon) 26 Dec 1966 (52),Barnsley FC (4),1-1,?,Bradford City (2)
?,(Sat) 1 Apr 1967 (13),Barnsley FC (5),2-0,?,Bradford Park Avenue (2)
?,(Sat) 20 Aug 1966 (33),Barnsley FC (6),0-1,?,Brentford FC (2)
?,(Sat) 29 Oct 1966 (43),Barnsley FC (7),1-2,?,Chester FC (2)
?,(Fri) 2 Sep 1966 (35),Barnsley FC (8),0-3,?,Chesterfield FC (2)
?,(Sat) 15 Apr 1967 (15),Barnsley FC (9),1-0,?,Crewe Alexandra (2)
?,(Mon) 24 Oct 1966 (43),Barnsley FC (10),2-1,?,Exeter City (2)
?,(Mon) 27 Mar 1967 (13),Barnsley FC (11),4-1,?,Halifax Town (2)
?,(Sat) 11 Mar 1967 (10),Barnsley FC (12),1-2,?,Hartlepool United (2)
