Round,Date,Team 1,FT,HT,Team 2
?,(Wed) 28 Sep 1966 (39),AFC Bournemouth (1),2-1,?,Brighton & Hove Albion FC (1)
?,(Mon) 27 Mar 1967 (13),AFC Bournemouth (2),0-0,?,Bristol Rovers FC (1)
?,(Mon) 26 Dec 1966 (52),AFC Bournemouth (3),1-1,?,Colchester United FC (1)
?,(Sat) 25 Feb 1967 (8),AFC Bournemouth (4),1-1,?,Darlington FC (1)
?,(Sat) 12 Nov 1966 (45),AFC Bournemouth (5),4-1,?,Doncaster Rovers FC (1)
?,(Sat) 21 Jan 1967 (3),AFC Bournemouth (6),1-0,?,Gillingham FC (1)
?,(Sat) 13 May 1967 (19),AFC Bournemouth (7),0-0,?,Grimsby Town FC (1)
?,(Sat) 24 Sep 1966 (38),AFC Bournemouth (8),1-0,?,Leyton Orient FC (1)
?,(Sat) 15 Apr 1967 (15),AFC Bournemouth (9),1-3,?,Mansfield Town FC (1)
?,(Sat) 18 Feb 1967 (7),AFC Bournemouth (10),1-1,?,Middlesbrough FC (1)
?,(Sat) 27 Aug 1966 (34),AFC Bournemouth (11),2-1,?,Oldham Athletic AFC (1)
?,(Sat) 17 Dec 1966 (50),AFC Bournemouth (12),0-0,?,Oxford United FC (1)
?,(Sat) 10 Dec 1966 (49),AFC Bournemouth (13),1-1,?,Peterborough United FC (1)
?,(Sat) 15 Oct 1966 (41),AFC Bournemouth (14),1-3,?,Queens Park Rangers FC (1)
?,(Sat) 1 Apr 1967 (13),AFC Bournemouth (15),2-2,?,Reading FC (1)
?,(Sat) 28 Jan 1967 (4),AFC Bournemouth (16),0-0,?,Scunthorpe United FC (1)
?,(Wed) 16 Nov 1966 (46),AFC Bournemouth (17),0-3,?,Shrewsbury Town FC (1)
?,(Wed) 26 Apr 1967 (17),AFC Bournemouth (18),1-0,?,Swansea City AFC (1)
?,(Sat) 29 Oct 1966 (43),AFC Bournemouth (19),1-4,?,Swindon Town FC (1)
?,(Sat) 1 Oct 1966 (39),AFC Bournemouth (20),1-0,?,Torquay United FC (1)
?,(Sat) 29 Apr 1967 (17),AFC Bournemouth (21),3-0,?,Walsall FC (1)
?,(Sat) 18 Mar 1967 (11),AFC Bournemouth (22),0-0,?,Watford FC (1)
?,(Sat) 10 Sep 1966 (36),AFC Bournemouth (23),0-2,?,Workington AFC (1)
?,(Wed) 7 Sep 1966 (36),Brighton & Hove Albion FC (2),0-3,?,AFC Bournemouth (24)
?,(Sat) 19 Nov 1966 (46),Brighton & Hove Albion FC (3),3-2,?,Bristol Rovers FC (2)
?,(Sat) 22 Apr 1967 (16),Brighton & Hove Albion FC (4),1-1,?,Colchester United FC (2)
?,(Wed) 19 Oct 1966 (42),Brighton & Hove Albion FC (5),5-0,?,Darlington FC (2)
?,(Sat) 3 Sep 1966 (35),Brighton & Hove Albion FC (6),0-0,?,Doncaster Rovers FC (2)
?,(Sat) 4 Mar 1967 (9),Brighton & Hove Albion FC (7),2-2,?,Gillingham FC (2)
