Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 25 Mar 1913 (12),Barnsley FC (1),1-0,?,Birmingham City FC (1)
?,(Sat) 15 Feb 1913 (6),Barnsley FC (2),5-3,?,Blackpool FC (1)
?,(Thu) 3 Apr 1913 (13),Barnsley FC (3),4-0,?,Bradford Park Avenue AFC (1)
?,(Fri) 21 Mar 1913 (11),Barnsley FC (4),7-1,?,Bristol City FC (1)
?,(Sat) 23 Nov 1912 (47),Barnsley FC (5),1-4,?,Burnley FC (1)
?,(Sat) 25 Jan 1913 (3),Barnsley FC (6),4-3,?,Bury FC (1)
?,(Sat) 5 Oct 1912 (40),Barnsley FC (7),2-1,?,Fulham FC (1)
?,(Sat) 7 Dec 1912 (49),Barnsley FC (8),2-1,?,Glossop North End AFC (1)
?,(Sat) 21 Sep 1912 (38),Barnsley FC (9),3-0,?,Grimsby Town FC (1)
?,(Sat) 7 Sep 1912 (36),Barnsley FC (10),2-0,?,Huddersfield Town AFC (1)
?,(Sat) 5 Apr 1913 (13),Barnsley FC (11),2-1,?,Hull City AFC (1)
?,(Sat) 4 Jan 1913 (0),Barnsley FC (12),2-0,?,Leeds City FC (1904-1919) (1)
?,(Sat) 8 Mar 1913 (9),Barnsley FC (13),1-0,?,Leicester City FC (1)
?,(Sat) 19 Apr 1913 (15),Barnsley FC (14),0-0,?,Leyton Orient FC (1)
?,(Sat) 21 Dec 1912 (51),Barnsley FC (15),4-0,?,Lincoln City FC (1)
?,(Wed) 1 Jan 1913 (0),Barnsley FC (16),1-0,?,Nottingham Forest FC (1)
?,(Sat) 22 Mar 1913 (11),Barnsley FC (17),1-1,?,Preston North End FC (1)
?,(Sat) 9 Nov 1912 (45),Barnsley FC (18),1-1,?,Stockport County FC (1)
?,(Sat) 26 Oct 1912 (43),Barnsley FC (19),3-2,?,Wolverhampton Wanderers FC (1)
?,(Wed) 25 Dec 1912 (52),Birmingham City FC (2),3-1,?,Barnsley FC (20)
?,(Sat) 30 Nov 1912 (48),Birmingham City FC (3),3-2,?,Blackpool FC (2)
?,(Sat) 28 Dec 1912 (52),Birmingham City FC (4),1-1,?,Bradford Park Avenue AFC (2)
?,(Sat) 23 Nov 1912 (47),Birmingham City FC (5),3-0,?,Bristol City FC (2)
?,(Sat) 12 Oct 1912 (41),Birmingham City FC (6),3-0,?,Burnley FC (2)
?,(Thu) 26 Dec 1912 (52),Birmingham City FC (7),1-2,?,Bury FC (2)
?,(Mon) 9 Sep 1912 (37),Birmingham City FC (8),2-1,?,Fulham FC (2)
?,(Sat) 26 Oct 1912 (43),Birmingham City FC (9),0-0,?,Glossop North End AFC (2)
?,(Sat) 26 Apr 1913 (16),Birmingham City FC (10),2-1,?,Grimsby Town FC (2)
?,(Sat) 12 Apr 1913 (14),Birmingham City FC (11),3-2,?,Huddersfield Town AFC (2)
?,(Sat) 22 Feb 1913 (7),Birmingham City FC (12),3-1,?,Hull City AFC (2)
?,(Sat) 14 Dec 1912 (50),Birmingham City FC (13),2-2,?,Leeds City FC (1904-1919) (2)
?,(Sat) 18 Jan 1913 (2),Birmingham City FC (14),5-1,?,Leicester City FC (2)
?,(Sat) 8 Mar 1913 (9),Birmingham City FC (15),1-1,?,Leyton Orient FC (2)
?,(Sat) 9 Nov 1912 (45),Birmingham City FC (16),4-1,?,Lincoln City FC (2)
?,(Sat) 22 Mar 1913 (11),Birmingham City FC (17),2-0,?,Nottingham Forest FC (2)
?,(Sat) 8 Feb 1913 (5),Birmingham City FC (18),0-1,?,Preston North End FC (2)
?,(Sat) 28 Sep 1912 (39),Birmingham City FC (19),1-1,?,Stockport County FC (2)
?,(Sat) 14 Sep 1912 (37),Birmingham City FC (20),0-0,?,Wolverhampton Wanderers FC (2)
?,(Sat) 12 Oct 1912 (41),Blackpool FC (3),0-1,?,Barnsley FC (21)
?,(Sat) 5 Apr 1913 (13),Blackpool FC (4),2-0,?,Birmingham City FC (21)
?,(Wed) 27 Nov 1912 (48),Blackpool FC (5),0-2,?,Bradford Park Avenue AFC (3)
?,(Sat) 22 Mar 1913 (11),Blackpool FC (6),1-1,?,Bristol City FC (3)
?,(Fri) 21 Mar 1913 (11),Blackpool FC (7),0-2,?,Burnley FC (3)
?,(Sat) 14 Sep 1912 (37),Blackpool FC (8),2-1,?,Bury FC (3)
?,(Sat) 28 Sep 1912 (39),Blackpool FC (9),2-0,?,Fulham FC (3)
?,(Sat) 18 Jan 1913 (2),Blackpool FC (10),1-1,?,Glossop North End AFC (3)
?,(Mon) 9 Sep 1912 (37),Blackpool FC (11),2-1,?,Grimsby Town FC (3)
?,(Sat) 19 Apr 1913 (15),Blackpool FC (12),2-1,?,Huddersfield Town AFC (3)
?,(Sat) 28 Dec 1912 (52),Blackpool FC (13),1-2,?,Hull City AFC (3)
?,(Wed) 1 Jan 1913 (0),Blackpool FC (14),0-3,?,Leeds City FC (1904-1919) (3)
