Round,Date,Team 1,FT,HT,Team 2
?,(Wed) 29 Aug 1956 (35),Accrington Stanley FC (1),4-1,?,Barrow AFC (1)
?,(Mon) 24 Sep 1956 (39),Accrington Stanley FC (2),0-2,?,Bradford City AFC (1)
?,(Mon) 25 Mar 1957 (12),Accrington Stanley FC (3),5-0,?,Bradford Park Avenue AFC (1)
?,(Sat) 26 Jan 1957 (3),Accrington Stanley FC (4),1-2,?,Carlisle United FC (1)
?,(Sat) 2 Feb 1957 (4),Accrington Stanley FC (5),4-0,?,Chester FC (1)
?,(Sat) 15 Sep 1956 (37),Accrington Stanley FC (6),1-1,?,Chesterfield FC (1)
?,(Sat) 23 Mar 1957 (11),Accrington Stanley FC (7),5-0,?,Crewe Alexandra FC (1)
?,(Sat) 6 Oct 1956 (40),Accrington Stanley FC (8),4-2,?,Darlington FC (1)
?,(Sat) 3 Nov 1956 (44),Accrington Stanley FC (9),0-0,?,Derby County FC (1)
?,(Sat) 1 Dec 1956 (48),Accrington Stanley FC (10),2-0,?,Gateshead FC (1)
?,(Sat) 20 Oct 1956 (42),Accrington Stanley FC (11),4-0,?,FC Halifax Town (1)
?,(Sat) 29 Sep 1956 (39),Accrington Stanley FC (12),2-1,?,Hartlepool United FC (1)
?,(Mon) 22 Apr 1957 (16),Accrington Stanley FC (13),0-3,?,Hull City AFC (1)
?,(Sat) 1 Sep 1956 (35),Accrington Stanley FC (14),3-3,?,Mansfield Town FC (1)
?,(Sat) 22 Dec 1956 (51),Accrington Stanley FC (15),2-2,?,Oldham Athletic AFC (1)
?,(Sat) 6 Apr 1957 (13),Accrington Stanley FC (16),2-1,?,Rochdale AFC (1)
?,(Tue) 1 Jan 1957 (0),Accrington Stanley FC (17),0-1,?,Scunthorpe United FC (1)
?,(Sat) 12 Jan 1957 (1),Accrington Stanley FC (18),4-2,?,Southport FC (1)
?,(Mon) 8 Apr 1957 (14),Accrington Stanley FC (19),4-0,?,Stockport County FC (1)
?,(Wed) 12 Sep 1956 (37),Accrington Stanley FC (20),1-0,?,Tranmere Rovers FC (1)
?,(Sat) 20 Apr 1957 (15),Accrington Stanley FC (21),2-1,?,Workington AFC (1)
?,(Sat) 9 Mar 1957 (9),Accrington Stanley FC (22),1-0,?,Wrexham AFC (1)
?,(Sat) 18 Aug 1956 (33),Accrington Stanley FC (23),3-0,?,York City FC (1)
?,(Mon) 20 Aug 1956 (34),Barrow AFC (2),3-1,?,Accrington Stanley FC (24)
