Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 15 Sep 1956 (37),Barnsley FC (1),3-3,?,Blackburn Rovers FC (1)
?,(Sat) 12 Jan 1957 (1),Barnsley FC (2),3-0,?,Bristol City FC (1)
?,(Sat) 13 Oct 1956 (41),Barnsley FC (3),0-2,?,Bristol Rovers FC (1)
?,(Sat) 30 Mar 1957 (12),Barnsley FC (4),1-1,?,Bury FC (1)
?,(Sat) 2 Mar 1957 (8),Barnsley FC (5),3-1,?,Doncaster Rovers FC (1)
?,(Mon) 22 Apr 1957 (16),Barnsley FC (6),1-1,?,Fulham FC (1)
?,(Sat) 24 Nov 1956 (47),Barnsley FC (7),2-0,?,Grimsby Town FC (1)
?,(Sat) 10 Nov 1956 (45),Barnsley FC (8),0-5,?,Huddersfield Town AFC (1)
?,(Wed) 27 Feb 1957 (8),Barnsley FC (9),2-0,?,Leicester City FC (1)
?,(Sat) 16 Mar 1957 (10),Barnsley FC (10),3-0,?,Leyton Orient FC (1)
?,(Wed) 5 Sep 1956 (36),Barnsley FC (11),5-2,?,Lincoln City FC (1)
?,(Sat) 27 Oct 1956 (43),Barnsley FC (12),4-1,?,Liverpool FC (1)
?,(Sat) 25 Aug 1956 (34),Barnsley FC (13),1-3,?,Middlesbrough FC (1)
?,(Sat) 29 Sep 1956 (39),Barnsley FC (14),1-1,?,Nottingham Forest FC (1)
?,(Sat) 13 Apr 1957 (14),Barnsley FC (15),1-1,?,Notts County FC (1)
?,(Sat) 15 Dec 1956 (50),Barnsley FC (16),2-0,?,Port Vale FC (1)
?,(Wed) 26 Dec 1956 (52),Barnsley FC (17),1-1,?,Rotherham United FC (1)
?,(Sat) 1 Sep 1956 (35),Barnsley FC (18),1-6,?,Sheffield United FC (1)
?,(Sat) 8 Dec 1956 (49),Barnsley FC (19),2-2,?,Stoke City FC (1)
?,(Wed) 22 Aug 1956 (34),Barnsley FC (20),2-3,?,Swansea City AFC (1)
?,(Sat) 2 Feb 1957 (4),Barnsley FC (21),1-2,?,West Ham United FC (1)
?,(Sat) 19 Jan 1957 (2),Blackburn Rovers FC (2),2-0,?,Barnsley FC (22)
?,(Sat) 9 Feb 1957 (5),Blackburn Rovers FC (3),3-1,?,Bristol City FC (2)
?,(Sat) 8 Dec 1956 (49),Blackburn Rovers FC (4),2-0,?,Bristol Rovers FC (2)
?,(Sat) 27 Oct 1956 (43),Blackburn Rovers FC (5),6-2,?,Bury FC (2)
?,(Sat) 10 Nov 1956 (45),Blackburn Rovers FC (6),2-2,?,Doncaster Rovers FC (2)
?,(Tue) 25 Dec 1956 (52),Blackburn Rovers FC (7),2-0,?,Fulham FC (2)
?,(Sat) 16 Mar 1957 (10),Blackburn Rovers FC (8),2-0,?,Grimsby Town FC (2)
?,(Sat) 13 Apr 1957 (14),Blackburn Rovers FC (9),3-2,?,Huddersfield Town AFC (2)
?,(Sat) 2 Mar 1957 (8),Blackburn Rovers FC (10),1-1,?,Leicester City FC (2)
?,(Sat) 13 Oct 1956 (41),Blackburn Rovers FC (11),3-3,?,Leyton Orient FC (2)
?,(Sat) 25 Aug 1956 (34),Blackburn Rovers FC (12),3-4,?,Lincoln City FC (2)
?,(Sat) 16 Feb 1957 (6),Blackburn Rovers FC (13),2-2,?,Liverpool FC (2)
?,(Sat) 24 Nov 1956 (47),Blackburn Rovers FC (14),1-0,?,Middlesbrough FC (2)
?,(Tue) 1 Jan 1957 (0),Blackburn Rovers FC (15),2-2,?,Nottingham Forest FC (2)
?,(Fri) 19 Apr 1957 (15),Blackburn Rovers FC (16),1-1,?,Notts County FC (2)
?,(Sat) 8 Sep 1956 (36),Blackburn Rovers FC (17),2-4,?,Port Vale FC (2)
?,(Sat) 29 Dec 1956 (52),Blackburn Rovers FC (18),3-2,?,Rotherham United FC (2)
?,(Sat) 22 Sep 1956 (38),Blackburn Rovers FC (19),3-1,?,Sheffield United FC (2)
?,(Sat) 30 Mar 1957 (12),Blackburn Rovers FC (20),1-0,?,Stoke City FC (2)
?,(Sat) 15 Dec 1956 (50),Blackburn Rovers FC (21),5-3,?,Swansea City AFC (2)
?,(Mon) 27 Aug 1956 (35),Blackburn Rovers FC (22),0-2,?,West Ham United FC (2)
?,(Sat) 8 Sep 1956 (36),Bristol City FC (3),1-2,?,Barnsley FC (23)
?,(Sat) 29 Sep 1956 (39),Bristol City FC (4),3-0,?,Blackburn Rovers FC (23)
?,(Sat) 22 Sep 1956 (38),Bristol City FC (5),5-3,?,Bristol Rovers FC (3)
?,(Sat) 16 Mar 1957 (10),Bristol City FC (6),2-0,?,Bury FC (3)
?,(Sat) 30 Mar 1957 (12),Bristol City FC (7),4-0,?,Doncaster Rovers FC (3)
?,(Tue) 4 Sep 1956 (36),Bristol City FC (8),0-3,?,Fulham FC (3)
?,(Sat) 10 Nov 1956 (45),Bristol City FC (9),0-2,?,Grimsby Town FC (3)
?,(Sat) 27 Oct 1956 (43),Bristol City FC (10),2-1,?,Huddersfield Town AFC (3)
?,(Sat) 8 Dec 1956 (49),Bristol City FC (11),0-2,?,Leicester City FC (3)
?,(Sat) 13 Apr 1957 (14),Bristol City FC (12),4-2,?,Leyton Orient FC (3)
?,(Sat) 15 Dec 1956 (50),Bristol City FC (13),5-1,?,Lincoln City FC (3)
?,(Sat) 13 Oct 1956 (41),Bristol City FC (14),2-1,?,Liverpool FC (3)
?,(Sat) 2 Mar 1957 (8),Bristol City FC (15),2-1,?,Middlesbrough FC (3)
?,(Tue) 21 Aug 1956 (34),Bristol City FC (16),1-5,?,Nottingham Forest FC (3)
?,(Wed) 20 Feb 1957 (7),Bristol City FC (17),3-0,?,Notts County FC (3)
?,(Sat) 29 Dec 1956 (52),Bristol City FC (18),3-3,?,Port Vale FC (3)
?,(Sat) 25 Aug 1956 (34),Bristol City FC (19),2-1,?,Rotherham United FC (3)
?,(Sat) 19 Jan 1957 (2),Bristol City FC (20),5-1,?,Sheffield United FC (3)
?,(Sat) 24 Nov 1956 (47),Bristol City FC (21),1-2,?,Stoke City FC (3)
?,(Sat) 27 Apr 1957 (16),Bristol City FC (22),3-1,?,Swansea City AFC (3)
?,(Fri) 19 Apr 1957 (15),Bristol City FC (23),1-1,?,West Ham United FC (3)
?,(Sat) 23 Feb 1957 (7),Bristol Rovers FC (4),1-1,?,Barnsley FC (24)
?,(Sat) 20 Apr 1957 (15),Bristol Rovers FC (5),0-1,?,Blackburn Rovers FC (24)
?,(Sat) 2 Feb 1957 (4),Bristol Rovers FC (6),0-0,?,Bristol City FC (24)
?,(Wed) 26 Dec 1956 (52),Bristol Rovers FC (7),6-1,?,Bury FC (4)
?,(Sat) 22 Dec 1956 (51),Bristol Rovers FC (8),6-1,?,Doncaster Rovers FC (4)
?,(Sat) 17 Nov 1956 (46),Bristol Rovers FC (9),4-0,?,Fulham FC (4)
?,(Sat) 18 Aug 1956 (33),Bristol Rovers FC (10),1-0,?,Grimsby Town FC (4)
?,(Mon) 10 Sep 1956 (37),Bristol Rovers FC (11),4-0,?,Huddersfield Town AFC (4)
?,(Sat) 15 Sep 1956 (37),Bristol Rovers FC (12),1-2,?,Leicester City FC (4)
?,(Mon) 27 Aug 1956 (35),Bristol Rovers FC (13),3-2,?,Leyton Orient FC (4)
?,(Sat) 3 Nov 1956 (44),Bristol Rovers FC (14),0-1,?,Lincoln City FC (4)
?,(Mon) 22 Apr 1957 (16),Bristol Rovers FC (15),0-0,?,Liverpool FC (4)
?,(Sat) 12 Jan 1957 (1),Bristol Rovers FC (16),0-2,?,Middlesbrough FC (4)
?,(Sat) 6 Apr 1957 (13),Bristol Rovers FC (17),3-2,?,Nottingham Forest FC (4)
?,(Sat) 9 Feb 1957 (5),Bristol Rovers FC (18),3-0,?,Notts County FC (4)
?,(Sat) 1 Dec 1956 (48),Bristol Rovers FC (19),2-1,?,Port Vale FC (4)
?,(Sat) 9 Mar 1957 (9),Bristol Rovers FC (20),4-2,?,Rotherham United FC (4)
?,(Sat) 6 Oct 1956 (40),Bristol Rovers FC (21),3-1,?,Sheffield United FC (4)
?,(Sat) 1 Sep 1956 (35),Bristol Rovers FC (22),4-0,?,Stoke City FC (4)
?,(Sat) 23 Mar 1957 (11),Bristol Rovers FC (23),1-1,?,Swansea City AFC (4)
?,(Sat) 20 Oct 1956 (42),Bristol Rovers FC (24),1-1,?,West Ham United FC (4)
?,(Sat) 17 Nov 1956 (46),Bury FC (5),1-2,?,Barnsley FC (25)
?,(Sat) 9 Mar 1957 (9),Bury FC (6),2-2,?,Blackburn Rovers FC (25)
