Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Sep 1904 (36),Barnsley FC (1),2-1,?,Blackpool FC (1)
?,(Mon) 24 Apr 1905 (17),Barnsley FC (2),2-1,?,Bolton Wanderers FC (1)
?,(Sat) 19 Nov 1904 (46),Barnsley FC (3),1-0,?,Bradford City AFC (1)
?,(Sat) 22 Oct 1904 (42),Barnsley FC (4),1-0,?,Bristol City FC (1)
?,(Sat) 24 Dec 1904 (51),Barnsley FC (5),1-2,?,Burnley FC (1)
?,(Sat) 28 Jan 1905 (4),Barnsley FC (6),7-0,?,Burton United FC (1901-1910) (1)
?,(Sat) 11 Mar 1905 (10),Barnsley FC (7),1-0,?,Chesterfield FC (1)
?,(Tue) 25 Apr 1905 (17),Barnsley FC (8),2-1,?,Doncaster Rovers FC (1)
?,(Sat) 24 Sep 1904 (38),Barnsley FC (9),2-1,?,Gainsborough Trinity FC (1)
?,(Sat) 5 Nov 1904 (44),Barnsley FC (10),0-0,?,Glossop North End AFC (1)
?,(Sat) 31 Dec 1904 (52),Barnsley FC (11),2-2,?,Grimsby Town FC (1)
?,(Sat) 3 Dec 1904 (48),Barnsley FC (12),2-1,?,Leicester City FC (1)
?,(Sat) 25 Mar 1905 (12),Barnsley FC (13),2-1,?,Lincoln City FC (1)
?,(Sat) 8 Oct 1904 (40),Barnsley FC (14),0-2,?,Liverpool FC (1)
?,(Sat) 25 Feb 1905 (8),Barnsley FC (15),0-0,?,Manchester United FC (1)
?,(Sat) 11 Feb 1905 (6),Barnsley FC (16),3-0,?,Port Vale FC (1)
?,(Sat) 15 Apr 1905 (15),Barnsley FC (17),1-1,?,West Bromwich Albion FC (1)
?,(Sat) 7 Jan 1905 (1),Blackpool FC (2),6-0,?,Barnsley FC (18)
?,(Fri) 21 Apr 1905 (16),Blackpool FC (3),0-2,?,Bolton Wanderers FC (2)
?,(Sat) 17 Dec 1904 (50),Blackpool FC (4),2-0,?,Bradford City AFC (2)
?,(Sat) 19 Nov 1904 (46),Blackpool FC (5),2-4,?,Bristol City FC (2)
?,(Sat) 21 Jan 1905 (3),Blackpool FC (6),2-0,?,Burnley FC (2)
?,(Sat) 25 Feb 1905 (8),Blackpool FC (7),1-0,?,Burton United FC (1901-1910) (2)
?,(Sat) 8 Apr 1905 (14),Blackpool FC (8),1-1,?,Chesterfield FC (2)
?,(Sat) 11 Feb 1905 (6),Blackpool FC (9),1-0,?,Doncaster Rovers FC (2)
?,(Sat) 22 Oct 1904 (42),Blackpool FC (10),2-2,?,Gainsborough Trinity FC (2)
?,(Sat) 3 Dec 1904 (48),Blackpool FC (11),4-1,?,Glossop North End AFC (2)
?,(Sat) 1 Oct 1904 (39),Blackpool FC (12),1-1,?,Grimsby Town FC (2)
?,(Sat) 3 Sep 1904 (35),Blackpool FC (13),0-0,?,Leicester City FC (2)
?,(Sat) 22 Apr 1905 (16),Blackpool FC (14),1-0,?,Lincoln City FC (2)
?,(Sat) 5 Nov 1904 (44),Blackpool FC (15),0-3,?,Liverpool FC (2)
?,(Sat) 25 Mar 1905 (12),Blackpool FC (16),0-1,?,Manchester United FC (2)
?,(Sat) 11 Mar 1905 (10),Blackpool FC (17),3-0,?,Port Vale FC (2)
?,(Sat) 17 Sep 1904 (37),Blackpool FC (18),0-0,?,West Bromwich Albion FC (2)
?,(Mon) 2 Jan 1905 (1),Bolton Wanderers FC (3),2-1,?,Barnsley FC (19)
?,(Sat) 8 Oct 1904 (40),Bolton Wanderers FC (4),3-0,?,Blackpool FC (19)
?,(Sat) 25 Feb 1905 (8),Bolton Wanderers FC (5),2-0,?,Bradford City AFC (3)
?,(Sat) 31 Dec 1904 (52),Bolton Wanderers FC (6),3-1,?,Bristol City FC (3)
?,(Sat) 10 Sep 1904 (36),Bolton Wanderers FC (7),4-0,?,Burnley FC (3)
?,(Sat) 19 Nov 1904 (46),Bolton Wanderers FC (8),7-1,?,Burton United FC (1901-1910) (3)
?,(Sat) 11 Feb 1905 (6),Bolton Wanderers FC (9),4-3,?,Chesterfield FC (3)
?,(Sat) 22 Oct 1904 (42),Bolton Wanderers FC (10),2-0,?,Doncaster Rovers FC (3)
?,(Sat) 5 Nov 1904 (44),Bolton Wanderers FC (11),5-1,?,Gainsborough Trinity FC (3)
?,(Sat) 28 Jan 1905 (4),Bolton Wanderers FC (12),4-0,?,Glossop North End AFC (3)
?,(Sat) 24 Sep 1904 (38),Bolton Wanderers FC (13),4-1,?,Grimsby Town FC (3)
?,(Sat) 25 Mar 1905 (12),Bolton Wanderers FC (14),0-1,?,Leicester City FC (3)
