Round,Date,Team 1,FT,HT,Team 2
?,(Thu) 1 Sep 1904 (35),Liverpool FC (1),2-0,?,Burton United FC (1901-1910) (1)
?,(Sat) 3 Sep 1904 (35),Grimsby Town FC (1),0-0,?,Barnsley FC (1)
?,(Sat) 3 Sep 1904 (35),Gainsborough Trinity FC (1),3-2,?,Bradford City AFC (1)
?,(Sat) 3 Sep 1904 (35),Port Vale FC (1),2-2,?,Manchester United FC (1)
?,(Sat) 3 Sep 1904 (35),Blackpool FC (1),0-0,?,Leicester City FC (1)
?,(Sat) 3 Sep 1904 (35),Burton United FC (1901-1910) (2),0-3,?,Chesterfield FC (1)
?,(Sat) 3 Sep 1904 (35),Doncaster Rovers FC (1),0-2,?,Lincoln City FC (1)
?,(Sat) 3 Sep 1904 (35),Burnley FC (1),1-4,?,West Bromwich Albion FC (1)
?,(Sat) 3 Sep 1904 (35),Liverpool FC (2),2-2,?,Glossop North End AFC (1)
?,(Sat) 3 Sep 1904 (35),Bristol City FC (1),3-4,?,Bolton Wanderers FC (1)
?,(Mon) 5 Sep 1904 (36),Burnley FC (2),2-0,?,Chesterfield FC (2)
?,(Mon) 5 Sep 1904 (36),Port Vale FC (2),2-2,?,Blackpool FC (2)
?,(Sat) 10 Sep 1904 (36),Bolton Wanderers FC (2),4-0,?,Burnley FC (3)
?,(Sat) 10 Sep 1904 (36),Leicester City FC (2),3-2,?,Doncaster Rovers FC (2)
?,(Sat) 10 Sep 1904 (36),Manchester United FC (2),4-1,?,Bristol City FC (2)
?,(Sat) 10 Sep 1904 (36),West Bromwich Albion FC (2),0-2,?,Grimsby Town FC (2)
?,(Sat) 10 Sep 1904 (36),Glossop North End AFC (2),0-0,?,Port Vale FC (3)
?,(Sat) 10 Sep 1904 (36),Bradford City AFC (2),3-1,?,Burton United FC (1901-1910) (3)
?,(Sat) 10 Sep 1904 (36),Chesterfield FC (3),1-1,?,Liverpool FC (3)
?,(Sat) 10 Sep 1904 (36),Barnsley FC (2),2-1,?,Blackpool FC (3)
?,(Sat) 10 Sep 1904 (36),Lincoln City FC (2),4-1,?,Gainsborough Trinity FC (2)
?,(Sat) 17 Sep 1904 (37),Port Vale FC (4),0-0,?,Chesterfield FC (4)
?,(Sat) 17 Sep 1904 (37),Liverpool FC (4),4-1,?,Bradford City AFC (3)
?,(Sat) 17 Sep 1904 (37),Grimsby Town FC (3),1-0,?,Burnley FC (4)
?,(Sat) 17 Sep 1904 (37),Gainsborough Trinity FC (3),2-0,?,Leicester City FC (3)
?,(Sat) 17 Sep 1904 (37),Doncaster Rovers FC (3),2-0,?,Barnsley FC (3)
?,(Sat) 17 Sep 1904 (37),Blackpool FC (4),0-0,?,West Bromwich Albion FC (3)
?,(Sat) 17 Sep 1904 (37),Burton United FC (1901-1910) (4),2-1,?,Lincoln City FC (3)
?,(Sat) 17 Sep 1904 (37),Bristol City FC (3),2-0,?,Glossop North End AFC (3)
?,(Sat) 17 Sep 1904 (37),Manchester United FC (3),1-2,?,Bolton Wanderers FC (3)
?,(Sat) 24 Sep 1904 (38),Glossop North End AFC (4),1-2,?,Manchester United FC (4)
?,(Sat) 24 Sep 1904 (38),Bolton Wanderers FC (4),4-1,?,Grimsby Town FC (4)
?,(Sat) 24 Sep 1904 (38),Lincoln City FC (4),0-2,?,Liverpool FC (5)
?,(Sat) 24 Sep 1904 (38),Chesterfield FC (5),0-3,?,Bristol City FC (4)
?,(Sat) 24 Sep 1904 (38),Bradford City AFC (4),2-1,?,Port Vale FC (5)
?,(Sat) 24 Sep 1904 (38),Barnsley FC (4),2-1,?,Gainsborough Trinity FC (4)
?,(Sat) 24 Sep 1904 (38),Leicester City FC (4),2-0,?,Burton United FC (1901-1910) (5)
?,(Sat) 24 Sep 1904 (38),Burnley FC (5),0-1,?,Blackpool FC (5)
?,(Sat) 24 Sep 1904 (38),West Bromwich Albion FC (4),6-1,?,Doncaster Rovers FC (4)
?,(Sat) 1 Oct 1904 (39),Gainsborough Trinity FC (5),4-2,?,West Bromwich Albion FC (5)
?,(Sat) 1 Oct 1904 (39),Bristol City FC (5),1-0,?,Bradford City AFC (5)
?,(Sat) 1 Oct 1904 (39),Doncaster Rovers FC (5),0-2,?,Burnley FC (6)
?,(Sat) 1 Oct 1904 (39),Burton United FC (1901-1910) (6),1-2,?,Barnsley FC (5)
?,(Sat) 1 Oct 1904 (39),Glossop North End AFC (5),1-2,?,Bolton Wanderers FC (5)
?,(Sat) 1 Oct 1904 (39),Liverpool FC (6),4-0,?,Leicester City FC (5)
?,(Sat) 1 Oct 1904 (39),Blackpool FC (6),1-1,?,Grimsby Town FC (5)
?,(Sat) 1 Oct 1904 (39),Port Vale FC (6),0-1,?,Lincoln City FC (5)
?,(Sat) 8 Oct 1904 (40),Chesterfield FC (6),1-2,?,Glossop North End AFC (6)
