Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Sep 1899 (38),Aston Villa FC (1),3-1,?,Blackburn Rovers (1)
?,(Sat) 25 Nov 1899 (47),Aston Villa FC (2),2-0,?,Burnley FC (1)
?,(Sat) 7 Oct 1899 (40),Aston Villa FC (3),2-1,?,Bury FC (1)
?,(Sat) 3 Feb 1900 (5),Aston Villa FC (4),3-2,?,Derby County (1)
?,(Sat) 13 Jan 1900 (2),Aston Villa FC (5),1-1,?,Everton FC (1)
?,(Mon) 4 Sep 1899 (36),Aston Villa FC (6),9-0,?,Glossop North End (1)
?,(Sat) 24 Mar 1900 (12),Aston Villa FC (7),1-0,?,Liverpool FC (1)
?,(Sat) 21 Oct 1899 (42),Aston Villa FC (8),2-1,?,Manchester City (1)
?,(Sat) 4 Nov 1899 (44),Aston Villa FC (9),2-1,?,Newcastle United (1)
?,(Sat) 9 Dec 1899 (49),Aston Villa FC (10),2-2,?,Nottingham Forest (1)
?,(Sat) 17 Feb 1900 (7),Aston Villa FC (11),6-2,?,Notts County FC (1)
?,(Sat) 7 Apr 1900 (14),Aston Villa FC (12),3-1,?,Preston North End (1)
?,(Sat) 3 Mar 1900 (9),Aston Villa FC (13),1-1,?,Sheffield United FC (1)
?,(Sat) 23 Dec 1899 (51),Aston Villa FC (14),4-1,?,Stoke City (1)
?,(Fri) 29 Dec 1899 (52),Aston Villa FC (15),4-2,?,Sunderland AFC (1)
?,(Sat) 9 Sep 1899 (36),Aston Villa FC (16),0-2,?,West Bromwich Albion (1)
?,(Sat) 11 Nov 1899 (45),Aston Villa FC (17),0-0,?,Wolverhampton Wanderers (1)
?,(Sat) 20 Jan 1900 (3),Blackburn Rovers (2),0-4,?,Aston Villa FC (18)
?,(Mon) 1 Jan 1900 (1),Blackburn Rovers (3),2-0,?,Burnley FC (2)
?,(Sat) 16 Dec 1899 (50),Blackburn Rovers (4),3-2,?,Bury FC (2)
?,(Sat) 14 Apr 1900 (15),Blackburn Rovers (5),2-0,?,Derby County (2)
?,(Sat) 25 Nov 1899 (47),Blackburn Rovers (6),3-1,?,Everton FC (2)
?,(Sat) 3 Mar 1900 (9),Blackburn Rovers (7),2-2,?,Glossop North End (2)
?,(Sat) 30 Sep 1899 (39),Blackburn Rovers (8),2-0,?,Liverpool FC (2)
?,(Sat) 2 Sep 1899 (35),Blackburn Rovers (9),4-3,?,Manchester City (2)
?,(Sat) 16 Sep 1899 (37),Blackburn Rovers (10),2-3,?,Newcastle United (2)
?,(Mon) 5 Mar 1900 (10),Blackburn Rovers (11),2-1,?,Nottingham Forest (2)
?,(Sat) 28 Apr 1900 (17),Blackburn Rovers (12),2-0,?,Notts County FC (2)
?,(Sat) 14 Oct 1899 (41),Blackburn Rovers (13),3-0,?,Preston North End (2)
?,(Fri) 13 Apr 1900 (15),Blackburn Rovers (14),3-3,?,Sheffield United FC (2)
?,(Sat) 10 Mar 1900 (10),Blackburn Rovers (15),3-0,?,Stoke City (2)
?,(Sat) 11 Nov 1899 (45),Blackburn Rovers (16),1-2,?,Sunderland AFC (2)
?,(Sat) 24 Mar 1900 (12),Blackburn Rovers (17),2-0,?,West Bromwich Albion (2)
?,(Sat) 7 Apr 1900 (14),Blackburn Rovers (18),2-1,?,Wolverhampton Wanderers (2)
?,(Sat) 31 Mar 1900 (13),Burnley FC (3),1-2,?,Aston Villa FC (19)
?,(Sat) 7 Oct 1899 (40),Burnley FC (4),1-0,?,Blackburn Rovers (19)
