Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2014 (31),Accrington Stanley FC (1),0-1,0-0,Southend United FC (1)
?,(Sat) 9 Aug 2014 (31),AFC Wimbledon (1),2-2,1-1,Shrewsbury Town FC (1)
?,(Sat) 9 Aug 2014 (31),Bury FC (1),0-1,0-1,Cheltenham Town FC (1)
?,(Sat) 9 Aug 2014 (31),Cambridge United FC (1),1-0,0-0,Plymouth Argyle FC (1)
?,(Sat) 9 Aug 2014 (31),Carlisle United FC (1),0-1,0-1,Luton Town FC (1)
?,(Sat) 9 Aug 2014 (31),Dagenham & Redbridge FC (1),0-3,0-0,Morecambe FC (1)
?,(Sat) 9 Aug 2014 (31),Exeter City FC (1),1-1,1-0,Portsmouth FC (1)
?,(Sat) 9 Aug 2014 (31),Newport County AFC (1),0-2,0-2,Wycombe Wanderers FC (1)
?,(Sat) 9 Aug 2014 (31),Northampton Town FC (1),1-0,1-0,Mansfield Town FC (1)
?,(Sat) 9 Aug 2014 (31),Oxford United FC (1),0-1,0-1,Burton Albion FC (1)
?,(Sat) 9 Aug 2014 (31),Stevenage FC (1),1-0,0-0,Hartlepool United FC (1)
?,(Sat) 9 Aug 2014 (31),Tranmere Rovers FC (1),1-1,0-0,York City FC (1)
?,(Sat) 16 Aug 2014 (32),Burton Albion FC (2),2-1,0-1,Dagenham & Redbridge FC (2)
?,(Sat) 16 Aug 2014 (32),Cheltenham Town FC (2),2-1,1-0,Accrington Stanley FC (2)
?,(Sat) 16 Aug 2014 (32),Hartlepool United FC (2),0-2,0-1,Bury FC (2)
?,(Sat) 16 Aug 2014 (32),Luton Town FC (2),0-1,0-1,AFC Wimbledon (2)
?,(Sat) 16 Aug 2014 (32),Mansfield Town FC (2),2-1,1-0,Oxford United FC (2)
?,(Sat) 16 Aug 2014 (32),Morecambe FC (2),3-2,0-2,Newport County AFC (2)
?,(Sat) 16 Aug 2014 (32),Plymouth Argyle FC (2),3-0,2-0,Exeter City FC (2)
?,(Sat) 16 Aug 2014 (32),Portsmouth FC (2),2-1,1-0,Cambridge United FC (2)
?,(Sat) 16 Aug 2014 (32),Shrewsbury Town FC (2),2-1,0-1,Tranmere Rovers FC (2)
?,(Sat) 16 Aug 2014 (32),Southend United FC (2),2-0,2-0,Stevenage FC (2)
?,(Sat) 16 Aug 2014 (32),Wycombe Wanderers FC (2),3-1,0-0,Carlisle United FC (2)
?,(Sat) 16 Aug 2014 (32),York City FC (2),1-1,0-0,Northampton Town FC (2)
?,(Tue) 19 Aug 2014 (33),Burton Albion FC (3),1-0,1-0,Exeter City FC (3)
?,(Tue) 19 Aug 2014 (33),Cheltenham Town FC (3),0-0,0-0,Carlisle United FC (3)
?,(Tue) 19 Aug 2014 (33),Hartlepool United FC (3),0-2,0-1,Dagenham & Redbridge FC (3)
?,(Tue) 19 Aug 2014 (33),Luton Town FC (3),1-1,0-0,Bury FC (3)
?,(Tue) 19 Aug 2014 (33),Mansfield Town FC (3),1-0,1-0,Newport County AFC (3)
?,(Tue) 19 Aug 2014 (33),Morecambe FC (3),1-0,1-0,Oxford United FC (3)
?,(Tue) 19 Aug 2014 (33),Plymouth Argyle FC (3),1-1,0-0,Stevenage FC (3)
?,(Tue) 19 Aug 2014 (33),Portsmouth FC (3),2-0,2-0,Northampton Town FC (3)
?,(Tue) 19 Aug 2014 (33),Shrewsbury Town FC (3),4-0,3-0,Accrington Stanley FC (3)
?,(Tue) 19 Aug 2014 (33),Southend United FC (3),0-1,0-0,AFC Wimbledon (3)
?,(Tue) 19 Aug 2014 (33),Wycombe Wanderers FC (3),0-2,0-1,Tranmere Rovers FC (3)
?,(Tue) 19 Aug 2014 (33),York City FC (3),2-2,1-2,Cambridge United FC (3)
?,(Sat) 23 Aug 2014 (33),Accrington Stanley FC (4),2-2,2-2,Luton Town FC (4)
?,(Sat) 23 Aug 2014 (33),AFC Wimbledon (4),1-2,1-0,Hartlepool United FC (4)
?,(Sat) 23 Aug 2014 (33),Bury FC (4),2-1,2-0,Plymouth Argyle FC (4)
?,(Sat) 23 Aug 2014 (33),Cambridge United FC (4),1-2,0-1,Morecambe FC (4)
?,(Sat) 23 Aug 2014 (33),Carlisle United FC (4),1-1,1-1,Southend United FC (4)
?,(Sat) 23 Aug 2014 (33),Dagenham & Redbridge FC (4),2-0,1-0,Mansfield Town FC (4)
?,(Sat) 23 Aug 2014 (33),Exeter City FC (4),1-1,1-0,York City FC (4)
?,(Sat) 23 Aug 2014 (33),Newport County AFC (4),1-1,1-0,Burton Albion FC (4)
?,(Sat) 23 Aug 2014 (33),Northampton Town FC (4),1-1,0-0,Shrewsbury Town FC (4)
?,(Sat) 23 Aug 2014 (33),Oxford United FC (4),0-1,0-0,Portsmouth FC (4)
