Matchday,Date,Team 1,FT,Team 2
4,Sat Sep 1 2012,Crawley Town FC,1-0,Leyton Orient FC
4,Sat Sep 1 2012,Milton Keynes Dons FC,2-0,Carlisle United FC
4,Sat Sep 1 2012,Hartlepool United FC,2-0,Scunthorpe United FC
4,Sat Sep 1 2012,Crewe Alexandra FC,1-0,Coventry City FC
4,Sat Sep 1 2012,Bury FC,0-2,Notts County FC
4,Sun Sep 2 2012,Preston North End FC,4-1,Swindon Town FC
5,Sat Sep 8 2012,Brentford FC,1-0,Colchester United FC
5,Sat Sep 8 2012,Yeovil Town FC,0-1,AFC Bournemouth
5,Sat Sep 8 2012,Walsall FC,1-0,Milton Keynes Dons FC
5,Sat Sep 8 2012,Swindon Town FC,0-1,Leyton Orient FC
5,Sat Sep 8 2012,Scunthorpe United FC,1-1,Sheffield United FC
5,Sat Sep 8 2012,Notts County FC,3-2,Shrewsbury Town FC
5,Sat Sep 8 2012,Bury FC,1-2,Preston North End FC
5,Sat Sep 8 2012,Crewe Alexandra FC,0-0,Tranmere Rovers FC
5,Sat Sep 8 2012,Hartlepool United FC,1-2,Carlisle United FC
5,Sun Sep 9 2012,Crawley Town FC,0-3,Portsmouth FC
5,Sun Sep 9 2012,Coventry City FC,1-2,Stevenage FC
6,Thu Sep 13 2012,Leyton Orient FC,1-0,Brentford FC
6,Sat Sep 15 2012,Preston North End FC,1-2,Crawley Town FC
6,Sat Sep 15 2012,Carlisle United FC,2-2,Swindon Town FC
6,Sat Sep 15 2012,AFC Bournemouth,1-1,Hartlepool United FC
6,Sat Sep 15 2012,Stevenage FC,2-2,Crewe Alexandra FC
6,Sat Sep 15 2012,Shrewsbury Town FC,0-1,Scunthorpe United FC
6,Sat Sep 15 2012,Sheffield United FC,1-1,Bury FC
6,Sat Sep 15 2012,Tranmere Rovers FC,2-0,Coventry City FC
6,Sat Sep 15 2012,Portsmouth FC,1-2,Walsall FC
6,Sat Sep 15 2012,Oldham Athletic AFC,2-2,Notts County FC
6,Sat Sep 15 2012,Milton Keynes Dons FC,1-0,Yeovil Town FC
6,Sat Sep 15 2012,Colchester United FC,1-2,Doncaster Rovers FC
7,Tue Sep 18 2012,Carlisle United FC,0-0,Crewe Alexandra FC
7,Tue Sep 18 2012,Tranmere Rovers FC,3-0,Bury FC
7,Tue Sep 18 2012,AFC Bournemouth,2-2,Brentford FC
7,Tue Sep 18 2012,Stevenage FC,3-1,Walsall FC
7,Tue Sep 18 2012,Shrewsbury Town FC,4-1,Coventry City FC
7,Tue Sep 18 2012,Sheffield United FC,0-0,Doncaster Rovers FC
7,Tue Sep 18 2012,Preston North End FC,5-0,Hartlepool United FC
7,Tue Sep 18 2012,Portsmouth FC,1-2,Swindon Town FC
7,Tue Sep 18 2012,Oldham Athletic AFC,1-1,Scunthorpe United FC
7,Tue Sep 18 2012,Milton Keynes Dons FC,1-1,Notts County FC
7,Tue Sep 18 2012,Leyton Orient FC,4-1,Yeovil Town FC
7,Tue Sep 18 2012,Colchester United FC,1-1,Crawley Town FC
8,Sat Sep 22 2012,Scunthorpe United FC,1-0,Colchester United FC
8,Sat Sep 22 2012,Brentford FC,1-0,Oldham Athletic AFC
8,Sat Sep 22 2012,Yeovil Town FC,0-1,Sheffield United FC
8,Sat Sep 22 2012,Walsall FC,3-1,Preston North End FC
8,Sat Sep 22 2012,Swindon Town FC,4-0,AFC Bournemouth
8,Sat Sep 22 2012,Bury FC,1-4,Milton Keynes Dons FC
8,Sat Sep 22 2012,Notts County FC,3-0,Portsmouth FC
8,Sat Sep 22 2012,Hartlepool United FC,2-2,Shrewsbury Town FC
8,Sat Sep 22 2012,Doncaster Rovers FC,1-1,Stevenage FC
8,Sat Sep 22 2012,Crewe Alexandra FC,1-1,Leyton Orient FC
8,Sat Sep 22 2012,Crawley Town FC,2-5,Tranmere Rovers FC
8,Sat Sep 22 2012,Coventry City FC,1-2,Carlisle United FC
9,Sat Sep 29 2012,Leyton Orient FC,0-2,Doncaster Rovers FC
9,Sat Sep 29 2012,Portsmouth FC,2-1,Scunthorpe United FC
9,Sat Sep 29 2012,Tranmere Rovers FC,1-1,Brentford FC
9,Sat Sep 29 2012,Stevenage FC,2-2,Bury FC
9,Sat Sep 29 2012,Shrewsbury Town FC,0-1,Swindon Town FC
9,Sat Sep 29 2012,Colchester United FC,3-1,Hartlepool United FC
9,Sat Sep 29 2012,Preston North End FC,3-2,Yeovil Town FC
9,Sat Sep 29 2012,AFC Bournemouth,1-2,Walsall FC
9,Sat Sep 29 2012,Oldham Athletic AFC,0-1,Coventry City FC
9,Sat Sep 29 2012,Milton Keynes Dons FC,1-0,Crewe Alexandra FC
9,Sat Sep 29 2012,Carlisle United FC,0-2,Crawley Town FC
9,Sat Sep 29 2012,Sheffield United FC,1-1,Notts County FC
10,Tue Oct 2 2012,Coventry City FC,1-1,Milton Keynes Dons FC
10,Tue Oct 2 2012,Hartlepool United FC,1-2,Sheffield United FC
10,Tue Oct 2 2012,Yeovil Town FC,1-2,Portsmouth FC
10,Tue Oct 2 2012,Walsall FC,1-2,Leyton Orient FC
10,Tue Oct 2 2012,Swindon Town FC,0-1,Colchester United FC
10,Tue Oct 2 2012,Scunthorpe United FC,1-3,Tranmere Rovers FC
10,Tue Oct 2 2012,Notts County FC,1-2,Stevenage FC
10,Tue Oct 2 2012,Brentford FC,0-0,Shrewsbury Town FC
10,Tue Oct 2 2012,Doncaster Rovers FC,1-3,Preston North End FC
10,Tue Oct 2 2012,Crewe Alexandra FC,0-2,Oldham Athletic AFC
10,Tue Oct 2 2012,Crawley Town FC,3-1,AFC Bournemouth
11,Sat Oct 6 2012,Bury FC,0-1,Swindon Town FC
11,Sat Oct 6 2012,Brentford FC,2-1,Crawley Town FC
11,Sat Oct 6 2012,Coventry City FC,1-0,AFC Bournemouth
11,Sat Oct 6 2012,Yeovil Town FC,3-1,Colchester United FC
11,Sat Oct 6 2012,Walsall FC,1-2,Carlisle United FC
11,Sat Oct 6 2012,Stevenage FC,1-0,Scunthorpe United FC
11,Sat Oct 6 2012,Oldham Athletic AFC,3-1,Preston North End FC
11,Sat Oct 6 2012,Notts County FC,0-1,Tranmere Rovers FC
11,Sat Oct 6 2012,Milton Keynes Dons FC,2-2,Portsmouth FC
11,Sat Oct 6 2012,Leyton Orient FC,0-1,Sheffield United FC
11,Sat Oct 6 2012,Doncaster Rovers FC,1-0,Shrewsbury Town FC
11,Sat Oct 6 2012,Crewe Alexandra FC,2-1,Hartlepool United FC
12,Sat Oct 13 2012,Crawley Town FC,3-2,Bury FC
12,Sat Oct 13 2012,Colchester United FC,1-0,Stevenage FC
12,Sat Oct 13 2012,Hartlepool United FC,1-1,Doncaster Rovers FC
12,Sat Oct 13 2012,Tranmere Rovers FC,3-2,Yeovil Town FC
12,Sat Oct 13 2012,Swindon Town FC,2-2,Coventry City FC
12,Sat Oct 13 2012,Sheffield United FC,1-1,Oldham Athletic AFC
12,Sat Oct 13 2012,Scunthorpe United FC,1-1,Brentford FC
12,Sat Oct 13 2012,Portsmouth FC,2-0,Crewe Alexandra FC
12,Sat Oct 13 2012,AFC Bournemouth,2-0,Leyton Orient FC
12,Sat Oct 13 2012,Carlisle United FC,0-4,Notts County FC
12,Sun Oct 14 2012,Preston North End FC,0-0,Milton Keynes Dons FC
12,Sun Oct 14 2012,Shrewsbury Town FC,1-0,Walsall FC
3,Tue Oct 16 2012,Leyton Orient FC,1-0,Hartlepool United FC
10,Tue Oct 16 2012,Bury FC,1-1,Carlisle United FC
13,Sat Oct 20 2012,Swindon Town FC,1-1,Scunthorpe United FC
13,Sat Oct 20 2012,Portsmouth FC,2-1,Shrewsbury Town FC
13,Sat Oct 20 2012,Walsall FC,2-2,Crewe Alexandra FC
13,Sat Oct 20 2012,Colchester United FC,2-0,Carlisle United FC
13,Sat Oct 20 2012,Preston North End FC,0-1,Sheffield United FC
13,Sat Oct 20 2012,Yeovil Town FC,2-1,Bury FC
13,Sat Oct 20 2012,Oldham Athletic AFC,2-0,Leyton Orient FC
13,Sat Oct 20 2012,Milton Keynes Dons FC,0-1,Stevenage FC
13,Sat Oct 20 2012,Hartlepool United FC,0-1,Crawley Town FC
13,Sat Oct 20 2012,AFC Bournemouth,3-1,Tranmere Rovers FC
13,Sat Oct 20 2012,Coventry City FC,1-2,Notts County FC
13,Sat Oct 20 2012,Doncaster Rovers FC,2-1,Brentford FC
14,Tue Oct 23 2012,Scunthorpe United FC,2-3,Preston North End FC
14,Tue Oct 23 2012,Tranmere Rovers FC,1-2,Doncaster Rovers FC
14,Tue Oct 23 2012,Stevenage FC,2-1,Portsmouth FC
14,Tue Oct 23 2012,Bury FC,2-1,Hartlepool United FC
14,Tue Oct 23 2012,Sheffield United FC,1-0,Walsall FC
14,Tue Oct 23 2012,Brentford FC,2-1,Coventry City FC
14,Tue Oct 23 2012,Notts County FC,3-3,AFC Bournemouth
14,Tue Oct 23 2012,Leyton Orient FC,0-2,Colchester United FC
14,Tue Oct 23 2012,Crewe Alexandra FC,2-1,Swindon Town FC
14,Tue Oct 23 2012,Crawley Town FC,2-0,Milton Keynes Dons FC
14,Tue Oct 23 2012,Carlisle United FC,3-1,Oldham Athletic AFC
14,Tue Oct 23 2012,Shrewsbury Town FC,1-3,Yeovil Town FC
15,Sat Oct 27 2012,Brentford FC,2-2,Hartlepool United FC
15,Sat Oct 27 2012,Tranmere Rovers FC,1-1,Preston North End FC
15,Sat Oct 27 2012,Stevenage FC,0-4,Swindon Town FC
15,Sat Oct 27 2012,Shrewsbury Town FC,2-2,Colchester United FC
15,Sat Oct 27 2012,Scunthorpe United FC,0-3,Milton Keynes Dons FC
15,Sat Oct 27 2012,Notts County FC,0-2,Doncaster Rovers FC
15,Sat Oct 27 2012,Leyton Orient FC,0-1,Coventry City FC
15,Sat Oct 27 2012,Crewe Alexandra FC,0-1,Yeovil Town FC
15,Sat Oct 27 2012,Crawley Town FC,1-1,Oldham Athletic AFC
15,Sat Oct 27 2012,Bury FC,1-1,Walsall FC
15,Sat Oct 27 2012,Carlisle United FC,2-4,AFC Bournemouth
15,Mon Oct 29 2012,Sheffield United FC,1-0,Portsmouth FC
16,Tue Nov 6 2012,Preston North End FC,1-1,Carlisle United FC
16,Tue Nov 6 2012,Yeovil Town FC,1-3,Stevenage FC
16,Tue Nov 6 2012,Walsall FC,1-4,Scunthorpe United FC
16,Tue Nov 6 2012,Swindon Town FC,0-0,Sheffield United FC
16,Tue Nov 6 2012,Portsmouth FC,0-1,Brentford FC
16,Tue Nov 6 2012,Oldham Athletic AFC,1-2,Bury FC
16,Tue Nov 6 2012,AFC Bournemouth,2-1,Shrewsbury Town FC
16,Tue Nov 6 2012,Doncaster Rovers FC,0-2,Crewe Alexandra FC
16,Tue Nov 6 2012,Coventry City FC,3-1,Crawley Town FC
16,Tue Nov 6 2012,Colchester United FC,0-2,Notts County FC
16,Wed Nov 7 2012,Hartlepool United FC,0-2,Tranmere Rovers FC
16,Wed Nov 7 2012,Milton Keynes Dons FC,1-0,Leyton Orient FC
17,Sat Nov 10 2012,Notts County FC,1-1,Crawley Town FC
17,Sat Nov 10 2012,Yeovil Town FC,1-0,Hartlepool United FC
17,Sat Nov 10 2012,Walsall FC,0-2,Swindon Town FC
17,Sat Nov 10 2012,Stevenage FC,1-4,Preston North End FC
17,Sat Nov 10 2012,Oldham Athletic AFC,0-1,Tranmere Rovers FC
17,Sat Nov 10 2012,Milton Keynes Dons FC,1-0,Sheffield United FC
17,Sat Nov 10 2012,Brentford FC,2-1,Carlisle United FC
17,Sat Nov 10 2012,Bury FC,2-0,Portsmouth FC
17,Sat Nov 10 2012,Doncaster Rovers FC,0-1,AFC Bournemouth
17,Sat Nov 10 2012,Crewe Alexandra FC,3-2,Colchester United FC
17,Sat Nov 10 2012,Coventry City FC,1-2,Scunthorpe United FC
17,Sat Nov 10 2012,Leyton Orient FC,2-1,Shrewsbury Town FC
18,Fri Nov 16 2012,Tranmere Rovers FC,0-1,Milton Keynes Dons FC
18,Sat Nov 17 2012,Hartlepool United FC,0-5,Coventry City FC
18,Sat Nov 17 2012,Preston North End FC,1-1,Brentford FC
18,Sat Nov 17 2012,Shrewsbury Town FC,1-0,Crewe Alexandra FC
18,Sat Nov 17 2012,Sheffield United FC,4-1,Stevenage FC
18,Sat Nov 17 2012,Scunthorpe United FC,2-2,Notts County FC
18,Sat Nov 17 2012,Carlisle United FC,1-4,Leyton Orient FC
18,Sat Nov 17 2012,Portsmouth FC,0-1,Doncaster Rovers FC
18,Sat Nov 17 2012,AFC Bournemouth,4-1,Oldham Athletic AFC
18,Sat Nov 17 2012,Crawley Town FC,2-2,Walsall FC
18,Sat Nov 17 2012,Colchester United FC,2-0,Bury FC
18,Sat Nov 17 2012,Swindon Town FC,4-1,Yeovil Town FC
19,Tue Nov 20 2012,AFC Bournemouth,1-1,Stevenage FC
19,Tue Nov 20 2012,Tranmere Rovers FC,0-0,Walsall FC
19,Tue Nov 20 2012,Swindon Town FC,0-1,Brentford FC
19,Tue Nov 20 2012,Shrewsbury Town FC,2-2,Milton Keynes Dons FC
19,Tue Nov 20 2012,Sheffield United FC,3-3,Crewe Alexandra FC
19,Tue Nov 20 2012,Scunthorpe United FC,1-2,Bury FC
19,Tue Nov 20 2012,Preston North End FC,0-0,Notts County FC
19,Tue Nov 20 2012,Portsmouth FC,2-3,Leyton Orient FC
19,Tue Nov 20 2012,Hartlepool United FC,1-2,Oldham Athletic AFC
19,Tue Nov 20 2012,Crawley Town FC,0-1,Yeovil Town FC
19,Tue Nov 20 2012,Colchester United FC,1-3,Coventry City FC
19,Tue Nov 20 2012,Carlisle United FC,1-3,Doncaster Rovers FC
20,Sat Nov 24 2012,Milton Keynes Dons FC,5-1,Colchester United FC
20,Sat Nov 24 2012,Yeovil Town FC,1-3,Carlisle United FC
20,Sat Nov 24 2012,Walsall FC,1-1,Hartlepool United FC
20,Sat Nov 24 2012,Stevenage FC,1-1,Tranmere Rovers FC
20,Sat Nov 24 2012,Oldham Athletic AFC,1-0,Shrewsbury Town FC
20,Sat Nov 24 2012,Notts County FC,1-0,Swindon Town FC
20,Sat Nov 24 2012,Leyton Orient FC,2-0,Preston North End FC
20,Sat Nov 24 2012,Brentford FC,2-0,Sheffield United FC
20,Sat Nov 24 2012,Doncaster Rovers FC,4-0,Scunthorpe United FC
20,Sat Nov 24 2012,Crewe Alexandra FC,2-0,Crawley Town FC
20,Sat Nov 24 2012,Coventry City FC,1-1,Portsmouth FC
20,Sat Nov 24 2012,Bury FC,2-2,AFC Bournemouth
5,Tue Nov 27 2012,Doncaster Rovers FC,1-0,Oldham Athletic AFC
21,Sat Dec 8 2012,Hartlepool United FC,0-2,Stevenage FC
21,Sat Dec 8 2012,Tranmere Rovers FC,2-2,Portsmouth FC
21,Sat Dec 8 2012,Swindon Town FC,1-1,Doncaster Rovers FC
21,Sat Dec 8 2012,Scunthorpe United FC,1-2,AFC Bournemouth
21,Sat Dec 8 2012,Preston North End FC,1-3,Crewe Alexandra FC
21,Sat Dec 8 2012,Yeovil Town FC,0-0,Notts County FC
21,Sat Dec 8 2012,Crawley Town FC,2-2,Shrewsbury Town FC
21,Sat Dec 8 2012,Coventry City FC,5-1,Walsall FC
21,Sat Dec 8 2012,Colchester United FC,0-2,Oldham Athletic AFC
21,Sat Dec 8 2012,Carlisle United FC,1-3,Sheffield United FC
21,Sat Dec 8 2012,Bury FC,0-2,Leyton Orient FC
21,Sat Dec 8 2012,Brentford FC,3-2,Milton Keynes Dons FC
22,Sat Dec 15 2012,Walsall FC,2-2,Yeovil Town FC
22,Sat Dec 15 2012,Stevenage FC,1-2,Crawley Town FC
22,Sat Dec 15 2012,Shrewsbury Town FC,2-1,Carlisle United FC
22,Sat Dec 15 2012,Sheffield United FC,0-0,Tranmere Rovers FC
22,Sat Dec 15 2012,Portsmouth FC,0-0,Preston North End FC
22,Sat Dec 15 2012,Oldham Athletic AFC,0-2,Swindon Town FC
22,Sat Dec 15 2012,Notts County FC,1-2,Brentford FC
22,Sat Dec 15 2012,Milton Keynes Dons FC,1-0,Hartlepool United FC
22,Sat Dec 15 2012,Leyton Orient FC,1-3,Scunthorpe United FC
22,Sat Dec 15 2012,Doncaster Rovers FC,1-4,Coventry City FC
22,Sat Dec 15 2012,Crewe Alexandra FC,1-0,Bury FC
22,Sat Dec 15 2012,AFC Bournemouth,1-0,Colchester United FC
23,Fri Dec 21 2012,Swindon Town FC,5-0,Tranmere Rovers FC
23,Fri Dec 21 2012,Bury FC,2-2,Shrewsbury Town FC
23,Sat Dec 22 2012,Yeovil Town FC,4-1,Oldham Athletic AFC
23,Sat Dec 22 2012,Walsall FC,1-0,Colchester United FC
23,Sat Dec 22 2012,Crawley Town FC,0-2,Sheffield United FC
23,Sat Dec 22 2012,Coventry City FC,1-1,Preston North End FC
24,Wed Dec 26 2012,Portsmouth FC,1-2,Crawley Town FC
24,Wed Dec 26 2012,Shrewsbury Town FC,2-2,Notts County FC
24,Wed Dec 26 2012,Sheffield United FC,3-0,Scunthorpe United FC
24,Wed Dec 26 2012,Preston North End FC,0-0,Bury FC
24,Wed Dec 26 2012,Stevenage FC,1-3,Coventry City FC
24,Wed Dec 26 2012,Oldham Athletic AFC,1-2,Doncaster Rovers FC
24,Wed Dec 26 2012,Milton Keynes Dons FC,2-4,Walsall FC
24,Wed Dec 26 2012,AFC Bournemouth,3-0,Yeovil Town FC
24,Wed Dec 26 2012,Carlisle United FC,3-0,Hartlepool United FC
24,Wed Dec 26 2012,Colchester United FC,1-3,Brentford FC
24,Wed Dec 26 2012,Tranmere Rovers FC,2-1,Crewe Alexandra FC
25,Sat Dec 29 2012,Milton Keynes Dons FC,2-3,Coventry City FC
25,Sat Dec 29 2012,AFC Bournemouth,3-0,Crawley Town FC
25,Sat Dec 29 2012,Carlisle United FC,2-1,Bury FC
25,Sat Dec 29 2012,Leyton Orient FC,2-1,Walsall FC
25,Sat Dec 29 2012,Oldham Athletic AFC,1-2,Crewe Alexandra FC
25,Sat Dec 29 2012,Portsmouth FC,1-2,Yeovil Town FC
25,Sat Dec 29 2012,Preston North End FC,0-3,Doncaster Rovers FC
25,Sat Dec 29 2012,Tranmere Rovers FC,1-0,Scunthorpe United FC
25,Sat Dec 29 2012,Shrewsbury Town FC,0-0,Brentford FC
25,Sat Dec 29 2012,Sheffield United FC,2-3,Hartlepool United FC
26,Tue Jan 1 2013,Hartlepool United FC,0-1,Preston North End FC
26,Tue Jan 1 2013,Bury FC,0-1,Tranmere Rovers FC
26,Tue Jan 1 2013,Crewe Alexandra FC,1-0,Carlisle United FC
26,Tue Jan 1 2013,Coventry City FC,0-1,Shrewsbury Town FC
26,Tue Jan 1 2013,Doncaster Rovers FC,2-2,Sheffield United FC
26,Tue Jan 1 2013,Notts County FC,1-2,Milton Keynes Dons FC
26,Tue Jan 1 2013,Scunthorpe United FC,2-2,Oldham Athletic AFC
26,Tue Jan 1 2013,Brentford FC,0-0,AFC Bournemouth
26,Tue Jan 1 2013,Walsall FC,1-0,Stevenage FC
26,Tue Jan 1 2013,Swindon Town FC,5-0,Portsmouth FC
26,Tue Jan 1 2013,Yeovil Town FC,3-0,Leyton Orient FC
26,Tue Jan 1 2013,Crawley Town FC,3-0,Colchester United FC
27,Fri Jan 4 2013,Walsall FC,2-0,Portsmouth FC
27,Sat Jan 5 2013,Crewe Alexandra FC,1-2,Stevenage FC
27,Sat Jan 5 2013,Scunthorpe United FC,0-0,Shrewsbury Town FC
27,Sat Jan 5 2013,Swindon Town FC,4-0,Carlisle United FC
27,Sat Jan 5 2013,Doncaster Rovers FC,1-0,Colchester United FC
28,Sat Jan 12 2013,Colchester United FC,1-2,Scunthorpe United FC
28,Sat Jan 12 2013,Leyton Orient FC,1-1,Crewe Alexandra FC
28,Sat Jan 12 2013,Milton Keynes Dons FC,1-1,Bury FC
28,Sat Jan 12 2013,Stevenage FC,1-2,Doncaster Rovers FC
28,Sat Jan 12 2013,Tranmere Rovers FC,2-0,Crawley Town FC
28,Sat Jan 12 2013,Shrewsbury Town FC,1-1,Hartlepool United FC
28,Sat Jan 12 2013,Sheffield United FC,0-2,Yeovil Town FC
28,Sat Jan 12 2013,AFC Bournemouth,1-1,Swindon Town FC
28,Sat Jan 12 2013,Oldham Athletic AFC,0-2,Brentford FC
28,Sun Jan 13 2013,Preston North End FC,1-3,Walsall FC
28,Sun Jan 13 2013,Carlisle United FC,1-0,Coventry City FC
27,Wed Jan 16 2013,Coventry City FC,1-0,Tranmere Rovers FC
29,Sat Jan 19 2013,Swindon Town FC,2-0,Shrewsbury Town FC
29,Sat Jan 19 2013,Brentford FC,1-2,Tranmere Rovers FC
29,Sat Jan 19 2013,Notts County FC,1-1,Sheffield United FC
29,Sat Jan 19 2013,Coventry City FC,2-1,Oldham Athletic AFC
29,Sat Jan 19 2013,Walsall FC,3-1,AFC Bournemouth
29,Sat Jan 19 2013,Doncaster Rovers FC,2-0,Leyton Orient FC
27,Tue Jan 22 2013,Notts County FC,1-0,Oldham Athletic AFC
27,Tue Jan 22 2013,Brentford FC,2-2,Leyton Orient FC
27,Tue Jan 22 2013,Hartlepool United FC,1-2,AFC Bournemouth
30,Sat Jan 26 2013,AFC Bournemouth,3-1,Crewe Alexandra FC
30,Sat Jan 26 2013,Shrewsbury Town FC,0-0,Bury FC
30,Sat Jan 26 2013,Portsmouth FC,1-3,Hartlepool United FC
30,Sat Jan 26 2013,Leyton Orient FC,2-1,Notts County FC
30,Sat Jan 26 2013,Carlisle United FC,1-1,Scunthorpe United FC
30,Sat Jan 26 2013,Colchester United FC,2-0,Walsall FC
30,Sat Jan 26 2013,Preston North End FC,2-2,Coventry City FC
28,Tue Jan 29 2013,Portsmouth FC,0-2,Notts County FC
27,Tue Jan 29 2013,Yeovil Town FC,2-1,Milton Keynes Dons FC
24,Tue Jan 29 2013,Leyton Orient FC,0-0,Swindon Town FC
31,Fri Feb 1 2013,Sheffield United FC,1-2,Coventry City FC
31,Sat Feb 2 2013,Crawley Town FC,1-1,Swindon Town FC
31,Sat Feb 2 2013,Hartlepool United FC,2-1,Notts County FC
31,Sat Feb 2 2013,Crewe Alexandra FC,1-0,Scunthorpe United FC
31,Sat Feb 2 2013,Portsmouth FC,2-3,Colchester United FC
31,Sat Feb 2 2013,Walsall FC,3-1,Oldham Athletic AFC
31,Sat Feb 2 2013,Tranmere Rovers FC,0-1,Carlisle United FC
31,Sat Feb 2 2013,Bury FC,2-0,Doncaster Rovers FC
31,Sat Feb 2 2013,Yeovil Town FC,3-0,Brentford FC
31,Sat Feb 2 2013,Stevenage FC,0-1,Leyton Orient FC
31,Sat Feb 2 2013,Milton Keynes Dons FC,0-3,AFC Bournemouth
31,Sat Feb 2 2013,Preston North End FC,1-2,Shrewsbury Town FC
29,Tue Feb 5 2013,Scunthorpe United FC,2-1,Portsmouth FC
25,Tue Feb 5 2013,Colchester United FC,0-1,Swindon Town FC
25,Tue Feb 5 2013,Stevenage FC,2-0,Notts County FC
32,Sat Feb 9 2013,AFC Bournemouth,2-0,Portsmouth FC
32,Sat Feb 9 2013,Swindon Town FC,1-1,Hartlepool United FC
32,Sat Feb 9 2013,Notts County FC,1-1,Crewe Alexandra FC
32,Sat Feb 9 2013,Leyton Orient FC,2-1,Tranmere Rovers FC
32,Sat Feb 9 2013,Oldham Athletic AFC,3-1,Milton Keynes Dons FC
32,Sat Feb 9 2013,Colchester United FC,1-0,Preston North End FC
32,Sat Feb 9 2013,Carlisle United FC,2-1,Stevenage FC
32,Sat Feb 9 2013,Brentford FC,2-2,Bury FC
32,Sat Feb 9 2013,Doncaster Rovers FC,1-2,Walsall FC
32,Sat Feb 9 2013,Scunthorpe United FC,2-1,Crawley Town FC
32,Sat Feb 9 2013,Shrewsbury Town FC,1-2,Sheffield United FC
32,Sat Feb 9 2013,Coventry City FC,0-1,Yeovil Town FC
27,Tue Feb 12 2013,Bury FC,0-2,Sheffield United FC
29,Tue Feb 12 2013,Yeovil Town FC,3-1,Preston North End FC
23,Tue Feb 12 2013,Brentford FC,2-0,Stevenage FC
23,Tue Feb 12 2013,Crewe Alexandra FC,1-2,AFC Bournemouth
23,Tue Feb 12 2013,Hartlepool United FC,0-0,Portsmouth FC
23,Tue Feb 12 2013,Doncaster Rovers FC,0-0,Milton Keynes Dons FC
23,Tue Feb 12 2013,Scunthorpe United FC,3-1,Carlisle United FC
33,Fri Feb 15 2013,Tranmere Rovers FC,0-2,Shrewsbury Town FC
33,Sat Feb 16 2013,Bury FC,0-2,Coventry City FC
33,Sat Feb 16 2013,Sheffield United FC,3-0,Colchester United FC
33,Sat Feb 16 2013,Portsmouth FC,1-1,Carlisle United FC
