Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 10 Aug 2012 (W32),Hereford FC (1),2-1,1-0,Macclesfield Town FC (1)
?,(Sat) 11 Aug 2012 (W32),Barrow AFC (1),0-0,0-0,Telford United FC (1)
?,(Sat) 11 Aug 2012 (W32),Braintree Town FC (1),2-2,0-2,Hyde United FC (1)
?,(Sat) 11 Aug 2012 (W32),Dartford FC (1),2-3,1-2,Tamworth FC (1)
?,(Sat) 11 Aug 2012 (W32),Forest Green Rovers FC (1),1-1,0-1,Cambridge United FC (1)
?,(Sat) 11 Aug 2012 (W32),Lincoln City FC (1),1-0,1-0,Kidderminster Harriers FC (1)
?,(Sat) 11 Aug 2012 (W32),Luton Town FC (1),2-2,0-2,Gateshead FC (1)
?,(Sat) 11 Aug 2012 (W32),Mansfield Town FC (1),3-4,0-2,Newport County AFC (1)
?,(Sat) 11 Aug 2012 (W32),Nuneaton Borough FC (1),4-5,2-3,Ebbsfleet United FC (1)
?,(Sat) 11 Aug 2012 (W32),Southport FC (1),1-1,0-0,Grimsby Town FC (1)
?,(Sat) 11 Aug 2012 (W32),Stockport County FC (1),1-0,1-0,Alfreton Town FC (1)
?,(Sat) 11 Aug 2012 (W32),Wrexham AFC (1),3-1,2-0,Woking FC (1)
?,(Tue) 14 Aug 2012 (W33),Alfreton Town FC (2),3-3,1-1,Southport FC (2)
?,(Tue) 14 Aug 2012 (W33),Cambridge United FC (2),2-1,1-1,Lincoln City FC (2)
?,(Tue) 14 Aug 2012 (W33),Ebbsfleet United FC (2),0-1,0-0,Braintree Town FC (2)
?,(Tue) 14 Aug 2012 (W33),Gateshead FC (2),4-1,1-1,Mansfield Town FC (2)
?,(Tue) 14 Aug 2012 (W33),Grimsby Town FC (2),1-2,0-0,Stockport County FC (2)
?,(Tue) 14 Aug 2012 (W33),Hyde United FC (2),0-0,0-0,Barrow AFC (2)
?,(Tue) 14 Aug 2012 (W33),Kidderminster Harriers FC (2),0-2,0-2,Luton Town FC (2)
?,(Tue) 14 Aug 2012 (W33),Macclesfield Town FC (2),2-0,1-0,Wrexham AFC (2)
?,(Tue) 14 Aug 2012 (W33),Newport County AFC (2),4-0,2-0,Nuneaton Borough FC (2)
?,(Tue) 14 Aug 2012 (W33),Tamworth FC (2),2-2,0-2,Hereford FC (2)
?,(Tue) 14 Aug 2012 (W33),Telford United FC (2),1-2,0-2,Forest Green Rovers FC (2)
?,(Tue) 14 Aug 2012 (W33),Woking FC (2),1-0,0-0,Dartford FC (2)
?,(Fri) 17 Aug 2012 (W33),Hyde United FC (3),1-2,0-0,Luton Town FC (3)
?,(Sat) 18 Aug 2012 (W33),Alfreton Town FC (3),0-3,0-0,Hereford FC (3)
?,(Sat) 18 Aug 2012 (W33),Cambridge United FC (3),2-0,0-0,Southport FC (3)
?,(Sat) 18 Aug 2012 (W33),Ebbsfleet United FC (3),1-1,0-0,Wrexham AFC (3)
