Date,Team 1,Team 2,FT,HT
1998-08-08,Bournemouth,Lincoln,2-0,
1998-08-08,Burnley,Bristol Rvs,2-1,
1998-08-08,Colchester,Chesterfield,1-0,
1998-08-08,Gillingham,Walsall,0-1,
1998-08-08,Macclesfield,Fulham,0-1,
1998-08-08,Man City,Blackpool,3-0,
1998-08-08,Northampton,Stoke,1-3,
1998-08-08,Oldham,Notts County,1-3,
1998-08-08,Preston,York,3-0,
1998-08-08,Wigan,Millwall,0-1,
1998-08-08,Wrexham,Reading,3-0,
1998-08-08,Wycombe,Luton,0-1,
1998-08-14,Fulham,Man City,3-0,
1998-08-15,Blackpool,Oldham,3-0,
1998-08-15,Bristol Rvs,Reading,4-1,
1998-08-15,Chesterfield,Burnley,1-0,
1998-08-15,Lincoln,Wigan,1-0,
1998-08-15,Luton,Preston,1-1,
1998-08-15,Millwall,Wycombe,2-1,
1998-08-15,Notts County,Bournemouth,1-2,
1998-08-15,Stoke,Macclesfield,2-0,
1998-08-15,Walsall,Northampton,0-0,
1998-08-15,Wrexham,Colchester,2-4,
1998-08-15,York,Gillingham,1-1,
1998-08-22,Bournemouth,Millwall,3-0,
1998-08-22,Burnley,York,0-1,
1998-08-22,Colchester,Fulham,0-1,
1998-08-22,Gillingham,Bristol Rvs,0-0,
1998-08-22,Macclesfield,Lincoln,0-0,
1998-08-22,Man City,Wrexham,0-0,
1998-08-22,Northampton,Notts County,1-1,
1998-08-22,Oldham,Chesterfield,2-0,
1998-08-22,Preston,Stoke,3-4,
1998-08-22,Reading,Luton,3-0,
1998-08-22,Wigan,Blackpool,3-0,
1998-08-22,Wycombe,Walsall,1-2,
1998-08-29,Blackpool,Gillingham,2-2,
1998-08-29,Bristol Rvs,Wigan,3-2,
1998-08-29,Chesterfield,Reading,1-0,
1998-08-29,Fulham,Bournemouth,0-0,
1998-08-29,Lincoln,Preston,3-4,
1998-08-29,Luton,Colchester,2-0,
1998-08-29,Millwall,Macclesfield,0-0,
1998-08-29,Notts County,Man City,1-1,
1998-08-29,Stoke,Oldham,2-0,
1998-08-29,Walsall,Burnley,3-1,
1998-08-29,Wrexham,Northampton,1-0,
1998-08-29,York,Wycombe,3-0,
1998-08-31,Colchester,Stoke,0-1,
1998-08-31,Macclesfield,Notts County,0-1,
1998-08-31,Northampton,Lincoln,0-0,
1998-08-31,Oldham,Fulham,1-1,
1998-08-31,Preston,Chesterfield,2-0,
1998-08-31,Wigan,Luton,1-3,
1998-08-31,Wycombe,Bristol Rvs,1-1,
1998-09-01,Bournemouth,Blackpool,1-1,
1998-09-01,Burnley,Millwall,2-1,
1998-09-01,Gillingham,Wrexham,4-0,
1998-09-02,Man City,Walsall,3-1,
1998-09-05,Blackpool,Northampton,2-1,
1998-09-05,Bristol Rvs,Preston,2-2,
1998-09-05,Chesterfield,Gillingham,1-0,
1998-09-05,Lincoln,Oldham,1-3,
1998-09-05,Luton,Burnley,1-0,
1998-09-05,Notts County,Wigan,0-1,
1998-09-05,Stoke,Bournemouth,2-0,
1998-09-05,Wrexham,Macclesfield,2-1,
1998-09-05,York,Colchester,1-2,
1998-09-08,Blackpool,Notts County,1-0,
1998-09-08,Bristol Rvs,Chesterfield,0-0,
1998-09-08,Fulham,Stoke,1-0,
1998-09-08,Gillingham,Northampton,2-3,
1998-09-08,Man City,Bournemouth,2-1,
1998-09-08,Oldham,Macclesfield,1-2,
1998-09-08,Walsall,York,2-3,
1998-09-08,Wigan,Colchester,1-1,
1998-09-08,Wrexham,Luton,1-1,
1998-09-08,Wycombe,Preston,0-1,
1998-09-09,Millwall,Lincoln,2-0,
1998-09-09,Reading,Burnley,1-1,
1998-09-12,Bournemouth,Wigan,1-0,
1998-09-12,Burnley,Wycombe,1-1,
1998-09-12,Chesterfield,Walsall,0-1,
1998-09-12,Colchester,Gillingham,1-1,
1998-09-12,Lincoln,Blackpool,1-2,
1998-09-12,Luton,Bristol Rvs,2-0,
1998-09-12,Macclesfield,Man City,0-1,
1998-09-12,Northampton,Oldham,1-1,
1998-09-12,Notts County,Fulham,1-0,
1998-09-12,Preston,Reading,4-0,
1998-09-12,Stoke,Millwall,1-0,
1998-09-12,York,Wrexham,1-1,
1998-09-18,Walsall,Notts County,3-2,
1998-09-19,Blackpool,Luton,1-0,
1998-09-19,Bristol Rvs,Lincoln,3-0,
1998-09-19,Fulham,York,3-3,
1998-09-19,Gillingham,Burnley,2-1,
1998-09-19,Man City,Chesterfield,1-1,
1998-09-19,Millwall,Northampton,2-1,
1998-09-19,Oldham,Preston,0-1,
1998-09-19,Reading,Colchester,1-1,
1998-09-19,Wigan,Macclesfield,2-0,
1998-09-19,Wrexham,Stoke,0-1,
1998-09-19,Wycombe,Bournemouth,0-2,
1998-09-27,Bournemouth,Oldham,2-0,
1998-09-27,Burnley,Wigan,1-1,
1998-09-27,Chesterfield,Wrexham,2-1,
1998-09-27,Colchester,Wycombe,2-1,
1998-09-27,Lincoln,Fulham,1-2,
1998-09-27,Luton,Walsall,0-1,
1998-09-27,Macclesfield,Reading,2-1,
1998-09-27,Northampton,Man City,2-2,
1998-09-27,Notts County,Millwall,3-1,
1998-09-27,Preston,Gillingham,1-1,
1998-09-27,Stoke,Blackpool,1-3,
1998-09-27,York,Bristol Rvs,1-0,
1998-10-03,Blackpool,York,1-2,
1998-10-03,Bristol Rvs,Bournemouth,1-0,
1998-10-03,Fulham,Luton,1-3,
1998-10-03,Gillingham,Macclesfield,2-2,
1998-10-03,Man City,Burnley,2-2,
1998-10-03,Millwall,Chesterfield,0-0,
1998-10-03,Oldham,Colchester,1-0,
1998-10-03,Reading,Stoke,2-1,
1998-10-03,Walsall,Preston,1-0,
1998-10-03,Wigan,Northampton,1-0,
1998-10-03,Wrexham,Lincoln,2-1,
1998-10-03,Wycombe,Notts County,1-1,
1998-10-05,Fulham,Wycombe,2-0,
1998-10-05,Millwall,Man City,1-1,
