Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 22 Apr 1899 (16),Arsenal FC (1),3-0,?,Barnsley FC (1)
?,(Sat) 5 Nov 1898 (44),Arsenal FC (2),2-0,?,Birmingham City FC (1)
?,(Sat) 18 Mar 1899 (11),Arsenal FC (3),6-0,?,Blackpool FC (1)
?,(Sat) 22 Oct 1898 (42),Arsenal FC (4),2-1,?,Burton Swifts FC (1871-1901) (1)
?,(Sat) 14 Jan 1899 (2),Arsenal FC (5),6-0,?,Darwen FC (1870-2009) (1)
?,(Sat) 24 Sep 1898 (38),Arsenal FC (6),5-1,?,Gainsborough Trinity FC (1)
?,(Mon) 13 Feb 1899 (7),Arsenal FC (7),3-0,?,Glossop North End AFC (1)
?,(Sat) 25 Mar 1899 (12),Arsenal FC (8),1-1,?,Grimsby Town FC (1)
?,(Sat) 10 Sep 1898 (36),Arsenal FC (9),4-0,?,Leicester City FC (1)
?,(Sat) 17 Dec 1898 (50),Arsenal FC (10),4-2,?,Lincoln City FC (1)
?,(Mon) 13 Mar 1899 (11),Arsenal FC (11),3-1,?,Loughborough FC (1886-1900) (1)
?,(Sat) 31 Dec 1898 (52),Arsenal FC (12),6-2,?,Luton Town FC (1)
?,(Mon) 3 Apr 1899 (14),Arsenal FC (13),0-1,?,Manchester City FC (1)
?,(Sat) 3 Dec 1898 (48),Arsenal FC (14),5-1,?,Manchester United FC (1)
?,(Sat) 8 Apr 1899 (14),Arsenal FC (15),4-0,?,New Brighton Tower FC (1898-1901) (1)
?,(Sat) 25 Feb 1899 (8),Arsenal FC (16),1-0,?,Port Vale FC (1)
?,(Sat) 11 Feb 1899 (6),Arsenal FC (17),0-0,?,Walsall FC (1)
?,(Sat) 24 Dec 1898 (51),Barnsley FC (2),2-1,?,Arsenal FC (18)
?,(Sat) 14 Jan 1899 (2),Barnsley FC (3),7-2,?,Birmingham City FC (2)
?,(Sat) 11 Feb 1899 (6),Barnsley FC (4),2-1,?,Blackpool FC (2)
?,(Sat) 15 Apr 1899 (15),Barnsley FC (5),2-0,?,Burton Swifts FC (1871-1901) (2)
?,(Sat) 8 Oct 1898 (40),Barnsley FC (6),6-0,?,Darwen FC (1870-2009) (2)
