Date,Team 1,Team 2,FT,HT
2000-08-12,Barnsley,Norwich,1-0,0-0
2000-08-12,Blackburn,Crystal Palace,2-0,2-0
2000-08-12,Bolton,Burnley,1-1,1-0
2000-08-12,Fulham,Crewe,2-0,0-0
2000-08-12,Gillingham,Stockport,1-3,1-2
2000-08-12,Grimsby,Preston,1-2,0-1
2000-08-12,Huddersfield,Watford,1-2,1-1
2000-08-12,Nott'm Forest,West Brom,1-0,0-0
2000-08-12,QPR,Birmingham,0-0,0-0
2000-08-12,Sheffield United,Portsmouth,2-0,1-0
2000-08-12,Wimbledon,Tranmere,0-0,0-0
2000-08-13,Wolves,Sheffield Weds,1-1,1-0
2000-08-18,Birmingham,Fulham,1-3,1-3
2000-08-19,Burnley,Wimbledon,1-0,1-0
2000-08-19,Crewe,Blackburn,0-0,0-0
2000-08-19,Norwich,Nott'm Forest,0-0,0-0
2000-08-19,Portsmouth,Grimsby,1-1,0-0
2000-08-19,Preston,Sheffield United,3-0,2-0
2000-08-19,Sheffield Weds,Huddersfield,2-3,1-3
2000-08-19,Stockport,Wolves,1-1,0-0
2000-08-19,Tranmere,Gillingham,3-2,3-1
2000-08-19,Watford,Barnsley,1-0,0-0
2000-08-19,West Brom,Bolton,0-2,0-1
2000-08-20,Crystal Palace,QPR,1-1,1-0
2000-08-25,Gillingham,Portsmouth,1-1,1-0
2000-08-26,Barnsley,West Brom,4-1,0-1
2000-08-26,Blackburn,Norwich,3-2,1-0
2000-08-26,Bolton,Preston,2-0,1-0
2000-08-26,Fulham,Stockport,4-1,1-1
2000-08-26,Grimsby,Sheffield Weds,0-1,0-1
2000-08-26,Huddersfield,Crystal Palace,1-2,1-1
2000-08-26,Nott'm Forest,Birmingham,1-2,0-2
2000-08-26,QPR,Crewe,1-0,1-0
2000-08-26,Sheffield United,Tranmere,2-0,1-0
2000-08-26,Wimbledon,Watford,0-0,0-0
2000-08-26,Wolves,Burnley,1-0,0-0
2000-08-28,Birmingham,Barnsley,4-1,2-0
2000-08-28,Burnley,Gillingham,1-1,0-0
2000-08-28,Crystal Palace,Nott'm Forest,2-3,0-3
2000-08-28,Norwich,Fulham,0-1,0-0
2000-08-28,Portsmouth,Wolves,3-1,3-1
2000-08-28,Preston,Wimbledon,1-1,0-1
2000-08-28,Sheffield Weds,Blackburn,1-1,1-1
2000-08-28,Stockport,Huddersfield,0-0,0-0
2000-08-28,Tranmere,Bolton,0-1,0-0
2000-08-28,Watford,Sheffield United,4-1,2-1
2000-08-28,West Brom,QPR,2-1,0-1
2000-08-29,Crewe,Grimsby,2-0,1-0
2000-09-01,Tranmere,Stockport,2-1,2-1
2000-09-02,Gillingham,Wolves,1-0,1-0
2000-09-02,Preston,Portsmouth,1-0,0-0
2000-09-03,West Brom,Crystal Palace,1-0,1-0
2000-09-09,Birmingham,Sheffield United,1-0,1-0
2000-09-09,Blackburn,Nott'm Forest,3-0,2-0
2000-09-09,Crewe,Norwich,0-0,0-0
2000-09-09,Crystal Palace,Burnley,0-1,0-0
2000-09-09,Grimsby,Gillingham,1-0,1-0
2000-09-09,Huddersfield,Bolton,2-3,0-0
2000-09-09,Portsmouth,Watford,1-3,0-2
2000-09-09,QPR,Preston,0-0,0-0
2000-09-09,Sheffield Weds,Wimbledon,0-5,0-0
2000-09-09,Stockport,West Brom,0-0,0-0
2000-09-09,Wolves,Tranmere,1-2,1-1
2000-09-10,Fulham,Barnsley,5-1,3-0
2000-09-12,Birmingham,Preston,3-1,0-1
2000-09-12,Blackburn,Watford,3-4,2-3
2000-09-12,Crewe,West Brom,0-1,0-1
2000-09-12,Crystal Palace,Barnsley,1-0,1-0
2000-09-12,Fulham,Burnley,3-1,0-1
2000-09-12,Grimsby,Bolton,0-1,0-0
2000-09-12,Huddersfield,Wimbledon,0-2,0-1
2000-09-12,Portsmouth,Tranmere,2-0,0-0
2000-09-12,Stockport,Norwich,1-3,0-2
2000-09-12,Wolves,Sheffield United,0-0,0-0
2000-09-13,QPR,Gillingham,2-2,0-0
2000-09-13,Sheffield Weds,Nott'm Forest,0-1,0-1
2000-09-15,Sheffield United,Blackburn,2-0,2-0
2000-09-16,Barnsley,QPR,4-2,3-0
2000-09-16,Bolton,Portsmouth,2-0,1-0
2000-09-16,Burnley,Grimsby,1-1,1-1
2000-09-16,Gillingham,Huddersfield,2-1,0-1
2000-09-16,Norwich,Crystal Palace,0-0,0-0
2000-09-16,Nott'm Forest,Fulham,0-3,0-0
2000-09-16,Preston,Stockport,1-1,1-1
2000-09-16,Tranmere,Sheffield Weds,2-0,1-0
2000-09-16,Watford,Crewe,3-0,1-0
2000-09-16,Wimbledon,Wolves,1-1,0-0
2000-09-17,West Brom,Birmingham,1-1,1-0
2000-09-23,Birmingham,Tranmere,2-0,0-0
2000-09-23,Blackburn,Bolton,1-1,1-0
2000-09-23,Crewe,Barnsley,2-2,1-0
2000-09-23,Crystal Palace,Sheffield United,0-1,0-1
2000-09-23,Fulham,Gillingham,3-0,1-0
2000-09-23,Grimsby,Nott'm Forest,0-2,0-2
2000-09-23,Huddersfield,Burnley,0-1,0-1
2000-09-23,Portsmouth,West Brom,0-1,0-0
2000-09-23,QPR,Wimbledon,2-1,0-0
2000-09-23,Sheffield Weds,Preston,1-3,1-0
2000-09-23,Stockport,Watford,2-3,0-1
2000-09-24,Wolves,Norwich,4-0,3-0
2000-09-30,Barnsley,Grimsby,2-0,1-0
2000-09-30,Bolton,Fulham,0-2,0-1
2000-09-30,Burnley,Portsmouth,1-1,0-0
2000-09-30,Gillingham,Sheffield Weds,2-0,1-0
2000-09-30,Norwich,Huddersfield,1-1,0-0
2000-09-30,Nott'm Forest,Wolves,0-0,0-0
2000-09-30,Preston,Crystal Palace,2-0,1-0
2000-09-30,Sheffield United,QPR,1-1,1-0
2000-09-30,Tranmere,Crewe,1-3,0-2
2000-09-30,West Brom,Blackburn,1-0,0-0
2000-09-30,Wimbledon,Stockport,2-0,1-0
2000-10-01,Watford,Birmingham,2-0,0-0
2000-10-06,Gillingham,Bolton,2-2,0-2
2000-10-06,Huddersfield,Barnsley,1-1,0-0
2000-10-06,Tranmere,Burnley,2-3,0-1
2000-10-08,Crewe,Birmingham,0-2,0-0
2000-10-08,Sheffield Weds,West Brom,1-2,1-1
2000-10-08,Stockport,Portsmouth,1-1,0-1
2000-10-14,Barnsley,Nott'm Forest,3-4,0-2
2000-10-14,Birmingham,Crystal Palace,2-1,0-0
