Date,Team 1,Team 2,FT,HT
2000-08-12,Bristol Rvs,Bournemouth,1-1,1-1
2000-08-12,Cambridge,Bury,0-1,0-1
2000-08-12,Luton,Notts County,0-1,0-1
2000-08-12,Millwall,Reading,2-0,1-0
2000-08-12,Northampton,Brentford,1-1,0-0
2000-08-12,Oldham,Port Vale,4-1,2-0
2000-08-12,Oxford,Peterboro,0-1,0-1
2000-08-12,Rotherham,Walsall,2-3,1-0
2000-08-12,Stoke,Wycombe,0-0,0-0
2000-08-12,Swansea,Wigan,0-0,0-0
2000-08-12,Swindon,Colchester,0-0,0-0
2000-08-12,Wrexham,Bristol City,0-2,0-1
2000-08-18,Colchester,Rotherham,0-1,0-1
2000-08-19,Bournemouth,Cambridge,1-1,0-1
2000-08-19,Brentford,Swansea,0-0,0-0
2000-08-19,Bristol City,Stoke,1-2,0-0
2000-08-19,Bury,Wrexham,1-4,0-2
2000-08-19,Notts County,Millwall,3-4,1-3
2000-08-19,Port Vale,Oxford,3-0,1-0
2000-08-19,Reading,Swindon,2-0,1-0
2000-08-19,Walsall,Oldham,3-2,1-2
2000-08-19,Wigan,Luton,2-1,1-0
2000-08-19,Wycombe,Northampton,1-0,0-0
2000-08-20,Peterboro,Bristol Rvs,2-2,1-1
2000-08-26,Cambridge,Bristol City,1-0,0-0
2000-08-26,Luton,Bournemouth,1-0,0-0
2000-08-26,Millwall,Wycombe,1-2,1-0
2000-08-26,Northampton,Reading,2-0,1-0
2000-08-26,Oldham,Peterboro,1-4,0-2
2000-08-26,Oxford,Brentford,0-1,0-1
2000-08-26,Rotherham,Bury,1-2,1-1
2000-08-26,Stoke,Notts County,0-1,0-0
2000-08-26,Swansea,Colchester,0-2,0-1
2000-08-26,Swindon,Walsall,1-4,1-2
2000-08-26,Wrexham,Wigan,1-3,0-1
2000-08-28,Brentford,Bristol Rvs,2-6,0-3
2000-08-28,Bristol City,Rotherham,0-1,0-0
2000-08-28,Bury,Northampton,1-0,0-0
2000-08-28,Notts County,Cambridge,0-1,0-1
2000-08-28,Peterboro,Swansea,0-2,0-1
2000-08-28,Port Vale,Swindon,3-0,1-0
2000-08-28,Wycombe,Luton,1-1,1-0
2000-08-29,Colchester,Oldham,1-1,1-0
2000-08-29,Reading,Stoke,3-3,1-2
2000-08-29,Walsall,Oxford,3-2,1-2
2000-09-02,Brentford,Wycombe,0-0,0-0
2000-09-02,Colchester,Bournemouth,3-1,2-1
2000-09-02,Oldham,Notts County,0-1,0-1
2000-09-02,Oxford,Cambridge,1-1,1-1
2000-09-02,Peterboro,Bury,1-1,1-0
2000-09-02,Port Vale,Reading,0-1,0-1
2000-09-02,Rotherham,Luton,1-1,0-1
2000-09-02,Walsall,Wigan,2-0,2-0
2000-09-08,Wycombe,Oxford,3-1,1-0
2000-09-09,Bournemouth,Port Vale,1-1,0-1
2000-09-09,Bristol City,Swindon,0-1,0-0
2000-09-09,Bury,Walsall,2-0,0-0
2000-09-09,Cambridge,Rotherham,6-1,3-1
2000-09-09,Luton,Northampton,0-2,0-1
2000-09-09,Millwall,Swansea,1-0,0-0
2000-09-09,Notts County,Bristol Rvs,1-1,0-0
2000-09-09,Reading,Brentford,4-0,3-0
2000-09-09,Stoke,Peterboro,3-0,0-0
2000-09-09,Wigan,Colchester,3-1,2-1
2000-09-09,Wrexham,Oldham,3-1,1-0
2000-09-12,Bournemouth,Swindon,3-0,2-0
2000-09-12,Bury,Colchester,0-0,0-0
2000-09-12,Cambridge,Port Vale,4-0,1-0
2000-09-12,Luton,Walsall,0-0,0-0
2000-09-12,Millwall,Northampton,0-1,0-0
2000-09-12,Notts County,Swansea,0-1,0-1
2000-09-12,Reading,Oldham,5-0,3-0
2000-09-12,Wigan,Peterboro,1-0,0-0
2000-09-12,Wrexham,Rotherham,1-3,0-1
2000-09-12,Wycombe,Bristol Rvs,0-1,0-1
2000-09-13,Stoke,Oxford,4-0,3-0
2000-09-16,Brentford,Millwall,1-1,0-0
2000-09-16,Bristol Rvs,Wigan,0-0,0-0
2000-09-16,Colchester,Wrexham,1-1,0-1
2000-09-16,Northampton,Notts County,1-0,0-0
2000-09-16,Oldham,Bristol City,0-0,0-0
2000-09-16,Oxford,Bury,1-0,0-0
2000-09-16,Peterboro,Reading,1-0,0-0
2000-09-16,Rotherham,Wycombe,1-0,0-0
2000-09-16,Swansea,Luton,4-0,2-0
2000-09-16,Walsall,Bournemouth,1-1,1-0
2000-09-17,Port Vale,Stoke,1-1,1-1
2000-09-23,Bournemouth,Oldham,1-1,0-1
2000-09-23,Bristol City,Colchester,1-1,1-1
2000-09-23,Bury,Port Vale,2-0,1-0
2000-09-23,Cambridge,Bristol Rvs,0-3,0-2
2000-09-23,Luton,Swindon,2-3,2-2
2000-09-23,Millwall,Oxford,5-0,3-0
2000-09-23,Notts County,Brentford,2-2,1-0
2000-09-23,Reading,Swansea,5-1,1-0
2000-09-23,Stoke,Rotherham,1-1,0-1
2000-09-23,Wigan,Northampton,2-1,2-1
2000-09-23,Wrexham,Walsall,0-1,0-1
2000-09-23,Wycombe,Peterboro,2-0,1-0
2000-09-27,Bournemouth,Wrexham,1-2,1-0
2000-09-30,Brentford,Bournemouth,3-2,2-1
2000-09-30,Bristol Rvs,Luton,3-3,2-1
2000-09-30,Colchester,Stoke,0-1,0-1
2000-09-30,Northampton,Wrexham,2-2,1-2
2000-09-30,Oldham,Cambridge,1-3,0-1
2000-09-30,Oxford,Bristol City,0-1,0-1
2000-09-30,Peterboro,Millwall,1-4,0-1
2000-09-30,Port Vale,Wycombe,0-1,0-1
2000-09-30,Rotherham,Reading,1-3,1-1
2000-09-30,Swansea,Bury,0-2,0-1
2000-09-30,Swindon,Wigan,2-2,2-1
2000-09-30,Walsall,Notts County,5-1,2-0
2000-10-06,Bristol City,Bournemouth,3-3,3-2
2000-10-06,Bury,Bristol Rvs,1-0,0-0
2000-10-06,Colchester,Walsall,0-2,0-2
2000-10-06,Wigan,Reading,1-1,1-1
2000-10-06,Wycombe,Notts County,3-1,2-1
2000-10-08,Luton,Millwall,0-1,0-0
2000-10-08,Peterboro,Port Vale,2-0,0-0
2000-10-08,Rotherham,Oldham,3-0,2-0
2000-10-08,Swindon,Oxford,2-1,1-0
2000-10-13,Cambridge,Luton,2-1,0-1
2000-10-14,Bournemouth,Rotherham,0-1,0-1
2000-10-14,Brentford,Peterboro,1-0,0-0
2000-10-14,Bristol Rvs,Northampton,0-1,0-0
2000-10-14,Millwall,Bury,4-0,2-0
2000-10-14,Notts County,Wigan,2-2,1-0
2000-10-14,Oldham,Swindon,1-0,0-0
2000-10-14,Oxford,Wrexham,3-4,1-1
2000-10-14,Port Vale,Colchester,3-1,1-0
2000-10-14,Reading,Wycombe,2-0,0-0
2000-10-14,Swansea,Stoke,2-1,0-0
2000-10-14,Walsall,Bristol City,0-0,0-0
2000-10-17,Bournemouth,Wigan,0-0,0-0
2000-10-17,Brentford,Colchester,1-0,0-0
2000-10-17,Bristol Rvs,Rotherham,1-1,0-1
2000-10-17,Cambridge,Stoke,1-1,0-1
2000-10-17,Millwall,Bristol City,1-1,1-0
2000-10-17,Notts County,Bury,1-0,0-0
2000-10-17,Oldham,Wycombe,2-0,1-0
2000-10-17,Oxford,Luton,0-0,0-0
2000-10-17,Port Vale,Northampton,2-2,1-2
2000-10-17,Reading,Wrexham,4-1,4-0
2000-10-17,Swansea,Swindon,0-0,0-0
2000-10-17,Walsall,Peterboro,1-1,0-1
2000-10-21,Bristol City,Reading,4-0,3-0
2000-10-21,Bury,Bournemouth,2-5,0-2
2000-10-21,Colchester,Cambridge,2-0,1-0
2000-10-21,Luton,Brentford,3-1,3-0
