Date,Team 1,Team 2,FT,HT
2000-10-21,Chelsea,Coventry,6-1,2-0
2000-10-21,Liverpool,Leicester,1-0,0-0
2000-10-21,Man United,Leeds,3-0,1-0
2000-10-21,Newcastle,Everton,0-1,0-0
2000-10-21,Tottenham,Derby,3-1,2-1
2000-10-21,West Ham,Arsenal,1-2,0-2
2000-10-22,Aston Villa,Sunderland,0-0,0-0
2000-10-23,Southampton,Man City,0-2,0-1
2000-10-28,Arsenal,Man City,5-0,1-0
2000-10-28,Aston Villa,Charlton,2-1,2-0
2000-10-28,Chelsea,Tottenham,3-0,2-0
2000-10-28,Ipswich,Middlesbrough,2-1,2-0
2000-10-28,Leicester,Derby,2-1,1-1
2000-10-28,Man United,Southampton,5-0,2-0
2000-10-28,Sunderland,Coventry,1-0,0-0
2000-10-28,West Ham,Newcastle,1-0,0-0
2000-10-29,Bradford,Leeds,1-1,1-0
2000-10-29,Liverpool,Everton,3-1,1-1
2000-11-04,Charlton,Bradford,2-0,2-0
2000-11-04,Coventry,Man United,1-2,0-2
2000-11-04,Leeds,Liverpool,4-3,1-2
2000-11-04,Man City,Leicester,0-1,0-0
2000-11-04,Middlesbrough,Arsenal,0-1,0-1
2000-11-04,Newcastle,Ipswich,2-1,1-1
2000-11-04,Southampton,Chelsea,3-2,2-0
2000-11-04,Tottenham,Sunderland,2-1,1-0
2000-11-05,Everton,Aston Villa,0-1,0-0
2000-11-06,Derby,West Ham,0-0,0-0
2000-11-11,Arsenal,Derby,0-0,0-0
2000-11-11,Aston Villa,Tottenham,2-0,1-0
2000-11-11,Bradford,Everton,0-1,0-0
2000-11-11,Ipswich,Charlton,2-0,0-0
2000-11-11,Leicester,Newcastle,1-1,0-0
2000-11-11,Man United,Middlesbrough,2-1,0-1
2000-11-11,Sunderland,Southampton,2-2,1-1
2000-11-11,West Ham,Man City,4-1,0-1
2000-11-12,Chelsea,Leeds,1-1,0-0
2000-11-12,Liverpool,Coventry,4-1,1-0
2000-11-18,Charlton,Chelsea,2-0,1-0
2000-11-18,Derby,Bradford,2-0,0-0
2000-11-18,Everton,Arsenal,2-0,0-0
2000-11-18,Leeds,West Ham,0-1,0-1
2000-11-18,Man City,Man United,0-1,0-1
2000-11-18,Middlesbrough,Leicester,0-3,0-2
2000-11-18,Newcastle,Sunderland,1-2,1-0
2000-11-18,Southampton,Aston Villa,2-0,2-0
2000-11-19,Tottenham,Liverpool,2-1,2-1
2000-11-20,Coventry,Ipswich,0-1,0-0
2000-11-25,Charlton,Sunderland,0-1,0-0
2000-11-25,Coventry,Aston Villa,1-1,0-1
2000-11-25,Derby,Man United,0-3,0-0
2000-11-25,Everton,Chelsea,2-1,0-1
2000-11-25,Man City,Ipswich,2-3,0-2
2000-11-25,Middlesbrough,Bradford,2-2,0-2
2000-11-25,Southampton,West Ham,2-3,1-2
2000-11-25,Tottenham,Leicester,3-0,2-0
2000-11-26,Leeds,Arsenal,1-0,0-0
2000-11-26,Newcastle,Liverpool,2-1,1-0
2000-12-02,Arsenal,Southampton,1-0,0-0
2000-12-02,Aston Villa,Newcastle,1-1,1-0
2000-12-02,Bradford,Coventry,2-1,0-0
2000-12-02,Ipswich,Derby,0-1,0-1
2000-12-02,Leicester,Leeds,3-1,3-0
2000-12-02,Liverpool,Charlton,3-0,1-0
2000-12-02,Man United,Tottenham,2-0,1-0
2000-12-02,West Ham,Middlesbrough,1-0,1-0
2000-12-03,Chelsea,Man City,2-1,2-0
2000-12-04,Sunderland,Everton,2-0,1-0
2000-12-09,Arsenal,Newcastle,5-0,2-0
2000-12-09,Bradford,Tottenham,3-3,1-2
2000-12-09,Charlton,Man United,3-3,1-2
2000-12-09,Chelsea,Derby,4-1,3-0
2000-12-09,Man City,Everton,5-0,3-0
2000-12-09,Southampton,Leeds,1-0,1-0
2000-12-09,Sunderland,Middlesbrough,1-0,0-0
2000-12-09,West Ham,Aston Villa,1-1,1-1
2000-12-10,Coventry,Leicester,1-0,1-0
2000-12-10,Liverpool,Ipswich,0-1,0-1
2000-12-16,Aston Villa,Man City,2-2,0-0
2000-12-16,Derby,Coventry,1-0,1-0
2000-12-16,Everton,West Ham,1-1,0-0
2000-12-16,Ipswich,Southampton,3-1,0-1
2000-12-16,Leeds,Sunderland,2-0,1-0
2000-12-16,Leicester,Charlton,3-1,1-1
2000-12-16,Middlesbrough,Chelsea,1-0,0-0
2000-12-16,Newcastle,Bradford,2-1,1-0
2000-12-17,Man United,Liverpool,0-1,0-1
2000-12-18,Tottenham,Arsenal,1-1,1-0
2000-12-22,Coventry,Southampton,1-1,1-0
2000-12-23,Charlton,Everton,1-0,1-0
2000-12-23,Chelsea,Bradford,3-0,1-0
2000-12-23,Derby,Newcastle,2-0,1-0
2000-12-23,Leeds,Aston Villa,1-2,0-1
2000-12-23,Leicester,West Ham,2-1,1-1
2000-12-23,Liverpool,Arsenal,4-0,1-0
2000-12-23,Man United,Ipswich,2-0,2-0
2000-12-23,Sunderland,Man City,1-0,1-0
2000-12-23,Tottenham,Middlesbrough,0-0,0-0
2000-12-26,Arsenal,Leicester,6-1,1-0
2000-12-26,Aston Villa,Man United,0-1,0-0
2000-12-26,Bradford,Sunderland,1-4,0-1
2000-12-26,Everton,Coventry,1-2,0-0
2000-12-26,Ipswich,Chelsea,2-2,1-2
2000-12-26,Man City,Derby,0-0,0-0
2000-12-26,Middlesbrough,Liverpool,1-0,1-0
2000-12-26,Newcastle,Leeds,2-1,2-1
2000-12-26,West Ham,Charlton,5-0,3-0
2000-12-27,Southampton,Tottenham,2-0,2-0
2000-12-30,Arsenal,Sunderland,2-2,2-0
2000-12-30,Ipswich,Tottenham,3-0,1-0
2000-12-30,Man City,Charlton,1-4,0-2
2000-12-30,Middlesbrough,Coventry,1-1,0-1
2000-12-30,Newcastle,Man United,1-1,0-1
2000-12-30,Southampton,Derby,1-0,0-0
2001-01-01,Charlton,Arsenal,1-0,1-0
2001-01-01,Chelsea,Aston Villa,1-0,1-0
2001-01-01,Coventry,Man City,1-1,0-0
2001-01-01,Derby,Everton,1-0,1-0
2001-01-01,Leeds,Middlesbrough,1-1,0-1
2001-01-01,Leicester,Bradford,1-2,1-2
2001-01-01,Liverpool,Southampton,2-1,1-1
2001-01-01,Man United,West Ham,3-1,2-0
2001-01-01,Sunderland,Ipswich,4-1,1-1
2001-01-02,Tottenham,Newcastle,4-2,3-1
2001-01-13,Arsenal,Chelsea,1-1,1-0
2001-01-13,Aston Villa,Liverpool,0-3,0-2
2001-01-13,Bradford,Man United,0-3,0-0
2001-01-13,Everton,Tottenham,0-0,0-0
2001-01-13,Man City,Leeds,0-4,0-1
2001-01-13,Middlesbrough,Derby,4-0,1-0
2001-01-13,Newcastle,Coventry,3-1,1-0
2001-01-13,Southampton,Charlton,0-0,0-0
2001-01-13,West Ham,Sunderland,0-2,0-1
2001-01-14,Ipswich,Leicester,2-0,0-0
2001-01-20,Chelsea,Ipswich,4-1,1-1
2001-01-20,Coventry,Everton,1-3,0-3
2001-01-20,Derby,Man City,1-1,0-0
2001-01-20,Leeds,Newcastle,1-3,1-2
2001-01-20,Leicester,Arsenal,0-0,0-0
2001-01-20,Liverpool,Middlesbrough,0-0,0-0
2001-01-20,Man United,Aston Villa,2-0,0-0
2001-01-20,Tottenham,Southampton,0-0,0-0
2001-01-21,Sunderland,Bradford,0-0,0-0
2001-01-22,Charlton,West Ham,1-1,1-0
2001-01-24,Aston Villa,Leeds,1-2,1-1
2001-01-30,Arsenal,Bradford,2-0,2-0
2001-01-30,Charlton,Derby,2-1,1-1
2001-01-31,Chelsea,Newcastle,3-1,1-1
2001-01-31,Everton,Middlesbrough,2-2,0-1
2001-01-31,Leeds,Coventry,1-0,0-0
2001-01-31,Man City,Liverpool,1-1,0-1
2001-01-31,Southampton,Leicester,1-0,0-0
2001-01-31,Sunderland,Man United,0-1,0-0
2001-01-31,West Ham,Tottenham,0-0,0-0
2001-02-03,Bradford,Aston Villa,0-3,0-0
2001-02-03,Coventry,Arsenal,0-1,0-0
2001-02-03,Derby,Sunderland,1-0,1-0
2001-02-03,Ipswich,Leeds,1-2,0-2
2001-02-03,Leicester,Chelsea,2-1,1-0
2001-02-03,Liverpool,West Ham,3-0,2-0
2001-02-03,Man United,Everton,1-0,0-0
2001-02-03,Middlesbrough,Man City,1-1,0-1
2001-02-03,Tottenham,Charlton,0-0,0-0
2001-02-07,Everton,Leeds,2-2,1-0
2001-02-10,Arsenal,Ipswich,1-0,0-0
2001-02-10,Aston Villa,Middlesbrough,1-1,1-0
2001-02-10,Chelsea,Man United,1-1,1-0
2001-02-10,Everton,Leicester,2-1,2-0
2001-02-10,Leeds,Derby,0-0,0-0
2001-02-10,Man City,Tottenham,0-1,0-0
2001-02-10,Southampton,Bradford,2-0,0-0
2001-02-10,Sunderland,Liverpool,1-1,0-0
2001-02-11,Charlton,Newcastle,2-0,2-0
2001-02-12,West Ham,Coventry,1-1,0-0
2001-02-24,Bradford,West Ham,1-2,0-1
2001-02-24,Coventry,Charlton,2-2,1-1
2001-02-24,Derby,Aston Villa,1-0,1-0
2001-02-24,Ipswich,Everton,2-0,0-0
2001-02-24,Leicester,Sunderland,2-0,1-0
2001-02-24,Middlesbrough,Southampton,0-1,0-0
2001-02-24,Newcastle,Man City,0-1,0-0
2001-02-24,Tottenham,Leeds,1-2,1-1
2001-02-25,Man United,Arsenal,6-1,5-1
2001-03-03,Arsenal,West Ham,3-0,3-0
2001-03-03,Coventry,Chelsea,0-0,0-0
2001-03-03,Derby,Tottenham,2-1,2-0
2001-03-03,Everton,Newcastle,1-1,0-0
2001-03-03,Leeds,Man United,1-1,0-0
2001-03-03,Leicester,Liverpool,2-0,0-0
2001-03-03,Man City,Southampton,0-1,0-0
2001-03-03,Middlesbrough,Charlton,0-0,0-0
2001-03-04,Ipswich,Bradford,3-1,0-1
2001-03-05,Sunderland,Aston Villa,1-1,0-0
2001-03-07,West Ham,Chelsea,0-2,0-2
2001-03-10,Aston Villa,Ipswich,2-1,0-1
2001-03-17,Bradford,Man City,2-2,0-1
2001-03-17,Charlton,Leeds,1-2,1-1
2001-03-17,Chelsea,Sunderland,2-4,2-1
2001-03-17,Man United,Leicester,2-0,0-0
2001-03-17,Newcastle,Middlesbrough,1-2,0-2
2001-03-17,Southampton,Everton,1-0,0-0
2001-03-17,Tottenham,Coventry,3-0,2-0
2001-03-17,West Ham,Ipswich,0-1,0-0
2001-03-18,Aston Villa,Arsenal,0-0,0-0
2001-03-18,Liverpool,Derby,1-1,0-1
2001-03-31,Arsenal,Tottenham,2-0,0-0
2001-03-31,Bradford,Newcastle,2-2,2-1
2001-03-31,Chelsea,Middlesbrough,2-1,1-0
2001-03-31,Coventry,Derby,2-0,1-0
2001-03-31,Liverpool,Man United,2-0,2-0
2001-03-31,Man City,Aston Villa,1-3,1-2
2001-03-31,Sunderland,Leeds,0-2,0-1
2001-03-31,West Ham,Everton,0-2,0-1
2001-04-01,Charlton,Leicester,2-0,1-0
2001-04-02,Southampton,Ipswich,0-3,0-1
2001-04-04,Aston Villa,Leicester,2-1,1-1
2001-04-07,Aston Villa,West Ham,2-2,0-0
2001-04-07,Derby,Chelsea,0-4,0-0
2001-04-07,Leeds,Southampton,2-0,1-0
2001-04-07,Leicester,Coventry,1-3,1-2
2001-04-08,Everton,Man City,3-1,2-1
2001-04-09,Middlesbrough,Sunderland,0-0,0-0
2001-04-10,Ipswich,Liverpool,1-1,0-0
2001-04-10,Man United,Charlton,2-1,1-0
2001-04-10,Tottenham,Bradford,2-1,1-1
2001-04-11,Man City,Arsenal,0-4,0-4
2001-04-13,Bradford,Charlton,2-0,0-0
2001-04-13,Liverpool,Leeds,1-2,0-2
2001-04-14,Arsenal,Middlesbrough,0-3,0-2
2001-04-14,Aston Villa,Everton,2-1,1-1
2001-04-14,Chelsea,Southampton,1-0,1-0
2001-04-14,Ipswich,Newcastle,1-0,0-0
2001-04-14,Leicester,Man City,1-2,1-1
2001-04-14,Man United,Coventry,4-2,2-2
2001-04-14,Sunderland,Tottenham,2-3,2-0
2001-04-14,West Ham,Derby,3-1,3-0
2001-04-16,Coventry,Sunderland,1-0,1-0
2001-04-16,Derby,Leicester,2-0,1-0
2001-04-16,Everton,Liverpool,2-3,1-1
2001-04-16,Middlesbrough,Ipswich,1-2,1-0
2001-04-16,Newcastle,West Ham,2-1,1-0
2001-04-17,Charlton,Aston Villa,3-3,2-0
2001-04-17,Tottenham,Chelsea,0-3,0-1
2001-04-21,Arsenal,Everton,4-1,1-1
2001-04-21,Aston Villa,Southampton,0-0,0-0
2001-04-21,Bradford,Derby,2-0,1-0
2001-04-21,Chelsea,Charlton,0-1,0-1
2001-04-21,Ipswich,Coventry,2-0,1-0
2001-04-21,Leicester,Middlesbrough,0-3,0-1
2001-04-21,Man United,Man City,1-1,0-0
2001-04-21,Sunderland,Newcastle,1-1,0-0
2001-04-21,West Ham,Leeds,0-2,0-1
2001-04-22,Liverpool,Tottenham,3-1,1-1
2001-04-28,Coventry,Liverpool,0-2,0-0
2001-04-28,Derby,Arsenal,1-2,1-1
2001-04-28,Everton,Bradford,2-1,0-1
2001-04-28,Leeds,Chelsea,2-0,0-0
2001-04-28,Man City,West Ham,1-0,1-0
2001-04-28,Middlesbrough,Man United,0-2,0-1
2001-04-28,Newcastle,Leicester,1-0,0-0
2001-04-28,Southampton,Sunderland,0-1,0-0
2001-04-28,Tottenham,Aston Villa,0-0,0-0
2001-04-30,Charlton,Ipswich,2-1,1-1
2001-05-01,Bradford,Liverpool,0-2,0-0
2001-05-01,Newcastle,Southampton,1-1,1-0
2001-05-05,Arsenal,Leeds,2-1,1-0
2001-05-05,Aston Villa,Coventry,3-2,0-2
2001-05-05,Bradford,Middlesbrough,1-1,1-0
2001-05-05,Chelsea,Everton,2-1,2-1
2001-05-05,Leicester,Tottenham,4-2,1-0
2001-05-05,Liverpool,Newcastle,3-0,1-0
2001-05-05,Man United,Derby,0-1,0-1
2001-05-05,Sunderland,Charlton,3-2,2-1
2001-05-05,West Ham,Southampton,3-0,0-0
2001-05-07,Ipswich,Man City,2-1,0-0
2001-05-08,Liverpool,Chelsea,2-2,1-1
2001-05-13,Leeds,Bradford,6-1,5-1
2001-05-13,Southampton,Man United,2-1,2-0
2001-05-15,Newcastle,Arsenal,0-0,0-0
2001-05-19,Charlton,Liverpool,0-4,0-0
2001-05-19,Coventry,Bradford,0-0,0-0
2001-05-19,Derby,Ipswich,1-1,1-0
2001-05-19,Everton,Sunderland,2-2,1-1
2001-05-19,Leeds,Leicester,3-1,1-1
2001-05-19,Man City,Chelsea,1-2,1-1
2001-05-19,Middlesbrough,West Ham,2-1,2-1
2001-05-19,Newcastle,Aston Villa,3-0,2-0
2001-05-19,Southampton,Arsenal,3-2,0-1
2001-05-19,Tottenham,Man United,3-1,1-1
