Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2016 (W31),Accrington Stanley FC (1),3-2,2-1,Doncaster Rovers FC (1)
?,(Sat) 6 Aug 2016 (W31),Blackpool FC (1),2-0,1-0,Exeter City FC (1)
?,(Sat) 6 Aug 2016 (W31),Cambridge United FC (1),1-1,0-0,Barnet FC (1)
?,(Sat) 6 Aug 2016 (W31),Cheltenham Town FC (1),1-1,0-1,Leyton Orient FC (1)
?,(Sat) 6 Aug 2016 (W31),Crawley Town FC (1),1-0,0-0,Wycombe Wanderers FC (1)
?,(Sat) 6 Aug 2016 (W31),Grimsby Town FC (1),2-0,1-0,Morecambe FC (1)
?,(Sat) 6 Aug 2016 (W31),Hartlepool United FC (1),1-1,1-1,Colchester United FC (1)
?,(Sat) 6 Aug 2016 (W31),Newport County AFC (1),2-3,1-1,Mansfield Town FC (1)
?,(Sat) 6 Aug 2016 (W31),Plymouth Argyle FC (1),0-3,0-0,Luton Town FC (1)
?,(Sat) 6 Aug 2016 (W31),Portsmouth FC (1),1-1,1-1,Carlisle United FC (1)
?,(Sat) 6 Aug 2016 (W31),Stevenage FC (1),1-2,0-0,Crewe Alexandra FC (1)
?,(Sat) 6 Aug 2016 (W31),Yeovil Town FC (1),2-0,2-0,Notts County FC (1)
?,(Sat) 13 Aug 2016 (W32),Barnet FC (2),2-0,1-0,Accrington Stanley FC (2)
?,(Sat) 13 Aug 2016 (W32),Carlisle United FC (2),1-0,1-0,Plymouth Argyle FC (2)
?,(Sat) 13 Aug 2016 (W32),Colchester United FC (2),2-0,1-0,Cambridge United FC (2)
?,(Sat) 13 Aug 2016 (W32),Crewe Alexandra FC (2),0-0,0-0,Portsmouth FC (2)
?,(Sat) 13 Aug 2016 (W32),Doncaster Rovers FC (2),1-1,0-1,Crawley Town FC (2)
?,(Sat) 13 Aug 2016 (W32),Exeter City FC (2),1-2,1-0,Hartlepool United FC (2)
?,(Sat) 13 Aug 2016 (W32),Leyton Orient FC (2),0-1,0-1,Newport County AFC (2)
?,(Sat) 13 Aug 2016 (W32),Luton Town FC (2),1-1,1-0,Yeovil Town FC (2)
?,(Sat) 13 Aug 2016 (W32),Mansfield Town FC (2),1-1,0-0,Cheltenham Town FC (2)
?,(Sat) 13 Aug 2016 (W32),Morecambe FC (2),2-1,1-1,Blackpool FC (2)
?,(Sat) 13 Aug 2016 (W32),Notts County FC (2),1-1,1-1,Stevenage FC (2)
?,(Sat) 13 Aug 2016 (W32),Wycombe Wanderers FC (2),2-1,0-0,Grimsby Town FC (2)
?,(Tue) 16 Aug 2016 (W33),Barnet FC (3),1-1,0-1,Blackpool FC (3)
?,(Tue) 16 Aug 2016 (W33),Carlisle United FC (3),1-1,0-0,Cheltenham Town FC (3)
?,(Tue) 16 Aug 2016 (W33),Colchester United FC (3),3-2,3-0,Grimsby Town FC (3)
?,(Tue) 16 Aug 2016 (W33),Crewe Alexandra FC (3),3-3,2-1,Hartlepool United FC (3)
?,(Tue) 16 Aug 2016 (W33),Doncaster Rovers FC (3),1-0,0-0,Cambridge United FC (3)
?,(Tue) 16 Aug 2016 (W33),Exeter City FC (3),0-1,0-0,Crawley Town FC (3)
?,(Tue) 16 Aug 2016 (W33),Leyton Orient FC (3),3-0,2-0,Stevenage FC (3)
?,(Tue) 16 Aug 2016 (W33),Luton Town FC (3),2-1,0-0,Newport County AFC (3)
?,(Tue) 16 Aug 2016 (W33),Mansfield Town FC (3),1-0,0-0,Yeovil Town FC (3)
?,(Tue) 16 Aug 2016 (W33),Morecambe FC (3),2-0,2-0,Portsmouth FC (3)
?,(Tue) 16 Aug 2016 (W33),Notts County FC (3),1-2,1-2,Plymouth Argyle FC (3)
?,(Tue) 16 Aug 2016 (W33),Wycombe Wanderers FC (3),1-1,1-0,Accrington Stanley FC (3)
