Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Oct 1975 (39),AFC Bournemouth (1),1-1,?,Barnsley FC (1)
?,(Sat) 10 Jan 1976 (1),AFC Bournemouth (2),2-1,?,Bradford City AFC (1)
?,(Wed) 24 Sep 1975 (38),AFC Bournemouth (3),3-0,?,Brentford FC (1)
?,(Sat) 1 Nov 1975 (43),AFC Bournemouth (4),3-0,?,Cambridge United FC (1)
?,(Sat) 7 Feb 1976 (5),AFC Bournemouth (5),1-0,?,Crewe Alexandra FC (1)
?,(Sat) 23 Aug 1975 (33),AFC Bournemouth (6),1-2,?,Darlington FC (1)
?,(Sat) 6 Sep 1975 (35),AFC Bournemouth (7),0-1,?,Doncaster Rovers FC (1)
?,(Fri) 16 Apr 1976 (15),AFC Bournemouth (8),1-0,?,Exeter City FC (1)
?,(Sat) 3 Apr 1976 (13),AFC Bournemouth (9),4-2,?,Hartlepool United FC (1)
?,(Sat) 20 Dec 1975 (50),AFC Bournemouth (10),1-0,?,Huddersfield Town AFC (1)
?,(Mon) 26 Apr 1976 (17),AFC Bournemouth (11),1-1,?,Lincoln City FC (1)
?,(Sat) 20 Sep 1975 (37),AFC Bournemouth (12),2-0,?,Newport County AFC (1)
?,(Sat) 29 Nov 1975 (47),AFC Bournemouth (13),0-0,?,Northampton Town FC (1)
?,(Wed) 7 Apr 1976 (14),AFC Bournemouth (14),0-1,?,Reading FC (1)
?,(Wed) 22 Oct 1975 (42),AFC Bournemouth (15),2-1,?,Rochdale AFC (1)
?,(Sat) 15 Nov 1975 (45),AFC Bournemouth (16),1-0,?,Scunthorpe United FC (1)
?,(Sat) 13 Mar 1976 (10),AFC Bournemouth (17),3-3,?,Southport FC (1)
?,(Sat) 24 Jan 1976 (3),AFC Bournemouth (18),2-0,?,Stockport County FC (1)
?,(Sat) 27 Dec 1975 (51),AFC Bournemouth (19),2-0,?,Swansea City AFC (1)
?,(Sat) 17 Apr 1976 (15),AFC Bournemouth (20),0-0,?,Torquay United FC (1)
?,(Sat) 18 Oct 1975 (41),AFC Bournemouth (21),4-2,?,Tranmere Rovers FC (1)
?,(Sat) 14 Feb 1976 (6),AFC Bournemouth (22),4-1,?,Watford FC (1)
?,(Sat) 27 Mar 1976 (12),AFC Bournemouth (23),1-0,?,Workington AFC (1)
?,(Tue) 9 Mar 1976 (10),Barnsley FC (2),2-0,?,AFC Bournemouth (24)
?,(Sat) 27 Mar 1976 (12),Barnsley FC (3),1-1,?,Bradford City AFC (2)
?,(Sat) 10 Apr 1976 (14),Barnsley FC (4),1-1,?,Brentford FC (2)
?,(Tue) 30 Mar 1976 (13),Barnsley FC (5),4-0,?,Cambridge United FC (2)
?,(Fri) 12 Sep 1975 (36),Barnsley FC (6),1-1,?,Crewe Alexandra FC (2)
?,(Sat) 14 Feb 1976 (6),Barnsley FC (7),1-0,?,Darlington FC (2)
?,(Wed) 24 Sep 1975 (38),Barnsley FC (8),0-1,?,Doncaster Rovers FC (2)
?,(Tue) 21 Oct 1975 (42),Barnsley FC (9),0-0,?,Exeter City FC (2)
?,(Sat) 28 Feb 1976 (8),Barnsley FC (10),3-1,?,Hartlepool United FC (2)
?,(Sat) 29 Nov 1975 (47),Barnsley FC (11),2-3,?,Huddersfield Town AFC (2)
?,(Mon) 19 Apr 1976 (16),Barnsley FC (12),0-1,?,Lincoln City FC (2)
?,(Sat) 13 Mar 1976 (10),Barnsley FC (13),3-1,?,Newport County AFC (2)
?,(Sat) 30 Aug 1975 (34),Barnsley FC (14),3-1,?,Northampton Town FC (2)
?,(Sat) 18 Oct 1975 (41),Barnsley FC (15),4-2,?,Reading FC (2)
?,(Fri) 26 Dec 1975 (51),Barnsley FC (16),2-1,?,Rochdale AFC (2)
?,(Sat) 3 Jan 1976 (0),Barnsley FC (17),1-0,?,Scunthorpe United FC (2)
?,(Sat) 24 Apr 1976 (16),Barnsley FC (18),2-0,?,Southport FC (2)
?,(Sat) 15 Nov 1975 (45),Barnsley FC (19),2-2,?,Stockport County FC (2)
?,(Sat) 1 Nov 1975 (43),Barnsley FC (20),0-0,?,Swansea City AFC (2)
?,(Sat) 7 Feb 1976 (5),Barnsley FC (21),0-0,?,Torquay United FC (2)
?,(Sat) 17 Jan 1976 (2),Barnsley FC (22),1-0,?,Tranmere Rovers FC (2)
?,(Sat) 16 Aug 1975 (32),Barnsley FC (23),1-0,?,Watford FC (2)
?,(Sat) 27 Sep 1975 (38),Barnsley FC (24),0-0,?,Workington AFC (2)
?,(Sat) 30 Aug 1975 (34),Bradford City AFC (3),0-1,?,AFC Bournemouth (25)
?,(Sat) 6 Dec 1975 (48),Bradford City AFC (4),2-1,?,Barnsley FC (25)
?,(Sat) 16 Aug 1975 (32),Bradford City AFC (5),1-1,?,Brentford FC (3)
?,(Sat) 24 Apr 1976 (16),Bradford City AFC (6),1-2,?,Cambridge United FC (3)
?,(Mon) 19 Apr 1976 (16),Bradford City AFC (7),4-1,?,Crewe Alexandra FC (3)
?,(Sat) 1 Nov 1975 (43),Bradford City AFC (8),2-0,?,Darlington FC (3)
?,(Wed) 22 Oct 1975 (42),Bradford City AFC (9),3-4,?,Doncaster Rovers FC (3)
?,(Sat) 7 Feb 1976 (5),Bradford City AFC (10),0-0,?,Exeter City FC (3)
?,(Sat) 15 Nov 1975 (45),Bradford City AFC (11),1-2,?,Hartlepool United FC (3)
?,(Wed) 24 Sep 1975 (38),Bradford City AFC (12),2-2,?,Huddersfield Town AFC (3)
?,(Wed) 31 Mar 1976 (13),Bradford City AFC (13),1-5,?,Lincoln City FC (3)
?,(Mon) 3 May 1976 (18),Bradford City AFC (14),3-0,?,Newport County AFC (3)
?,(Sat) 10 Apr 1976 (14),Bradford City AFC (15),1-2,?,Northampton Town FC (3)
?,(Sat) 13 Mar 1976 (10),Bradford City AFC (16),1-1,?,Reading FC (3)
?,(Sat) 17 Jan 1976 (2),Bradford City AFC (17),3-0,?,Rochdale AFC (3)
?,(Fri) 26 Dec 1975 (51),Bradford City AFC (18),0-0,?,Scunthorpe United FC (3)
?,(Wed) 10 Mar 1976 (10),Bradford City AFC (19),1-1,?,Southport FC (3)
?,(Sat) 18 Oct 1975 (41),Bradford City AFC (20),1-2,?,Stockport County FC (3)
?,(Sat) 28 Feb 1976 (8),Bradford City AFC (21),0-0,?,Swansea City AFC (3)
?,(Sat) 20 Mar 1976 (11),Bradford City AFC (22),3-1,?,Torquay United FC (3)
?,(Sat) 13 Sep 1975 (36),Bradford City AFC (23),3-0,?,Tranmere Rovers FC (3)
?,(Sat) 27 Sep 1975 (38),Bradford City AFC (24),1-0,?,Watford FC (3)
?,(Wed) 14 Jan 1976 (2),Bradford City AFC (25),1-0,?,Workington AFC (3)
?,(Mon) 23 Feb 1976 (8),Brentford FC (4),1-2,?,AFC Bournemouth (26)
?,(Sat) 6 Sep 1975 (35),Brentford FC (5),1-0,?,Barnsley FC (26)
?,(Sat) 3 Apr 1976 (13),Brentford FC (6),2-2,?,Bradford City AFC (26)
