Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 29 Aug 1959 (34),Aldershot Town FC (1),6-1,?,Barrow AFC (1)
?,(Sat) 12 Mar 1960 (10),Aldershot Town FC (2),6-1,?,Bradford Park Avenue (1)
?,(Sat) 28 Nov 1959 (47),Aldershot Town FC (3),0-2,?,Carlisle United (1)
?,(Sat) 27 Feb 1960 (8),Aldershot Town FC (4),3-2,?,Chester FC (1)
?,(Mon) 28 Dec 1959 (52),Aldershot Town FC (5),6-1,?,Crewe Alexandra (1)
?,(Sat) 17 Oct 1959 (41),Aldershot Town FC (6),1-0,?,Crystal Palace FC (1)
?,(Wed) 2 Sep 1959 (35),Aldershot Town FC (7),3-0,?,Darlington FC (1)
?,(Wed) 7 Oct 1959 (40),Aldershot Town FC (8),1-1,?,Doncaster Rovers (1)
?,(Sat) 26 Mar 1960 (12),Aldershot Town FC (9),1-0,?,Exeter City (1)
?,(Mon) 21 Sep 1959 (38),Aldershot Town FC (10),3-2,?,Gateshead FC (1)
?,(Sat) 16 Jan 1960 (2),Aldershot Town FC (11),3-1,?,Gillingham FC (1)
?,(Sat) 19 Dec 1959 (50),Aldershot Town FC (12),3-0,?,Hartlepool United (1)
?,(Sat) 6 Feb 1960 (5),Aldershot Town FC (13),1-2,?,Millwall FC (1)
?,(Sat) 20 Feb 1960 (7),Aldershot Town FC (14),3-0,?,Northampton Town (1)
?,(Sat) 23 Apr 1960 (16),Aldershot Town FC (15),1-1,?,Notts County FC (1)
?,(Sat) 9 Apr 1960 (14),Aldershot Town FC (16),2-0,?,Oldham Athletic (1)
?,(Sat) 9 Jan 1960 (1),Aldershot Town FC (17),0-0,?,Rochdale AFC (1)
?,(Sat) 12 Sep 1959 (36),Aldershot Town FC (18),0-0,?,Southport FC (1)
?,(Sat) 31 Oct 1959 (43),Aldershot Town FC (19),1-0,?,Stockport County (1)
?,(Sat) 26 Sep 1959 (38),Aldershot Town FC (20),1-3,?,Torquay United (1)
?,(Sat) 30 Apr 1960 (17),Aldershot Town FC (21),0-2,?,Walsall FC (1)
?,(Wed) 16 Mar 1960 (11),Aldershot Town FC (22),2-2,?,Watford FC (1)
?,(Wed) 16 Sep 1959 (37),Aldershot Town FC (23),3-1,?,Workington (1)
?,(Sat) 2 Jan 1960 (0),Barrow AFC (2),3-0,?,Aldershot Town FC (24)
?,(Sat) 17 Oct 1959 (41),Barrow AFC (3),3-3,?,Bradford Park Avenue (2)
?,(Sat) 9 Apr 1960 (14),Barrow AFC (4),5-1,?,Carlisle United (2)
?,(Sat) 26 Dec 1959 (51),Barrow AFC (5),3-0,?,Chester FC (2)
?,(Sat) 5 Sep 1959 (35),Barrow AFC (6),0-0,?,Crewe Alexandra (2)
?,(Sat) 27 Feb 1960 (8),Barrow AFC (7),0-1,?,Crystal Palace FC (2)
?,(Sat) 22 Aug 1959 (33),Barrow AFC (8),4-1,?,Darlington FC (2)
?,(Mon) 14 Sep 1959 (37),Barrow AFC (9),1-1,?,Doncaster Rovers (2)
?,(Sat) 31 Oct 1959 (43),Barrow AFC (10),3-3,?,Exeter City (2)
?,(Mon) 31 Aug 1959 (35),Barrow AFC (11),2-2,?,Gateshead FC (2)
?,(Sat) 12 Sep 1959 (36),Barrow AFC (12),0-1,?,Gillingham FC (2)
?,(Sat) 12 Dec 1959 (49),Barrow AFC (13),2-2,?,Hartlepool United (2)
?,(Sat) 26 Sep 1959 (38),Barrow AFC (14),2-2,?,Millwall FC (2)
?,(Mon) 25 Apr 1960 (17),Barrow AFC (15),0-1,?,Northampton Town (2)
?,(Sat) 28 Nov 1959 (47),Barrow AFC (16),4-3,?,Notts County FC (2)
?,(Sat) 9 Jan 1960 (1),Barrow AFC (17),2-0,?,Oldham Athletic (2)
?,(Mon) 28 Sep 1959 (39),Barrow AFC (18),3-0,?,Rochdale AFC (2)
?,(Sat) 6 Feb 1960 (5),Barrow AFC (19),3-1,?,Southport FC (2)
?,(Sat) 12 Mar 1960 (10),Barrow AFC (20),5-1,?,Stockport County (2)
?,(Mon) 2 May 1960 (18),Barrow AFC (21),1-1,?,Torquay United (2)
?,(Sat) 23 Apr 1960 (16),Barrow AFC (22),2-3,?,Walsall FC (2)
?,(Sat) 26 Mar 1960 (12),Barrow AFC (23),2-1,?,Watford FC (2)
?,(Mon) 18 Apr 1960 (16),Barrow AFC (24),2-1,?,Workington (2)
?,(Sat) 24 Oct 1959 (42),Bradford Park Avenue (3),3-2,?,Aldershot Town FC (25)
?,(Sat) 5 Mar 1960 (9),Bradford Park Avenue (4),2-0,?,Barrow AFC (25)
?,(Sat) 29 Aug 1959 (34),Bradford Park Avenue (5),1-1,?,Carlisle United (3)
?,(Sat) 20 Feb 1960 (7),Bradford Park Avenue (6),1-1,?,Chester FC (3)
?,(Sat) 26 Sep 1959 (38),Bradford Park Avenue (7),2-2,?,Crewe Alexandra (3)
?,(Wed) 7 Oct 1959 (40),Bradford Park Avenue (8),3-1,?,Crystal Palace FC (3)
?,(Sat) 19 Mar 1960 (11),Bradford Park Avenue (9),1-0,?,Darlington FC (3)
?,(Sat) 16 Apr 1960 (15),Bradford Park Avenue (10),3-3,?,Doncaster Rovers (3)
?,(Mon) 21 Sep 1959 (38),Bradford Park Avenue (11),1-0,?,Exeter City (3)
?,(Sat) 7 Nov 1959 (44),Bradford Park Avenue (12),4-2,?,Gateshead FC (3)
?,(Sat) 10 Oct 1959 (40),Bradford Park Avenue (13),3-0,?,Gillingham FC (3)
?,(Sat) 6 Feb 1960 (5),Bradford Park Avenue (14),6-2,?,Hartlepool United (3)
?,(Mon) 7 Sep 1959 (36),Bradford Park Avenue (15),1-1,?,Millwall FC (3)
?,(Thu) 7 Apr 1960 (14),Bradford Park Avenue (16),3-0,?,Northampton Town (3)
?,(Sat) 16 Jan 1960 (2),Bradford Park Avenue (17),1-1,?,Notts County FC (3)
?,(Sat) 19 Dec 1959 (50),Bradford Park Avenue (18),2-0,?,Oldham Athletic (3)
?,(Sat) 2 Apr 1960 (13),Bradford Park Avenue (19),0-0,?,Rochdale AFC (3)
?,(Sat) 26 Dec 1959 (51),Bradford Park Avenue (20),3-0,?,Southport FC (3)
?,(Tue) 19 Apr 1960 (16),Bradford Park Avenue (21),1-1,?,Stockport County (3)
?,(Sat) 30 Apr 1960 (17),Bradford Park Avenue (22),2-2,?,Torquay United (3)
?,(Sat) 12 Sep 1959 (36),Bradford Park Avenue (23),1-3,?,Walsall FC (3)
?,(Mon) 24 Aug 1959 (34),Bradford Park Avenue (24),1-1,?,Watford FC (3)
?,(Sat) 21 Nov 1959 (46),Bradford Park Avenue (25),3-2,?,Workington (3)
?,(Tue) 19 Apr 1960 (16),Carlisle United (4),0-0,?,Aldershot Town FC (26)
?,(Sat) 21 Nov 1959 (46),Carlisle United (5),0-1,?,Barrow AFC (26)
?,(Sat) 2 Jan 1960 (0),Carlisle United (6),1-3,?,Bradford Park Avenue (26)
?,(Tue) 1 Sep 1959 (35),Carlisle United (7),2-1,?,Chester FC (4)
?,(Tue) 29 Sep 1959 (39),Carlisle United (8),4-2,?,Crewe Alexandra (4)
?,(Sat) 22 Aug 1959 (33),Carlisle United (9),2-2,?,Crystal Palace FC (4)
?,(Sat) 30 Jan 1960 (4),Carlisle United (10),1-0,?,Darlington FC (4)
?,(Sat) 10 Oct 1959 (40),Carlisle United (11),2-0,?,Doncaster Rovers (4)
?,(Sat) 23 Jan 1960 (3),Carlisle United (12),0-4,?,Exeter City (4)
?,(Sat) 30 Apr 1960 (17),Carlisle United (13),4-0,?,Gateshead FC (4)
?,(Sat) 2 Apr 1960 (13),Carlisle United (14),0-1,?,Gillingham FC (4)
?,(Fri) 15 Apr 1960 (15),Carlisle United (15),1-1,?,Hartlepool United (4)
?,(Sat) 19 Mar 1960 (11),Carlisle United (16),3-3,?,Millwall FC (4)
?,(Sat) 5 Mar 1960 (9),Carlisle United (17),0-2,?,Northampton Town (4)
?,(Tue) 6 Oct 1959 (40),Carlisle United (18),2-0,?,Notts County FC (4)
?,(Sat) 13 Feb 1960 (6),Carlisle United (19),0-1,?,Oldham Athletic (4)
?,(Tue) 29 Mar 1960 (13),Carlisle United (20),1-1,?,Rochdale AFC (4)
?,(Sat) 7 Nov 1959 (44),Carlisle United (21),1-0,?,Southport FC (4)
?,(Sat) 5 Sep 1959 (35),Carlisle United (22),0-4,?,Stockport County (4)
?,(Sat) 24 Oct 1959 (42),Carlisle United (23),2-0,?,Torquay United (4)
?,(Tue) 15 Sep 1959 (37),Carlisle United (24),1-1,?,Walsall FC (4)
?,(Sat) 19 Sep 1959 (37),Carlisle United (25),1-0,?,Watford FC (4)
?,(Sat) 26 Dec 1959 (51),Carlisle United (26),0-1,?,Workington (4)
?,(Sat) 10 Oct 1959 (40),Chester FC (5),5-1,?,Aldershot Town FC (27)
?,(Mon) 28 Dec 1959 (52),Chester FC (6),3-2,?,Barrow AFC (27)
?,(Sat) 3 Oct 1959 (39),Chester FC (7),1-1,?,Bradford Park Avenue (27)
?,(Wed) 26 Aug 1959 (34),Chester FC (8),0-1,?,Carlisle United (27)
?,(Sat) 12 Sep 1959 (36),Chester FC (9),0-0,?,Crewe Alexandra (5)
?,(Sat) 13 Feb 1960 (6),Chester FC (10),0-1,?,Crystal Palace FC (5)
?,(Sat) 5 Mar 1960 (9),Chester FC (11),1-1,?,Darlington FC (5)
?,(Sat) 2 Apr 1960 (13),Chester FC (12),2-0,?,Doncaster Rovers (5)
?,(Mon) 7 Sep 1959 (36),Chester FC (13),1-0,?,Exeter City (5)
?,(Sat) 24 Oct 1959 (42),Chester FC (14),4-2,?,Gateshead FC (5)
?,(Sat) 6 Feb 1960 (5),Chester FC (15),4-2,?,Gillingham FC (5)
?,(Sat) 16 Jan 1960 (2),Chester FC (16),1-1,?,Hartlepool United (5)
