Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 2 Nov 1935 (43),Barnsley FC (1),1-2,?,Blackpool FC (1)
?,(Mon) 13 Apr 1936 (15),Barnsley FC (2),0-1,?,Bradford City AFC (1)
?,(Wed) 4 Mar 1936 (9),Barnsley FC (3),5-1,?,Bradford Park Avenue AFC (1)
?,(Sat) 14 Sep 1935 (36),Barnsley FC (4),3-1,?,Burnley FC (1)
?,(Sat) 19 Oct 1935 (41),Barnsley FC (5),1-1,?,Bury FC (1)
?,(Mon) 27 Jan 1936 (4),Barnsley FC (6),1-2,?,Charlton Athletic FC (1)
?,(Sat) 11 Apr 1936 (14),Barnsley FC (7),2-1,?,Doncaster Rovers FC (1)
?,(Sat) 4 Jan 1936 (0),Barnsley FC (8),2-0,?,Fulham FC (1)
?,(Sat) 28 Sep 1935 (38),Barnsley FC (9),5-1,?,Hull City AFC (1)
?,(Sat) 14 Dec 1935 (49),Barnsley FC (10),3-3,?,Leicester City FC (1)
?,(Wed) 1 Jan 1936 (0),Barnsley FC (11),0-3,?,Manchester United FC (1)
?,(Mon) 9 Sep 1935 (36),Barnsley FC (12),3-2,?,Newcastle United FC (1)
?,(Sat) 16 Nov 1935 (45),Barnsley FC (13),2-3,?,Norwich City FC (1)
?,(Sat) 14 Mar 1936 (10),Barnsley FC (14),0-2,?,Nottingham Forest FC (1)
?,(Wed) 19 Feb 1936 (7),Barnsley FC (15),1-2,?,Plymouth Argyle FC (1)
?,(Sat) 31 Aug 1935 (34),Barnsley FC (16),4-2,?,Port Vale FC (1)
?,(Sat) 30 Nov 1935 (47),Barnsley FC (17),3-2,?,Sheffield United FC (1)
?,(Sat) 25 Apr 1936 (16),Barnsley FC (18),3-1,?,Southampton FC (1)
?,(Sat) 28 Mar 1936 (12),Barnsley FC (19),0-0,?,Swansea City AFC (1)
?,(Sat) 2 May 1936 (17),Barnsley FC (20),0-0,?,Tottenham Hotspur FC (1)
?,(Sat) 8 Feb 1936 (5),Barnsley FC (21),1-2,?,West Ham United FC (1)
?,(Sat) 21 Mar 1936 (11),Blackpool FC (2),3-0,?,Barnsley FC (22)
?,(Sat) 7 Mar 1936 (9),Blackpool FC (3),3-3,?,Bradford City AFC (2)
?,(Sat) 8 Feb 1936 (5),Blackpool FC (4),4-2,?,Bradford Park Avenue AFC (2)
?,(Thu) 26 Dec 1935 (51),Blackpool FC (5),2-0,?,Burnley FC (2)
?,(Sat) 4 Jan 1936 (0),Blackpool FC (6),2-3,?,Bury FC (2)
?,(Sat) 22 Feb 1936 (7),Blackpool FC (7),6-2,?,Charlton Athletic FC (2)
?,(Sat) 31 Aug 1935 (34),Blackpool FC (8),5-2,?,Doncaster Rovers FC (2)
?,(Sat) 23 Nov 1935 (46),Blackpool FC (9),1-1,?,Fulham FC (2)
?,(Sat) 26 Oct 1935 (42),Blackpool FC (10),4-1,?,Hull City AFC (2)
?,(Sat) 28 Sep 1935 (38),Blackpool FC (11),3-5,?,Leicester City FC (2)
