Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 21 Sep 1935 (37),Accrington Stanley FC (1),2-0,?,Barrow AFC (1)
?,(Sat) 14 Mar 1936 (10),Accrington Stanley FC (2),0-0,?,Carlisle United FC (1)
?,(Mon) 2 Sep 1935 (35),Accrington Stanley FC (3),0-3,?,Chester FC (1)
?,(Sat) 5 Oct 1935 (39),Accrington Stanley FC (4),0-1,?,Chesterfield FC (1)
?,(Thu) 26 Dec 1935 (51),Accrington Stanley FC (5),2-1,?,Crewe Alexandra FC (1)
?,(Sat) 28 Mar 1936 (12),Accrington Stanley FC (6),1-0,?,Darlington FC (1)
?,(Sat) 16 Nov 1935 (45),Accrington Stanley FC (7),6-1,?,Gateshead FC (1)
?,(Sat) 11 Jan 1936 (1),Accrington Stanley FC (8),2-0,?,FC Halifax Town (1)
?,(Sat) 19 Oct 1935 (41),Accrington Stanley FC (9),3-2,?,Hartlepool United FC (1)
?,(Sat) 28 Dec 1935 (51),Accrington Stanley FC (10),2-2,?,Lincoln City FC (1)
?,(Mon) 13 Apr 1936 (15),Accrington Stanley FC (11),1-1,?,Mansfield Town FC (1)
?,(Sat) 1 Feb 1936 (4),Accrington Stanley FC (12),5-2,?,New Brighton Tower FC (1898-1901) (1)
?,(Sat) 11 Apr 1936 (14),Accrington Stanley FC (13),1-0,?,Oldham Athletic AFC (1)
?,(Sat) 7 Sep 1935 (35),Accrington Stanley FC (14),2-4,?,Rochdale AFC (1)
?,(Wed) 22 Apr 1936 (16),Accrington Stanley FC (15),1-1,?,Rotherham United FC (1)
?,(Tue) 24 Sep 1935 (38),Accrington Stanley FC (16),1-0,?,Southport FC (1)
?,(Sat) 15 Feb 1936 (6),Accrington Stanley FC (17),1-1,?,Stockport County FC (1)
?,(Sat) 29 Feb 1936 (8),Accrington Stanley FC (18),3-1,?,Tranmere Rovers FC (1)
?,(Sat) 2 Nov 1935 (43),Accrington Stanley FC (19),3-1,?,Walsall FC (1)
?,(Sat) 14 Dec 1935 (49),Accrington Stanley FC (20),0-1,?,Wrexham AFC (1)
?,(Sat) 18 Jan 1936 (2),Accrington Stanley FC (21),7-2,?,York City FC (1)
?,(Sat) 25 Jan 1936 (3),Barrow AFC (2),0-1,?,Accrington Stanley FC (22)
?,(Sat) 11 Apr 1936 (14),Barrow AFC (3),1-1,?,Carlisle United FC (2)
?,(Sat) 8 Feb 1936 (5),Barrow AFC (4),2-4,?,Chester FC (2)
?,(Sat) 31 Aug 1935 (34),Barrow AFC (5),1-1,?,Chesterfield FC (2)
?,(Sat) 14 Sep 1935 (36),Barrow AFC (6),1-1,?,Crewe Alexandra FC (2)
?,(Sat) 19 Oct 1935 (41),Barrow AFC (7),2-0,?,Darlington FC (2)
?,(Sat) 2 May 1936 (17),Barrow AFC (8),3-0,?,Gateshead FC (2)
?,(Sat) 14 Mar 1936 (10),Barrow AFC (9),0-0,?,FC Halifax Town (2)
?,(Thu) 23 Jan 1936 (3),Barrow AFC (10),1-1,?,Hartlepool United FC (2)
?,(Sat) 12 Oct 1935 (40),Barrow AFC (11),0-0,?,Lincoln City FC (2)
?,(Sat) 28 Mar 1936 (12),Barrow AFC (12),2-2,?,Mansfield Town FC (2)
?,(Mon) 2 Sep 1935 (35),Barrow AFC (13),3-0,?,New Brighton Tower FC (1898-1901) (2)
?,(Sat) 2 Nov 1935 (43),Barrow AFC (14),3-0,?,Oldham Athletic AFC (2)
?,(Thu) 26 Dec 1935 (51),Barrow AFC (15),6-2,?,Rochdale AFC (2)
?,(Sat) 16 Nov 1935 (45),Barrow AFC (16),3-0,?,Rotherham United FC (2)
?,(Sat) 28 Sep 1935 (38),Barrow AFC (17),0-1,?,Southport FC (2)
?,(Sat) 4 Jan 1936 (0),Barrow AFC (18),1-0,?,Stockport County FC (2)
?,(Sat) 25 Apr 1936 (16),Barrow AFC (19),0-0,?,Tranmere Rovers FC (2)
?,(Mon) 20 Apr 1936 (16),Barrow AFC (20),1-0,?,Walsall FC (2)
?,(Sat) 29 Feb 1936 (8),Barrow AFC (21),2-1,?,Wrexham AFC (2)
?,(Mon) 13 Apr 1936 (15),Barrow AFC (22),1-1,?,York City FC (2)
?,(Sat) 26 Oct 1935 (42),Carlisle United FC (3),3-1,?,Accrington Stanley FC (23)
?,(Thu) 30 Apr 1936 (17),Carlisle United FC (4),2-2,?,Barrow AFC (23)
?,(Sat) 9 Nov 1935 (44),Carlisle United FC (5),1-3,?,Chester FC (3)
?,(Sat) 21 Dec 1935 (50),Carlisle United FC (6),2-1,?,Chesterfield FC (3)
?,(Sat) 22 Feb 1936 (7),Carlisle United FC (7),1-2,?,Crewe Alexandra FC (3)
?,(Sat) 31 Aug 1935 (34),Carlisle United FC (8),3-0,?,Darlington FC (3)
?,(Sat) 4 Jan 1936 (0),Carlisle United FC (9),2-0,?,Gateshead FC (3)
?,(Wed) 11 Sep 1935 (36),Carlisle United FC (10),0-0,?,FC Halifax Town (3)
?,(Sat) 5 Oct 1935 (39),Carlisle United FC (11),0-0,?,Hartlepool United FC (3)
?,(Sat) 21 Mar 1936 (11),Carlisle United FC (12),4-1,?,Lincoln City FC (3)
?,(Sat) 15 Feb 1936 (6),Carlisle United FC (13),3-0,?,Mansfield Town FC (3)
?,(Sat) 18 Apr 1936 (15),Carlisle United FC (14),3-0,?,New Brighton Tower FC (1898-1901) (3)
?,(Thu) 19 Sep 1935 (37),Carlisle United FC (15),2-1,?,Oldham Athletic AFC (3)
?,(Sat) 23 Nov 1935 (46),Carlisle United FC (16),4-3,?,Rochdale AFC (3)
?,(Wed) 1 Jan 1936 (0),Carlisle United FC (17),1-1,?,Rotherham United FC (3)
?,(Sat) 7 Mar 1936 (9),Carlisle United FC (18),4-0,?,Southport FC (3)
?,(Sat) 28 Sep 1935 (38),Carlisle United FC (19),2-1,?,Stockport County FC (3)
?,(Sat) 14 Sep 1935 (36),Carlisle United FC (20),0-1,?,Tranmere Rovers FC (3)
?,(Sat) 25 Jan 1936 (3),Carlisle United FC (21),2-1,?,Walsall FC (3)
?,(Fri) 10 Apr 1936 (14),Carlisle United FC (22),5-1,?,Wrexham AFC (3)
?,(Sat) 4 Apr 1936 (13),Carlisle United FC (23),0-0,?,York City FC (3)
?,(Wed) 11 Sep 1935 (36),Chester FC (4),4-0,?,Accrington Stanley FC (24)
?,(Sat) 5 Oct 1935 (39),Chester FC (5),1-2,?,Barrow AFC (24)
?,(Sat) 29 Feb 1936 (8),Chester FC (6),3-2,?,Carlisle United FC (24)
?,(Wed) 25 Dec 1935 (51),Chester FC (7),1-1,?,Chesterfield FC (4)
?,(Wed) 2 Oct 1935 (39),Chester FC (8),0-1,?,Crewe Alexandra FC (4)
?,(Sat) 11 Apr 1936 (14),Chester FC (9),4-1,?,Darlington FC (4)
?,(Sat) 11 Jan 1936 (1),Chester FC (10),4-0,?,Gateshead FC (4)
?,(Wed) 29 Apr 1936 (17),Chester FC (11),3-1,?,FC Halifax Town (4)
?,(Sat) 2 Nov 1935 (43),Chester FC (12),4-0,?,Hartlepool United FC (4)
?,(Wed) 22 Apr 1936 (16),Chester FC (13),4-2,?,Lincoln City FC (4)
?,(Sat) 14 Mar 1936 (10),Chester FC (14),4-0,?,Mansfield Town FC (4)
?,(Sat) 15 Feb 1936 (6),Chester FC (15),8-2,?,New Brighton Tower FC (1898-1901) (4)
?,(Wed) 25 Sep 1935 (38),Chester FC (16),1-1,?,Oldham Athletic AFC (4)
?,(Sat) 21 Sep 1935 (37),Chester FC (17),5-2,?,Rochdale AFC (4)
?,(Sat) 19 Oct 1935 (41),Chester FC (18),0-0,?,Rotherham United FC (4)
?,(Sat) 31 Aug 1935 (34),Chester FC (19),5-1,?,Southport FC (4)
?,(Fri) 10 Apr 1936 (14),Chester FC (20),2-0,?,Stockport County FC (4)
?,(Sat) 28 Mar 1936 (12),Chester FC (21),1-1,?,Tranmere Rovers FC (4)
?,(Sat) 16 Nov 1935 (45),Chester FC (22),2-0,?,Walsall FC (4)
?,(Sat) 4 Jan 1936 (0),Chester FC (23),1-1,?,Wrexham AFC (4)
?,(Sat) 1 Feb 1936 (4),Chester FC (24),12-0,?,York City FC (4)
?,(Sat) 8 Feb 1936 (5),Chesterfield FC (5),0-3,?,Accrington Stanley FC (25)
?,(Sat) 28 Dec 1935 (51),Chesterfield FC (6),6-1,?,Barrow AFC (25)
?,(Sat) 25 Apr 1936 (16),Chesterfield FC (7),5-0,?,Carlisle United FC (25)
?,(Thu) 26 Dec 1935 (51),Chesterfield FC (8),1-0,?,Chester FC (25)
?,(Sat) 28 Sep 1935 (38),Chesterfield FC (9),6-0,?,Crewe Alexandra FC (5)
?,(Sat) 2 Nov 1935 (43),Chesterfield FC (10),5-1,?,Darlington FC (5)
?,(Sat) 14 Mar 1936 (10),Chesterfield FC (11),2-0,?,Gateshead FC (5)
?,(Sat) 29 Feb 1936 (8),Chesterfield FC (12),3-1,?,FC Halifax Town (5)
?,(Mon) 27 Apr 1936 (17),Chesterfield FC (13),2-0,?,Hartlepool United FC (5)
?,(Mon) 13 Apr 1936 (15),Chesterfield FC (14),0-1,?,Lincoln City FC (5)
?,(Sat) 11 Apr 1936 (14),Chesterfield FC (15),2-1,?,Mansfield Town FC (5)
?,(Sat) 7 Sep 1935 (35),Chesterfield FC (16),3-1,?,New Brighton Tower FC (1898-1901) (5)
?,(Sat) 16 Nov 1935 (45),Chesterfield FC (17),3-0,?,Oldham Athletic AFC (5)
?,(Wed) 1 Jan 1936 (0),Chesterfield FC (18),2-2,?,Rochdale AFC (5)
?,(Sat) 11 Jan 1936 (1),Chesterfield FC (19),5-0,?,Rotherham United FC (5)
?,(Sat) 12 Oct 1935 (40),Chesterfield FC (20),5-0,?,Southport FC (5)
?,(Mon) 30 Mar 1936 (13),Chesterfield FC (21),0-0,?,Stockport County FC (5)
?,(Sat) 19 Oct 1935 (41),Chesterfield FC (22),0-1,?,Tranmere Rovers FC (5)
?,(Sat) 18 Jan 1936 (2),Chesterfield FC (23),3-0,?,Walsall FC (5)
?,(Sat) 28 Mar 1936 (12),Chesterfield FC (24),5-0,?,Wrexham AFC (5)
?,(Mon) 2 Sep 1935 (35),Chesterfield FC (25),2-2,?,York City FC (5)
?,(Wed) 25 Dec 1935 (51),Crewe Alexandra FC (6),4-0,?,Accrington Stanley FC (26)
?,(Sat) 18 Jan 1936 (2),Crewe Alexandra FC (7),3-1,?,Barrow AFC (26)
?,(Sat) 19 Oct 1935 (41),Crewe Alexandra FC (8),2-0,?,Carlisle United FC (26)
?,(Wed) 18 Sep 1935 (37),Crewe Alexandra FC (9),1-1,?,Chester FC (26)
?,(Sat) 1 Feb 1936 (4),Crewe Alexandra FC (10),5-6,?,Chesterfield FC (26)
?,(Sat) 16 Nov 1935 (45),Crewe Alexandra FC (11),2-0,?,Darlington FC (6)
?,(Sat) 29 Feb 1936 (8),Crewe Alexandra FC (12),2-4,?,Gateshead FC (6)
?,(Sat) 28 Mar 1936 (12),Crewe Alexandra FC (13),3-2,?,FC Halifax Town (6)
?,(Sat) 15 Feb 1936 (6),Crewe Alexandra FC (14),3-2,?,Hartlepool United FC (6)
?,(Mon) 2 Sep 1935 (35),Crewe Alexandra FC (15),2-1,?,Lincoln City FC (6)
?,(Sat) 25 Apr 1936 (16),Crewe Alexandra FC (16),1-1,?,Mansfield Town FC (6)
?,(Sat) 21 Sep 1935 (37),Crewe Alexandra FC (17),5-1,?,New Brighton Tower FC (1898-1901) (6)
?,(Wed) 29 Jan 1936 (4),Crewe Alexandra FC (18),2-2,?,Oldham Athletic AFC (6)
?,(Sat) 28 Dec 1935 (51),Crewe Alexandra FC (19),3-1,?,Rochdale AFC (6)
?,(Mon) 27 Apr 1936 (17),Crewe Alexandra FC (20),4-1,?,Rotherham United FC (6)
?,(Fri) 10 Apr 1936 (14),Crewe Alexandra FC (21),4-1,?,Southport FC (6)
?,(Sat) 5 Oct 1935 (39),Crewe Alexandra FC (22),0-1,?,Stockport County FC (6)
?,(Sat) 2 Nov 1935 (43),Crewe Alexandra FC (23),0-0,?,Tranmere Rovers FC (6)
?,(Sat) 14 Mar 1936 (10),Crewe Alexandra FC (24),4-3,?,Walsall FC (6)
?,(Sat) 11 Apr 1936 (14),Crewe Alexandra FC (25),3-2,?,Wrexham AFC (6)
?,(Sat) 7 Sep 1935 (35),Crewe Alexandra FC (26),2-1,?,York City FC (6)
?,(Sat) 23 Nov 1935 (46),Darlington FC (7),2-1,?,Accrington Stanley FC (27)
?,(Sat) 22 Feb 1936 (7),Darlington FC (8),4-1,?,Barrow AFC (27)
?,(Sat) 28 Dec 1935 (51),Darlington FC (9),4-1,?,Carlisle United FC (27)
?,(Sat) 7 Dec 1935 (48),Darlington FC (10),1-1,?,Chester FC (27)
?,(Sat) 7 Mar 1936 (9),Darlington FC (11),1-2,?,Chesterfield FC (27)
?,(Sat) 21 Mar 1936 (11),Darlington FC (12),2-2,?,Crewe Alexandra FC (27)
?,(Wed) 1 Jan 1936 (0),Darlington FC (13),5-2,?,Gateshead FC (7)
?,(Sat) 15 Feb 1936 (6),Darlington FC (14),3-2,?,FC Halifax Town (7)
?,(Sat) 7 Sep 1935 (35),Darlington FC (15),4-2,?,Hartlepool United FC (7)
?,(Sat) 18 Apr 1936 (15),Darlington FC (16),1-0,?,Lincoln City FC (7)
?,(Sat) 18 Jan 1936 (2),Darlington FC (17),2-1,?,Mansfield Town FC (7)
?,(Sat) 26 Oct 1935 (42),Darlington FC (18),4-1,?,New Brighton Tower FC (1898-1901) (7)
?,(Sat) 5 Oct 1935 (39),Darlington FC (19),5-0,?,Oldham Athletic AFC (7)
?,(Sat) 21 Dec 1935 (50),Darlington FC (20),4-0,?,Rochdale AFC (7)
?,(Sat) 21 Sep 1935 (37),Darlington FC (21),3-1,?,Rotherham United FC (7)
?,(Sat) 4 Apr 1936 (13),Darlington FC (22),3-2,?,Southport FC (7)
?,(Sat) 9 Nov 1935 (44),Darlington FC (23),3-1,?,Stockport County FC (7)
?,(Sat) 2 May 1936 (17),Darlington FC (24),1-3,?,Tranmere Rovers FC (7)
?,(Wed) 4 Sep 1935 (35),Darlington FC (25),1-1,?,Walsall FC (7)
?,(Sat) 1 Feb 1936 (4),Darlington FC (26),4-2,?,Wrexham AFC (7)
?,(Thu) 2 Jan 1936 (0),Darlington FC (27),3-0,?,York City FC (7)
?,(Sat) 21 Mar 1936 (11),Gateshead FC (8),0-0,?,Accrington Stanley FC (28)
?,(Wed) 18 Sep 1935 (37),Gateshead FC (9),4-3,?,Barrow AFC (28)
?,(Sat) 7 Sep 1935 (35),Gateshead FC (10),1-1,?,Carlisle United FC (28)
