Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 8 Aug 2009 (31),Aldershot Town FC (1),3-1,2-0,Darlington FC (1)
?,(Sat) 8 Aug 2009 (31),Bury FC (1),0-3,0-2,AFC Bournemouth (1)
?,(Sat) 8 Aug 2009 (31),Cheltenham Town FC (1),2-1,0-1,Grimsby Town FC (1)
?,(Sat) 8 Aug 2009 (31),Crewe Alexandra FC (1),1-2,0-1,Dagenham & Redbridge FC (1)
?,(Sat) 8 Aug 2009 (31),Lincoln City FC (1),1-0,0-0,Barnet FC (1)
?,(Sat) 8 Aug 2009 (31),Morecambe FC (1),2-2,1-1,Hereford FC (2014-) (1)
?,(Sat) 8 Aug 2009 (31),Northampton Town FC (1),0-0,0-0,Macclesfield Town FC (1)
?,(Sat) 8 Aug 2009 (31),Notts County FC (1),5-0,3-0,Bradford City AFC (1)
?,(Sat) 8 Aug 2009 (31),Port Vale FC (1),1-1,0-0,Rochdale AFC (1)
?,(Sat) 8 Aug 2009 (31),Rotherham United FC (1),1-0,0-0,Accrington Stanley FC (1)
?,(Sat) 8 Aug 2009 (31),Shrewsbury Town FC (1),3-1,1-0,Burton Albion FC (1)
?,(Sat) 8 Aug 2009 (31),Torquay United FC (1),2-0,1-0,Chesterfield FC (1)
?,(Sat) 15 Aug 2009 (32),Accrington Stanley FC (2),1-0,0-0,Lincoln City FC (2)
?,(Sat) 15 Aug 2009 (32),Barnet FC (2),2-2,2-1,Shrewsbury Town FC (2)
?,(Sat) 15 Aug 2009 (32),AFC Bournemouth (2),1-0,1-0,Rotherham United FC (2)
?,(Sat) 15 Aug 2009 (32),Bradford City AFC (2),0-0,0-0,Port Vale FC (2)
?,(Sat) 15 Aug 2009 (32),Burton Albion FC (2),5-2,3-1,Morecambe FC (2)
?,(Sat) 15 Aug 2009 (32),Chesterfield FC (2),1-0,1-0,Northampton Town FC (2)
?,(Sat) 15 Aug 2009 (32),Dagenham & Redbridge FC (2),5-3,1-0,Torquay United FC (2)
?,(Sat) 15 Aug 2009 (32),Darlington FC (2),0-1,0-0,Bury FC (2)
?,(Sat) 15 Aug 2009 (32),Grimsby Town FC (2),0-4,0-2,Crewe Alexandra FC (2)
?,(Sat) 15 Aug 2009 (32),Hereford FC (2014-) (2),1-1,0-0,Cheltenham Town FC (2)
?,(Sat) 15 Aug 2009 (32),Macclesfield Town FC (2),0-4,0-2,Notts County FC (2)
