Round,Date,Team 1,FT,Team 2
4,Sat Aug 22 2009,Milton Keynes Dons FC,2-1,Colchester United FC
4,Sat Aug 22 2009,Leeds United FC,3-0,Tranmere Rovers FC
4,Sat Aug 22 2009,Gillingham FC,0-1,Hartlepool United FC
4,Sat Aug 22 2009,Charlton Athletic FC,2-0,Walsall FC
4,Sat Aug 22 2009,Carlisle United FC,0-1,Exeter City FC
4,Sat Aug 22 2009,Bristol Rovers FC,1-0,Huddersfield Town AFC
4,Sat Aug 22 2009,Brighton & Hove Albion FC,2-4,Stockport County FC
5,Fri Aug 28 2009,Millwall FC,1-1,Brighton & Hove Albion FC
5,Sat Aug 29 2009,Brentford FC,1-1,Oldham Athletic AFC
5,Sat Aug 29 2009,Wycombe Wanderers FC,2-1,Bristol Rovers FC
5,Sat Aug 29 2009,Walsall FC,0-0,Gillingham FC
5,Sat Aug 29 2009,Tranmere Rovers FC,0-4,Charlton Athletic FC
5,Sat Aug 29 2009,Huddersfield Town AFC,2-1,Yeovil Town FC
5,Sat Aug 29 2009,Stockport County FC,1-1,Southampton FC
5,Sat Aug 29 2009,Leyton Orient FC,2-2,Carlisle United FC
5,Sat Aug 29 2009,Hartlepool United FC,0-2,Norwich City FC
5,Sat Aug 29 2009,Exeter City FC,1-2,Milton Keynes Dons FC
5,Sat Aug 29 2009,Colchester United FC,1-2,Leeds United FC
5,Sat Aug 29 2009,Swindon Town FC,2-1,Southend United FC
6,Fri Sep 4 2009,Southend United FC,3-0,Leyton Orient FC
6,Fri Sep 4 2009,Oldham Athletic AFC,0-3,Hartlepool United FC
6,Sat Sep 5 2009,Norwich City FC,0-0,Walsall FC
6,Sat Sep 5 2009,Yeovil Town FC,0-1,Swindon Town FC
6,Sat Sep 5 2009,Southampton FC,0-0,Colchester United FC
6,Sat Sep 5 2009,Charlton Athletic FC,2-0,Brentford FC
6,Sat Sep 5 2009,Milton Keynes Dons FC,2-3,Huddersfield Town AFC
6,Sat Sep 5 2009,Leeds United FC,2-0,Stockport County FC
6,Sat Sep 5 2009,Gillingham FC,3-0,Exeter City FC
6,Sat Sep 5 2009,Carlisle United FC,3-0,Tranmere Rovers FC
6,Sat Sep 5 2009,Brighton & Hove Albion FC,1-0,Wycombe Wanderers FC
6,Sat Sep 5 2009,Bristol Rovers FC,2-0,Millwall FC
7,Fri Sep 11 2009,Southend United FC,0-0,Leeds United FC
7,Sat Sep 12 2009,Leyton Orient FC,1-1,Exeter City FC
7,Sat Sep 12 2009,Yeovil Town FC,2-2,Stockport County FC
7,Sat Sep 12 2009,Tranmere Rovers FC,2-3,Walsall FC
7,Sat Sep 12 2009,Swindon Town FC,1-1,Colchester United FC
7,Sat Sep 12 2009,Gillingham FC,2-0,Millwall FC
7,Sat Sep 12 2009,Huddersfield Town AFC,0-0,Brentford FC
7,Sat Sep 12 2009,Hartlepool United FC,1-1,Wycombe Wanderers FC
7,Sat Sep 12 2009,Charlton Athletic FC,1-1,Southampton FC
7,Sat Sep 12 2009,Carlisle United FC,0-2,Brighton & Hove Albion FC
7,Sat Sep 12 2009,Bristol Rovers FC,1-0,Oldham Athletic AFC
7,Mon Sep 14 2009,Milton Keynes Dons FC,2-1,Norwich City FC
8,Sat Sep 19 2009,Wycombe Wanderers FC,0-1,Milton Keynes Dons FC
8,Sat Sep 19 2009,Walsall FC,1-1,Swindon Town FC
8,Sat Sep 19 2009,Stockport County FC,2-1,Leyton Orient FC
8,Sat Sep 19 2009,Southampton FC,2-0,Yeovil Town FC
8,Sat Sep 19 2009,Oldham Athletic AFC,2-0,Carlisle United FC
8,Sat Sep 19 2009,Brentford FC,1-3,Bristol Rovers FC
8,Sat Sep 19 2009,Millwall FC,3-1,Huddersfield Town AFC
8,Sat Sep 19 2009,Leeds United FC,4-1,Gillingham FC
8,Sat Sep 19 2009,Exeter City FC,2-1,Tranmere Rovers FC
8,Sat Sep 19 2009,Colchester United FC,2-0,Hartlepool United FC
8,Sat Sep 19 2009,Brighton & Hove Albion FC,2-3,Southend United FC
8,Sat Sep 19 2009,Norwich City FC,2-2,Charlton Athletic FC
9,Sat Sep 26 2009,Yeovil Town FC,2-0,Brentford FC
9,Sat Sep 26 2009,Tranmere Rovers FC,1-1,Colchester United FC
9,Sat Sep 26 2009,Swindon Town FC,1-1,Wycombe Wanderers FC
9,Sat Sep 26 2009,Southend United FC,0-1,Oldham Athletic AFC
9,Sat Sep 26 2009,Milton Keynes Dons FC,0-1,Leeds United FC
9,Sat Sep 26 2009,Leyton Orient FC,1-0,Millwall FC
9,Sat Sep 26 2009,Huddersfield Town AFC,0-0,Stockport County FC
9,Sat Sep 26 2009,Hartlepool United FC,3-0,Walsall FC
9,Sat Sep 26 2009,Gillingham FC,1-1,Norwich City FC
9,Sat Sep 26 2009,Charlton Athletic FC,2-1,Exeter City FC
9,Sat Sep 26 2009,Bristol Rovers FC,1-1,Brighton & Hove Albion FC
9,Sat Sep 26 2009,Carlisle United FC,1-1,Southampton FC
10,Tue Sep 29 2009,Wycombe Wanderers FC,0-1,Tranmere Rovers FC
10,Tue Sep 29 2009,Walsall FC,2-1,Huddersfield Town AFC
10,Tue Sep 29 2009,Stockport County FC,2-2,Hartlepool United FC
10,Tue Sep 29 2009,Southampton FC,2-3,Bristol Rovers FC
10,Tue Sep 29 2009,Oldham Athletic AFC,2-1,Milton Keynes Dons FC
10,Tue Sep 29 2009,Norwich City FC,4-0,Leyton Orient FC
10,Tue Sep 29 2009,Millwall FC,0-0,Yeovil Town FC
10,Tue Sep 29 2009,Leeds United FC,1-1,Carlisle United FC
10,Tue Sep 29 2009,Exeter City FC,1-1,Swindon Town FC
10,Tue Sep 29 2009,Colchester United FC,3-0,Charlton Athletic FC
10,Tue Sep 29 2009,Brentford FC,2-1,Southend United FC
11,Sat Oct 3 2009,Wycombe Wanderers FC,0-1,Leyton Orient FC
11,Sat Oct 3 2009,Walsall FC,2-2,Carlisle United FC
11,Sat Oct 3 2009,Stockport County FC,0-2,Southend United FC
11,Sat Oct 3 2009,Southampton FC,4-1,Gillingham FC
11,Sat Oct 3 2009,Oldham Athletic AFC,0-0,Yeovil Town FC
11,Sat Oct 3 2009,Brentford FC,2-3,Swindon Town FC
11,Sat Oct 3 2009,Millwall FC,5-0,Tranmere Rovers FC
11,Sat Oct 3 2009,Leeds United FC,0-0,Charlton Athletic FC
11,Sat Oct 3 2009,Exeter City FC,3-1,Hartlepool United FC
11,Sat Oct 3 2009,Colchester United FC,1-0,Huddersfield Town AFC
11,Sat Oct 3 2009,Brighton & Hove Albion FC,0-1,Milton Keynes Dons FC
11,Sat Oct 3 2009,Norwich City FC,5-1,Bristol Rovers FC
12,Fri Oct 9 2009,Southend United FC,1-3,Southampton FC
12,Fri Oct 9 2009,Hartlepool United FC,0-0,Brentford FC
12,Sat Oct 10 2009,Milton Keynes Dons FC,1-0,Walsall FC
12,Sat Oct 10 2009,Swindon Town FC,1-1,Millwall FC
12,Sat Oct 10 2009,Yeovil Town FC,2-2,Brighton & Hove Albion FC
12,Sat Oct 10 2009,Leyton Orient FC,0-1,Colchester United FC
12,Sat Oct 10 2009,Huddersfield Town AFC,4-0,Exeter City FC
12,Sat Oct 10 2009,Gillingham FC,3-2,Wycombe Wanderers FC
12,Sat Oct 10 2009,Carlisle United FC,0-1,Norwich City FC
12,Sat Oct 10 2009,Charlton Athletic FC,0-0,Oldham Athletic AFC
12,Mon Oct 12 2009,Tranmere Rovers FC,0-1,Stockport County FC
10,Tue Oct 13 2009,Brighton & Hove Albion FC,2-0,Gillingham FC
13,Sat Oct 17 2009,Swindon Town FC,0-2,Hartlepool United FC
13,Sat Oct 17 2009,Wycombe Wanderers FC,1-1,Colchester United FC
13,Sat Oct 17 2009,Walsall FC,3-0,Exeter City FC
13,Sat Oct 17 2009,Tranmere Rovers FC,2-1,Brighton & Hove Albion FC
13,Sat Oct 17 2009,Yeovil Town FC,3-1,Carlisle United FC
13,Sat Oct 17 2009,Stockport County FC,0-4,Millwall FC
13,Sat Oct 17 2009,Southend United FC,2-1,Bristol Rovers FC
13,Sat Oct 17 2009,Oldham Athletic AFC,1-3,Southampton FC
13,Sat Oct 17 2009,Milton Keynes Dons FC,2-0,Gillingham FC
13,Sat Oct 17 2009,Leyton Orient FC,2-1,Brentford FC
13,Sat Oct 17 2009,Charlton Athletic FC,2-1,Huddersfield Town AFC
13,Mon Oct 19 2009,Leeds United FC,2-1,Norwich City FC
14,Sat Oct 24 2009,Gillingham FC,1-1,Charlton Athletic FC
14,Sat Oct 24 2009,Norwich City FC,1-0,Swindon Town FC
14,Sat Oct 24 2009,Millwall FC,2-1,Leeds United FC
14,Sat Oct 24 2009,Huddersfield Town AFC,4-0,Leyton Orient FC
14,Sat Oct 24 2009,Brentford FC,2-0,Stockport County FC
14,Sat Oct 24 2009,Southampton FC,3-1,Milton Keynes Dons FC
14,Sat Oct 24 2009,Exeter City FC,1-1,Wycombe Wanderers FC
14,Sat Oct 24 2009,Colchester United FC,2-1,Walsall FC
14,Sat Oct 24 2009,Carlisle United FC,2-1,Southend United FC
14,Sat Oct 24 2009,Bristol Rovers FC,1-2,Yeovil Town FC
14,Sat Oct 24 2009,Brighton & Hove Albion FC,0-2,Oldham Athletic AFC
14,Sat Oct 24 2009,Hartlepool United FC,1-0,Tranmere Rovers FC
12,Tue Oct 27 2009,Bristol Rovers FC,0-4,Leeds United FC
15,Fri Oct 30 2009,Southend United FC,1-0,Gillingham FC
15,Sat Oct 31 2009,Milton Keynes Dons FC,2-1,Bristol Rovers FC
15,Sat Oct 31 2009,Tranmere Rovers FC,1-4,Swindon Town FC
15,Sat Oct 31 2009,Stockport County FC,1-3,Norwich City FC
15,Sat Oct 31 2009,Wycombe Wanderers FC,2-3,Walsall FC
15,Sat Oct 31 2009,Millwall FC,2-1,Colchester United FC
15,Sat Oct 31 2009,Leyton Orient FC,2-2,Southampton FC
15,Sat Oct 31 2009,Leeds United FC,4-0,Yeovil Town FC
15,Sat Oct 31 2009,Exeter City FC,3-0,Brentford FC
15,Sat Oct 31 2009,Brighton & Hove Albion FC,3-3,Hartlepool United FC
15,Sat Oct 31 2009,Carlisle United FC,3-1,Charlton Athletic FC
15,Sun Nov 1 2009,Oldham Athletic AFC,0-1,Huddersfield Town AFC
16,Sat Nov 14 2009,Hartlepool United FC,1-0,Leyton Orient FC
16,Sat Nov 14 2009,Yeovil Town FC,1-0,Southend United FC
16,Sat Nov 14 2009,Walsall FC,2-0,Stockport County FC
16,Sat Nov 14 2009,Norwich City FC,2-0,Tranmere Rovers FC
16,Sat Nov 14 2009,Huddersfield Town AFC,6-0,Wycombe Wanderers FC
16,Sat Nov 14 2009,Gillingham FC,1-0,Oldham Athletic AFC
16,Sat Nov 14 2009,Colchester United FC,2-2,Exeter City FC
16,Sat Nov 14 2009,Charlton Athletic FC,5-1,Milton Keynes Dons FC
16,Sat Nov 14 2009,Bristol Rovers FC,3-2,Carlisle United FC
16,Sat Nov 14 2009,Brentford FC,2-2,Millwall FC
16,Sun Nov 15 2009,Southampton FC,1-3,Brighton & Hove Albion FC
17,Fri Nov 20 2009,Southend United FC,2-1,Milton Keynes Dons FC
17,Sat Nov 21 2009,Brentford FC,1-1,Walsall FC
17,Sat Nov 21 2009,Stockport County FC,1-3,Exeter City FC
17,Sat Nov 21 2009,Southampton FC,2-2,Norwich City FC
17,Sat Nov 21 2009,Oldham Athletic AFC,2-2,Colchester United FC
17,Sat Nov 21 2009,Yeovil Town FC,1-1,Charlton Athletic FC
17,Sat Nov 21 2009,Leyton Orient FC,2-1,Tranmere Rovers FC
17,Sat Nov 21 2009,Huddersfield Town AFC,2-1,Hartlepool United FC
17,Sat Nov 21 2009,Carlisle United FC,0-1,Swindon Town FC
17,Sat Nov 21 2009,Bristol Rovers FC,2-1,Gillingham FC
17,Sat Nov 21 2009,Brighton & Hove Albion FC,0-3,Leeds United FC
17,Sat Nov 21 2009,Millwall FC,0-2,Wycombe Wanderers FC
18,Tue Nov 24 2009,Wycombe Wanderers FC,1-0,Brentford FC
18,Tue Nov 24 2009,Walsall FC,3-0,Oldham Athletic AFC
18,Tue Nov 24 2009,Tranmere Rovers FC,2-0,Southend United FC
18,Tue Nov 24 2009,Swindon Town FC,2-1,Huddersfield Town AFC
18,Tue Nov 24 2009,Norwich City FC,4-1,Brighton & Hove Albion FC
18,Tue Nov 24 2009,Milton Keynes Dons FC,3-4,Carlisle United FC
18,Tue Nov 24 2009,Leeds United FC,1-0,Leyton Orient FC
18,Tue Nov 24 2009,Charlton Athletic FC,4-2,Bristol Rovers FC
18,Tue Nov 24 2009,Gillingham FC,1-0,Yeovil Town FC
18,Tue Nov 24 2009,Exeter City FC,1-1,Millwall FC
18,Tue Nov 24 2009,Colchester United FC,2-0,Stockport County FC
18,Tue Nov 24 2009,Hartlepool United FC,1-3,Southampton FC
19,Tue Dec 1 2009,Yeovil Town FC,1-3,Walsall FC
19,Tue Dec 1 2009,Southend United FC,0-3,Norwich City FC
19,Tue Dec 1 2009,Southampton FC,1-0,Wycombe Wanderers FC
19,Tue Dec 1 2009,Oldham Athletic AFC,0-2,Leeds United FC
19,Tue Dec 1 2009,Millwall FC,3-2,Milton Keynes Dons FC
19,Tue Dec 1 2009,Leyton Orient FC,3-1,Gillingham FC
19,Tue Dec 1 2009,Huddersfield Town AFC,3-3,Tranmere Rovers FC
19,Tue Dec 1 2009,Carlisle United FC,3-2,Hartlepool United FC
19,Tue Dec 1 2009,Bristol Rovers FC,1-0,Exeter City FC
19,Tue Dec 1 2009,Brighton & Hove Albion FC,0-2,Charlton Athletic FC
19,Tue Dec 1 2009,Brentford FC,1-0,Colchester United FC
20,Sat Dec 5 2009,Leeds United FC,2-2,Huddersfield Town AFC
20,Sat Dec 5 2009,Wycombe Wanderers FC,2-1,Stockport County FC
20,Sat Dec 5 2009,Walsall FC,1-3,Southampton FC
20,Sat Dec 5 2009,Tranmere Rovers FC,1-0,Brentford FC
20,Sat Dec 5 2009,Swindon Town FC,3-2,Leyton Orient FC
20,Sat Dec 5 2009,Norwich City FC,2-0,Oldham Athletic AFC
20,Sat Dec 5 2009,Charlton Athletic FC,1-0,Southend United FC
20,Sat Dec 5 2009,Hartlepool United FC,3-0,Millwall FC
20,Sat Dec 5 2009,Gillingham FC,0-0,Carlisle United FC
20,Sat Dec 5 2009,Exeter City FC,0-1,Brighton & Hove Albion FC
20,Sat Dec 5 2009,Colchester United FC,1-0,Bristol Rovers FC
20,Sat Dec 5 2009,Milton Keynes Dons FC,2-2,Yeovil Town FC
21,Fri Dec 11 2009,Brighton & Hove Albion FC,1-2,Colchester United FC
21,Sat Dec 12 2009,Oldham Athletic AFC,2-0,Exeter City FC
21,Sat Dec 12 2009,Stockport County FC,1-2,Charlton Athletic FC
21,Sat Dec 12 2009,Southend United FC,3-2,Hartlepool United FC
21,Sat Dec 12 2009,Southampton FC,3-0,Tranmere Rovers FC
21,Sat Dec 12 2009,Yeovil Town FC,3-3,Norwich City FC
21,Sat Dec 12 2009,Millwall FC,2-1,Walsall FC
21,Sat Dec 12 2009,Leyton Orient FC,1-2,Milton Keynes Dons FC
21,Sat Dec 12 2009,Huddersfield Town AFC,2-1,Gillingham FC
21,Sat Dec 12 2009,Brentford FC,0-0,Leeds United FC
21,Sat Dec 12 2009,Bristol Rovers FC,3-0,Swindon Town FC
21,Sat Dec 12 2009,Carlisle United FC,1-0,Wycombe Wanderers FC
22,Sat Dec 19 2009,Wycombe Wanderers FC,2-2,Oldham Athletic AFC
22,Sat Dec 19 2009,Walsall FC,2-2,Leyton Orient FC
22,Sat Dec 19 2009,Tranmere Rovers FC,2-0,Bristol Rovers FC
22,Sat Dec 19 2009,Swindon Town FC,2-1,Brighton & Hove Albion FC
22,Sat Dec 19 2009,Norwich City FC,3-0,Huddersfield Town AFC
22,Sat Dec 19 2009,Milton Keynes Dons FC,0-1,Brentford FC
22,Sat Dec 19 2009,Leeds United FC,1-0,Southampton FC
22,Sat Dec 19 2009,Hartlepool United FC,1-1,Yeovil Town FC
22,Sat Dec 19 2009,Gillingham FC,3-1,Stockport County FC
22,Sat Dec 19 2009,Charlton Athletic FC,4-4,Millwall FC
22,Sat Dec 19 2009,Exeter City FC,1-0,Southend United FC
23,Sat Dec 26 2009,Gillingham FC,0-1,Brentford FC
23,Sat Dec 26 2009,Norwich City FC,2-0,Millwall FC
23,Sat Dec 26 2009,Southend United FC,1-2,Colchester United FC
23,Sat Dec 26 2009,Leeds United FC,3-1,Hartlepool United FC
23,Sat Dec 26 2009,Brighton & Hove Albion FC,0-0,Leyton Orient FC
23,Sat Dec 26 2009,Yeovil Town FC,4-0,Wycombe Wanderers FC
23,Sat Dec 26 2009,Southampton FC,3-1,Exeter City FC
23,Sat Dec 26 2009,Milton Keynes Dons FC,4-1,Stockport County FC
23,Sat Dec 26 2009,Charlton Athletic FC,2-2,Swindon Town FC
24,Mon Dec 28 2009,Stockport County FC,2-4,Leeds United FC
24,Mon Dec 28 2009,Wycombe Wanderers FC,2-5,Brighton & Hove Albion FC
24,Mon Dec 28 2009,Brentford FC,1-1,Charlton Athletic FC
24,Mon Dec 28 2009,Colchester United FC,2-1,Southampton FC
24,Mon Dec 28 2009,Exeter City FC,1-1,Gillingham FC
24,Mon Dec 28 2009,Huddersfield Town AFC,1-0,Milton Keynes Dons FC
24,Mon Dec 28 2009,Tranmere Rovers FC,0-0,Carlisle United FC
24,Mon Dec 28 2009,Millwall FC,2-0,Bristol Rovers FC
24,Mon Dec 28 2009,Swindon Town FC,3-1,Yeovil Town FC
24,Mon Dec 28 2009,Leyton Orient FC,1-2,Southend United FC
24,Sat Jan 2 2010,Hartlepool United FC,2-1,Oldham Athletic AFC
25,Sat Jan 2 2010,Wycombe Wanderers FC,0-1,Norwich City FC
26,Sat Jan 9 2010,Norwich City FC,3-1,Exeter City FC
26,Sat Jan 9 2010,Leeds United FC,1-1,Wycombe Wanderers FC
27,Sat Jan 16 2010,Swindon Town FC,3-1,Gillingham FC
27,Sat Jan 16 2010,Walsall FC,1-2,Brighton & Hove Albion FC
27,Sat Jan 16 2010,Wycombe Wanderers FC,1-2,Charlton Athletic FC
27,Sat Jan 16 2010,Millwall FC,1-1,Southampton FC
27,Sat Jan 16 2010,Huddersfield Town AFC,2-1,Southend United FC
27,Sat Jan 16 2010,Hartlepool United FC,0-5,Milton Keynes Dons FC
27,Sat Jan 16 2010,Exeter City FC,2-0,Leeds United FC
27,Sat Jan 16 2010,Colchester United FC,0-5,Norwich City FC
27,Sat Jan 16 2010,Brentford FC,3-1,Carlisle United FC
19,Tue Jan 19 2010,Stockport County FC,0-1,Swindon Town FC
25,Tue Jan 19 2010,Leyton Orient FC,2-0,Yeovil Town FC
25,Tue Jan 19 2010,Huddersfield Town AFC,0-0,Bristol Rovers FC
26,Tue Jan 19 2010,Charlton Athletic FC,2-1,Hartlepool United FC
23,Wed Jan 20 2010,Oldham Athletic AFC,0-0,Tranmere Rovers FC
28,Sat Jan 23 2010,Southend United FC,1-1,Wycombe Wanderers FC
28,Sat Jan 23 2010,Yeovil Town FC,2-1,Exeter City FC
28,Sat Jan 23 2010,Oldham Athletic AFC,0-1,Millwall FC
28,Sat Jan 23 2010,Norwich City FC,1-0,Brentford FC
28,Sat Jan 23 2010,Milton Keynes Dons FC,1-0,Tranmere Rovers FC
28,Sat Jan 23 2010,Bristol Rovers FC,2-0,Hartlepool United FC
28,Sat Jan 23 2010,Carlisle United FC,0-0,Stockport County FC
28,Sat Jan 23 2010,Gillingham FC,0-0,Colchester United FC
28,Mon Jan 25 2010,Charlton Athletic FC,0-1,Leyton Orient FC
16,Tue Jan 26 2010,Swindon Town FC,3-0,Leeds United FC
24,Tue Jan 26 2010,Walsall FC,1-2,Norwich City FC
25,Tue Jan 26 2010,Millwall FC,2-0,Southend United FC
25,Tue Jan 26 2010,Stockport County FC,1-1,Brighton & Hove Albion FC
25,Tue Jan 26 2010,Brentford FC,1-1,Southampton FC
25,Tue Jan 26 2010,Hartlepool United FC,1-1,Gillingham FC
25,Tue Jan 26 2010,Colchester United FC,2-0,Milton Keynes Dons FC
25,Tue Jan 26 2010,Exeter City FC,2-3,Carlisle United FC
27,Tue Jan 26 2010,Tranmere Rovers FC,2-1,Yeovil Town FC
29,Sat Jan 30 2010,Yeovil Town FC,0-1,Huddersfield Town AFC
29,Sat Jan 30 2010,Brighton & Hove Albion FC,0-1,Millwall FC
29,Sat Jan 30 2010,Southampton FC,2-0,Stockport County FC
29,Sat Jan 30 2010,Norwich City FC,2-1,Hartlepool United FC
29,Sat Jan 30 2010,Milton Keynes Dons FC,1-1,Exeter City FC
29,Sat Jan 30 2010,Leeds United FC,2-0,Colchester United FC
29,Sat Jan 30 2010,Gillingham FC,0-0,Walsall FC
29,Sat Jan 30 2010,Charlton Athletic FC,1-1,Tranmere Rovers FC
29,Sat Jan 30 2010,Carlisle United FC,2-2,Leyton Orient FC
29,Sat Jan 30 2010,Bristol Rovers FC,2-3,Wycombe Wanderers FC
29,Sat Jan 30 2010,Southend United FC,2-2,Swindon Town FC
22,Tue Feb 2 2010,Colchester United FC,2-1,Carlisle United FC
25,Tue Feb 2 2010,Walsall FC,1-1,Charlton Athletic FC
27,Tue Feb 2 2010,Leyton Orient FC,5-0,Bristol Rovers FC
30,Sat Feb 6 2010,Stockport County FC,1-3,Milton Keynes Dons FC
30,Sat Feb 6 2010,Walsall FC,0-0,Bristol Rovers FC
30,Sat Feb 6 2010,Tranmere Rovers FC,0-1,Oldham Athletic AFC
30,Sat Feb 6 2010,Swindon Town FC,1-1,Charlton Athletic FC
30,Sat Feb 6 2010,Wycombe Wanderers FC,1-4,Yeovil Town FC
30,Sat Feb 6 2010,Millwall FC,2-1,Norwich City FC
30,Sat Feb 6 2010,Leyton Orient FC,1-1,Brighton & Hove Albion FC
30,Sat Feb 6 2010,Huddersfield Town AFC,1-1,Carlisle United FC
30,Sat Feb 6 2010,Hartlepool United FC,2-2,Leeds United FC
30,Sat Feb 6 2010,Exeter City FC,1-1,Southampton FC
30,Sat Feb 6 2010,Brentford FC,4-0,Gillingham FC
30,Mon Feb 8 2010,Colchester United FC,2-0,Southend United FC
23,Tue Feb 9 2010,Bristol Rovers FC,0-1,Walsall FC
25,Tue Feb 9 2010,Swindon Town FC,4-2,Oldham Athletic AFC
26,Tue Feb 9 2010,Gillingham FC,0-1,Tranmere Rovers FC
28,Tue Feb 9 2010,Brighton & Hove Albion FC,0-0,Huddersfield Town AFC
31,Sat Feb 13 2010,Southend United FC,1-1,Tranmere Rovers FC
31,Sat Feb 13 2010,Stockport County FC,2-2,Colchester United FC
31,Sat Feb 13 2010,Yeovil Town FC,0-0,Gillingham FC
31,Sat Feb 13 2010,Oldham Athletic AFC,1-0,Walsall FC
31,Sat Feb 13 2010,Millwall FC,1-0,Exeter City FC
31,Sat Feb 13 2010,Brentford FC,1-1,Wycombe Wanderers FC
31,Sat Feb 13 2010,Huddersfield Town AFC,2-2,Swindon Town FC
31,Sat Feb 13 2010,Carlisle United FC,5-0,Milton Keynes Dons FC
31,Sat Feb 13 2010,Brighton & Hove Albion FC,1-2,Norwich City FC
31,Sat Feb 13 2010,Leyton Orient FC,1-1,Leeds United FC
31,Mon Feb 15 2010,Bristol Rovers FC,2-1,Charlton Athletic FC
23,Tue Feb 16 2010,Carlisle United FC,1-2,Huddersfield Town AFC
26,Tue Feb 16 2010,Yeovil Town FC,0-1,Colchester United FC
28,Tue Feb 16 2010,Leeds United FC,1-2,Walsall FC
32,Sat Feb 20 2010,Swindon Town FC,2-0,Carlisle United FC
32,Sat Feb 20 2010,Walsall FC,2-1,Brentford FC
32,Sat Feb 20 2010,Tranmere Rovers FC,2-1,Leyton Orient FC
32,Sat Feb 20 2010,Wycombe Wanderers FC,1-0,Millwall FC
32,Sat Feb 20 2010,Norwich City FC,0-2,Southampton FC
32,Sat Feb 20 2010,Milton Keynes Dons FC,3-1,Southend United FC
32,Sat Feb 20 2010,Leeds United FC,1-1,Brighton & Hove Albion FC
32,Sat Feb 20 2010,Hartlepool United FC,0-2,Huddersfield Town AFC
32,Sat Feb 20 2010,Charlton Athletic FC,2-0,Yeovil Town FC
32,Sat Feb 20 2010,Exeter City FC,0-1,Stockport County FC
32,Sat Feb 20 2010,Colchester United FC,1-0,Oldham Athletic AFC
32,Sat Feb 20 2010,Gillingham FC,1-0,Bristol Rovers FC
33,Tue Feb 23 2010,Wycombe Wanderers FC,0-0,Southampton FC
33,Tue Feb 23 2010,Walsall FC,0-1,Yeovil Town FC
33,Tue Feb 23 2010,Charlton Athletic FC,1-2,Brighton & Hove Albion FC
33,Tue Feb 23 2010,Swindon Town FC,4-1,Stockport County FC
