Date,Team 1,Team 2,FT,HT
1993-08-14,Barnsley,West Brom,1-1,
1993-08-14,Charlton,Birmingham,1-0,
1993-08-14,Crystal Palace,Tranmere,0-0,
1993-08-14,Derby,Sunderland,5-0,
1993-08-14,Grimsby,Bolton,0-0,
1993-08-14,Leicester,Peterboro,2-1,
1993-08-14,Luton,Watford,2-1,
1993-08-14,Notts County,Middlesbrough,2-3,
1993-08-14,Oxford,Portsmouth,3-2,
1993-08-14,Stoke,Millwall,1-2,
1993-08-14,Wolves,Bristol City,3-1,
1993-08-15,Southend,Nott'm Forest,1-1,
1993-08-17,Peterboro,Barnsley,4-1,
1993-08-17,Portsmouth,Charlton,1-2,
1993-08-18,Nott'm Forest,Derby,1-1,
1993-08-21,Bolton,Stoke,1-1,
1993-08-21,Bristol City,Crystal Palace,2-0,
1993-08-21,Middlesbrough,Derby,3-0,
1993-08-21,Nott'm Forest,Grimsby,5-3,
1993-08-21,Peterboro,Notts County,1-1,
1993-08-21,Portsmouth,Luton,1-0,
1993-08-21,Sunderland,Charlton,4-0,
1993-08-21,Tranmere,Leicester,1-0,
1993-08-21,Watford,Barnsley,0-2,
1993-08-21,West Brom,Oxford,3-1,
1993-08-22,Birmingham,Wolves,2-2,
1993-08-22,Millwall,Southend,1-4,
1993-08-24,Barnsley,Middlesbrough,1-4,
1993-08-24,Charlton,Tranmere,3-1,
1993-08-24,Crystal Palace,Nott'm Forest,2-0,
1993-08-24,Grimsby,Portsmouth,1-1,
1993-08-25,Wolves,Millwall,2-0,
1993-08-28,Barnsley,Birmingham,2-3,
1993-08-28,Charlton,Bolton,3-0,
1993-08-28,Crystal Palace,Portsmouth,5-1,
1993-08-28,Derby,Bristol City,1-0,
1993-08-28,Grimsby,Tranmere,0-0,
1993-08-28,Leicester,Millwall,4-0,
1993-08-28,Luton,Nott'm Forest,1-2,
1993-08-28,Notts County,Sunderland,1-0,
1993-08-28,Oxford,Watford,2-3,
1993-08-28,Southend,Peterboro,3-0,
1993-08-28,Stoke,West Brom,1-0,
1993-08-28,Wolves,Middlesbrough,2-3,
1993-08-31,Birmingham,Crystal Palace,2-4,
1993-08-31,Bolton,Oxford,1-0,
1993-09-01,West Brom,Southend,2-2,
1993-09-04,Birmingham,Derby,3-0,
1993-09-04,Bristol City,Southend,2-1,
1993-09-04,Millwall,Barnsley,2-0,
1993-09-04,Peterboro,Grimsby,1-2,
1993-09-04,Portsmouth,Stoke,3-3,
1993-09-04,Tranmere,Notts County,3-1,
1993-09-04,Watford,Charlton,2-2,
1993-09-05,West Brom,Wolves,3-2,
1993-09-07,Watford,Wolves,1-0,
1993-09-11,Barnsley,Nott'm Forest,1-0,
1993-09-11,Charlton,Millwall,0-0,
1993-09-11,Derby,Peterboro,2-0,
1993-09-11,Grimsby,Watford,2-2,
1993-09-11,Luton,Bolton,0-2,
1993-09-11,Notts County,West Brom,1-0,
1993-09-11,Oxford,Bristol City,4-2,
1993-09-11,Southend,Middlesbrough,1-0,
1993-09-11,Stoke,Tranmere,1-2,
1993-09-11,Wolves,Portsmouth,1-1,
1993-09-12,Crystal Palace,Sunderland,1-0,
1993-09-12,Leicester,Birmingham,1-1,
1993-09-14,Bristol City,Leicester,1-3,
1993-09-14,Middlesbrough,Stoke,1-2,
1993-09-14,Tranmere,Luton,4-1,
1993-09-18,Birmingham,Grimsby,1-1,
1993-09-18,Bolton,Leicester,1-2,
1993-09-18,Bristol City,Charlton,0-0,
1993-09-18,Middlesbrough,Luton,0-0,
1993-09-18,Millwall,Derby,0-0,
1993-09-18,Peterboro,Oxford,3-1,
1993-09-18,Portsmouth,Southend,2-1,
1993-09-18,Sunderland,Wolves,0-2,
1993-09-18,Tranmere,Barnsley,0-3,
1993-09-18,Watford,Notts County,3-1,
1993-09-18,West Brom,Crystal Palace,1-4,
1993-09-19,Nott'm Forest,Stoke,2-3,
1993-09-25,Barnsley,Leicester,0-1,
1993-09-25,Birmingham,Luton,1-1,
1993-09-25,Grimsby,Wolves,2-0,
1993-09-25,Notts County,Derby,4-1,
1993-09-25,Peterboro,Millwall,0-0,
1993-09-25,Portsmouth,Bristol City,0-0,
1993-09-25,Stoke,Southend,0-1,
1993-09-25,Tranmere,Oxford,2-0,
1993-09-25,Watford,Sunderland,1-1,
1993-09-25,West Brom,Middlesbrough,1-1,
1993-09-26,Bolton,Nott'm Forest,4-3,
1993-09-26,Charlton,Crystal Palace,0-0,
1993-09-28,Sunderland,Grimsby,2-2,
1993-09-29,Middlesbrough,Leicester,2-0,
1993-10-02,Bristol City,Bolton,2-0,
1993-10-02,Crystal Palace,Stoke,4-1,
1993-10-02,Leicester,Notts County,3-2,
1993-10-02,Luton,Barnsley,5-0,
1993-10-02,Middlesbrough,Birmingham,2-2,
1993-10-02,Millwall,Watford,4-1,
1993-10-02,Nott'm Forest,Portsmouth,1-1,
1993-10-02,Oxford,Grimsby,2-2,
1993-10-02,Southend,Tranmere,1-2,
1993-10-02,Sunderland,Peterboro,2-0,
1993-10-02,Wolves,Charlton,1-1,
