Date,Team 1,Team 2,FT,HT
1993-08-14,Barnet,Hull,1-2,
1993-08-14,Bradford,Brighton,2-0,
1993-08-14,Brentford,Exeter,2-1,
1993-08-14,Bristol Rvs,Bournemouth,0-1,
1993-08-14,Burnley,Port Vale,2-1,
1993-08-14,Cambridge,Blackpool,3-2,
1993-08-14,Cardiff,Leyton Orient,2-0,
1993-08-14,Hartlepool,Fulham,0-1,
1993-08-14,Huddersfield,Reading,0-3,
1993-08-14,Plymouth,Stockport,2-3,
1993-08-14,Wrexham,Rotherham,3-3,
1993-08-14,York,Swansea,2-1,
1993-08-21,Blackpool,Brentford,1-1,
1993-08-21,Bournemouth,Bradford,1-1,
1993-08-21,Brighton,Hartlepool,1-1,
1993-08-21,Exeter,York,1-2,
1993-08-21,Fulham,Cardiff,1-3,
1993-08-21,Hull,Plymouth,2-2,
1993-08-21,Leyton Orient,Bristol Rvs,1-0,
1993-08-21,Port Vale,Barnet,6-0,
1993-08-21,Reading,Burnley,2-1,
1993-08-21,Rotherham,Huddersfield,2-3,
1993-08-21,Stockport,Cambridge,3-1,
1993-08-21,Swansea,Wrexham,3-1,
1993-08-28,Barnet,Swansea,0-1,
1993-08-28,Bradford,Exeter,6-0,
1993-08-28,Brentford,Reading,1-0,
1993-08-28,Bristol Rvs,Fulham,2-1,
1993-08-28,Burnley,Leyton Orient,4-1,
1993-08-28,Cambridge,Hull,3-4,
1993-08-28,Cardiff,Brighton,2-2,
1993-08-28,Hartlepool,Bournemouth,1-1,
1993-08-28,Huddersfield,Stockport,1-1,
1993-08-28,Plymouth,Port Vale,2-0,
1993-08-28,Wrexham,Blackpool,2-3,
1993-08-28,York,Rotherham,0-0,
1993-08-31,Blackpool,Plymouth,2-1,
1993-08-31,Bournemouth,York,3-1,
1993-08-31,Exeter,Cardiff,2-2,
1993-08-31,Fulham,Wrexham,0-0,
1993-08-31,Hull,Brentford,1-0,
1993-08-31,Leyton Orient,Hartlepool,1-2,
1993-08-31,Port Vale,Cambridge,2-2,
1993-08-31,Rotherham,Burnley,3-2,
1993-08-31,Stockport,Bradford,4-1,
1993-08-31,Swansea,Huddersfield,1-0,
1993-09-01,Brighton,Bristol Rvs,0-2,
1993-09-01,Reading,Barnet,4-1,
1993-09-04,Blackpool,Barnet,3-1,
1993-09-04,Bournemouth,Burnley,1-0,
1993-09-04,Brighton,Huddersfield,2-2,
1993-09-04,Exeter,Hartlepool,2-1,
1993-09-04,Fulham,Bradford,1-1,
1993-09-04,Hull,Bristol Rvs,3-0,
1993-09-04,Leyton Orient,York,2-0,
1993-09-04,Port Vale,Cardiff,2-2,
1993-09-04,Reading,Cambridge,3-1,
1993-09-04,Rotherham,Brentford,2-0,
1993-09-04,Stockport,Wrexham,1-0,
1993-09-04,Swansea,Plymouth,0-1,
1993-09-11,Barnet,Bournemouth,1-2,
1993-09-11,Bradford,Blackpool,2-1,
1993-09-11,Brentford,Swansea,1-1,
1993-09-11,Bristol Rvs,Port Vale,2-0,
1993-09-11,Burnley,Fulham,3-1,
1993-09-11,Cambridge,Rotherham,0-1,
1993-09-11,Cardiff,Hull,3-4,
1993-09-11,Hartlepool,Stockport,1-0,
1993-09-11,Huddersfield,Exeter,0-1,
1993-09-11,Plymouth,Leyton Orient,3-1,
1993-09-11,Wrexham,Reading,3-2,
1993-09-11,York,Brighton,3-1,
1993-09-14,Barnet,Fulham,0-2,
1993-09-14,Brentford,Leyton Orient,0-1,
1993-09-14,Burnley,Brighton,3-0,
1993-09-14,Cambridge,Swansea,2-0,
1993-09-14,Hartlepool,Blackpool,2-0,
1993-09-14,Huddersfield,Port Vale,1-1,
