Date,Team 1,Team 2,FT,HT
1993-08-14,Bury,Northampton,0-0,
1993-08-14,Carlisle,Wycombe,2-2,
1993-08-14,Chester,Doncaster,0-1,
1993-08-14,Colchester,Lincoln,1-0,
1993-08-14,Darlington,Rochdale,1-1,
1993-08-14,Gillingham,Chesterfield,0-2,
1993-08-14,Hereford,Scarborough,0-1,
1993-08-14,Mansfield,Shrewsbury,1-0,
1993-08-14,Preston,Crewe,0-2,
1993-08-14,Walsall,Torquay,1-2,
1993-08-14,Wigan,Scunthorpe,0-2,
1993-08-21,Chesterfield,Hereford,3-1,
1993-08-21,Crewe,Colchester,2-1,
1993-08-21,Doncaster,Carlisle,0-0,
1993-08-21,Lincoln,Darlington,1-1,
1993-08-21,Rochdale,Gillingham,3-0,
1993-08-21,Scarborough,Preston,3-4,
1993-08-21,Scunthorpe,Bury,1-1,
1993-08-21,Shrewsbury,Walsall,1-2,
1993-08-21,Torquay,Wigan,1-1,
1993-08-21,Wycombe,Chester,1-0,
1993-08-28,Bury,Crewe,1-0,
1993-08-28,Carlisle,Rochdale,0-1,
1993-08-28,Chester,Chesterfield,3-1,
1993-08-28,Colchester,Northampton,3-2,
1993-08-28,Darlington,Torquay,1-2,
1993-08-28,Gillingham,Scarborough,2-2,
1993-08-28,Hereford,Lincoln,1-2,
1993-08-28,Mansfield,Scunthorpe,0-1,
1993-08-28,Preston,Shrewsbury,6-1,
1993-08-28,Walsall,Doncaster,1-2,
1993-08-28,Wigan,Wycombe,1-1,
1993-08-31,Chesterfield,Mansfield,0-2,
1993-08-31,Colchester,Shrewsbury,3-3,
1993-08-31,Crewe,Northampton,3-1,
1993-08-31,Darlington,Scarborough,0-2,
1993-08-31,Gillingham,Doncaster,0-0,
1993-08-31,Hereford,Wycombe,3-4,
1993-08-31,Lincoln,Chester,0-3,
1993-08-31,Preston,Bury,3-1,
1993-08-31,Rochdale,Wigan,1-2,
1993-08-31,Torquay,Carlisle,1-1,
1993-08-31,Walsall,Scunthorpe,0-0,
1993-09-04,Chesterfield,Darlington,1-1,
1993-09-04,Crewe,Mansfield,2-1,
1993-09-04,Doncaster,Wigan,3-1,
1993-09-04,Lincoln,Preston,0-2,
1993-09-04,Northampton,Walsall,0-1,
1993-09-04,Rochdale,Chester,2-0,
1993-09-04,Scarborough,Carlisle,0-3,
1993-09-04,Scunthorpe,Hereford,1-2,
1993-09-04,Shrewsbury,Bury,1-0,
1993-09-04,Torquay,Colchester,3-3,
1993-09-04,Wycombe,Gillingham,1-1,
1993-09-11,Bury,Wycombe,1-2,
1993-09-11,Carlisle,Chesterfield,3-0,
1993-09-11,Chester,Scunthorpe,0-2,
1993-09-11,Colchester,Rochdale,2-5,
1993-09-11,Darlington,Shrewsbury,0-2,
1993-09-11,Gillingham,Torquay,2-2,
1993-09-11,Hereford,Northampton,1-1,
1993-09-11,Mansfield,Lincoln,1-0,
1993-09-11,Preston,Doncaster,3-1,
1993-09-11,Walsall,Crewe,2-2,
1993-09-11,Wigan,Scarborough,1-2,
1993-09-17,Doncaster,Mansfield,0-1,
1993-09-18,Chesterfield,Walsall,0-1,
1993-09-18,Crewe,Darlington,2-1,
1993-09-18,Lincoln,Bury,2-2,
1993-09-18,Northampton,Wigan,0-2,
1993-09-18,Rochdale,Hereford,2-0,
1993-09-18,Scarborough,Chester,0-1,
1993-09-18,Scunthorpe,Carlisle,2-1,
1993-09-18,Shrewsbury,Gillingham,2-2,
1993-09-18,Torquay,Preston,4-3,
1993-09-18,Wycombe,Colchester,2-5,
1993-09-25,Chester,Carlisle,0-0,
1993-09-25,Colchester,Bury,4-1,
1993-09-25,Darlington,Walsall,0-0,
1993-09-25,Gillingham,Scunthorpe,1-0,
1993-09-25,Hereford,Wigan,3-0,
1993-09-25,Lincoln,Northampton,4-3,
1993-09-25,Mansfield,Preston,2-2,
1993-09-25,Rochdale,Chesterfield,5-1,
1993-09-25,Scarborough,Shrewsbury,1-3,
1993-09-25,Torquay,Crewe,3-3,
1993-09-25,Wycombe,Doncaster,1-0,
1993-10-02,Bury,Mansfield,2-2,
1993-10-02,Carlisle,Gillingham,1-2,
1993-10-02,Chesterfield,Wycombe,2-3,
1993-10-02,Crewe,Lincoln,2-2,
1993-10-02,Doncaster,Rochdale,2-1,
1993-10-02,Northampton,Darlington,1-0,
1993-10-02,Preston,Colchester,1-0,
1993-10-02,Scunthorpe,Scarborough,1-1,
1993-10-02,Shrewsbury,Torquay,3-2,
1993-10-02,Walsall,Hereford,3-3,
1993-10-02,Wigan,Chester,6-3,
