Date,Team 1,Team 2,FT,HT
2002-08-10,Bristol City,Blackpool,2-0,0-0
2002-08-10,Cheltenham,Wigan,0-2,0-2
2002-08-10,Colchester,Stockport,1-0,0-0
2002-08-10,Huddersfield,Brentford,0-2,0-2
2002-08-10,Luton,Peterboro,2-3,0-2
2002-08-10,Mansfield,Plymouth,4-3,1-1
2002-08-10,Northampton,Crewe,1-1,0-1
2002-08-10,Notts County,Wycombe,1-1,0-0
2002-08-10,Oldham,Cardiff,1-2,0-1
2002-08-10,Port Vale,Tranmere,1-4,1-2
2002-08-10,QPR,Chesterfield,3-1,0-0
2002-08-10,Swindon,Barnsley,3-1,1-1
2002-08-13,Barnsley,Cheltenham,1-1,0-0
2002-08-13,Blackpool,Luton,5-2,2-1
2002-08-13,Brentford,Bristol City,1-0,0-0
2002-08-13,Cardiff,Port Vale,3-1,2-1
2002-08-13,Chesterfield,Swindon,2-4,0-3
2002-08-13,Crewe,Notts County,0-3,0-2
2002-08-13,Peterboro,Oldham,0-1,0-0
2002-08-13,Plymouth,Huddersfield,2-1,0-0
2002-08-13,Stockport,QPR,1-1,0-0
2002-08-13,Tranmere,Colchester,1-1,1-0
2002-08-13,Wigan,Mansfield,3-2,2-1
2002-08-13,Wycombe,Northampton,1-1,0-0
2002-08-17,Barnsley,QPR,1-0,0-0
2002-08-17,Blackpool,Swindon,0-0,0-0
2002-08-17,Brentford,Oldham,0-0,0-0
2002-08-17,Cardiff,Northampton,1-2,1-1
2002-08-17,Chesterfield,Port Vale,2-1,0-0
2002-08-17,Crewe,Colchester,2-0,1-0
2002-08-17,Peterboro,Huddersfield,0-1,0-1
2002-08-17,Plymouth,Luton,2-1,0-0
2002-08-17,Stockport,Notts County,0-0,0-0
2002-08-17,Tranmere,Cheltenham,1-0,0-0
2002-08-17,Wigan,Bristol City,2-0,0-0
2002-08-17,Wycombe,Mansfield,3-3,2-1
2002-08-23,Northampton,Blackpool,0-1,0-0
2002-08-24,Bristol City,Wycombe,3-0,1-0
2002-08-24,Cheltenham,Plymouth,1-2,1-0
2002-08-24,Colchester,Brentford,0-1,0-1
2002-08-24,Huddersfield,Crewe,1-1,1-1
2002-08-24,Luton,Barnsley,2-3,1-2
2002-08-24,Mansfield,Chesterfield,0-2,0-1
2002-08-24,Notts County,Wigan,0-2,0-0
2002-08-24,Oldham,Tranmere,2-0,0-0
2002-08-24,Port Vale,Stockport,0-1,0-1
2002-08-24,QPR,Peterboro,2-0,0-0
2002-08-24,Swindon,Cardiff,0-1,0-1
2002-08-26,Barnsley,Notts County,0-0,0-0
2002-08-26,Blackpool,Oldham,0-0,0-0
2002-08-26,Brentford,Swindon,3-1,2-1
2002-08-26,Cardiff,Luton,0-0,0-0
2002-08-26,Peterboro,Colchester,0-1,0-0
2002-08-26,Plymouth,Bristol City,2-0,0-0
2002-08-26,Stockport,Mansfield,2-0,1-0
2002-08-26,Tranmere,Huddersfield,2-1,0-1
2002-08-26,Wigan,Port Vale,0-1,0-1
2002-08-26,Wycombe,QPR,4-1,1-1
2002-08-27,Chesterfield,Northampton,4-0,3-0
2002-08-27,Crewe,Cheltenham,1-0,1-0
2002-08-31,Bristol City,Tranmere,2-0,0-0
2002-08-31,Cheltenham,Cardiff,1-1,1-1
2002-08-31,Colchester,Wigan,1-0,1-0
2002-08-31,Huddersfield,Blackpool,0-0,0-0
2002-08-31,Luton,Chesterfield,3-0,1-0
2002-08-31,Mansfield,Crewe,0-5,0-3
2002-08-31,Northampton,Barnsley,1-0,0-0
2002-08-31,Notts County,Brentford,2-2,1-0
2002-08-31,Oldham,Wycombe,0-2,0-1
2002-08-31,Port Vale,Peterboro,1-0,0-0
2002-08-31,QPR,Plymouth,2-2,0-1
2002-08-31,Swindon,Stockport,0-1,0-0
2002-09-06,Bristol City,Northampton,3-0,1-0
2002-09-07,Blackpool,Tranmere,3-0,0-0
2002-09-07,Brentford,Luton,0-0,0-0
2002-09-07,Colchester,Cheltenham,1-1,0-1
2002-09-07,Crewe,Chesterfield,0-0,0-0
2002-09-07,Huddersfield,Barnsley,1-0,0-0
2002-09-07,Mansfield,QPR,0-4,0-1
2002-09-07,Notts County,Oldham,1-3,1-2
2002-09-07,Swindon,Port Vale,1-2,1-1
2002-09-07,Wigan,Wycombe,3-0,2-0
2002-09-14,Barnsley,Plymouth,1-1,1-1
2002-09-14,Cardiff,Stockport,2-1,2-1
2002-09-14,Cheltenham,Bristol City,2-3,2-2
2002-09-14,Chesterfield,Wigan,0-0,0-0
2002-09-14,Luton,Notts County,2-2,0-2
2002-09-14,Northampton,Huddersfield,0-0,0-0
2002-09-14,Oldham,Mansfield,6-1,3-1
2002-09-14,Peterboro,Crewe,0-0,0-0
2002-09-14,Port Vale,Colchester,1-0,0-0
2002-09-14,QPR,Swindon,2-0,0-0
2002-09-14,Tranmere,Brentford,3-1,1-0
2002-09-14,Wycombe,Blackpool,1-2,1-2
2002-09-17,Barnsley,Blackpool,2-1,1-1
2002-09-17,Cardiff,Brentford,2-0,1-0
2002-09-17,Cheltenham,Swindon,2-0,1-0
2002-09-17,Chesterfield,Stockport,1-0,1-0
2002-09-17,Luton,Mansfield,2-3,0-2
2002-09-17,Northampton,Colchester,4-1,3-1
