Date,Team 1,Team 2,FT,HT
2002-08-10,Boston,Bournemouth,2-2,0-1
2002-08-10,Cambridge,Darlington,1-2,1-1
2002-08-10,Carlisle,Hartlepool,1-3,0-1
2002-08-10,Hull,Southend,2-2,1-0
2002-08-10,Kidderminster,Lincoln,1-1,0-1
2002-08-10,Macclesfield,York,1-1,1-0
2002-08-10,Oxford,Bury,2-1,2-0
2002-08-10,Rochdale,Leyton Orient,1-0,0-0
2002-08-10,Scunthorpe,Wrexham,1-1,1-0
2002-08-10,Shrewsbury,Exeter,1-0,1-0
2002-08-10,Swansea,Rushden & D,2-2,1-1
2002-08-10,Torquay,Bristol Rvs,2-1,1-1
2002-08-13,Bournemouth,Kidderminster,0-0,0-0
2002-08-13,Bristol Rvs,Hull,1-1,1-0
2002-08-13,Bury,Cambridge,0-1,0-0
2002-08-13,Darlington,Swansea,2-2,0-0
2002-08-13,Exeter,Scunthorpe,1-1,0-0
2002-08-13,Hartlepool,Boston,2-0,0-0
2002-08-13,Leyton Orient,Macclesfield,3-2,3-0
2002-08-13,Lincoln,Rochdale,2-0,0-0
2002-08-13,Rushden & D,Torquay,3-0,1-0
2002-08-13,Southend,Carlisle,0-1,0-0
2002-08-13,Wrexham,Oxford,1-0,0-0
2002-08-13,York,Shrewsbury,2-1,0-1
2002-08-17,Bournemouth,Cambridge,1-1,0-1
2002-08-17,Bristol Rvs,Rochdale,1-2,1-1
2002-08-17,Bury,Swansea,3-2,2-0
2002-08-17,Darlington,Oxford,0-1,0-1
2002-08-17,Exeter,Hull,3-1,2-1
2002-08-17,Hartlepool,Macclesfield,0-2,0-0
2002-08-17,Leyton Orient,Scunthorpe,2-0,1-0
2002-08-17,Lincoln,Carlisle,0-1,0-0
2002-08-17,Rushden & D,Kidderminster,3-1,1-0
2002-08-17,Southend,Shrewsbury,2-3,1-1
2002-08-17,Wrexham,Boston,1-1,1-0
2002-08-17,York,Torquay,4-3,1-0
2002-08-24,Boston,Lincoln,2-0,1-0
2002-08-24,Cambridge,Leyton Orient,2-1,1-0
2002-08-24,Carlisle,Bristol Rvs,0-0,0-0
2002-08-24,Hull,Bury,1-1,1-0
2002-08-24,Kidderminster,Exeter,4-3,2-2
2002-08-24,Macclesfield,Wrexham,0-1,0-0
2002-08-24,Oxford,Southend,0-1,0-1
2002-08-24,Rochdale,Darlington,1-1,1-1
2002-08-24,Scunthorpe,York,2-1,2-1
2002-08-24,Shrewsbury,Rushden & D,1-1,0-0
2002-08-24,Swansea,Bournemouth,2-0,1-0
2002-08-24,Torquay,Hartlepool,1-1,0-0
2002-08-26,Bury,Shrewsbury,4-3,1-0
2002-08-26,Exeter,Torquay,1-2,1-2
2002-08-26,Hartlepool,Hull,2-0,1-0
2002-08-26,Leyton Orient,Kidderminster,0-0,0-0
2002-08-26,Lincoln,Macclesfield,3-0,1-0
2002-08-26,Rushden & D,Scunthorpe,2-0,1-0
2002-08-26,Southend,Cambridge,2-1,2-1
2002-08-26,Wrexham,Rochdale,2-5,2-4
2002-08-26,York,Boston,2-0,1-0
2002-08-27,Bournemouth,Oxford,1-1,1-0
2002-08-27,Bristol Rvs,Swansea,3-1,1-0
2002-08-27,Darlington,Carlisle,2-0,0-0
2002-08-31,Boston,Bury,1-1,0-0
2002-08-31,Cambridge,Rushden & D,4-1,1-0
2002-08-31,Carlisle,Exeter,0-2,0-2
2002-08-31,Hull,Leyton Orient,1-1,1-1
2002-08-31,Kidderminster,Darlington,1-1,0-0
2002-08-31,Macclesfield,Bournemouth,0-1,0-1
2002-08-31,Oxford,Hartlepool,0-1,0-1
2002-08-31,Rochdale,Southend,1-2,0-1
2002-08-31,Scunthorpe,Bristol Rvs,2-2,2-0
2002-08-31,Shrewsbury,Lincoln,1-2,1-0
2002-08-31,Swansea,York,1-2,0-1
2002-08-31,Torquay,Wrexham,2-1,2-1
2002-09-06,Bury,York,2-1,2-0
2002-09-06,Carlisle,Rochdale,0-2,0-2
2002-09-07,Cambridge,Hull,1-2,0-0
2002-09-07,Exeter,Bournemouth,1-3,1-2
2002-09-07,Kidderminster,Boston,0-0,0-0
2002-09-07,Lincoln,Scunthorpe,1-0,1-0
2002-09-07,Oxford,Torquay,2-2,0-0
2002-09-07,Rushden & D,Southend,3-0,2-0
2002-09-07,Shrewsbury,Leyton Orient,2-1,0-1
2002-09-07,Swansea,Hartlepool,2-2,2-2
2002-09-08,Macclesfield,Bristol Rvs,2-1,2-0
2002-09-14,Boston,Oxford,1-3,0-3
2002-09-14,Bournemouth,Bury,1-2,0-1
2002-09-14,Bristol Rvs,Exeter,1-1,1-1
2002-09-14,Hartlepool,Darlington,4-1,2-1
2002-09-14,Hull,Carlisle,4-0,1-0
2002-09-14,Leyton Orient,Lincoln,1-1,0-0
2002-09-14,Rochdale,Shrewsbury,1-1,0-1
2002-09-14,Scunthorpe,Kidderminster,1-1,0-1
2002-09-14,Southend,Macclesfield,1-0,1-0
2002-09-14,Torquay,Cambridge,3-2,1-0
2002-09-14,Wrexham,Swansea,4-0,3-0
2002-09-14,York,Rushden & D,0-0,0-0
2002-09-17,Bournemouth,Rushden & D,3-1,1-1
2002-09-17,Bristol Rvs,Bury,2-1,2-0
2002-09-17,Hartlepool,Lincoln,2-1,0-1
2002-09-17,Hull,Macclesfield,1-3,1-0
2002-09-17,Leyton Orient,Oxford,1-2,0-1
2002-09-17,Rochdale,Cambridge,4-3,1-2
2002-09-17,Scunthorpe,Carlisle,3-1,1-1
2002-09-17,Southend,Kidderminster,0-2,0-1
2002-09-17,Torquay,Shrewsbury,2-1,1-0
2002-09-17,Wrexham,Exeter,4-0,2-0
2002-09-17,York,Darlington,1-0,0-0
2002-09-18,Boston,Swansea,1-0,1-0
2002-09-21,Bury,Hartlepool,1-1,1-0
2002-09-21,Cambridge,York,3-0,1-0
2002-09-21,Carlisle,Boston,4-2,4-1
2002-09-21,Darlington,Bournemouth,2-2,1-1
2002-09-21,Exeter,Leyton Orient,1-0,0-0
2002-09-21,Kidderminster,Rochdale,0-0,0-0
2002-09-21,Lincoln,Southend,2-1,0-0
2002-09-21,Macclesfield,Scunthorpe,2-3,0-2
2002-09-21,Oxford,Hull,0-0,0-0
2002-09-21,Rushden & D,Wrexham,2-2,1-1
2002-09-21,Shrewsbury,Bristol Rvs,2-5,0-1
2002-09-21,Swansea,Torquay,0-1,0-1
2002-09-24,Darlington,Wrexham,0-1,0-1
2002-09-28,Boston,Cambridge,1-3,1-2
2002-09-28,Bournemouth,Carlisle,3-1,0-0
2002-09-28,Bristol Rvs,Kidderminster,1-2,0-1
2002-09-28,Hartlepool,Rushden & D,1-2,1-0
2002-09-28,Hull,Swansea,1-1,1-0
