Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 13 Aug 2011 (32),Blackburn Rovers FC (1),1-2,1-1,Wolverhampton Wanderers FC (1)
?,(Sat) 13 Aug 2011 (32),Fulham FC (1),0-0,0-0,Aston Villa FC (1)
?,(Sat) 13 Aug 2011 (32),Liverpool FC (1),1-1,1-0,Sunderland AFC (1)
?,(Sat) 13 Aug 2011 (32),Newcastle United FC (1),0-0,0-0,Arsenal FC (1)
?,(Sat) 13 Aug 2011 (32),Queens Park Rangers FC (1),0-4,0-1,Bolton Wanderers FC (1)
?,(Sat) 13 Aug 2011 (32),Wigan Athletic FC (1),1-1,1-1,Norwich City FC (1)
?,(Sun) 14 Aug 2011 (32),Stoke City FC (1),0-0,0-0,Chelsea FC (1)
?,(Sun) 14 Aug 2011 (32),West Bromwich Albion FC (1),1-2,1-1,Manchester United FC (1)
?,(Mon) 15 Aug 2011 (33),Manchester City FC (1),4-0,0-0,Swansea City AFC (1)
?,(Sat) 20 Aug 2011 (33),Arsenal FC (2),0-2,0-0,Liverpool FC (2)
?,(Sat) 20 Aug 2011 (33),Aston Villa FC (2),3-1,2-0,Blackburn Rovers FC (2)
?,(Sat) 20 Aug 2011 (33),Chelsea FC (2),2-1,0-1,West Bromwich Albion FC (2)
?,(Sat) 20 Aug 2011 (33),Everton FC (1),0-1,0-1,Queens Park Rangers FC (2)
?,(Sat) 20 Aug 2011 (33),Sunderland AFC (2),0-1,0-0,Newcastle United FC (2)
?,(Sat) 20 Aug 2011 (33),Swansea City AFC (2),0-0,0-0,Wigan Athletic FC (2)
?,(Sun) 21 Aug 2011 (33),Bolton Wanderers FC (2),2-3,1-2,Manchester City FC (2)
?,(Sun) 21 Aug 2011 (33),Norwich City FC (2),1-1,1-0,Stoke City FC (2)
?,(Sun) 21 Aug 2011 (33),Wolverhampton Wanderers FC (2),2-0,2-0,Fulham FC (2)
?,(Mon) 22 Aug 2011 (34),Manchester United FC (2),3-0,0-0,Tottenham Hotspur FC (1)
?,(Sat) 27 Aug 2011 (34),Aston Villa FC (3),0-0,0-0,Wolverhampton Wanderers FC (3)
?,(Sat) 27 Aug 2011 (34),Blackburn Rovers FC (3),0-1,0-0,Everton FC (2)
?,(Sat) 27 Aug 2011 (34),Chelsea FC (3),3-1,1-0,Norwich City FC (3)
?,(Sat) 27 Aug 2011 (34),Liverpool FC (3),3-1,1-0,Bolton Wanderers FC (3)
