Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2011 (31),Brentford FC (1),2-0,1-0,Yeovil Town FC (1)
?,(Sat) 6 Aug 2011 (31),Carlisle United FC (1),0-3,0-3,Notts County FC (1)
?,(Sat) 6 Aug 2011 (31),Charlton Athletic FC (1),3-0,1-0,AFC Bournemouth (1)
?,(Sat) 6 Aug 2011 (31),Huddersfield Town AFC (1),1-1,0-0,Bury FC (1)
?,(Sat) 6 Aug 2011 (31),Milton Keynes Dons FC (1),2-2,0-1,Hartlepool United FC (1)
?,(Sat) 6 Aug 2011 (31),Oldham Athletic AFC (1),0-2,0-0,Sheffield United FC (1)
?,(Sat) 6 Aug 2011 (31),Preston North End FC (1),2-4,0-1,Colchester United FC (1)
?,(Sat) 6 Aug 2011 (31),Sheffield Wednesday FC (1),2-0,1-0,Rochdale AFC (1)
?,(Sat) 6 Aug 2011 (31),Stevenage FC (1),0-0,0-0,Exeter City FC (1)
?,(Sat) 6 Aug 2011 (31),Tranmere Rovers FC (1),1-0,0-0,Chesterfield FC (1)
?,(Sat) 6 Aug 2011 (31),Walsall FC (1),1-0,1-0,Leyton Orient FC (1)
?,(Sat) 6 Aug 2011 (31),Wycombe Wanderers FC (1),1-1,1-1,Scunthorpe United FC (1)
?,(Sat) 13 Aug 2011 (32),AFC Bournemouth (2),2-0,1-0,Sheffield Wednesday FC (2)
?,(Sat) 13 Aug 2011 (32),Bury FC (2),0-2,0-0,Carlisle United FC (2)
?,(Sat) 13 Aug 2011 (32),Chesterfield FC (2),1-1,0-1,Stevenage FC (2)
?,(Sat) 13 Aug 2011 (32),Colchester United FC (2),1-1,1-0,Wycombe Wanderers FC (2)
?,(Sat) 13 Aug 2011 (32),Exeter City FC (2),0-2,0-1,Milton Keynes Dons FC (2)
?,(Sat) 13 Aug 2011 (32),Hartlepool United FC (2),1-1,1-1,Walsall FC (2)
?,(Sat) 13 Aug 2011 (32),Leyton Orient FC (2),0-1,0-0,Tranmere Rovers FC (2)
?,(Sat) 13 Aug 2011 (32),Notts County FC (2),1-2,0-2,Charlton Athletic FC (2)
?,(Sat) 13 Aug 2011 (32),Rochdale AFC (2),2-2,1-1,Huddersfield Town AFC (2)
?,(Sat) 13 Aug 2011 (32),Scunthorpe United FC (2),1-1,0-1,Preston North End FC (2)
?,(Sat) 13 Aug 2011 (32),Sheffield United FC (2),2-0,0-0,Brentford FC (2)
?,(Sat) 13 Aug 2011 (32),Yeovil Town FC (2),3-1,0-0,Oldham Athletic AFC (2)
?,(Tue) 16 Aug 2011 (33),AFC Bournemouth (3),1-3,0-1,Stevenage FC (3)
?,(Tue) 16 Aug 2011 (33),Bury FC (3),2-1,2-0,Sheffield Wednesday FC (3)
?,(Tue) 16 Aug 2011 (33),Chesterfield FC (3),0-2,0-1,Preston North End FC (3)
?,(Tue) 16 Aug 2011 (33),Colchester United FC (3),0-2,0-2,Charlton Athletic FC (3)
?,(Tue) 16 Aug 2011 (33),Exeter City FC (3),1-2,0-2,Brentford FC (3)
?,(Tue) 16 Aug 2011 (33),Hartlepool United FC (3),0-0,0-0,Huddersfield Town AFC (3)
?,(Tue) 16 Aug 2011 (33),Leyton Orient FC (3),1-3,1-2,Wycombe Wanderers FC (3)
?,(Tue) 16 Aug 2011 (33),Notts County FC (3),3-2,0-1,Tranmere Rovers FC (3)
?,(Tue) 16 Aug 2011 (33),Rochdale AFC (3),0-0,0-0,Carlisle United FC (3)
?,(Tue) 16 Aug 2011 (33),Scunthorpe United FC (3),1-2,0-1,Oldham Athletic AFC (3)
?,(Tue) 16 Aug 2011 (33),Sheffield United FC (3),3-2,0-0,Walsall FC (3)
?,(Tue) 16 Aug 2011 (33),Yeovil Town FC (3),0-1,0-1,Milton Keynes Dons FC (3)
?,(Sat) 20 Aug 2011 (33),Brentford FC (4),5-0,1-0,Leyton Orient FC (4)
?,(Sat) 20 Aug 2011 (33),Carlisle United FC (4),2-1,0-0,AFC Bournemouth (4)
?,(Sat) 20 Aug 2011 (33),Charlton Athletic FC (4),2-2,1-0,Scunthorpe United FC (4)
?,(Sat) 20 Aug 2011 (33),Huddersfield Town AFC (4),3-2,1-2,Colchester United FC (4)
?,(Sat) 20 Aug 2011 (33),Milton Keynes Dons FC (4),6-2,1-1,Chesterfield FC (4)
?,(Sat) 20 Aug 2011 (33),Oldham Athletic AFC (4),2-0,2-0,Rochdale AFC (4)
?,(Sat) 20 Aug 2011 (33),Preston North End FC (4),1-0,1-0,Exeter City FC (4)
?,(Sat) 20 Aug 2011 (33),Sheffield Wednesday FC (4),2-1,0-1,Notts County FC (4)
?,(Sat) 20 Aug 2011 (33),Stevenage FC (4),2-2,0-2,Hartlepool United FC (4)
?,(Sat) 20 Aug 2011 (33),Tranmere Rovers FC (4),1-1,0-1,Sheffield United FC (4)
?,(Sat) 20 Aug 2011 (33),Walsall FC (4),1-1,1-1,Yeovil Town FC (4)
?,(Sat) 20 Aug 2011 (33),Wycombe Wanderers FC (4),0-2,0-1,Bury FC (4)
?,(Sat) 27 Aug 2011 (34),AFC Bournemouth (5),0-2,0-1,Walsall FC (5)
?,(Sat) 27 Aug 2011 (34),Brentford FC (5),0-2,0-1,Tranmere Rovers FC (5)
?,(Sat) 27 Aug 2011 (34),Bury FC (5),1-2,1-0,Charlton Athletic FC (5)
?,(Sat) 27 Aug 2011 (34),Colchester United FC (5),4-1,2-1,Oldham Athletic AFC (5)
?,(Sat) 27 Aug 2011 (34),Exeter City FC (5),2-1,1-1,Chesterfield FC (5)
?,(Sat) 27 Aug 2011 (34),Huddersfield Town AFC (5),3-0,0-0,Wycombe Wanderers FC (5)
?,(Sat) 27 Aug 2011 (34),Leyton Orient FC (5),1-2,0-0,Carlisle United FC (5)
?,(Sat) 27 Aug 2011 (34),Milton Keynes Dons FC (5),1-0,0-0,Stevenage FC (5)
?,(Sat) 27 Aug 2011 (34),Preston North End FC (5),2-0,0-0,Notts County FC (5)
?,(Sat) 27 Aug 2011 (34),Rochdale AFC (5),1-3,1-1,Hartlepool United FC (5)
?,(Sat) 27 Aug 2011 (34),Sheffield Wednesday FC (5),3-2,2-0,Scunthorpe United FC (5)
?,(Sat) 27 Aug 2011 (34),Yeovil Town FC (5),0-1,0-1,Sheffield United FC (5)
