Date,Team 1,Team 2,FT,HT
1995-08-12,Chester,Hartlepool,2-0,
1995-08-12,Colchester,Plymouth,2-1,
1995-08-12,Doncaster,Scarborough,1-0,
1995-08-12,Exeter,Darlington,0-1,
1995-08-12,Fulham,Mansfield,4-2,
1995-08-12,Gillingham,Wigan,2-1,
1995-08-12,Hereford,Barnet,4-1,
1995-08-12,Leyton Orient,Torquay,1-0,
1995-08-12,Northampton,Bury,4-1,
1995-08-12,Preston,Lincoln,1-2,
1995-08-12,Rochdale,Cardiff,3-3,
1995-08-12,Scunthorpe,Cambridge,1-2,
1995-08-19,Barnet,Colchester,1-1,
1995-08-19,Bury,Chester,1-1,
1995-08-19,Cambridge,Hereford,2-2,
1995-08-19,Cardiff,Northampton,0-1,
1995-08-19,Darlington,Rochdale,0-1,
1995-08-19,Hartlepool,Exeter,0-0,
1995-08-19,Lincoln,Gillingham,0-3,
1995-08-19,Mansfield,Leyton Orient,0-0,
1995-08-19,Plymouth,Preston,0-2,
1995-08-19,Scarborough,Fulham,2-2,
1995-08-19,Torquay,Doncaster,1-2,
1995-08-19,Wigan,Scunthorpe,2-1,
1995-08-26,Chester,Plymouth,3-1,
1995-08-26,Colchester,Lincoln,3-0,
1995-08-26,Doncaster,Cardiff,0-0,
1995-08-26,Exeter,Scarborough,2-0,
1995-08-26,Fulham,Torquay,4-0,
1995-08-26,Gillingham,Cambridge,3-0,
1995-08-26,Hereford,Bury,3-4,
1995-08-26,Leyton Orient,Darlington,1-1,
1995-08-26,Northampton,Mansfield,3-3,
1995-08-26,Preston,Wigan,1-1,
1995-08-26,Rochdale,Hartlepool,4-0,
1995-08-26,Scunthorpe,Barnet,2-0,
1995-08-28,Lincoln,Scunthorpe,2-2,
1995-08-29,Barnet,Gillingham,0-2,
1995-08-29,Bury,Preston,0-0,
1995-08-29,Cambridge,Colchester,3-1,
1995-08-29,Cardiff,Exeter,0-1,
1995-08-29,Darlington,Fulham,1-1,
