Date,Team 1,Team 2,FT,HT
1995-08-12,Bradford,Bournemouth,1-0,
1995-08-12,Bristol City,Blackpool,1-1,
1995-08-12,Burnley,Rotherham,2-1,
1995-08-12,Carlisle,Bristol Rvs,1-2,
1995-08-12,Hull,Swindon,0-1,
1995-08-12,Oxford,Chesterfield,1-0,
1995-08-12,Peterboro,Brighton,3-1,
1995-08-12,Swansea,Shrewsbury,3-1,
1995-08-12,Walsall,Stockport,0-2,
1995-08-12,Wrexham,Notts County,1-1,
1995-08-12,Wycombe,Crewe,1-1,
1995-08-12,York,Brentford,2-2,
1995-08-19,Blackpool,Wrexham,2-0,
1995-08-19,Bournemouth,Peterboro,3-0,
1995-08-19,Brentford,Oxford,1-0,
1995-08-19,Brighton,Bradford,0-0,
1995-08-19,Bristol Rvs,Swansea,2-2,
1995-08-19,Chesterfield,Carlisle,3-0,
1995-08-19,Notts County,Wycombe,2-0,
1995-08-19,Rotherham,Hull,1-1,
1995-08-19,Shrewsbury,Walsall,0-2,
1995-08-19,Stockport,Burnley,0-0,
1995-08-19,Swindon,York,3-0,
1995-08-26,Bradford,Shrewsbury,3-1,
1995-08-26,Bristol City,Stockport,1-0,
1995-08-26,Burnley,Brentford,1-0,
1995-08-26,Carlisle,Swindon,0-1,
1995-08-26,Hull,Blackpool,2-1,
1995-08-26,Oxford,Rotherham,1-1,
1995-08-26,Peterboro,Notts County,0-1,
1995-08-26,Swansea,Chesterfield,3-2,
1995-08-26,Walsall,Bristol Rvs,1-1,
1995-08-26,Wrexham,Brighton,1-1,
1995-08-26,Wycombe,Bournemouth,1-2,
1995-08-26,York,Crewe,2-3,
1995-08-29,Blackpool,Peterboro,2-1,
1995-08-29,Bournemouth,Wrexham,1-1,
1995-08-29,Brentford,Hull,1-0,
1995-08-29,Brighton,Wycombe,1-2,
1995-08-29,Bristol Rvs,Burnley,1-0,
1995-08-29,Chesterfield,York,2-1,
1995-08-29,Crewe,Walsall,1-0,
1995-08-29,Notts County,Bradford,0-2,
1995-08-29,Rotherham,Carlisle,2-2,
1995-08-29,Shrewsbury,Bristol City,4-1,
1995-08-29,Stockport,Swansea,2-0,
1995-08-30,Swindon,Oxford,1-1,
1995-09-01,Swansea,Carlisle,1-1,
1995-09-02,Bournemouth,Rotherham,2-1,
1995-09-02,Bradford,Wycombe,0-4,
1995-09-02,Brentford,Swindon,0-2,
1995-09-02,Brighton,Notts County,1-0,
1995-09-02,Bristol Rvs,Wrexham,1-2,
1995-09-02,Chesterfield,Hull,0-0,
1995-09-02,Peterboro,Bristol City,1-1,
1995-09-02,Shrewsbury,Blackpool,0-2,
1995-09-02,Stockport,Crewe,1-1,
1995-09-03,Oxford,York,2-0,
1995-09-06,Burnley,Walsall,1-1,
1995-09-09,Blackpool,Stockport,0-1,
1995-09-09,Bristol City,Brighton,0-1,
1995-09-09,Carlisle,Burnley,2-0,
1995-09-09,Crewe,Shrewsbury,3-0,
1995-09-09,Hull,Oxford,0-0,
1995-09-09,Notts County,Bournemouth,2-0,
1995-09-09,Rotherham,Brentford,1-0,
1995-09-09,Swindon,Chesterfield,1-1,
1995-09-09,Walsall,Swansea,4-1,
1995-09-09,Wrexham,Bradford,1-2,
1995-09-09,Wycombe,Peterboro,1-1,
1995-09-09,York,Bristol Rvs,0-1,
1995-09-12,Blackpool,Bournemouth,2-1,
1995-09-12,Bristol City,Brentford,0-0,
1995-09-12,Carlisle,Peterboro,1-1,
1995-09-12,Crewe,Brighton,3-1,
1995-09-12,Hull,Swansea,0-0,
1995-09-12,Notts County,Stockport,1-0,
1995-09-12,Rotherham,Bristol Rvs,1-0,
1995-09-12,Walsall,Oxford,2-2,
1995-09-12,Wrexham,Shrewsbury,1-1,
1995-09-12,Wycombe,Chesterfield,1-0,
1995-09-12,York,Burnley,1-1,
1995-09-13,Swindon,Bradford,4-1,
1995-09-16,Bournemouth,Crewe,0-4,
1995-09-16,Bradford,Bristol City,3-0,
1995-09-16,Brentford,Walsall,1-0,
1995-09-16,Brighton,Blackpool,1-2,
1995-09-16,Bristol Rvs,Swindon,1-4,
1995-09-16,Burnley,Hull,2-1,
1995-09-16,Chesterfield,Rotherham,3-0,
1995-09-16,Oxford,Carlisle,4-0,
1995-09-16,Peterboro,Wrexham,1-0,
1995-09-16,Shrewsbury,Notts County,0-1,
1995-09-16,Stockport,Wycombe,1-1,
1995-09-16,Swansea,York,0-1,
1995-09-23,Blackpool,Crewe,2-1,
1995-09-23,Bristol Rvs,Brentford,2-0,
1995-09-23,Carlisle,Hull,2-0,
1995-09-23,Chesterfield,Burnley,4-2,
1995-09-23,Notts County,Bristol City,2-2,
1995-09-23,Peterboro,Bradford,3-1,
1995-09-23,Shrewsbury,Stockport,1-2,
1995-09-23,Swansea,Oxford,1-1,
1995-09-23,Swindon,Rotherham,1-0,
1995-09-23,Wycombe,Wrexham,1-1,
1995-09-23,York,Walsall,1-0,
1995-09-24,Bournemouth,Brighton,3-1,
1995-09-30,Bradford,Blackpool,2-1,
1995-09-30,Brentford,Chesterfield,1-2,
1995-09-30,Brighton,Shrewsbury,2-2,
1995-09-30,Bristol City,Wycombe,0-0,
1995-09-30,Burnley,Swansea,3-0,
1995-09-30,Crewe,Notts County,2-2,
1995-09-30,Hull,York,0-3,
1995-09-30,Oxford,Bristol Rvs,1-2,
1995-09-30,Rotherham,Peterboro,5-1,
1995-09-30,Stockport,Bournemouth,3-1,
1995-09-30,Walsall,Carlisle,2-1,
1995-09-30,Wrexham,Swindon,4-3,
1995-10-07,Brentford,Blackpool,1-2,
1995-10-07,Bristol Rvs,Bournemouth,0-2,
1995-10-07,Burnley,Wycombe,1-1,
1995-10-07,Carlisle,Notts County,0-0,
1995-10-07,Chesterfield,Crewe,1-2,
1995-10-07,Hull,Shrewsbury,2-3,
1995-10-07,Oxford,Stockport,2-1,
1995-10-07,Rotherham,Brighton,1-0,
1995-10-07,Swansea,Bradford,2-0,
1995-10-07,Swindon,Bristol City,2-0,
1995-10-07,Walsall,Peterboro,1-1,
1995-10-07,York,Wrexham,1-0,
1995-10-14,Blackpool,Chesterfield,0-0,
1995-10-14,Bournemouth,Burnley,0-2,
1995-10-14,Bradford,Bristol Rvs,2-3,
1995-10-14,Brighton,Swindon,1-3,
1995-10-14,Bristol City,Hull,4-0,
1995-10-14,Crewe,Carlisle,2-1,
1995-10-14,Notts County,Rotherham,2-1,
1995-10-14,Peterboro,Swansea,1-1,
1995-10-14,Shrewsbury,York,2-1,
1995-10-14,Stockport,Brentford,1-1,
1995-10-14,Wrexham,Oxford,2-1,
1995-10-14,Wycombe,Walsall,1-0,
1995-10-21,Brentford,Peterboro,3-0,
1995-10-21,Bristol Rvs,Notts County,0-3,
1995-10-21,Burnley,Brighton,3-0,
1995-10-21,Carlisle,Bradford,2-2,
1995-10-21,Chesterfield,Shrewsbury,1-0,
1995-10-21,Hull,Stockport,1-1,
1995-10-21,Oxford,Wycombe,1-4,
1995-10-21,Rotherham,Blackpool,2-1,
1995-10-21,Swansea,Bournemouth,1-1,
1995-10-21,Swindon,Crewe,2-1,
1995-10-21,Walsall,Wrexham,1-2,
1995-10-21,York,Bristol City,0-1,
1995-10-28,Blackpool,Oxford,1-1,
1995-10-28,Bournemouth,Carlisle,2-0,
1995-10-28,Bradford,Burnley,2-2,
1995-10-28,Brighton,Bristol Rvs,2-0,
1995-10-28,Bristol City,Walsall,0-2,
1995-10-28,Crewe,Brentford,3-1,
1995-10-28,Notts County,Swindon,1-3,
1995-10-28,Peterboro,York,6-1,
1995-10-28,Shrewsbury,Rotherham,3-1,
1995-10-28,Stockport,Chesterfield,0-1,
1995-10-28,Wrexham,Swansea,1-0,
1995-10-28,Wycombe,Hull,2-2,
1995-10-31,Blackpool,Bristol Rvs,3-0,
1995-10-31,Bournemouth,Swindon,0-0,
1995-10-31,Bradford,Walsall,1-0,
1995-10-31,Brighton,Swansea,0-2,
1995-10-31,Bristol City,Chesterfield,2-1,
1995-10-31,Crewe,Hull,1-0,
1995-10-31,Peterboro,Burnley,0-2,
1995-10-31,Shrewsbury,Oxford,2-0,
1995-10-31,Stockport,Rotherham,1-1,
1995-10-31,Wrexham,Carlisle,3-2,
1995-10-31,Wycombe,York,2-1,
1995-11-01,Notts County,Brentford,4-0,
1995-11-04,Brentford,Shrewsbury,0-2,
1995-11-04,Bristol Rvs,Peterboro,1-1,
1995-11-04,Burnley,Notts County,3-4,
1995-11-04,Carlisle,Brighton,1-0,
1995-11-04,Chesterfield,Bradford,2-1,
1995-11-04,Hull,Wrexham,1-1,
1995-11-04,Oxford,Bristol City,2-0,
1995-11-04,Rotherham,Crewe,2-2,
1995-11-04,Swansea,Wycombe,1-2,
1995-11-04,Swindon,Blackpool,1-1,
1995-11-04,Walsall,Bournemouth,0-0,
1995-11-04,York,Stockport,2-2,
1995-11-18,Blackpool,York,1-3,
1995-11-18,Bournemouth,Brentford,1-0,
