Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 4 Nov 1980 (44),AFC Bournemouth (1),0-2,?,Aldershot Town FC (1)
?,(Sat) 14 Feb 1981 (6),AFC Bournemouth (2),4-0,?,Bradford City (1)
?,(Sat) 11 Apr 1981 (14),AFC Bournemouth (3),2-2,?,Bury FC (1)
?,(Tue) 21 Oct 1980 (42),AFC Bournemouth (4),0-0,?,Crewe Alexandra (1)
?,(Sat) 14 Mar 1981 (10),AFC Bournemouth (5),3-3,?,Darlington FC (1)
?,(Sat) 6 Dec 1980 (48),AFC Bournemouth (6),1-2,?,Doncaster Rovers (1)
?,(Sat) 17 Jan 1981 (2),AFC Bournemouth (7),2-1,?,Halifax Town (1)
?,(Tue) 16 Sep 1980 (37),AFC Bournemouth (8),1-0,?,Hartlepool United (1)
?,(Tue) 19 Aug 1980 (33),AFC Bournemouth (9),1-0,?,Hereford United (1)
?,(Sat) 25 Apr 1981 (16),AFC Bournemouth (10),0-1,?,Lincoln City (1)
?,(Sat) 18 Oct 1980 (41),AFC Bournemouth (11),0-1,?,Mansfield Town (1)
?,(Sat) 23 Aug 1980 (33),AFC Bournemouth (12),0-0,?,Northampton Town (1)
?,(Sat) 28 Feb 1981 (8),AFC Bournemouth (13),4-1,?,Peterborough United (1)
?,(Sat) 28 Mar 1981 (12),AFC Bournemouth (14),0-0,?,Port Vale FC (1)
?,(Sat) 27 Sep 1980 (38),AFC Bournemouth (15),2-1,?,Rochdale AFC (1)
?,(Sat) 4 Oct 1980 (39),AFC Bournemouth (16),2-2,?,Scunthorpe United (1)
?,(Fri) 26 Dec 1980 (51),AFC Bournemouth (17),2-1,?,Southend United (1)
?,(Sat) 3 Jan 1981 (0),AFC Bournemouth (18),0-1,?,Stockport County (1)
?,(Sat) 24 Jan 1981 (3),AFC Bournemouth (19),1-1,?,Torquay United (1)
?,(Sat) 13 Sep 1980 (36),AFC Bournemouth (20),1-0,?,Tranmere Rovers (1)
?,(Sat) 1 Nov 1980 (43),AFC Bournemouth (21),3-0,?,Wigan Athletic (1)
?,(Sat) 18 Apr 1981 (15),AFC Bournemouth (22),0-1,?,Wimbledon FC (1)
?,(Sat) 15 Nov 1980 (45),AFC Bournemouth (23),1-1,?,York City (1)
?,(Tue) 7 Oct 1980 (40),Aldershot Town FC (2),0-0,?,AFC Bournemouth (24)
?,(Sat) 4 Apr 1981 (13),Aldershot Town FC (3),1-1,?,Bradford City (2)
?,(Fri) 5 Sep 1980 (35),Aldershot Town FC (4),1-0,?,Bury FC (2)
?,(Sat) 23 Aug 1980 (33),Aldershot Town FC (5),2-0,?,Crewe Alexandra (2)
?,(Sat) 21 Feb 1981 (7),Aldershot Town FC (6),2-1,?,Darlington FC (2)
?,(Sat) 25 Oct 1980 (42),Aldershot Town FC (7),1-0,?,Doncaster Rovers (2)
?,(Sat) 6 Dec 1980 (48),Aldershot Town FC (8),2-1,?,Halifax Town (2)
?,(Sat) 7 Mar 1981 (9),Aldershot Town FC (9),2-1,?,Hartlepool United (2)
?,(Fri) 26 Dec 1980 (51),Aldershot Town FC (10),4-0,?,Hereford United (2)
?,(Tue) 30 Sep 1980 (39),Aldershot Town FC (11),0-0,?,Lincoln City (2)
?,(Sat) 20 Sep 1980 (37),Aldershot Town FC (12),1-0,?,Mansfield Town (2)
?,(Sat) 3 Jan 1981 (0),Aldershot Town FC (13),0-0,?,Northampton Town (2)
?,(Sat) 8 Nov 1980 (44),Aldershot Town FC (14),0-0,?,Peterborough United (2)
?,(Sat) 7 Feb 1981 (5),Aldershot Town FC (15),0-0,?,Port Vale FC (2)
?,(Sat) 11 Oct 1980 (40),Aldershot Town FC (16),0-0,?,Rochdale AFC (2)
?,(Sat) 15 Nov 1980 (45),Aldershot Town FC (17),0-0,?,Scunthorpe United (2)
?,(Sat) 18 Apr 1981 (15),Aldershot Town FC (18),1-2,?,Southend United (2)
?,(Sat) 17 Jan 1981 (2),Aldershot Town FC (19),3-0,?,Stockport County (2)
?,(Tue) 28 Oct 1980 (43),Aldershot Town FC (20),2-1,?,Torquay United (2)
?,(Sun) 22 Mar 1981 (11),Aldershot Town FC (21),3-2,?,Tranmere Rovers (2)
?,(Sat) 24 Jan 1981 (3),Aldershot Town FC (22),0-1,?,Wigan Athletic (2)
?,(Tue) 19 Aug 1980 (33),Aldershot Town FC (23),2-0,?,Wimbledon FC (2)
?,(Sat) 25 Apr 1981 (16),Aldershot Town FC (24),1-1,?,York City (2)
?,(Sat) 6 Sep 1980 (35),Bradford City (3),1-1,?,AFC Bournemouth (25)
?,(Sat) 1 Nov 1980 (43),Bradford City (4),1-0,?,Aldershot Town FC (25)
?,(Sat) 28 Mar 1981 (12),Bradford City (5),0-2,?,Bury FC (3)
?,(Sat) 4 Oct 1980 (39),Bradford City (6),2-2,?,Crewe Alexandra (3)
?,(Tue) 4 Nov 1980 (44),Bradford City (7),3-0,?,Darlington FC (3)
?,(Fri) 26 Dec 1980 (51),Bradford City (8),1-1,?,Doncaster Rovers (3)
?,(Wed) 11 Feb 1981 (6),Bradford City (9),0-0,?,Halifax Town (3)
?,(Sun) 19 Apr 1981 (15),Bradford City (10),2-0,?,Hartlepool United (3)
?,(Fri) 15 May 1981 (19),Bradford City (11),0-1,?,Hereford United (3)
?,(Wed) 22 Oct 1980 (42),Bradford City (12),1-2,?,Lincoln City (3)
?,(Sat) 14 Mar 1981 (10),Bradford City (13),0-2,?,Mansfield Town (3)
?,(Wed) 17 Sep 1980 (37),Bradford City (14),3-1,?,Northampton Town (3)
?,(Wed) 28 Jan 1981 (4),Bradford City (15),1-1,?,Peterborough United (3)
?,(Sat) 18 Oct 1980 (41),Bradford City (16),2-1,?,Port Vale FC (3)
?,(Sun) 8 Mar 1981 (9),Bradford City (17),2-1,?,Rochdale AFC (3)
?,(Sat) 23 Aug 1980 (33),Bradford City (18),0-0,?,Scunthorpe United (3)
?,(Wed) 4 Mar 1981 (9),Bradford City (19),2-1,?,Southend United (3)
?,(Wed) 20 Aug 1980 (33),Bradford City (20),1-1,?,Stockport County (3)
?,(Sat) 7 Feb 1981 (5),Bradford City (21),2-0,?,Torquay United (3)
?,(Sat) 27 Sep 1980 (38),Bradford City (22),0-3,?,Tranmere Rovers (3)
?,(Sat) 11 Apr 1981 (14),Bradford City (23),3-3,?,Wigan Athletic (3)
?,(Sat) 15 Nov 1980 (45),Bradford City (24),2-0,?,Wimbledon FC (3)
?,(Sat) 6 Dec 1980 (48),Bradford City (25),1-1,?,York City (3)
?,(Sat) 8 Nov 1980 (44),Bury FC (4),3-0,?,AFC Bournemouth (26)
?,(Sat) 14 Feb 1981 (6),Bury FC (5),0-0,?,Aldershot Town FC (26)
?,(Sat) 25 Oct 1980 (42),Bury FC (6),2-2,?,Bradford City (26)
?,(Tue) 16 Sep 1980 (37),Bury FC (7),1-3,?,Crewe Alexandra (4)
?,(Sat) 30 Aug 1980 (34),Bury FC (8),1-2,?,Darlington FC (4)
?,(Tue) 31 Mar 1981 (13),Bury FC (9),2-0,?,Doncaster Rovers (4)
?,(Sat) 31 Jan 1981 (4),Bury FC (10),0-0,?,Halifax Town (4)
?,(Tue) 11 Nov 1980 (45),Bury FC (11),0-0,?,Hartlepool United (4)
?,(Tue) 28 Oct 1980 (43),Bury FC (12),2-1,?,Hereford United (4)
?,(Mon) 4 May 1981 (18),Bury FC (13),1-1,?,Lincoln City (4)
?,(Sat) 13 Sep 1980 (36),Bury FC (14),4-1,?,Mansfield Town (4)
?,(Tue) 7 Oct 1980 (40),Bury FC (15),1-2,?,Northampton Town (4)
?,(Sat) 7 Mar 1981 (9),Bury FC (16),1-1,?,Peterborough United (4)
?,(Sat) 27 Sep 1980 (38),Bury FC (17),2-1,?,Port Vale FC (4)
?,(Sat) 21 Mar 1981 (11),Bury FC (18),3-1,?,Rochdale AFC (4)
?,(Sat) 18 Apr 1981 (15),Bury FC (19),6-1,?,Scunthorpe United (4)
?,(Sat) 16 Aug 1980 (32),Bury FC (20),1-2,?,Southend United (4)
?,(Sat) 25 Apr 1981 (16),Bury FC (21),0-1,?,Stockport County (4)
?,(Sat) 11 Oct 1980 (40),Bury FC (22),3-0,?,Torquay United (4)
?,(Sat) 4 Apr 1981 (13),Bury FC (23),2-2,?,Tranmere Rovers (4)
?,(Sat) 28 Feb 1981 (8),Bury FC (24),0-0,?,Wigan Athletic (4)
?,(Sat) 29 Nov 1980 (47),Bury FC (25),1-0,?,Wimbledon FC (4)
?,(Fri) 26 Dec 1980 (51),Bury FC (26),2-0,?,York City (4)
?,(Sat) 10 Jan 1981 (1),Crewe Alexandra (5),0-2,?,AFC Bournemouth (27)
?,(Sat) 31 Jan 1981 (4),Crewe Alexandra (6),0-0,?,Aldershot Town FC (27)
?,(Sat) 7 Mar 1981 (9),Crewe Alexandra (7),1-0,?,Bradford City (27)
?,(Wed) 1 Oct 1980 (39),Crewe Alexandra (8),2-2,?,Bury FC (27)
