Round,Date,Team 1,FT,Team 2
33,Fri Feb 27 2004,Doncaster Rovers FC,5-0,Kidderminster Harriers FC
33,Sat Feb 28 2004,Yeovil Town FC,4-1,Cambridge United FC
33,Sat Feb 28 2004,Torquay United FC,2-0,Boston United FC
33,Sat Feb 28 2004,Southend United FC,1-0,Macclesfield Town FC
33,Sat Feb 28 2004,Northampton Town FC,1-0,Leyton Orient FC
33,Sat Feb 28 2004,Lincoln City FC,2-0,Hull City AFC
33,Sat Feb 28 2004,Cheltenham Town FC,4-2,Mansfield Town FC
33,Sat Feb 28 2004,Bristol Rovers FC,1-1,Oxford United FC
33,Sat Feb 28 2004,Bury FC,1-1,Darlington FC
34,Tue Mar 2 2004,Leyton Orient FC,1-1,Bristol Rovers FC
34,Tue Mar 2 2004,Kidderminster Harriers FC,2-1,Northampton Town FC
34,Tue Mar 2 2004,Cambridge United FC,0-1,Swansea City FC
34,Tue Mar 2 2004,Huddersfield Town AFC,3-1,Yeovil Town FC
34,Wed Mar 3 2004,Oxford United FC,0-0,York City FC
34,Wed Mar 3 2004,Boston United FC,0-2,Southend United FC
35,Fri Mar 5 2004,Swansea City FC,1-1,Doncaster Rovers FC
35,Sat Mar 6 2004,Cambridge United FC,0-1,Northampton Town FC
35,Sat Mar 6 2004,Torquay United FC,4-1,Carlisle United FC
35,Sat Mar 6 2004,Scunthorpe United FC,3-0,Yeovil Town FC
35,Sat Mar 6 2004,Oxford United FC,0-1,Huddersfield Town AFC
35,Sat Mar 6 2004,Mansfield Town FC,1-0,Hull City AFC
35,Sat Mar 6 2004,Macclesfield Town FC,0-1,Darlington FC
35,Sat Mar 6 2004,Boston United FC,2-0,Rochdale AFC
35,Sat Mar 6 2004,Cheltenham Town FC,3-2,Lincoln City FC
35,Sat Mar 6 2004,Bury FC,1-1,Leyton Orient FC
35,Sat Mar 6 2004,Bristol Rovers FC,1-1,Southend United FC
35,Sat Mar 6 2004,Kidderminster Harriers FC,4-1,York City FC
33,Tue Mar 9 2004,Swansea City FC,1-1,Rochdale AFC
33,Tue Mar 9 2004,York City FC,1-3,Scunthorpe United FC
33,Tue Mar 9 2004,Carlisle United FC,1-0,Huddersfield Town AFC
34,Tue Mar 9 2004,Darlington FC,2-1,Cheltenham Town FC
36,Sat Mar 13 2004,York City FC,0-0,Torquay United FC
36,Sat Mar 13 2004,Yeovil Town FC,4-0,Bristol Rovers FC
36,Sat Mar 13 2004,Southend United FC,1-1,Swansea City FC
36,Sat Mar 13 2004,Rochdale AFC,0-0,Bury FC
36,Sat Mar 13 2004,Northampton Town FC,2-0,Boston United FC
36,Sat Mar 13 2004,Lincoln City FC,4-1,Mansfield Town FC
36,Sat Mar 13 2004,Leyton Orient FC,1-1,Kidderminster Harriers FC
36,Sat Mar 13 2004,Hull City AFC,2-1,Scunthorpe United FC
36,Sat Mar 13 2004,Huddersfield Town AFC,4-0,Macclesfield Town FC
36,Sat Mar 13 2004,Doncaster Rovers FC,1-1,Cheltenham Town FC
36,Sat Mar 13 2004,Carlisle United FC,2-0,Oxford United FC
36,Sat Mar 13 2004,Darlington FC,3-4,Cambridge United FC
37,Tue Mar 16 2004,Yeovil Town FC,0-1,Doncaster Rovers FC
37,Tue Mar 16 2004,Scunthorpe United FC,0-2,Kidderminster Harriers FC
37,Tue Mar 16 2004,Macclesfield Town FC,2-1,Swansea City FC
37,Tue Mar 16 2004,Lincoln City FC,2-2,Southend United FC
37,Tue Mar 16 2004,Hull City AFC,3-0,Leyton Orient FC
37,Tue Mar 16 2004,Huddersfield Town AFC,1-1,Rochdale AFC
37,Tue Mar 16 2004,Carlisle United FC,1-1,Northampton Town FC
37,Tue Mar 16 2004,Cambridge United FC,0-1,Boston United FC
37,Tue Mar 16 2004,Bury FC,3-0,Mansfield Town FC
37,Tue Mar 16 2004,Bristol Rovers FC,2-2,Torquay United FC
37,Wed Mar 17 2004,Oxford United FC,1-0,Cheltenham Town FC
38,Sat Mar 20 2004,Torquay United FC,3-0,Cambridge United FC
38,Sat Mar 20 2004,Swansea City FC,4-2,Scunthorpe United FC
38,Sat Mar 20 2004,Rochdale AFC,2-0,Carlisle United FC
38,Sat Mar 20 2004,Leyton Orient FC,0-2,Lincoln City FC
38,Sat Mar 20 2004,Boston United FC,1-0,Bristol Rovers FC
38,Sat Mar 20 2004,Doncaster Rovers FC,1-1,Darlington FC
38,Sat Mar 20 2004,Cheltenham Town FC,1-2,Bury FC
38,Sat Mar 20 2004,Kidderminster Harriers FC,1-4,Macclesfield Town FC
29,Tue Mar 23 2004,Mansfield Town FC,1-1,Swansea City FC
34,Tue Mar 23 2004,Scunthorpe United FC,2-3,Carlisle United FC
39,Sat Mar 27 2004,Yeovil Town FC,1-1,Mansfield Town FC
39,Sat Mar 27 2004,Scunthorpe United FC,1-1,Leyton Orient FC
39,Sat Mar 27 2004,Oxford United FC,0-0,Doncaster Rovers FC
39,Sat Mar 27 2004,Bristol Rovers FC,3-0,York City FC
39,Sat Mar 27 2004,Lincoln City FC,1-1,Kidderminster Harriers FC
39,Sat Mar 27 2004,Hull City AFC,1-0,Rochdale AFC
39,Sat Mar 27 2004,Huddersfield Town AFC,3-0,Swansea City FC
39,Sat Mar 27 2004,Darlington FC,1-1,Torquay United FC
39,Sat Mar 27 2004,Carlisle United FC,1-2,Southend United FC
39,Sat Mar 27 2004,Cambridge United FC,2-1,Cheltenham Town FC
39,Sat Mar 27 2004,Bury FC,1-3,Boston United FC
39,Sat Mar 27 2004,Macclesfield Town FC,0-4,Northampton Town FC
34,Tue Mar 30 2004,Rochdale AFC,1-1,Doncaster Rovers FC
34,Tue Mar 30 2004,Mansfield Town FC,2-1,Torquay United FC
34,Tue Mar 30 2004,Macclesfield Town FC,0-0,Lincoln City FC
29,Wed Mar 31 2004,Boston United FC,1-2,Hull City AFC
40,Fri Apr 2 2004,Southend United FC,4-2,Scunthorpe United FC
40,Sat Apr 3 2004,Rochdale AFC,0-3,Lincoln City FC
40,Sat Apr 3 2004,Swansea City FC,1-2,Carlisle United FC
40,Sat Apr 3 2004,Torquay United FC,2-2,Yeovil Town FC
40,Sat Apr 3 2004,Northampton Town FC,2-1,Oxford United FC
40,Sat Apr 3 2004,Mansfield Town FC,1-1,Cambridge United FC
40,Sat Apr 3 2004,Leyton Orient FC,1-1,Huddersfield Town AFC
40,Sat Apr 3 2004,Kidderminster Harriers FC,1-1,Hull City AFC
40,Sat Apr 3 2004,Doncaster Rovers FC,3-1,Bury FC
40,Sat Apr 3 2004,Cheltenham Town FC,1-2,Bristol Rovers FC
40,Sat Apr 3 2004,Boston United FC,1-0,Darlington FC
40,Sun Apr 4 2004,York City FC,0-2,Macclesfield Town FC
38,Tue Apr 6 2004,Mansfield Town FC,3-1,Oxford United FC
41,Fri Apr 9 2004,Oxford United FC,0-0,Boston United FC
41,Fri Apr 9 2004,Bury FC,2-1,Torquay United FC
41,Fri Apr 9 2004,Cambridge United FC,2-0,York City FC
41,Sat Apr 10 2004,Scunthorpe United FC,2-2,Rochdale AFC
41,Sat Apr 10 2004,Yeovil Town FC,0-0,Cheltenham Town FC
41,Sat Apr 10 2004,Macclesfield Town FC,1-0,Leyton Orient FC
41,Sat Apr 10 2004,Bristol Rovers FC,1-2,Doncaster Rovers FC
41,Sat Apr 10 2004,Hull City AFC,2-3,Northampton Town FC
41,Sat Apr 10 2004,Huddersfield Town AFC,1-0,Southend United FC
41,Sat Apr 10 2004,Darlington FC,1-0,Mansfield Town FC
41,Sat Apr 10 2004,Carlisle United FC,1-0,Kidderminster Harriers FC
41,Sat Apr 10 2004,Lincoln City FC,2-1,Swansea City FC
42,Mon Apr 12 2004,Torquay United FC,3-0,Oxford United FC
42,Mon Apr 12 2004,Swansea City FC,2-3,Hull City AFC
42,Mon Apr 12 2004,Southend United FC,3-2,Darlington FC
42,Mon Apr 12 2004,Rochdale AFC,1-2,Macclesfield Town FC
42,Mon Apr 12 2004,Northampton Town FC,1-1,Lincoln City FC
42,Mon Apr 12 2004,Mansfield Town FC,0-0,Bristol Rovers FC
42,Mon Apr 12 2004,Leyton Orient FC,1-1,Carlisle United FC
42,Mon Apr 12 2004,Kidderminster Harriers FC,2-1,Huddersfield Town AFC
42,Mon Apr 12 2004,Doncaster Rovers FC,2-0,Cambridge United FC
42,Mon Apr 12 2004,Cheltenham Town FC,2-1,Scunthorpe United FC
42,Mon Apr 12 2004,Boston United FC,3-2,Yeovil Town FC
42,Tue Apr 13 2004,York City FC,1-1,Bury FC
43,Sat Apr 17 2004,York City FC,0-2,Cheltenham Town FC
43,Sat Apr 17 2004,Yeovil Town FC,2-1,Bury FC
43,Sat Apr 17 2004,Torquay United FC,1-0,Doncaster Rovers FC
43,Sat Apr 17 2004,Rochdale AFC,3-0,Leyton Orient FC
43,Sat Apr 17 2004,Northampton Town FC,2-2,Southend United FC
43,Sat Apr 17 2004,Macclesfield Town FC,1-1,Hull City AFC
43,Sat Apr 17 2004,Huddersfield Town AFC,3-2,Scunthorpe United FC
43,Sat Apr 17 2004,Boston United FC,1-2,Mansfield Town FC
43,Sat Apr 17 2004,Carlisle United FC,0-2,Lincoln City FC
43,Sat Apr 17 2004,Cambridge United FC,0-0,Kidderminster Harriers FC
43,Sat Apr 17 2004,Bristol Rovers FC,2-1,Swansea City FC
43,Sat Apr 17 2004,Darlington FC,2-0,Oxford United FC
38,Tue Apr 20 2004,York City FC,1-2,Yeovil Town FC
38,Tue Apr 20 2004,Southend United FC,2-2,Hull City AFC
38,Tue Apr 20 2004,Northampton Town FC,0-1,Huddersfield Town AFC
44,Sat Apr 24 2004,Bury FC,0-0,Bristol Rovers FC
44,Sat Apr 24 2004,Southend United FC,0-2,Yeovil Town FC
44,Sat Apr 24 2004,Scunthorpe United FC,1-0,Macclesfield Town FC
44,Sat Apr 24 2004,Oxford United FC,2-2,Cambridge United FC
44,Sat Apr 24 2004,Swansea City FC,0-2,Northampton Town FC
44,Sat Apr 24 2004,Lincoln City FC,1-1,Darlington FC
44,Sat Apr 24 2004,Leyton Orient FC,1-3,Boston United FC
44,Sat Apr 24 2004,Kidderminster Harriers FC,0-1,Rochdale AFC
44,Sat Apr 24 2004,Hull City AFC,0-0,Huddersfield Town AFC
44,Sat Apr 24 2004,Doncaster Rovers FC,3-1,York City FC
44,Sat Apr 24 2004,Cheltenham Town FC,1-3,Torquay United FC
44,Sat Apr 24 2004,Mansfield Town FC,2-3,Carlisle United FC
45,Sat May 1 2004,York City FC,1-2,Leyton Orient FC
45,Sat May 1 2004,Yeovil Town FC,1-2,Hull City AFC
45,Sat May 1 2004,Torquay United FC,1-1,Kidderminster Harriers FC
45,Sat May 1 2004,Rochdale AFC,1-1,Southend United FC
45,Sat May 1 2004,Northampton Town FC,3-2,Bury FC
45,Sat May 1 2004,Macclesfield Town FC,2-1,Oxford United FC
45,Sat May 1 2004,Huddersfield Town AFC,1-3,Mansfield Town FC
45,Sat May 1 2004,Darlington FC,1-2,Swansea City FC
45,Sat May 1 2004,Carlisle United FC,1-1,Cheltenham Town FC
45,Sat May 1 2004,Cambridge United FC,3-2,Scunthorpe United FC
45,Sat May 1 2004,Bristol Rovers FC,3-1,Lincoln City FC
45,Sat May 1 2004,Boston United FC,0-0,Doncaster Rovers FC
46,Sat May 8 2004,Swansea City FC,0-0,York City FC
46,Sat May 8 2004,Southend United FC,1-2,Torquay United FC
46,Sat May 8 2004,Scunthorpe United FC,0-1,Darlington FC
46,Sat May 8 2004,Oxford United FC,2-0,Rochdale AFC
46,Sat May 8 2004,Mansfield Town FC,1-2,Northampton Town FC
46,Sat May 8 2004,Lincoln City FC,2-3,Yeovil Town FC
46,Sat May 8 2004,Leyton Orient FC,0-1,Cambridge United FC
46,Sat May 8 2004,Kidderminster Harriers FC,2-0,Boston United FC
46,Sat May 8 2004,Hull City AFC,3-0,Bristol Rovers FC
46,Sat May 8 2004,Doncaster Rovers FC,1-0,Carlisle United FC
46,Sat May 8 2004,Cheltenham Town FC,1-1,Huddersfield Town AFC
46,Sat May 8 2004,Bury FC,2-0,Macclesfield Town FC
