Date,Team 1,Team 2,FT,HT
2009-10-17,Arsenal,Birmingham,3-1,2-1
2009-10-17,Aston Villa,Chelsea,2-1,1-1
2009-10-17,Everton,Wolves,1-1,0-0
2009-10-17,Man United,Bolton,2-1,2-0
2009-10-17,Portsmouth,Tottenham,1-2,0-2
2009-10-17,Stoke,West Ham,2-1,1-1
2009-10-17,Sunderland,Liverpool,1-0,1-0
2009-10-18,Blackburn,Burnley,3-2,3-1
2009-10-18,Wigan,Man City,1-1,1-0
2009-10-19,Fulham,Hull,2-0,1-0
2009-10-24,Birmingham,Sunderland,2-1,1-0
2009-10-24,Burnley,Wigan,1-3,1-1
2009-10-24,Chelsea,Blackburn,5-0,1-0
2009-10-24,Hull,Portsmouth,0-0,0-0
2009-10-24,Tottenham,Stoke,0-1,0-0
2009-10-24,Wolves,Aston Villa,1-1,0-0
2009-10-25,Bolton,Everton,3-2,2-1
2009-10-25,Liverpool,Man United,2-0,0-0
2009-10-25,Man City,Fulham,2-2,0-0
2009-10-25,West Ham,Arsenal,2-2,0-2
2009-10-31,Arsenal,Tottenham,3-0,2-0
2009-10-31,Bolton,Chelsea,0-4,0-1
2009-10-31,Burnley,Hull,2-0,1-0
2009-10-31,Everton,Aston Villa,1-1,1-0
2009-10-31,Fulham,Liverpool,3-1,1-1
2009-10-31,Man United,Blackburn,2-0,0-0
2009-10-31,Portsmouth,Wigan,4-0,2-0
2009-10-31,Stoke,Wolves,2-2,2-0
2009-10-31,Sunderland,West Ham,2-2,1-2
2009-11-01,Birmingham,Man City,0-0,0-0
2009-11-04,West Ham,Aston Villa,2-1,1-0
2009-11-07,Aston Villa,Bolton,5-1,2-1
2009-11-07,Blackburn,Portsmouth,3-1,0-1
2009-11-07,Man City,Burnley,3-3,1-2
2009-11-07,Tottenham,Sunderland,2-0,1-0
2009-11-07,Wolves,Arsenal,1-4,0-3
2009-11-08,Chelsea,Man United,1-0,0-0
2009-11-08,Hull,Stoke,2-1,0-1
2009-11-08,West Ham,Everton,1-2,0-1
2009-11-08,Wigan,Fulham,1-1,1-1
2009-11-09,Liverpool,Birmingham,2-2,1-2
2009-11-21,Birmingham,Fulham,1-0,1-0
2009-11-21,Burnley,Aston Villa,1-1,1-0
2009-11-21,Chelsea,Wolves,4-0,3-0
2009-11-21,Hull,West Ham,3-3,3-2
2009-11-21,Liverpool,Man City,2-2,0-0
2009-11-21,Man United,Everton,3-0,1-0
2009-11-21,Sunderland,Arsenal,1-0,0-0
2009-11-22,Bolton,Blackburn,0-2,0-1
2009-11-22,Stoke,Portsmouth,1-0,0-0
2009-11-22,Tottenham,Wigan,9-1,1-0
2009-11-25,Fulham,Blackburn,3-0,1-0
2009-11-25,Hull,Everton,3-2,3-0
2009-11-28,Aston Villa,Tottenham,1-1,1-0
2009-11-28,Blackburn,Stoke,0-0,0-0
2009-11-28,Fulham,Bolton,1-1,0-1
2009-11-28,Man City,Hull,1-1,1-0
2009-11-28,Portsmouth,Man United,1-4,1-1
2009-11-28,West Ham,Burnley,5-3,3-0
2009-11-28,Wigan,Sunderland,1-0,0-0
2009-11-29,Arsenal,Chelsea,0-3,0-2
2009-11-29,Everton,Liverpool,0-2,0-1
2009-11-29,Wolves,Birmingham,0-1,0-1
2009-12-05,Arsenal,Stoke,2-0,1-0
2009-12-05,Aston Villa,Hull,3-0,2-0
2009-12-05,Blackburn,Liverpool,0-0,0-0
2009-12-05,Man City,Chelsea,2-1,1-1
2009-12-05,Portsmouth,Burnley,2-0,0-0
2009-12-05,West Ham,Man United,0-4,0-1
2009-12-05,Wigan,Birmingham,2-3,1-0
2009-12-05,Wolves,Bolton,2-1,1-0
2009-12-06,Everton,Tottenham,2-2,0-0
2009-12-06,Fulham,Sunderland,1-0,1-0
2009-12-12,Birmingham,West Ham,1-0,0-0
2009-12-12,Bolton,Man City,3-3,2-2
2009-12-12,Burnley,Fulham,1-1,0-0
2009-12-12,Chelsea,Everton,3-3,2-2
2009-12-12,Hull,Blackburn,0-0,0-0
2009-12-12,Man United,Aston Villa,0-1,0-1
2009-12-12,Stoke,Wigan,2-2,1-1
2009-12-12,Sunderland,Portsmouth,1-1,1-0
2009-12-12,Tottenham,Wolves,0-1,0-1
2009-12-13,Liverpool,Arsenal,1-2,1-0
2009-12-15,Birmingham,Blackburn,2-1,1-0
2009-12-15,Bolton,West Ham,3-1,0-0
2009-12-15,Man United,Wolves,3-0,2-0
2009-12-15,Sunderland,Aston Villa,0-2,0-1
2009-12-16,Burnley,Arsenal,1-1,1-1
2009-12-16,Chelsea,Portsmouth,2-1,1-0
2009-12-16,Liverpool,Wigan,2-1,1-0
2009-12-16,Tottenham,Man City,3-0,1-0
2009-12-19,Arsenal,Hull,3-0,1-0
2009-12-19,Aston Villa,Stoke,1-0,0-0
2009-12-19,Blackburn,Tottenham,0-2,0-1
2009-12-19,Fulham,Man United,3-0,1-0
2009-12-19,Man City,Sunderland,4-3,3-2
2009-12-19,Portsmouth,Liverpool,2-0,1-0
2009-12-20,Everton,Birmingham,1-1,1-1
2009-12-20,West Ham,Chelsea,1-1,1-0
2009-12-20,Wolves,Burnley,2-0,1-0
2009-12-26,Birmingham,Chelsea,0-0,0-0
2009-12-26,Burnley,Bolton,1-1,0-1
2009-12-26,Fulham,Tottenham,0-0,0-0
2009-12-26,Liverpool,Wolves,2-0,0-0
2009-12-26,Man City,Stoke,2-0,2-0
2009-12-26,Sunderland,Everton,1-1,1-0
2009-12-26,West Ham,Portsmouth,2-0,1-0
2009-12-26,Wigan,Blackburn,1-1,0-1
2009-12-27,Arsenal,Aston Villa,3-0,0-0
2009-12-27,Hull,Man United,1-3,0-1
2009-12-28,Blackburn,Sunderland,2-2,0-0
2009-12-28,Chelsea,Fulham,2-1,0-1
2009-12-28,Everton,Burnley,2-0,0-0
2009-12-28,Stoke,Birmingham,0-1,0-0
2009-12-28,Tottenham,West Ham,2-0,1-0
2009-12-28,Wolves,Man City,0-3,0-1
2009-12-29,Aston Villa,Liverpool,0-1,0-0
2009-12-29,Bolton,Hull,2-2,1-0
2009-12-30,Man United,Wigan,5-0,3-0
2009-12-30,Portsmouth,Arsenal,1-4,0-2
2010-01-05,Stoke,Fulham,3-2,3-0
2010-01-09,Arsenal,Everton,2-2,1-1
2010-01-09,Birmingham,Man United,1-1,1-0
2010-01-11,Man City,Blackburn,4-1,2-0
2010-01-16,Chelsea,Sunderland,7-2,4-0
2010-01-16,Everton,Man City,2-0,2-0
2010-01-16,Man United,Burnley,3-0,0-0
2010-01-16,Stoke,Liverpool,1-1,0-0
2010-01-16,Tottenham,Hull,0-0,0-0
2010-01-16,Wolves,Wigan,0-2,0-0
2010-01-17,Aston Villa,West Ham,0-0,0-0
2010-01-17,Blackburn,Fulham,2-0,1-0
2010-01-17,Bolton,Arsenal,0-2,0-1
2010-01-20,Arsenal,Bolton,4-2,1-2
2010-01-20,Liverpool,Tottenham,2-0,1-0
2010-01-23,Man United,Hull,4-0,1-0
2010-01-26,Bolton,Burnley,1-0,1-0
2010-01-26,Portsmouth,West Ham,1-1,0-0
2010-01-26,Tottenham,Fulham,2-0,1-0
2010-01-26,Wolves,Liverpool,0-0,0-0
2010-01-27,Aston Villa,Arsenal,0-0,0-0
2010-01-27,Blackburn,Wigan,2-1,1-0
2010-01-27,Chelsea,Birmingham,3-0,2-0
2010-01-27,Everton,Sunderland,2-0,2-0
2010-01-30,Birmingham,Tottenham,1-1,0-0
2010-01-30,Burnley,Chelsea,1-2,0-1
2010-01-30,Fulham,Aston Villa,0-2,0-2
2010-01-30,Hull,Wolves,2-2,1-0
2010-01-30,Liverpool,Bolton,2-0,1-0
2010-01-30,West Ham,Blackburn,0-0,0-0
2010-01-30,Wigan,Everton,0-1,0-0
2010-01-31,Arsenal,Man United,1-3,0-2
2010-01-31,Man City,Portsmouth,2-0,2-0
2010-02-01,Sunderland,Stoke,0-0,0-0
2010-02-02,Hull,Chelsea,1-1,1-1
2010-02-03,Fulham,Portsmouth,1-0,0-0
2010-02-06,Bolton,Fulham,0-0,0-0
2010-02-06,Burnley,West Ham,2-1,1-0
2010-02-06,Hull,Man City,2-1,1-0
2010-02-06,Liverpool,Everton,1-0,0-0
2010-02-06,Man United,Portsmouth,5-0,2-0
2010-02-06,Stoke,Blackburn,3-0,2-0
2010-02-06,Sunderland,Wigan,1-1,0-1
2010-02-06,Tottenham,Aston Villa,0-0,0-0
2010-02-07,Birmingham,Wolves,2-1,0-1
2010-02-07,Chelsea,Arsenal,2-0,2-0
2010-02-09,Fulham,Burnley,3-0,2-0
2010-02-09,Man City,Bolton,2-0,1-0
2010-02-09,Portsmouth,Sunderland,1-1,0-1
2010-02-09,Wigan,Stoke,1-1,1-0
2010-02-10,Arsenal,Liverpool,1-0,0-0
2010-02-10,Aston Villa,Man United,1-1,1-1
2010-02-10,Blackburn,Hull,1-0,1-0
2010-02-10,Everton,Chelsea,2-1,1-1
2010-02-10,West Ham,Birmingham,2-0,1-0
2010-02-10,Wolves,Tottenham,1-0,1-0
2010-02-16,Stoke,Man City,1-1,0-0
2010-02-17,Wigan,Bolton,0-0,0-0
2010-02-20,Arsenal,Sunderland,2-0,1-0
2010-02-20,Everton,Man United,3-1,1-1
2010-02-20,Portsmouth,Stoke,1-2,1-0
2010-02-20,West Ham,Hull,3-0,1-0
2010-02-20,Wolves,Chelsea,0-2,0-1
2010-02-21,Aston Villa,Burnley,5-2,1-1
2010-02-21,Blackburn,Bolton,3-0,1-0
2010-02-21,Fulham,Birmingham,2-1,0-1
2010-02-21,Man City,Liverpool,0-0,0-0
2010-02-21,Wigan,Tottenham,0-3,0-1
2010-02-23,Man United,West Ham,3-0,1-0
2010-02-27,Birmingham,Wigan,1-0,1-0
2010-02-27,Bolton,Wolves,1-0,1-0
2010-02-27,Burnley,Portsmouth,1-2,1-1
2010-02-27,Chelsea,Man City,2-4,1-1
2010-02-27,Stoke,Arsenal,1-3,1-1
2010-02-28,Liverpool,Blackburn,2-1,2-1
2010-02-28,Sunderland,Fulham,0-0,0-0
2010-02-28,Tottenham,Everton,2-1,2-0
2010-03-06,Arsenal,Burnley,3-1,1-0
2010-03-06,West Ham,Bolton,1-2,0-2
2010-03-06,Wolves,Man United,0-1,0-0
2010-03-07,Everton,Hull,5-1,2-1
2010-03-08,Wigan,Liverpool,1-0,1-0
2010-03-09,Portsmouth,Birmingham,1-2,0-2
2010-03-09,Sunderland,Bolton,4-0,1-0
2010-03-10,Burnley,Stoke,1-1,0-1
2010-03-13,Birmingham,Everton,2-2,1-2
2010-03-13,Bolton,Wigan,4-0,1-0
2010-03-13,Burnley,Wolves,1-2,0-1
2010-03-13,Chelsea,West Ham,4-1,1-1
2010-03-13,Hull,Arsenal,1-2,1-1
2010-03-13,Stoke,Aston Villa,0-0,0-0
2010-03-13,Tottenham,Blackburn,3-1,1-0
2010-03-14,Man United,Fulham,3-0,0-0
2010-03-14,Sunderland,Man City,1-1,1-0
2010-03-15,Liverpool,Portsmouth,4-1,3-0
2010-03-16,Wigan,Aston Villa,1-2,1-1
2010-03-20,Arsenal,West Ham,2-0,1-0
2010-03-20,Aston Villa,Wolves,2-2,1-2
2010-03-20,Everton,Bolton,2-0,0-0
2010-03-20,Portsmouth,Hull,3-2,1-1
2010-03-20,Stoke,Tottenham,1-2,0-0
2010-03-20,Sunderland,Birmingham,3-1,2-0
2010-03-20,Wigan,Burnley,1-0,0-0
2010-03-21,Blackburn,Chelsea,1-1,0-1
2010-03-21,Fulham,Man City,1-2,0-2
2010-03-21,Man United,Liverpool,2-1,1-1
2010-03-23,West Ham,Wolves,1-3,0-1
2010-03-24,Aston Villa,Sunderland,1-1,1-1
2010-03-24,Blackburn,Birmingham,2-1,1-0
2010-03-24,Man City,Everton,0-2,0-1
2010-03-24,Portsmouth,Chelsea,0-5,0-1
2010-03-27,Birmingham,Arsenal,1-1,0-0
2010-03-27,Bolton,Man United,0-4,0-1
2010-03-27,Chelsea,Aston Villa,7-1,2-1
2010-03-27,Hull,Fulham,2-0,1-0
2010-03-27,Tottenham,Portsmouth,2-0,2-0
2010-03-27,West Ham,Stoke,0-1,0-0
2010-03-27,Wolves,Everton,0-0,0-0
2010-03-28,Burnley,Blackburn,0-1,0-1
2010-03-28,Liverpool,Sunderland,3-0,2-0
2010-03-29,Man City,Wigan,3-0,0-0
2010-04-03,Arsenal,Wolves,1-0,0-0
2010-04-03,Bolton,Aston Villa,0-1,0-1
2010-04-03,Burnley,Man City,1-6,0-5
2010-04-03,Man United,Chelsea,1-2,0-1
2010-04-03,Portsmouth,Blackburn,0-0,0-0
2010-04-03,Stoke,Hull,2-0,1-0
2010-04-03,Sunderland,Tottenham,3-1,2-0
2010-04-04,Birmingham,Liverpool,1-1,0-0
2010-04-04,Everton,West Ham,2-2,1-0
2010-04-04,Fulham,Wigan,2-1,0-1
2010-04-10,Hull,Burnley,1-4,1-1
2010-04-10,West Ham,Sunderland,1-0,0-0
2010-04-11,Blackburn,Man United,0-0,0-0
2010-04-11,Liverpool,Fulham,0-0,0-0
2010-04-11,Man City,Birmingham,5-1,3-1
2010-04-11,Wolves,Stoke,0-0,0-0
2010-04-13,Chelsea,Bolton,1-0,1-0
2010-04-14,Aston Villa,Everton,2-2,0-1
2010-04-14,Tottenham,Arsenal,2-1,1-0
2010-04-14,Wigan,Portsmouth,0-0,0-0
2010-04-17,Birmingham,Hull,0-0,0-0
2010-04-17,Blackburn,Everton,2-3,0-1
2010-04-17,Fulham,Wolves,0-0,0-0
2010-04-17,Man City,Man United,0-1,0-0
2010-04-17,Stoke,Bolton,1-2,1-0
2010-04-17,Sunderland,Burnley,2-1,2-0
2010-04-17,Tottenham,Chelsea,2-1,2-0
2010-04-18,Portsmouth,Aston Villa,1-2,1-1
2010-04-18,Wigan,Arsenal,3-2,0-1
2010-04-19,Liverpool,West Ham,3-0,2-0
2010-04-21,Hull,Aston Villa,0-2,0-1
2010-04-24,Arsenal,Man City,0-0,0-0
2010-04-24,Bolton,Portsmouth,2-2,2-0
2010-04-24,Hull,Sunderland,0-1,0-1
2010-04-24,Man United,Tottenham,3-1,0-0
2010-04-24,West Ham,Wigan,3-2,2-1
2010-04-24,Wolves,Blackburn,1-1,0-1
2010-04-25,Aston Villa,Birmingham,1-0,0-0
2010-04-25,Burnley,Liverpool,0-4,0-0
2010-04-25,Chelsea,Stoke,7-0,3-0
2010-04-25,Everton,Fulham,2-1,0-1
2010-05-01,Birmingham,Burnley,2-1,2-0
2010-05-01,Man City,Aston Villa,3-1,2-1
2010-05-01,Portsmouth,Wolves,3-1,2-1
2010-05-01,Stoke,Everton,0-0,0-0
2010-05-01,Tottenham,Bolton,1-0,1-0
2010-05-02,Fulham,West Ham,3-2,1-0
2010-05-02,Liverpool,Chelsea,0-2,0-1
2010-05-02,Sunderland,Man United,0-1,0-1
2010-05-03,Blackburn,Arsenal,2-1,1-1
2010-05-03,Wigan,Hull,2-2,1-1
2010-05-05,Fulham,Stoke,0-1,0-0
2010-05-05,Man City,Tottenham,0-1,0-0
2010-05-09,Arsenal,Fulham,4-0,3-0
2010-05-09,Aston Villa,Blackburn,0-1,0-0
2010-05-09,Bolton,Birmingham,2-1,1-0
2010-05-09,Burnley,Tottenham,4-2,1-2
2010-05-09,Chelsea,Wigan,8-0,2-0
2010-05-09,Everton,Portsmouth,1-0,0-0
2010-05-09,Hull,Liverpool,0-0,0-0
2010-05-09,Man United,Stoke,4-0,2-0
2010-05-09,West Ham,Man City,1-1,1-1
2010-05-09,Wolves,Sunderland,2-1,1-1
