Date,Team 1,Team 2,FT,HT
2009-08-07,Middlesbrough,Sheffield United,0-0,0-0
2009-08-08,Cardiff,Scunthorpe,4-0,3-0
2009-08-08,Crystal Palace,Plymouth,1-1,0-1
2009-08-08,Derby,Peterboro,2-1,1-0
2009-08-08,Leicester,Swansea,2-1,0-1
2009-08-08,Preston,Bristol City,2-2,0-0
2009-08-08,QPR,Blackpool,1-1,0-1
2009-08-08,Reading,Nott'm Forest,0-0,0-0
2009-08-08,Sheffield Weds,Barnsley,2-2,2-0
2009-08-08,Watford,Doncaster,1-1,1-1
2009-08-08,West Brom,Newcastle,1-1,1-0
2009-08-09,Coventry,Ipswich,2-1,2-1
2009-08-15,Barnsley,Coventry,0-2,0-1
2009-08-15,Blackpool,Cardiff,1-1,1-1
2009-08-15,Bristol City,Crystal Palace,1-0,0-0
2009-08-15,Doncaster,Preston,1-1,0-1
2009-08-15,Ipswich,Leicester,0-0,0-0
2009-08-15,Newcastle,Reading,3-0,1-0
2009-08-15,Nott'm Forest,West Brom,0-1,0-0
2009-08-15,Peterboro,Sheffield Weds,1-1,0-1
2009-08-15,Plymouth,QPR,1-1,0-1
2009-08-15,Scunthorpe,Derby,3-2,2-1
2009-08-15,Sheffield United,Watford,2-0,1-0
2009-08-15,Swansea,Middlesbrough,0-3,0-1
2009-08-18,Barnsley,Preston,0-3,0-2
2009-08-18,Blackpool,Derby,0-0,0-0
2009-08-18,Bristol City,QPR,1-0,0-0
2009-08-18,Doncaster,Coventry,0-0,0-0
2009-08-18,Ipswich,Crystal Palace,1-3,0-0
2009-08-18,Nott'm Forest,Watford,2-4,1-1
2009-08-18,Peterboro,West Brom,2-3,1-3
2009-08-18,Plymouth,Cardiff,1-3,0-1
2009-08-18,Scunthorpe,Middlesbrough,0-2,0-1
2009-08-18,Sheffield United,Leicester,1-1,0-0
2009-08-18,Swansea,Reading,0-0,0-0
2009-08-19,Newcastle,Sheffield Weds,1-0,1-0
2009-08-22,Coventry,Swansea,0-1,0-0
2009-08-22,Crystal Palace,Newcastle,0-2,0-2
2009-08-22,Derby,Plymouth,2-1,1-1
2009-08-22,Leicester,Barnsley,1-0,0-0
2009-08-22,Middlesbrough,Doncaster,2-0,1-0
2009-08-22,Preston,Peterboro,2-0,2-0
2009-08-22,QPR,Nott'm Forest,1-1,1-0
2009-08-22,Reading,Sheffield United,1-3,1-1
2009-08-22,Sheffield Weds,Scunthorpe,4-0,3-0
2009-08-22,Watford,Blackpool,2-2,1-0
2009-08-22,West Brom,Ipswich,2-0,2-0
2009-08-23,Cardiff,Bristol City,3-0,2-0
2009-08-29,Barnsley,Reading,1-3,1-1
2009-08-29,Blackpool,Coventry,3-0,1-0
2009-08-29,Bristol City,Middlesbrough,2-1,0-0
2009-08-29,Doncaster,Cardiff,2-0,2-0
2009-08-29,Ipswich,Preston,1-1,1-1
2009-08-29,Nott'm Forest,Derby,3-2,3-0
2009-08-29,Plymouth,Sheffield Weds,1-3,0-1
2009-08-29,Scunthorpe,QPR,0-1,0-1
2009-08-29,Sheffield United,West Brom,2-2,0-0
2009-08-29,Swansea,Watford,1-1,0-0
2009-08-31,Newcastle,Leicester,1-0,0-0
2009-08-31,Peterboro,Crystal Palace,1-1,0-0
2009-09-12,Coventry,Bristol City,1-1,1-0
2009-09-12,Crystal Palace,Scunthorpe,0-4,0-1
2009-09-12,Derby,Sheffield United,0-1,0-0
2009-09-12,Leicester,Blackpool,2-1,1-1
2009-09-12,Middlesbrough,Ipswich,3-1,1-0
2009-09-12,Preston,Swansea,2-0,1-0
2009-09-12,QPR,Peterboro,1-1,1-1
2009-09-12,Reading,Doncaster,0-0,0-0
2009-09-12,Sheffield Weds,Nott'm Forest,1-1,1-1
2009-09-12,Watford,Barnsley,1-0,0-0
2009-09-12,West Brom,Plymouth,3-1,2-1
2009-09-13,Cardiff,Newcastle,0-1,0-1
2009-09-15,Coventry,Sheffield United,3-2,1-1
2009-09-15,Derby,Barnsley,2-3,1-1
2009-09-15,Ipswich,Nott'm Forest,1-1,1-0
2009-09-15,Leicester,Peterboro,1-1,0-1
2009-09-15,Plymouth,Watford,0-1,0-1
2009-09-15,Scunthorpe,Preston,3-1,2-0
2009-09-15,Sheffield Weds,Middlesbrough,1-3,1-1
2009-09-15,Swansea,Bristol City,0-0,0-0
2009-09-15,West Brom,Doncaster,3-1,1-1
2009-09-16,Blackpool,Newcastle,2-1,1-1
2009-09-16,Reading,Cardiff,0-1,0-0
2009-09-18,Sheffield United,Sheffield Weds,3-2,3-0
2009-09-19,Barnsley,Swansea,0-0,0-0
2009-09-19,Bristol City,Scunthorpe,1-1,0-0
2009-09-19,Cardiff,QPR,0-2,0-2
2009-09-19,Crystal Palace,Derby,1-0,0-0
2009-09-19,Doncaster,Ipswich,3-3,1-0
2009-09-19,Middlesbrough,West Brom,0-5,0-3
2009-09-19,Newcastle,Plymouth,3-1,1-0
2009-09-19,Nott'm Forest,Blackpool,0-1,0-1
2009-09-19,Peterboro,Reading,3-2,0-2
2009-09-19,Preston,Coventry,3-2,0-1
2009-09-19,Watford,Leicester,3-3,0-2
2009-09-26,Blackpool,Peterboro,2-0,2-0
2009-09-26,Coventry,Middlesbrough,2-2,0-2
2009-09-26,Derby,Bristol City,1-0,0-0
2009-09-26,Ipswich,Newcastle,0-4,0-3
2009-09-26,Leicester,Preston,1-2,0-1
2009-09-26,QPR,Barnsley,5-2,3-0
2009-09-26,Reading,Watford,1-1,1-0
2009-09-26,Scunthorpe,Doncaster,2-2,0-1
2009-09-26,Sheffield Weds,Cardiff,3-1,1-1
2009-09-26,Swansea,Sheffield United,2-1,0-0
2009-09-26,West Brom,Crystal Palace,0-1,0-0
2009-09-27,Plymouth,Nott'm Forest,0-1,0-1
2009-09-29,Barnsley,West Brom,3-1,2-0
2009-09-29,Bristol City,Blackpool,2-0,1-0
2009-09-29,Cardiff,Derby,6-1,2-0
2009-09-29,Crystal Palace,Sheffield Weds,0-0,0-0
2009-09-29,Doncaster,Swansea,0-0,0-0
2009-09-29,Middlesbrough,Leicester,0-1,0-0
2009-09-29,Peterboro,Plymouth,1-2,0-0
2009-09-29,Preston,Reading,1-2,0-2
2009-09-29,Sheffield United,Ipswich,3-3,1-2
2009-09-29,Watford,Coventry,2-3,2-1
2009-09-30,Newcastle,QPR,1-1,0-1
2009-09-30,Nott'm Forest,Scunthorpe,2-0,0-0
2009-10-03,Barnsley,Ipswich,2-1,1-1
2009-10-03,Coventry,Leicester,1-1,1-0
2009-10-03,Crystal Palace,Blackpool,4-1,2-0
2009-10-03,Derby,Sheffield Weds,3-0,1-0
2009-10-03,Newcastle,Bristol City,0-0,0-0
2009-10-03,Peterboro,Nott'm Forest,1-2,0-0
2009-10-03,Plymouth,Scunthorpe,2-1,0-0
2009-10-03,Preston,West Brom,0-0,0-0
2009-10-03,Reading,Middlesbrough,0-2,0-1
