Date,Team 1,Team 2,FT,HT
2009-08-18,Stevenage,Ebbsfleet,3-0,1-0
2009-08-18,Wrexham,York,1-0,0-0
2009-08-22,Altrincham,AFC Wimbledon,0-1,0-0
2009-08-22,Crawley Town,Gateshead,1-4,0-3
2009-08-22,Eastbourne Borough,Barrow,2-1,2-0
2009-08-22,Grays,Kidderminster,1-3,0-2
2009-08-22,Hayes & Yeading,York,1-1,0-0
2009-08-22,Histon,Salisbury,2-0,1-0
2009-08-22,Mansfield,Ebbsfleet,3-0,1-0
2009-08-22,Oxford,Stevenage,2-1,1-0
2009-08-22,Rushden & D,Forest Green,4-2,2-1
2009-08-22,Tamworth,Cambridge,0-0,0-0
2009-08-22,Wrexham,Kettering Town,1-2,0-1
2009-08-25,Gateshead,York,1-2,1-0
2009-08-25,Tamworth,Wrexham,2-1,1-1
2009-08-29,AFC Wimbledon,Oxford,0-1,0-0
2009-08-29,Barrow,Tamworth,1-0,0-0
2009-08-29,Cambridge,Gateshead,3-0,1-0
2009-08-29,Crawley Town,Grays,1-1,1-0
2009-08-29,Ebbsfleet,Hayes & Yeading,1-2,1-1
2009-08-29,Forest Green,Wrexham,0-2,0-2
2009-08-29,Kettering Town,Luton,0-0,0-0
2009-08-29,Kidderminster,Altrincham,3-0,2-0
2009-08-29,Salisbury,Eastbourne Borough,1-1,0-0
2009-08-29,Stevenage,Rushden & D,2-1,1-0
2009-08-29,York,Histon,3-1,1-0
2009-08-31,Eastbourne Borough,Ebbsfleet,1-2,0-0
2009-08-31,Grays,AFC Wimbledon,2-4,1-2
2009-08-31,Hayes & Yeading,Salisbury,3-4,1-1
2009-08-31,Histon,Stevenage,0-2,0-1
2009-08-31,Mansfield,Kettering Town,0-0,0-0
2009-08-31,Oxford,Forest Green,0-0,0-0
2009-08-31,Rushden & D,Cambridge,1-1,0-0
2009-08-31,Tamworth,Kidderminster,2-1,0-0
2009-08-31,Wrexham,Barrow,0-0,0-0
2009-09-01,Luton,Crawley Town,3-0,1-0
2009-09-05,Barrow,Rushden & D,1-6,0-3
2009-09-05,Cambridge,Forest Green,7-0,1-0
2009-09-05,Ebbsfleet,Oxford,0-2,0-2
2009-09-05,Gateshead,Hayes & Yeading,0-0,0-0
2009-09-05,Grays,Mansfield,1-1,1-1
2009-09-05,Kettering Town,Altrincham,2-0,0-0
2009-09-05,Kidderminster,Eastbourne Borough,0-2,0-1
2009-09-05,Salisbury,Luton,1-1,1-1
2009-09-05,Tamworth,AFC Wimbledon,2-2,2-0
2009-09-05,York,Crawley Town,2-0,2-0
2009-09-08,Barrow,York,0-0,0-0
2009-09-08,Cambridge,Altrincham,0-0,0-0
2009-09-08,Crawley Town,Histon,2-0,0-0
2009-09-08,Ebbsfleet,Rushden & D,0-0,0-0
2009-09-08,Forest Green,Hayes & Yeading,0-0,0-0
2009-09-08,Kettering Town,Gateshead,4-0,2-0
2009-09-08,Kidderminster,Mansfield,3-1,1-0
2009-09-08,Oxford,Luton,2-0,2-0
2009-09-08,Salisbury,Grays,2-0,1-0
2009-09-08,Stevenage,Eastbourne Borough,2-0,1-0
2009-09-12,AFC Wimbledon,Cambridge,0-0,0-0
2009-09-12,Altrincham,Crawley Town,0-0,0-0
2009-09-12,Forest Green,Ebbsfleet,0-0,0-0
2009-09-12,Gateshead,Salisbury,2-1,2-0
2009-09-12,Hayes & Yeading,Tamworth,2-2,1-0
2009-09-12,Histon,Kidderminster,1-1,0-1
2009-09-12,Luton,Barrow,1-0,1-0
2009-09-12,Mansfield,Stevenage,2-3,2-1
2009-09-12,Rushden & D,Grays,5-4,1-1
2009-09-12,Wrexham,Oxford,0-1,0-1
2009-09-12,York,Kettering Town,2-0,0-0
2009-09-19,Barrow,Forest Green,1-1,0-0
2009-09-19,Cambridge,Wrexham,2-0,1-0
2009-09-19,Crawley Town,Kettering Town,2-1,0-0
2009-09-19,Ebbsfleet,AFC Wimbledon,2-2,1-1
2009-09-19,Grays,Altrincham,0-3,0-1
2009-09-19,Hayes & Yeading,Histon,0-2,0-2
2009-09-19,Kidderminster,Gateshead,3-2,2-1
2009-09-19,Oxford,Eastbourne Borough,4-0,3-0
2009-09-19,Rushden & D,Mansfield,1-0,0-0
2009-09-19,Tamworth,Salisbury,2-0,2-0
2009-09-22,AFC Wimbledon,Crawley Town,1-1,0-1
2009-09-22,Altrincham,Tamworth,0-0,0-0
2009-09-22,Eastbourne Borough,Hayes & Yeading,3-1,1-0
2009-09-22,Forest Green,Kidderminster,1-1,0-1
2009-09-22,Gateshead,Rushden & D,0-0,0-0
2009-09-22,Histon,Ebbsfleet,1-0,0-0
2009-09-22,Kettering Town,Barrow,2-1,2-1
2009-09-22,Mansfield,Oxford,2-1,2-0
2009-09-22,Stevenage,Grays,1-1,1-1
2009-09-22,Wrexham,Luton,3-0,2-0
2009-09-22,York,Cambridge,2-2,1-0
2009-09-26,AFC Wimbledon,Histon,4-0,1-0
2009-09-26,Cambridge,Luton,3-4,2-0
2009-09-26,Crawley Town,Rushden & D,2-1,1-1
2009-09-26,Eastbourne Borough,Tamworth,1-1,0-0
2009-09-26,Forest Green,Grays,2-1,1-0
2009-09-26,Gateshead,Oxford,0-1,0-0
2009-09-26,Kettering Town,Ebbsfleet,3-0,1-0
2009-09-26,Mansfield,Hayes & Yeading,3-1,1-0
2009-09-26,Salisbury,Barrow,3-0,2-0
2009-09-26,Stevenage,Altrincham,1-1,0-1
2009-09-26,York,Kidderminster,3-2,2-1
2009-09-29,Altrincham,Gateshead,3-2,1-1
2009-09-29,Barrow,Mansfield,3-1,1-1
2009-09-29,Ebbsfleet,Salisbury,1-2,0-0
2009-09-29,Grays,Cambridge,2-0,0-0
2009-09-29,Hayes & Yeading,Kettering Town,1-2,1-0
2009-09-29,Histon,Eastbourne Borough,2-0,1-0
2009-09-29,Kidderminster,Wrexham,2-0,0-0
2009-09-29,Luton,Stevenage,0-1,0-0
2009-09-29,Oxford,Crawley Town,3-1,1-1
2009-09-29,Rushden & D,AFC Wimbledon,0-1,0-1
2009-10-03,AFC Wimbledon,Kidderminster,0-1,0-0
2009-10-03,Barrow,Oxford,1-1,1-1
2009-10-03,Eastbourne Borough,Kettering Town,0-1,0-1
2009-10-03,Ebbsfleet,Crawley Town,0-0,0-0
2009-10-03,Grays,Gateshead,0-0,0-0
2009-10-03,Luton,Tamworth,2-1,2-0
2009-10-03,Mansfield,Forest Green,1-0,1-0
2009-10-03,Rushden & D,Altrincham,0-1,0-0
2009-10-03,Wrexham,Salisbury,1-2,0-2
2009-10-03,York,Stevenage,1-1,0-1
2009-10-04,Histon,Cambridge,1-1,0-0
2009-10-06,Tamworth,York,2-3,1-1
2009-10-10,Altrincham,Mansfield,1-2,0-1
2009-10-10,Cambridge,Ebbsfleet,4-0,1-0
2009-10-10,Crawley Town,Barrow,0-1,0-0
2009-10-10,Forest Green,AFC Wimbledon,2-5,2-3
2009-10-10,Gateshead,Eastbourne Borough,3-0,2-0
2009-10-10,Kidderminster,Luton,1-2,1-0
2009-10-10,Oxford,Grays,5-0,3-0
2009-10-10,Salisbury,York,1-0,1-0
2009-10-10,Stevenage,Hayes & Yeading,4-0,2-0
2009-10-10,Tamworth,Histon,1-3,0-1
2009-10-17,AFC Wimbledon,Kettering Town,1-2,1-2
2009-10-17,Altrincham,Luton,0-1,0-0
2009-10-17,Barrow,Ebbsfleet,2-0,0-0
2009-10-17,Eastbourne Borough,Mansfield,1-2,0-2
2009-10-17,Hayes & Yeading,Cambridge,3-0,1-0
2009-10-17,Histon,Forest Green,5-2,1-1
2009-10-17,Kidderminster,Crawley Town,1-0,0-0
2009-10-17,Rushden & D,Tamworth,3-2,2-1
2009-10-17,Stevenage,Salisbury,3-1,1-0
2009-10-17,Wrexham,Grays,2-1,2-1
2009-10-17,York,Oxford,1-1,0-0
2009-10-20,Luton,York,1-1,0-1
2009-10-20,Stevenage,Wrexham,0-0,0-0
2009-10-31,Cambridge,Kidderminster,2-0,2-0
2009-10-31,Crawley Town,York,3-1,0-1
2009-10-31,Ebbsfleet,Wrexham,0-1,0-1
2009-10-31,Forest Green,Eastbourne Borough,1-1,0-1
2009-10-31,Grays,Barrow,3-3,1-2
2009-10-31,Kettering Town,Stevenage,1-1,1-1
2009-10-31,Luton,Rushden & D,0-2,0-0
2009-10-31,Mansfield,Histon,1-1,0-0
2009-10-31,Oxford,Altrincham,1-0,0-0
2009-10-31,Salisbury,Gateshead,0-1,0-0
2009-10-31,Tamworth,Hayes & Yeading,0-2,0-2
2009-11-03,Kettering Town,Wrexham,2-2,1-2
2009-11-14,Altrincham,Forest Green,2-2,2-1
2009-11-14,Barrow,AFC Wimbledon,2-2,1-0
2009-11-14,Cambridge,Kettering Town,0-2,0-1
2009-11-14,Crawley Town,Mansfield,0-2,0-1
2009-11-14,Eastbourne Borough,Salisbury,0-1,0-0
2009-11-14,Grays,Luton,0-2,0-1
2009-11-14,Kidderminster,Oxford,3-1,2-1
2009-11-14,Rushden & D,Histon,2-1,1-0
2009-11-14,Stevenage,Gateshead,5-3,3-1
2009-11-14,Wrexham,Hayes & Yeading,0-2,0-2
2009-11-14,York,Ebbsfleet,1-0,1-0
2009-11-21,AFC Wimbledon,York,0-1,0-0
2009-11-21,Ebbsfleet,Tamworth,0-1,0-1
2009-11-21,Forest Green,Stevenage,0-1,0-1
2009-11-21,Gateshead,Grays,3-0,1-0
2009-11-21,Hayes & Yeading,Crawley Town,2-1,1-1
2009-11-21,Histon,Wrexham,0-0,0-0
2009-11-21,Kettering Town,Kidderminster,0-2,0-0
2009-11-21,Luton,Cambridge,2-2,0-0
2009-11-21,Mansfield,Eastbourne Borough,1-1,0-1
2009-11-21,Oxford,Barrow,1-0,1-0
2009-11-21,Salisbury,Rushden & D,1-3,0-0
2009-11-24,AFC Wimbledon,Ebbsfleet,3-0,1-0
2009-11-24,Barrow,Grays,2-2,1-1
2009-11-24,Cambridge,Rushden & D,2-2,0-2
2009-11-24,Crawley Town,Salisbury,2-0,0-0
2009-11-24,Eastbourne Borough,Histon,1-1,1-0
2009-11-24,Forest Green,Oxford,0-1,0-1
2009-11-24,Kettering Town,Hayes & Yeading,0-1,0-0
2009-11-24,Tamworth,Altrincham,0-2,0-0
2009-11-24,Wrexham,Kidderminster,2-2,2-2
2009-11-24,York,Gateshead,1-0,1-0
2009-11-28,Ebbsfleet,Mansfield,2-1,1-1
2009-11-28,Gateshead,Crawley Town,2-1,0-1
2009-11-28,Grays,Tamworth,1-0,1-0
2009-11-28,Kidderminster,AFC Wimbledon,0-1,0-1
2009-11-28,Salisbury,Stevenage,0-1,0-1
2009-12-01,Altrincham,Barrow,0-1,0-0
2009-12-01,Crawley Town,Oxford,1-2,1-0
2009-12-01,Ebbsfleet,Stevenage,2-1,0-1
2009-12-01,Gateshead,Mansfield,1-3,1-0
2009-12-01,Grays,Histon,0-1,0-1
2009-12-01,Hayes & Yeading,Eastbourne Borough,1-1,0-1
2009-12-01,Kidderminster,Tamworth,0-0,0-0
2009-12-01,Rushden & D,York,0-1,0-0
2009-12-01,Salisbury,AFC Wimbledon,0-2,0-0
2009-12-01,Wrexham,Forest Green,1-0,0-0
2009-12-02,Luton,Kettering Town,0-1,0-0
2009-12-05,AFC Wimbledon,Gateshead,2-0,1-0
2009-12-05,Barrow,Hayes & Yeading,1-1,0-0
2009-12-05,Eastbourne Borough,Cambridge,2-2,2-1
2009-12-05,Forest Green,Rushden & D,1-0,0-0
2009-12-05,Histon,Altrincham,0-0,0-0
2009-12-05,Kettering Town,Salisbury,1-2,1-1
2009-12-05,Mansfield,Grays,0-0,0-0
2009-12-05,Oxford,Ebbsfleet,4-2,2-0
2009-12-05,Stevenage,Kidderminster,2-0,1-0
2009-12-05,Tamworth,Crawley Town,0-1,0-1
2009-12-05,York,Wrexham,2-1,1-0
2009-12-26,AFC Wimbledon,Hayes & Yeading,5-0,4-0
2009-12-26,Barrow,Gateshead,3-3,1-2
2009-12-26,Cambridge,Stevenage,1-3,1-1
2009-12-26,Crawley Town,Eastbourne Borough,2-2,2-1
2009-12-26,Ebbsfleet,Grays,2-1,1-1
2009-12-26,Forest Green,Salisbury,3-1,2-0
2009-12-26,Kettering Town,Tamworth,0-0,0-0
2009-12-26,York,Mansfield,3-0,1-0
2009-12-28,Grays,Crawley Town,2-3,2-3
2009-12-28,Hayes & Yeading,Ebbsfleet,4-2,1-0
2009-12-28,Histon,Kettering Town,1-0,0-0
2009-12-28,Luton,Eastbourne Borough,4-1,3-1
2009-12-28,Mansfield,Cambridge,2-1,1-1
2009-12-28,Rushden & D,Kidderminster,2-1,1-0
2009-12-28,Salisbury,Oxford,1-1,0-0
2009-12-28,Stevenage,AFC Wimbledon,0-0,0-0
2009-12-28,Tamworth,Forest Green,0-0,0-0
2010-01-01,Eastbourne Borough,Crawley Town,0-2,0-2
2010-01-01,Grays,Ebbsfleet,0-3,0-3
2010-01-01,Hayes & Yeading,AFC Wimbledon,1-0,0-0
2010-01-01,Stevenage,Cambridge,4-1,2-1
2010-01-16,AFC Wimbledon,Mansfield,2-0,2-0
2010-01-16,Cambridge,Eastbourne Borough,0-1,0-0
2010-01-16,Ebbsfleet,Altrincham,1-2,0-1
2010-01-16,Forest Green,Gateshead,1-0,0-0
2010-01-16,Oxford,Tamworth,0-1,0-1
2010-01-16,York,Hayes & Yeading,4-1,1-0
2010-01-19,Ebbsfleet,Kettering Town,1-2,0-1
2010-01-23,Altrincham,Hayes & Yeading,3-2,2-2
2010-01-23,Cambridge,York,0-1,0-0
2010-01-23,Crawley Town,Kidderminster,2-2,1-0
2010-01-23,Ebbsfleet,Forest Green,4-3,1-2
2010-01-23,Gateshead,Luton,0-1,0-1
2010-01-23,Grays,Oxford,0-4,0-1
2010-01-23,Rushden & D,Barrow,4-1,1-0
2010-01-23,Salisbury,Histon,3-0,1-0
2010-01-23,Stevenage,Kettering Town,2-0,0-0
2010-01-23,Tamworth,Eastbourne Borough,1-1,1-1
2010-01-23,Wrexham,AFC Wimbledon,1-0,1-0
2010-01-26,Gateshead,Kettering Town,0-2,0-2
2010-01-26,Hayes & Yeading,Forest Green,2-3,1-1
2010-01-26,Kidderminster,Grays,4-1,2-1
2010-01-26,Rushden & D,Wrexham,0-0,0-0
2010-01-27,Histon,Luton,0-2,0-0
2010-01-30,Altrincham,Wrexham,1-3,0-2
2010-01-30,Forest Green,Mansfield,1-4,1-0
2010-01-30,Hayes & Yeading,Rushden & D,1-6,0-3
2010-01-30,Luton,Ebbsfleet,2-3,1-2
2010-02-02,Histon,York,1-1,1-1
2010-02-02,Wrexham,Mansfield,2-1,1-0
2010-02-06,AFC Wimbledon,Forest Green,2-0,2-0
2010-02-06,Altrincham,Salisbury,5-0,2-0
2010-02-06,Barrow,Luton,0-1,0-0
2010-02-06,Crawley Town,Cambridge,1-0,1-0
2010-02-06,Eastbourne Borough,Wrexham,2-1,1-0
2010-02-06,Grays,Rushden & D,0-3,0-1
2010-02-06,Histon,Hayes & Yeading,3-3,2-1
2010-02-06,Kettering Town,York,0-1,0-1
2010-02-06,Mansfield,Gateshead,0-2,0-1
2010-02-06,Oxford,Kidderminster,0-0,0-0
2010-02-06,Tamworth,Stevenage,1-0,1-0
2010-02-09,Ebbsfleet,Histon,0-1,0-0
2010-02-09,Hayes & Yeading,Grays,4-0,2-0
2010-02-09,Luton,Oxford,2-1,0-0
2010-02-09,Rushden & D,Eastbourne Borough,2-0,1-0
2010-02-09,Stevenage,Mansfield,3-1,0-1
2010-02-09,Wrexham,Tamworth,0-0,0-0
2010-02-13,Barrow,Kettering Town,0-2,0-0
2010-02-13,Cambridge,AFC Wimbledon,2-2,1-1
2010-02-13,Crawley Town,Altrincham,1-0,0-0
2010-02-13,Eastbourne Borough,Luton,0-1,0-1
2010-02-13,Ebbsfleet,York,1-0,0-0
2010-02-13,Grays,Salisbury,0-2,0-1
2010-02-13,Hayes & Yeading,Gateshead,3-2,1-2
2010-02-13,Kidderminster,Forest Green,2-1,1-0
2010-02-13,Oxford,Histon,2-0,0-0
2010-02-13,Rushden & D,Stevenage,1-0,0-0
2010-02-13,Tamworth,Mansfield,2-4,1-3
2010-02-16,Altrincham,Eastbourne Borough,3-0,2-0
2010-02-16,Gateshead,Barrow,2-1,2-1
2010-02-16,Oxford,Rushden & D,1-0,0-0
2010-02-16,Salisbury,Tamworth,1-0,1-0
2010-02-16,York,Luton,0-0,0-0
2010-02-20,Eastbourne Borough,Altrincham,2-2,1-1
2010-02-20,Forest Green,Cambridge,1-1,0-1
2010-02-20,Gateshead,Ebbsfleet,1-3,1-2
2010-02-20,Luton,AFC Wimbledon,1-2,1-1
2010-02-20,Wrexham,Crawley Town,2-0,0-0
2010-02-23,Gateshead,Altrincham,1-0,0-0
2010-02-23,Oxford,AFC Wimbledon,2-0,1-0
2010-02-23,Tamworth,Kettering Town,1-3,0-2
2010-02-24,Wrexham,Stevenage,0-1,0-1
2010-02-27,Altrincham,Grays,1-1,0-0
2010-02-27,Crawley Town,Luton,2-1,0-0
2010-02-27,Ebbsfleet,Barrow,1-4,0-2
2010-02-27,Hayes & Yeading,Mansfield,1-1,1-0
2010-02-27,Kidderminster,Histon,3-0,1-0
2010-02-27,Rushden & D,Kettering Town,0-0,0-0
2010-02-27,Salisbury,Wrexham,1-1,0-0
2010-02-27,York,Eastbourne Borough,0-1,0-0
2010-03-02,Cambridge,Oxford,1-1,1-1
2010-03-02,Eastbourne Borough,Stevenage,0-6,0-1
2010-03-02,Kidderminster,Ebbsfleet,2-2,1-1
2010-03-02,Mansfield,Luton,0-0,0-0
2010-03-02,Salisbury,Crawley Town,2-2,2-1
2010-03-02,Tamworth,Gateshead,1-0,0-0
2010-03-03,Histon,Rushden & D,0-1,0-1
2010-03-06,AFC Wimbledon,Altrincham,1-1,0-0
2010-03-06,Barrow,Cambridge,0-1,0-0
2010-03-06,Eastbourne Borough,Kidderminster,0-0,0-0
2010-03-06,Forest Green,York,2-1,1-1
2010-03-06,Hayes & Yeading,Luton,2-3,0-2
2010-03-06,Histon,Gateshead,0-0,0-0
2010-03-06,Kettering Town,Grays,2-0,2-0
2010-03-06,Mansfield,Salisbury,4-2,2-1
2010-03-06,Stevenage,Crawley Town,2-0,0-0
2010-03-06,Tamworth,Rushden & D,0-1,0-0
2010-03-06,Wrexham,Ebbsfleet,1-1,1-0
2010-03-09,Crawley Town,AFC Wimbledon,2-1,1-1
2010-03-09,Histon,Tamworth,1-0,1-0
2010-03-09,Kettering Town,Cambridge,0-1,0-0
2010-03-09,Luton,Forest Green,2-1,1-0
2010-03-09,Oxford,Hayes & Yeading,1-2,0-2
2010-03-09,Stevenage,Barrow,4-0,2-0
2010-03-09,Wrexham,Altrincham,1-1,1-0
2010-03-09,York,Salisbury,1-2,1-0
2010-03-13,AFC Wimbledon,Eastbourne Borough,2-0,1-0
2010-03-13,Altrincham,York,0-0,0-0
2010-03-13,Cambridge,Histon,2-1,0-0
2010-03-13,Crawley Town,Ebbsfleet,2-1,0-0
2010-03-13,Grays,Hayes & Yeading,0-0,0-0
2010-03-13,Luton,Wrexham,1-0,1-0
2010-03-13,Mansfield,Tamworth,0-0,0-0
2010-03-13,Oxford,Kettering Town,1-1,1-1
2010-03-13,Rushden & D,Gateshead,8-0,2-0
2010-03-16,Altrincham,Kettering Town,2-0,2-0
2010-03-16,Barrow,Wrexham,2-1,0-0
2010-03-16,Cambridge,Salisbury,3-1,2-1
2010-03-16,Gateshead,Forest Green,3-1,2-1
2010-03-16,Luton,Kidderminster,3-1,2-1
2010-03-16,Mansfield,York,0-1,0-0
2010-03-16,Stevenage,Histon,1-0,1-0
2010-03-20,Altrincham,Rushden & D,2-2,1-1
2010-03-20,Eastbourne Borough,Grays,2-2,2-0
2010-03-20,Ebbsfleet,Luton,1-6,1-0
2010-03-20,Histon,Mansfield,0-5,0-1
2010-03-20,Kettering Town,Forest Green,0-2,0-0
2010-03-20,Wrexham,Cambridge,2-2,2-0
2010-03-21,Tamworth,Oxford,0-0,0-0
2010-03-23,AFC Wimbledon,Barrow,0-2,0-0
2010-03-23,Gateshead,Wrexham,1-0,0-0
2010-03-23,Grays,Stevenage,1-2,1-0
2010-03-23,Kidderminster,York,0-1,0-0
2010-03-23,Mansfield,Altrincham,1-1,0-0
2010-03-23,Salisbury,Forest Green,1-3,0-3
2010-03-24,Cambridge,Tamworth,2-0,0-0
2010-03-24,Rushden & D,Oxford,1-1,0-0
2010-03-27,AFC Wimbledon,Rushden & D,0-1,0-0
2010-03-27,Barrow,Eastbourne Borough,3-2,1-0
2010-03-27,Cambridge,Grays,3-0,2-0
2010-03-27,Crawley Town,Stevenage,0-3,0-2
2010-03-27,Forest Green,Altrincham,4-3,1-3
2010-03-27,Kettering Town,Mansfield,2-2,1-2
2010-03-27,Kidderminster,Salisbury,0-1,0-1
2010-03-27,Luton,Hayes & Yeading,8-0,7-0
2010-03-27,Oxford,Gateshead,2-1,0-0
2010-03-27,Wrexham,Histon,3-0,0-0
2010-03-27,York,Tamworth,1-1,0-0
2010-03-29,Barrow,Histon,0-0,0-0
2010-03-30,AFC Wimbledon,Wrexham,2-2,0-0
2010-03-30,Eastbourne Borough,Gateshead,2-1,0-0
2010-03-30,Grays,York,0-4,0-3
2010-03-30,Kettering Town,Rushden & D,0-3,0-2
2010-03-30,Kidderminster,Cambridge,1-0,1-0
2010-03-30,Luton,Salisbury,4-0,2-0
2010-03-30,Stevenage,Oxford,1-0,0-0
2010-03-31,Forest Green,Barrow,1-0,0-0
2010-04-02,Hayes & Yeading,Oxford,2-1,0-1
2010-04-02,Rushden & D,Crawley Town,1-1,1-0
2010-04-02,Salisbury,Ebbsfleet,3-1,1-0
2010-04-03,Altrincham,Kidderminster,3-2,2-2
2010-04-03,Eastbourne Borough,Forest Green,1-0,0-0
2010-04-03,Gateshead,Cambridge,2-0,1-0
2010-04-03,Grays,Kettering Town,0-0,0-0
2010-04-03,Histon,AFC Wimbledon,1-3,0-2
2010-04-03,Mansfield,Wrexham,0-1,0-1
2010-04-03,Stevenage,Luton,0-1,0-0
2010-04-03,Tamworth,Barrow,3-0,1-0
2010-04-05,AFC Wimbledon,Stevenage,0-3,0-2
2010-04-05,Cambridge,Mansfield,3-2,1-1
2010-04-05,Crawley Town,Hayes & Yeading,1-0,0-0
2010-04-05,Ebbsfleet,Eastbourne Borough,3-2,1-0
2010-04-05,Forest Green,Tamworth,3-4,2-2
2010-04-05,Kettering Town,Histon,1-1,1-0
2010-04-05,Kidderminster,Rushden & D,1-1,0-1
2010-04-05,Luton,Grays,6-0,4-0
2010-04-05,Oxford,Salisbury,1-0,0-0
2010-04-05,Wrexham,Gateshead,0-0,0-0
2010-04-05,York,Altrincham,2-1,0-0
2010-04-07,York,AFC Wimbledon,5-0,4-0
2010-04-08,Barrow,Kidderminster,1-0,1-0
2010-04-10,Altrincham,Oxford,0-1,0-0
2010-04-10,Eastbourne Borough,York,3-1,3-1
2010-04-10,Gateshead,Kidderminster,0-2,0-0
2010-04-10,Grays,Wrexham,0-2,0-1
2010-04-10,Hayes & Yeading,Barrow,1-1,0-0
2010-04-10,Histon,Crawley Town,0-1,0-0
2010-04-10,Mansfield,AFC Wimbledon,0-1,0-1
2010-04-10,Rushden & D,Ebbsfleet,2-0,1-0
2010-04-10,Salisbury,Cambridge,2-1,0-1
2010-04-10,Stevenage,Forest Green,2-0,1-0
2010-04-10,Tamworth,Luton,1-1,0-1
2010-04-13,AFC Wimbledon,Grays,0-2,0-0
2010-04-13,Forest Green,Crawley Town,1-0,0-0
2010-04-13,Luton,Histon,6-3,2-0
2010-04-13,Mansfield,Rushden & D,3-2,0-1
2010-04-13,Oxford,Cambridge,0-0,0-0
2010-04-13,Salisbury,Hayes & Yeading,3-1,0-0
2010-04-13,York,Barrow,3-0,1-0
2010-04-14,Altrincham,Stevenage,0-1,0-0
2010-04-15,Barrow,Crawley Town,4-1,1-0
2010-04-15,Hayes & Yeading,Kidderminster,2-2,1-0
2010-04-17,Barrow,Salisbury,0-1,0-0
2010-04-17,Cambridge,Hayes & Yeading,4-1,2-0
2010-04-17,Crawley Town,Tamworth,2-0,0-0
2010-04-17,Ebbsfleet,Gateshead,2-0,1-0
2010-04-17,Forest Green,Histon,2-0,2-0
2010-04-17,Kettering Town,Eastbourne Borough,4-0,2-0
2010-04-17,Kidderminster,Stevenage,0-2,0-1
2010-04-17,Luton,Altrincham,0-0,0-0
2010-04-17,Oxford,Mansfield,2-0,0-0
2010-04-17,Wrexham,Rushden & D,0-1,0-1
2010-04-17,York,Grays,1-1,0-0
2010-04-20,AFC Wimbledon,Tamworth,0-1,0-1
2010-04-20,Gateshead,Stevenage,0-1,0-1
2010-04-20,Kettering Town,Crawley Town,1-1,0-1
2010-04-20,Kidderminster,Barrow,1-2,1-2
2010-04-20,Oxford,Wrexham,1-0,0-0
2010-04-20,Salisbury,Altrincham,4-1,0-0
2010-04-24,Altrincham,Cambridge,0-2,0-0
2010-04-24,Eastbourne Borough,Oxford,1-0,0-0
2010-04-24,Gateshead,AFC Wimbledon,1-0,1-0
2010-04-24,Grays,Forest Green,2-1,0-0
2010-04-24,Hayes & Yeading,Wrexham,0-1,0-1
2010-04-24,Histon,Barrow,2-2,1-0
2010-04-24,Mansfield,Kidderminster,3-3,3-0
2010-04-24,Rushden & D,Luton,1-1,1-1
2010-04-24,Salisbury,Kettering Town,2-0,1-0
2010-04-24,Stevenage,York,1-0,1-0
