Date,Team 1,Team 2,FT,HT
2007-09-22,Peterboro,Morecambe,1-1,0-0
2007-09-22,Rochdale,Macclesfield,1-1,1-1
2007-09-22,Rotherham,Notts County,1-1,1-1
2007-09-22,Stockport,Wrexham,2-1,1-1
2007-09-22,Wycombe,Shrewsbury,1-1,1-1
2007-09-29,Barnet,Rotherham,2-0,0-0
2007-09-29,Bradford,Wycombe,0-1,0-1
2007-09-29,Brentford,Stockport,1-3,0-2
2007-09-29,Bury,Accrington,2-1,0-0
2007-09-29,Darlington,Peterboro,1-1,0-0
2007-09-29,Grimsby,Hereford,2-1,1-0
2007-09-29,Macclesfield,Chester,1-2,0-2
2007-09-29,Mansfield,Dag and Red,0-1,0-0
2007-09-29,Morecambe,Milton Keynes Dons,0-1,0-1
2007-09-29,Notts County,Chesterfield,1-0,1-0
2007-09-29,Shrewsbury,Rochdale,3-4,1-0
2007-09-29,Wrexham,Lincoln,1-0,0-0
2007-10-02,Barnet,Wycombe,2-1,0-1
2007-10-02,Bradford,Accrington,0-3,0-2
2007-10-02,Brentford,Dag and Red,2-3,0-1
2007-10-02,Bury,Lincoln,1-1,1-1
2007-10-02,Darlington,Rochdale,1-1,0-0
2007-10-02,Grimsby,Chester,1-2,1-1
2007-10-02,Macclesfield,Rotherham,1-1,0-1
2007-10-02,Mansfield,Milton Keynes Dons,1-2,1-0
2007-10-02,Morecambe,Stockport,2-0,1-0
2007-10-02,Notts County,Hereford,2-3,0-2
2007-10-02,Shrewsbury,Peterboro,0-2,0-1
2007-10-02,Wrexham,Chesterfield,0-4,0-3
2007-10-05,Accrington,Wrexham,0-2,0-1
2007-10-06,Chesterfield,Macclesfield,2-2,1-1
2007-10-06,Dag and Red,Darlington,0-3,0-1
2007-10-06,Hereford,Brentford,2-0,2-0
2007-10-06,Lincoln,Morecambe,1-1,1-1
2007-10-06,Milton Keynes Dons,Bradford,2-1,0-0
2007-10-06,Peterboro,Grimsby,2-1,0-0
2007-10-06,Rochdale,Bury,1-2,0-2
2007-10-06,Rotherham,Mansfield,3-2,2-0
2007-10-06,Stockport,Barnet,2-4,1-1
2007-10-06,Wycombe,Notts County,3-1,0-0
2007-10-07,Chester,Shrewsbury,3-1,0-0
2007-10-12,Brentford,Rotherham,1-1,0-0
2007-10-12,Chester,Hereford,1-1,0-0
2007-10-12,Grimsby,Rochdale,1-2,1-1
2007-10-12,Morecambe,Bradford,2-1,0-1
2007-10-13,Barnet,Mansfield,1-1,0-0
2007-10-13,Macclesfield,Wrexham,3-2,1-2
2007-10-13,Notts County,Bury,1-3,0-1
2007-10-13,Shrewsbury,Chesterfield,2-3,1-1
2007-10-14,Dag and Red,Accrington,1-3,1-2
2007-10-14,Darlington,Stockport,4-0,2-0
2007-10-14,Milton Keynes Dons,Lincoln,4-0,1-0
2007-10-14,Peterboro,Wycombe,2-1,0-0
2007-10-19,Accrington,Macclesfield,3-2,0-0
2007-10-20,Bradford,Darlington,0-0,0-0
2007-10-20,Bury,Shrewsbury,1-1,1-0
2007-10-20,Chesterfield,Dag and Red,1-1,1-0
2007-10-20,Hereford,Milton Keynes Dons,0-1,0-0
2007-10-20,Lincoln,Peterboro,1-1,1-0
2007-10-20,Mansfield,Notts County,2-0,0-0
2007-10-20,Rochdale,Brentford,1-1,0-0
2007-10-20,Rotherham,Morecambe,3-1,0-0
2007-10-20,Stockport,Chester,1-2,1-0
2007-10-20,Wrexham,Barnet,0-2,0-0
2007-10-20,Wycombe,Grimsby,3-0,1-0
2007-10-27,Barnet,Accrington,2-2,0-0
2007-10-27,Brentford,Lincoln,1-0,0-0
2007-10-27,Chester,Wycombe,2-2,2-1
2007-10-27,Dag and Red,Rotherham,0-2,0-1
2007-10-27,Darlington,Chesterfield,0-0,0-0
2007-10-27,Grimsby,Bradford,1-1,0-0
2007-10-27,Macclesfield,Bury,2-2,2-0
2007-10-27,Milton Keynes Dons,Stockport,0-2,0-0
2007-10-27,Morecambe,Rochdale,1-1,1-0
2007-10-27,Notts County,Wrexham,2-1,1-0
2007-10-27,Peterboro,Hereford,1-1,1-0
2007-10-27,Shrewsbury,Mansfield,0-0,0-0
2007-11-02,Lincoln,Chester,0-1,0-0
2007-11-03,Accrington,Notts County,0-2,0-1
2007-11-03,Bradford,Brentford,1-2,0-1
2007-11-03,Bury,Barnet,3-0,1-0
2007-11-03,Chesterfield,Morecambe,2-2,0-1
2007-11-03,Hereford,Darlington,5-1,2-1
2007-11-03,Mansfield,Macclesfield,5-0,4-0
2007-11-03,Rochdale,Dag and Red,1-0,0-0
2007-11-03,Rotherham,Grimsby,2-1,1-0
2007-11-03,Stockport,Peterboro,1-2,1-2
2007-11-03,Wycombe,Milton Keynes Dons,1-1,1-1
2007-11-04,Wrexham,Shrewsbury,0-1,0-0
2007-11-06,Barnet,Notts County,1-1,1-0
2007-11-06,Bradford,Chester,2-1,1-0
2007-11-06,Darlington,Shrewsbury,2-0,1-0
2007-11-06,Hereford,Mansfield,2-1,1-0
2007-11-06,Lincoln,Chesterfield,2-4,1-3
2007-11-06,Macclesfield,Brentford,1-0,0-0
2007-11-06,Milton Keynes Dons,Grimsby,2-0,2-0
2007-11-06,Morecambe,Accrington,0-1,0-1
2007-11-06,Peterboro,Dag and Red,3-1,0-1
2007-11-06,Rochdale,Stockport,1-2,0-1
2007-11-06,Rotherham,Bury,2-1,1-1
2007-11-07,Wrexham,Wycombe,0-0,0-0
2007-11-17,Accrington,Rotherham,0-1,0-0
2007-11-17,Brentford,Darlington,0-2,0-2
2007-11-17,Bury,Peterboro,2-0,1-0
2007-11-17,Chester,Milton Keynes Dons,0-2,0-1
2007-11-17,Dag and Red,Bradford,1-4,0-1
2007-11-17,Grimsby,Morecambe,1-2,0-1
2007-11-17,Notts County,Macclesfield,0-1,0-0
2007-11-17,Shrewsbury,Barnet,1-0,0-0
2007-11-17,Stockport,Hereford,2-3,0-1
2007-11-17,Wycombe,Lincoln,1-0,1-0
2007-11-24,Barnet,Grimsby,0-3,0-2
2007-11-24,Bradford,Stockport,1-1,0-0
2007-11-24,Darlington,Wycombe,1-0,0-0
2007-11-24,Hereford,Accrington,0-0,0-0
2007-11-24,Lincoln,Notts County,2-1,1-0
2007-11-24,Macclesfield,Dag and Red,1-1,0-1
2007-11-24,Milton Keynes Dons,Chesterfield,1-2,1-1
2007-11-24,Morecambe,Bury,2-1,2-0
2007-11-24,Peterboro,Brentford,7-0,4-0
2007-11-24,Rochdale,Mansfield,1-0,0-0
2007-11-24,Rotherham,Shrewsbury,2-0,1-0
2007-11-25,Wrexham,Chester,2-2,1-2
2007-12-01,Rochdale,Wrexham,0-0,0-0
2007-12-01,Shrewsbury,Macclesfield,2-0,1-0
2007-12-04,Brentford,Morecambe,0-1,0-0
2007-12-04,Bury,Wrexham,0-1,0-1
2007-12-04,Chester,Barnet,3-0,2-0
2007-12-04,Dag and Red,Milton Keynes Dons,0-1,0-1
2007-12-04,Grimsby,Darlington,0-4,0-2
2007-12-04,Notts County,Peterboro,0-1,0-0
2007-12-04,Stockport,Lincoln,1-3,0-0
2007-12-04,Wycombe,Hereford,2-2,2-0
2007-12-05,Accrington,Rochdale,1-2,1-0
2007-12-05,Chesterfield,Rotherham,0-2,0-1
2007-12-05,Mansfield,Bradford,0-0,0-0
2007-12-08,Barnet,Macclesfield,2-2,1-2
2007-12-08,Brentford,Grimsby,0-1,0-0
2007-12-08,Chester,Peterboro,1-2,1-0
2007-12-08,Chesterfield,Bradford,1-1,1-0
2007-12-08,Dag and Red,Wrexham,3-0,1-0
2007-12-08,Hereford,Lincoln,3-1,2-1
2007-12-08,Milton Keynes Dons,Accrington,5-0,3-0
2007-12-08,Notts County,Shrewsbury,2-1,0-1
2007-12-08,Rotherham,Rochdale,2-4,2-2
2007-12-08,Stockport,Wycombe,6-0,2-0
2007-12-14,Wycombe,Morecambe,2-0,1-0
2007-12-15,Accrington,Chesterfield,2-1,0-1
2007-12-15,Bury,Hereford,0-1,0-0
2007-12-15,Grimsby,Mansfield,1-0,0-0
2007-12-15,Lincoln,Barnet,4-1,2-0
2007-12-15,Macclesfield,Stockport,0-2,0-0
2007-12-15,Peterboro,Milton Keynes Dons,1-2,0-0
2007-12-15,Shrewsbury,Dag and Red,4-0,0-0
2007-12-15,Wrexham,Brentford,1-3,1-0
2007-12-21,Milton Keynes Dons,Brentford,1-1,0-1
2007-12-22,Accrington,Shrewsbury,1-2,1-0
2007-12-22,Chester,Bury,2-1,1-1
2007-12-22,Chesterfield,Mansfield,2-0,0-0
2007-12-22,Dag and Red,Notts County,1-1,0-1
2007-12-22,Hereford,Morecambe,0-3,0-2
2007-12-22,Lincoln,Darlington,0-4,0-3
2007-12-22,Peterboro,Bradford,2-1,0-1
2007-12-22,Rotherham,Wrexham,3-0,1-0
2007-12-22,Stockport,Grimsby,1-1,0-1
2007-12-22,Wycombe,Macclesfield,2-1,1-1
2007-12-26,Barnet,Dag and Red,3-1,1-0
2007-12-26,Bradford,Lincoln,2-1,1-0
2007-12-26,Brentford,Wycombe,1-3,1-0
2007-12-26,Bury,Chesterfield,0-1,0-1
2007-12-26,Darlington,Rotherham,1-1,0-1
2007-12-26,Grimsby,Accrington,1-2,1-0
2007-12-26,Macclesfield,Hereford,0-1,0-0
2007-12-26,Mansfield,Peterboro,2-0,1-0
2007-12-26,Morecambe,Chester,5-3,4-1
2007-12-26,Notts County,Milton Keynes Dons,1-2,1-1
2007-12-26,Shrewsbury,Stockport,3-1,1-0
2007-12-26,Wrexham,Rochdale,0-2,0-1
2007-12-29,Barnet,Chesterfield,0-2,0-1
2007-12-29,Bradford,Hereford,1-3,1-3
2007-12-29,Brentford,Chester,3-0,1-0
2007-12-29,Bury,Dag and Red,0-2,0-1
2007-12-29,Darlington,Milton Keynes Dons,0-1,0-0
2007-12-29,Grimsby,Lincoln,1-0,0-0
2007-12-29,Macclesfield,Rochdale,2-2,2-0
2007-12-29,Mansfield,Accrington,1-2,0-0
2007-12-29,Morecambe,Peterboro,3-2,1-2
2007-12-29,Notts County,Rotherham,0-1,0-1
2007-12-29,Shrewsbury,Wycombe,0-1,0-1
2007-12-29,Wrexham,Stockport,0-1,0-0
2008-01-01,Accrington,Bradford,0-2,0-0
2008-01-01,Chester,Grimsby,0-2,0-0
2008-01-01,Chesterfield,Wrexham,2-1,2-0
2008-01-01,Dag and Red,Brentford,1-2,0-1
2008-01-01,Hereford,Notts County,0-0,0-0
2008-01-01,Lincoln,Bury,1-1,0-0
2008-01-01,Milton Keynes Dons,Mansfield,1-0,0-0
2008-01-01,Peterboro,Shrewsbury,2-1,0-1
2008-01-01,Rochdale,Darlington,3-1,3-0
2008-01-01,Rotherham,Macclesfield,3-0,0-0
2008-01-01,Stockport,Morecambe,2-1,2-0
2008-01-01,Wycombe,Barnet,0-0,0-0
2008-01-05,Accrington,Chester,3-3,1-1
2008-01-05,Chesterfield,Grimsby,1-2,0-1
2008-01-05,Macclesfield,Morecambe,1-2,1-1
2008-01-05,Notts County,Stockport,1-2,1-2
2008-01-05,Rochdale,Lincoln,0-2,0-0
2008-01-05,Rotherham,Milton Keynes Dons,0-1,0-0
2008-01-05,Shrewsbury,Brentford,0-1,0-0
2008-01-08,Mansfield,Wycombe,0-4,0-1
2008-01-12,Bradford,Notts County,3-0,1-0
2008-01-12,Brentford,Chesterfield,2-1,1-1
2008-01-12,Chester,Mansfield,0-1,0-0
2008-01-12,Darlington,Bury,3-0,2-0
2008-01-12,Grimsby,Wrexham,1-0,0-0
2008-01-12,Lincoln,Rotherham,1-3,0-1
2008-01-12,Milton Keynes Dons,Barnet,0-1,0-1
2008-01-12,Morecambe,Dag and Red,1-0,0-0
2008-01-12,Peterboro,Macclesfield,0-1,0-1
2008-01-12,Stockport,Accrington,2-0,2-0
2008-01-12,Wycombe,Rochdale,0-1,0-0
2008-01-13,Hereford,Shrewsbury,3-1,1-1
2008-01-15,Morecambe,Darlington,0-3,0-1
2008-01-15,Peterboro,Accrington,8-2,4-0
2008-01-16,Chesterfield,Rochdale,3-4,0-2
2008-01-19,Dag and Red,Grimsby,0-0,0-0
2008-01-19,Mansfield,Darlington,0-1,0-1
2008-01-19,Notts County,Chester,1-0,0-0
2008-01-19,Rotherham,Wycombe,1-1,1-0
2008-01-19,Shrewsbury,Morecambe,2-0,2-0
2008-01-19,Wrexham,Milton Keynes Dons,1-0,0-0
2008-01-21,Chesterfield,Hereford,4-0,3-0
2008-01-22,Bury,Bradford,2-2,0-1
2008-01-26,Chester,Rotherham,0-1,0-1
2008-01-26,Darlington,Macclesfield,2-2,1-0
2008-01-26,Grimsby,Shrewsbury,1-1,0-0
2008-01-26,Lincoln,Dag and Red,2-0,1-0
2008-01-26,Milton Keynes Dons,Rochdale,0-1,0-1
2008-01-26,Morecambe,Notts County,1-1,0-1
2008-01-26,Wrexham,Bradford,1-1,1-0
2008-01-26,Wycombe,Chesterfield,1-0,1-0
2008-01-29,Bradford,Shrewsbury,4-2,2-0
2008-01-29,Brentford,Notts County,0-0,0-0
2008-01-29,Chester,Rochdale,0-4,0-2
2008-01-29,Darlington,Accrington,1-0,1-0
2008-01-29,Grimsby,Bury,1-0,1-0
2008-01-29,Lincoln,Mansfield,1-2,0-0
2008-01-29,Milton Keynes Dons,Macclesfield,1-1,0-1
2008-01-29,Morecambe,Wrexham,2-2,1-1
2008-01-29,Peterboro,Rotherham,3-1,1-0
2008-01-29,Stockport,Chesterfield,2-2,1-1
2008-01-29,Wycombe,Dag and Red,0-1,0-1
2008-01-30,Hereford,Barnet,1-2,0-0
2008-02-02,Accrington,Wycombe,0-2,0-1
2008-02-02,Barnet,Morecambe,0-1,0-0
2008-02-02,Bury,Milton Keynes Dons,1-5,0-3
2008-02-02,Chesterfield,Chester,1-1,0-0
2008-02-02,Dag and Red,Stockport,0-1,0-1
2008-02-02,Macclesfield,Bradford,0-1,0-0
2008-02-02,Mansfield,Brentford,2-3,1-1
2008-02-02,Notts County,Grimsby,1-1,0-0
2008-02-02,Rochdale,Peterboro,0-2,0-0
2008-02-02,Rotherham,Hereford,0-1,0-1
2008-02-02,Shrewsbury,Lincoln,1-2,0-1
2008-02-02,Wrexham,Darlington,2-0,1-0
2008-02-05,Bury,Stockport,2-3,1-1
2008-02-05,Macclesfield,Lincoln,1-2,0-0
2008-02-09,Bradford,Bury,1-2,1-0
2008-02-09,Brentford,Shrewsbury,1-1,0-0
2008-02-09,Chester,Accrington,2-3,2-1
2008-02-09,Darlington,Barnet,1-0,1-0
2008-02-09,Grimsby,Chesterfield,4-2,2-0
2008-02-09,Hereford,Dag and Red,4-1,3-1
2008-02-09,Lincoln,Rochdale,2-1,1-0
2008-02-09,Milton Keynes Dons,Rotherham,1-1,1-0
2008-02-09,Morecambe,Macclesfield,0-1,0-0
2008-02-09,Peterboro,Wrexham,0-0,0-0
2008-02-09,Stockport,Notts County,1-1,1-1
2008-02-09,Wycombe,Mansfield,1-2,1-1
2008-02-12,Accrington,Lincoln,0-3,0-1
2008-02-12,Barnet,Brentford,1-2,0-1
2008-02-12,Bury,Wycombe,2-2,0-2
2008-02-12,Dag and Red,Chester,6-2,3-0
2008-02-12,Macclesfield,Grimsby,1-2,0-1
2008-02-12,Mansfield,Morecambe,1-2,0-2
2008-02-12,Notts County,Darlington,0-1,0-1
2008-02-12,Rochdale,Hereford,2-4,1-3
2008-02-12,Rotherham,Stockport,1-4,1-1
2008-02-12,Shrewsbury,Milton Keynes Dons,3-3,1-3
2008-02-13,Chesterfield,Peterboro,1-2,0-1
2008-02-16,Bradford,Rochdale,1-2,1-1
2008-02-16,Brentford,Accrington,3-1,2-1
2008-02-16,Chester,Notts County,0-1,0-0
2008-02-16,Darlington,Mansfield,1-2,1-0
2008-02-16,Grimsby,Dag and Red,1-4,0-2
2008-02-16,Hereford,Chesterfield,2-0,2-0
2008-02-16,Lincoln,Macclesfield,3-1,0-1
2008-02-16,Peterboro,Barnet,1-0,0-0
2008-02-16,Stockport,Bury,1-2,1-0
2008-02-16,Wycombe,Rotherham,1-0,0-0
2008-02-23,Accrington,Stockport,0-2,0-1
2008-02-23,Barnet,Milton Keynes Dons,0-2,0-2
2008-02-23,Bury,Darlington,1-2,0-1
2008-02-23,Chesterfield,Brentford,1-0,1-0
2008-02-23,Dag and Red,Morecambe,2-0,1-0
2008-02-23,Macclesfield,Peterboro,0-3,0-0
2008-02-23,Mansfield,Chester,1-3,1-0
2008-02-23,Notts County,Bradford,1-3,0-0
2008-02-23,Rochdale,Wycombe,0-1,0-1
2008-02-23,Rotherham,Lincoln,3-2,1-1
2008-02-23,Shrewsbury,Hereford,1-2,1-1
2008-02-23,Wrexham,Grimsby,0-0,0-0
2008-02-26,Accrington,Brentford,1-0,1-0
2008-02-26,Bradford,Rotherham,3-2,3-1
2008-02-26,Dag and Red,Hereford,1-0,1-0
2008-02-26,Mansfield,Bury,1-1,0-0
2008-02-26,Wrexham,Peterboro,0-2,0-0
2008-03-01,Barnet,Shrewsbury,4-1,3-1
2008-03-01,Bradford,Dag and Red,0-2,0-1
2008-03-01,Darlington,Brentford,3-1,0-0
2008-03-01,Hereford,Stockport,0-1,0-0
2008-03-01,Lincoln,Wycombe,1-0,0-0
2008-03-01,Macclesfield,Notts County,1-1,1-0
2008-03-01,Milton Keynes Dons,Chester,1-0,0-0
2008-03-01,Morecambe,Grimsby,0-4,0-2
2008-03-01,Peterboro,Bury,1-0,0-0
2008-03-01,Rochdale,Chesterfield,0-1,0-0
2008-03-01,Rotherham,Accrington,0-1,0-0
2008-03-01,Wrexham,Mansfield,1-1,0-0
2008-03-04,Barnet,Peterboro,0-2,0-1
2008-03-04,Brentford,Bury,1-4,0-3
2008-03-04,Darlington,Chester,1-0,1-0
2008-03-07,Chesterfield,Lincoln,4-1,1-0
2008-03-07,Grimsby,Milton Keynes Dons,0-1,0-1
2008-03-08,Accrington,Hereford,0-2,0-1
2008-03-08,Brentford,Macclesfield,1-0,0-0
2008-03-08,Bury,Morecambe,2-1,1-0
2008-03-08,Dag and Red,Peterboro,2-3,0-0
2008-03-08,Mansfield,Rochdale,0-4,0-1
2008-03-08,Notts County,Barnet,0-0,0-0
2008-03-08,Shrewsbury,Rotherham,1-1,1-1
2008-03-08,Stockport,Bradford,2-1,0-0
2008-03-08,Wycombe,Darlington,2-0,1-0
2008-03-09,Chester,Wrexham,0-2,0-1
2008-03-10,Chesterfield,Milton Keynes Dons,1-2,0-1
2008-03-11,Brentford,Peterboro,1-2,0-1
2008-03-11,Bury,Rotherham,3-0,1-0
2008-03-11,Dag and Red,Macclesfield,0-1,0-0
2008-03-11,Grimsby,Barnet,4-1,2-0
2008-03-11,Mansfield,Hereford,0-1,0-1
2008-03-11,Notts County,Lincoln,0-1,0-1
2008-03-11,Shrewsbury,Darlington,0-0,0-0
2008-03-11,Stockport,Rochdale,2-0,1-0
2008-03-11,Wycombe,Wrexham,2-1,2-0
2008-03-12,Accrington,Morecambe,3-2,1-1
2008-03-12,Chester,Bradford,0-1,0-0
2008-03-15,Barnet,Chester,3-1,0-0
2008-03-15,Bradford,Mansfield,1-2,1-1
2008-03-15,Darlington,Grimsby,3-2,2-2
2008-03-15,Hereford,Wycombe,1-0,0-0
2008-03-15,Lincoln,Stockport,0-1,0-0
2008-03-15,Macclesfield,Shrewsbury,2-1,0-0
2008-03-15,Milton Keynes Dons,Dag and Red,4-0,3-0
2008-03-15,Morecambe,Brentford,3-1,1-1
2008-03-15,Peterboro,Notts County,0-0,0-0
2008-03-15,Rotherham,Chesterfield,2-1,2-0
2008-03-15,Wrexham,Bury,2-1,1-1
2008-03-16,Rochdale,Accrington,4-1,1-1
2008-03-21,Milton Keynes Dons,Peterboro,1-1,1-1
2008-03-21,Stockport,Macclesfield,2-0,1-0
2008-03-22,Barnet,Lincoln,5-2,3-0
2008-03-22,Brentford,Wrexham,2-0,1-0
2008-03-22,Chester,Darlington,2-1,2-0
2008-03-22,Chesterfield,Accrington,4-2,1-2
2008-03-22,Dag and Red,Shrewsbury,1-1,0-1
2008-03-22,Hereford,Bury,0-0,0-0
2008-03-22,Mansfield,Grimsby,1-2,0-1
2008-03-22,Morecambe,Wycombe,0-1,0-1
2008-03-22,Notts County,Rochdale,1-0,1-0
2008-03-22,Rotherham,Bradford,1-1,0-0
2008-03-24,Accrington,Milton Keynes Dons,0-1,0-0
2008-03-24,Bradford,Chesterfield,1-0,1-0
2008-03-24,Bury,Mansfield,2-0,2-0
2008-03-24,Darlington,Morecambe,2-2,0-2
2008-03-24,Grimsby,Brentford,1-2,1-0
2008-03-24,Lincoln,Hereford,2-1,1-0
2008-03-24,Macclesfield,Barnet,3-0,2-0
2008-03-24,Peterboro,Chester,1-0,0-0
2008-03-24,Rochdale,Rotherham,4-1,1-1
2008-03-24,Shrewsbury,Notts County,0-0,0-0
2008-03-24,Wrexham,Dag and Red,0-0,0-0
2008-03-24,Wycombe,Stockport,0-0,0-0
2008-03-29,Barnet,Wrexham,3-2,1-0
2008-03-29,Brentford,Rochdale,0-2,0-0
2008-03-29,Dag and Red,Chesterfield,0-3,0-1
2008-03-29,Darlington,Bradford,1-3,1-0
2008-03-29,Macclesfield,Accrington,2-1,2-1
2008-03-29,Morecambe,Rotherham,5-1,4-1
2008-03-29,Notts County,Mansfield,0-0,0-0
2008-03-29,Peterboro,Lincoln,4-0,1-0
2008-03-29,Shrewsbury,Bury,0-1,0-0
2008-04-01,Barnet,Darlington,0-0,0-0
2008-04-01,Mansfield,Wrexham,2-1,0-0
2008-04-01,Rochdale,Bradford,2-1,1-0
2008-04-04,Accrington,Dag and Red,1-0,0-0
2008-04-04,Lincoln,Milton Keynes Dons,1-2,0-1
2008-04-05,Bradford,Morecambe,1-0,0-0
2008-04-05,Bury,Notts County,2-1,1-0
2008-04-05,Chesterfield,Shrewsbury,4-1,0-0
2008-04-05,Hereford,Chester,2-2,2-0
2008-04-05,Mansfield,Barnet,2-2,1-0
2008-04-05,Rochdale,Grimsby,3-1,0-0
2008-04-05,Rotherham,Brentford,1-2,0-1
2008-04-05,Stockport,Darlington,1-0,1-0
2008-04-05,Wrexham,Macclesfield,1-1,0-0
2008-04-05,Wycombe,Peterboro,2-2,1-0
2008-04-08,Bradford,Barnet,1-1,0-1
2008-04-08,Milton Keynes Dons,Wrexham,4-1,2-0
2008-04-08,Morecambe,Shrewsbury,1-1,1-0
2008-04-08,Rochdale,Notts County,4-2,0-0
2008-04-09,Stockport,Mansfield,2-1,1-1
2008-04-12,Barnet,Bury,3-0,0-0
2008-04-12,Brentford,Bradford,2-2,2-2
2008-04-12,Chester,Lincoln,1-2,1-2
2008-04-12,Dag and Red,Rochdale,1-1,1-1
2008-04-12,Darlington,Hereford,0-1,0-0
2008-04-12,Grimsby,Rotherham,0-1,0-1
2008-04-12,Macclesfield,Mansfield,0-0,0-0
2008-04-12,Milton Keynes Dons,Wycombe,2-2,0-1
2008-04-12,Morecambe,Chesterfield,1-1,0-1
2008-04-12,Notts County,Accrington,1-0,1-0
2008-04-12,Peterboro,Stockport,0-1,0-0
2008-04-13,Shrewsbury,Wrexham,3-0,1-0
2008-04-15,Grimsby,Wycombe,0-1,0-1
2008-04-15,Milton Keynes Dons,Hereford,0-0,0-0
2008-04-15,Rochdale,Barnet,3-0,1-0
2008-04-19,Accrington,Barnet,0-2,0-0
2008-04-19,Bradford,Grimsby,2-1,0-1
2008-04-19,Bury,Macclesfield,1-0,1-0
2008-04-19,Chesterfield,Darlington,1-1,0-0
2008-04-19,Hereford,Peterboro,0-1,0-1
2008-04-19,Lincoln,Brentford,3-1,1-1
