Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Sep 1979 (35),Birmingham City (1),1-1,?,Bristol Rovers (1)
?,(Sat) 15 Dec 1979 (50),Birmingham City (2),2-0,?,Burnley FC (1)
?,(Sat) 10 Nov 1979 (45),Birmingham City (3),1-0,?,Cambridge United (1)
?,(Sat) 29 Dec 1979 (52),Birmingham City (4),2-1,?,Cardiff City (1)
?,(Sat) 15 Sep 1979 (37),Birmingham City (5),1-0,?,Charlton Athletic (1)
?,(Tue) 11 Mar 1980 (10),Birmingham City (6),5-1,?,Chelsea FC (1)
?,(Sat) 18 Aug 1979 (33),Birmingham City (7),3-4,?,Fulham FC (1)
?,(Sat) 1 Dec 1979 (48),Birmingham City (8),1-2,?,Leicester City (1)
?,(Sat) 9 Feb 1980 (5),Birmingham City (9),3-1,?,Leyton Orient FC (1)
?,(Sat) 19 Apr 1980 (15),Birmingham City (10),1-0,?,Luton Town (1)
?,(Sat) 29 Sep 1979 (39),Birmingham City (11),0-0,?,Newcastle United (1)
?,(Sat) 3 May 1980 (17),Birmingham City (12),3-3,?,Notts County FC (1)
?,(Tue) 1 Apr 1980 (13),Birmingham City (13),2-0,?,Oldham Athletic (1)
?,(Sat) 15 Mar 1980 (10),Birmingham City (14),2-2,?,Preston North End (1)
?,(Tue) 1 Jan 1980 (0),Birmingham City (15),2-1,?,Queens Park Rangers (1)
?,(Sat) 27 Oct 1979 (43),Birmingham City (16),1-0,?,Shrewsbury Town (1)
?,(Tue) 9 Oct 1979 (41),Birmingham City (17),1-0,?,Sunderland AFC (1)
?,(Sat) 20 Oct 1979 (42),Birmingham City (18),2-0,?,Swansea City (1)
?,(Sat) 29 Mar 1980 (12),Birmingham City (19),2-0,?,Watford FC (1)
?,(Mon) 7 Apr 1980 (14),Birmingham City (20),0-0,?,West Ham United (1)
?,(Sat) 23 Feb 1980 (7),Birmingham City (21),2-0,?,Wrexham AFC (1)
?,(Sat) 12 Jan 1980 (1),Bristol Rovers (2),1-0,?,Birmingham City (22)
?,(Sat) 1 Dec 1979 (48),Bristol Rovers (3),0-0,?,Burnley FC (2)
?,(Sat) 2 Feb 1980 (4),Bristol Rovers (4),0-0,?,Cambridge United (2)
?,(Sat) 29 Sep 1979 (39),Bristol Rovers (5),1-1,?,Cardiff City (2)
