11/08/01,Blackpool,Reading,0,2,0,1
11/08/01,Cambridge,Brighton,0,0,0,0
11/08/01,Cardiff,Wycombe,1,0,1,0
11/08/01,Chesterfield,Colchester,3,6,1,3
11/08/01,Huddersfield,Bournemouth,1,0,0,0
11/08/01,Northampton,Bristol City,0,3,0,3
11/08/01,Port Vale,Notts County,4,2,1,1
11/08/01,QPR,Stoke,1,0,1,0
11/08/01,Swindon,Peterboro,0,0,0,0
11/08/01,Tranmere,Bury,1,2,0,1
11/08/01,Wigan,Brentford,1,1,0,1
11/08/01,Wrexham,Oldham,3,3,0,1
18/08/01,Bournemouth,Blackpool,0,1,0,1
18/08/01,Brentford,Port Vale,2,0,0,0
18/08/01,Brighton,Wigan,2,1,1,1
18/08/01,Bristol City,Swindon,3,1,1,0
18/08/01,Bury,QPR,1,2,1,1
18/08/01,Colchester,Tranmere,2,1,0,0
18/08/01,Notts County,Cambridge,2,1,1,0
18/08/01,Oldham,Chesterfield,1,1,1,0
18/08/01,Peterboro,Cardiff,1,1,1,1
18/08/01,Reading,Huddersfield,1,0,1,0
18/08/01,Stoke,Northampton,2,0,0,0
18/08/01,Wycombe,Wrexham,5,2,4,0
25/08/01,Blackpool,Wycombe,2,2,2,1
25/08/01,Cambridge,Stoke,0,2,0,0
25/08/01,Cardiff,Bournemouth,2,2,1,0
25/08/01,Chesterfield,Brentford,0,1,0,1
25/08/01,Huddersfield,Bury,2,0,0,0
25/08/01,Northampton,Notts County,0,2,0,1
25/08/01,Port Vale,Peterboro,4,1,1,0
25/08/01,QPR,Reading,0,0,0,0
25/08/01,Swindon,Oldham,0,2,0,2
25/08/01,Tranmere,Brighton,0,0,0,0
25/08/01,Wigan,Bristol City,1,2,0,0
25/08/01,Wrexham,Colchester,1,1,0,1
27/08/01,Brentford,Cambridge,2,1,1,0
27/08/01,Brighton,Blackpool,4,0,1,0
27/08/01,Bury,Swindon,0,3,0,0
27/08/01,Colchester,Port Vale,2,0,1,0
27/08/01,Notts County,Chesterfield,1,1,0,0
27/08/01,Peterboro,Huddersfield,1,2,0,0
27/08/01,Stoke,Tranmere,1,2,0,1
27/08/01,Wycombe,QPR,1,0,0,0
28/08/01,Oldham,Northampton,4,2,2,0
30/08/01,QPR,Bristol City,0,0,0,0
31/08/01,Northampton,Brighton,2,0,1,0
01/09/01,Cambridge,Bournemouth,2,2,0,0
01/09/01,Chesterfield,Peterboro,0,1,0,0
01/09/01,Port Vale,Reading,0,2,0,1
01/09/01,Swindon,Colchester,1,0,0,0
01/09/01,Tranmere,Oldham,2,2,1,1
02/09/01,Huddersfield,Wycombe,2,1,1,1
08/09/01,Bournemouth,Swindon,0,0,0,0
08/09/01,Brentford,Tranmere,4,0,1,0
08/09/01,Brighton,QPR,2,1,0,0
08/09/01,Bristol City,Port Vale,1,1,0,1
08/09/01,Bury,Wigan,0,2,0,1
08/09/01,Colchester,Northampton,3,1,3,0
08/09/01,Notts County,Wrexham,2,2,2,1
08/09/01,Oldham,Blackpool,2,1,1,0
08/09/01,Peterboro,Cambridge,1,0,0,0
08/09/01,Reading,Cardiff,1,2,1,2
08/09/01,Stoke,Huddersfield,1,1,0,1
08/09/01,Wycombe,Chesterfield,0,0,0,0
11/09/01,Wrexham,Bury,1,0,0,0
14/09/01,Wrexham,Brighton,1,2,0,0
15/09/01,Bournemouth,Bury,3,2,2,2
15/09/01,Bristol City,Colchester,3,1,1,1
15/09/01,Cambridge,Cardiff,2,1,1,0
15/09/01,Huddersfield,Blackpool,2,4,1,2
15/09/01,Northampton,Chesterfield,0,2,0,1
15/09/01,Notts County,Brentford,0,0,0,0
15/09/01,Oldham,Peterboro,2,0,0,0
15/09/01,QPR,Port Vale,4,1,0,0
15/09/01,Stoke,Reading,2,0,2,0
15/09/01,Swindon,Tranmere,2,2,1,1
15/09/01,Wycombe,Wigan,1,0,1,0
18/09/01,Blackpool,QPR,2,2,0,1
18/09/01,Brentford,Bristol City,2,2,2,1
18/09/01,Brighton,Stoke,1,0,0,0
18/09/01,Cardiff,Northampton,2,0,1,0
18/09/01,Chesterfield,Wrexham,3,2,1,0
18/09/01,Colchester,Oldham,2,1,2,0
18/09/01,Peterboro,Bournemouth,6,0,3,0
18/09/01,Port Vale,Swindon,0,2,0,1
18/09/01,Reading,Cambridge,1,0,0,0
18/09/01,Tranmere,Notts County,4,2,1,2
18/09/01,Wigan,Huddersfield,1,0,0,0
21/09/01,Tranmere,Wrexham,5,0,1,0
22/09/01,Blackpool,Cambridge,1,1,1,0
22/09/01,Brentford,Oldham,2,2,0,1
22/09/01,Brighton,Bournemouth,2,1,1,0
22/09/01,Bury,Stoke,0,1,0,1
22/09/01,Cardiff,Huddersfield,1,2,1,1
22/09/01,Chesterfield,Swindon,4,0,0,0
22/09/01,Colchester,Notts County,0,1,0,0
22/09/01,Peterboro,Bristol City,4,1,3,0
22/09/01,Port Vale,Northampton,0,1,0,0
22/09/01,Reading,Wycombe,2,0,2,0
22/09/01,Wigan,QPR,1,2,1,1
25/09/01,Bournemouth,Reading,1,0,0,0
25/09/01,Bristol City,Tranmere,2,0,2,0
25/09/01,Cambridge,Wigan,2,2,1,1
25/09/01,Huddersfield,Chesterfield,0,0,0,0
25/09/01,Northampton,Blackpool,1,3,0,2
25/09/01,Notts County,Peterboro,1,0,0,0
25/09/01,Oldham,Bury,4,0,2,0
25/09/01,QPR,Cardiff,2,1,0,1
25/09/01,Swindon,Brentford,2,0,1,0
25/09/01,Wrexham,Port Vale,1,3,0,1
25/09/01,Wycombe,Brighton,1,1,0,1
26/09/01,Stoke,Colchester,3,0,1,0
29/09/01,Blackpool,Wigan,3,1,1,0
29/09/01,Brentford,Colchester,4,1,2,1
29/09/01,Cambridge,QPR,2,1,1,0
29/09/01,Cardiff,Brighton,1,1,0,1
29/09/01,Chesterfield,Tranmere,0,2,0,1
29/09/01,Huddersfield,Bristol City,1,0,0,0
29/09/01,Northampton,Swindon,1,1,0,0
29/09/01,Oldham,Notts County,4,1,2,0
29/09/01,Reading,Bury,1,1,1,0
29/09/01,Stoke,Bournemouth,2,0,1,0
29/09/01,Wrexham,Peterboro,1,2,0,0
29/09/01,Wycombe,Port Vale,3,1,3,0
02/10/01,Bury,Wycombe,1,1,1,1
04/10/01,Tranmere,Blackpool,4,0,3,0
05/10/01,Bournemouth,Oldham,3,2,0,1
05/10/01,Brighton,Brentford,1,2,0,1
05/10/01,Bristol City,Chesterfield,3,0,2,0
05/10/01,Colchester,Reading,2,0,2,0
05/10/01,Port Vale,Cambridge,5,0,1,0
06/10/01,Notts County,Wycombe,0,1,0,0
07/10/01,Peterboro,Northampton,2,0,1,0
07/10/01,QPR,Huddersfield,3,2,1,1
09/10/01,Bournemouth,Wigan,2,0,1,0
09/10/01,Bristol City,Cardiff,1,1,0,1
12/10/01,Cardiff,Wigan,2,2,0,1
13/10/01,Blackpool,Colchester,2,1,0,0
13/10/01,Brentford,Peterboro,2,1,2,0
13/10/01,Cambridge,Bury,3,1,1,1
13/10/01,Chesterfield,Port Vale,1,1,0,0
13/10/01,Huddersfield,Brighton,1,2,0,1
13/10/01,Northampton,Tranmere,4,1,2,1
13/10/01,Oldham,Bristol City,0,1,0,1
13/10/01,Reading,Swindon,1,3,0,1
13/10/01,Stoke,Notts County,1,0,0,0
13/10/01,Wrexham,QPR,1,0,1,0
13/10/01,Wycombe,Bournemouth,1,1,0,1
20/10/01,Bournemouth,Brentford,0,2,0,1
20/10/01,Brighton,Oldham,3,0,3,0
20/10/01,Bristol City,Wycombe,0,1,0,0
20/10/01,Bury,Chesterfield,2,1,0,1
20/10/01,Colchester,Cambridge,3,1,2,1
20/10/01,Notts County,Reading,3,4,1,4
20/10/01,Peterboro,Blackpool,3,2,1,2
20/10/01,QPR,Northampton,0,1,0,1
20/10/01,Tranmere,Huddersfield,1,0,0,0
