Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1949 (33),Crewe Alexandra FC (1),2-0,?,Tranmere Rovers FC (1)
?,(Sat) 20 Aug 1949 (33),FC Halifax Town (1),1-2,?,Hartlepool United FC (1)
?,(Sat) 20 Aug 1949 (33),Barrow AFC (1),3-2,?,York City FC (1)
?,(Sat) 20 Aug 1949 (33),Carlisle United FC (1),2-1,?,Accrington Stanley FC (1)
?,(Sat) 20 Aug 1949 (33),New Brighton Tower FC (1898-1901) (1),1-0,?,Darlington FC (1)
?,(Sat) 20 Aug 1949 (33),Rotherham United FC (1),2-2,?,Wrexham AFC (1)
?,(Sat) 20 Aug 1949 (33),Chester FC (1),0-4,?,Stockport County FC (1)
?,(Sat) 20 Aug 1949 (33),Lincoln City FC (1),1-2,?,Oldham Athletic AFC (1)
?,(Sat) 20 Aug 1949 (33),Bradford City AFC (1),1-2,?,Doncaster Rovers FC (1)
?,(Sat) 20 Aug 1949 (33),Rochdale AFC (1),1-3,?,Gateshead FC (1)
?,(Sat) 20 Aug 1949 (33),Southport FC (1),1-1,?,Mansfield Town FC (1)
?,(Mon) 22 Aug 1949 (34),Southport FC (2),1-1,?,Chester FC (2)
?,(Mon) 22 Aug 1949 (34),Gateshead FC (2),7-1,?,FC Halifax Town (2)
?,(Mon) 22 Aug 1949 (34),Hartlepool United FC (2),2-0,?,New Brighton Tower FC (1898-1901) (2)
?,(Tue) 23 Aug 1949 (34),Oldham Athletic AFC (2),2-2,?,Rotherham United FC (2)
?,(Tue) 23 Aug 1949 (34),Tranmere Rovers FC (2),2-1,?,Barrow AFC (2)
?,(Wed) 24 Aug 1949 (34),Wrexham AFC (2),1-1,?,Carlisle United FC (2)
?,(Wed) 24 Aug 1949 (34),Darlington FC (2),1-1,?,Crewe Alexandra FC (2)
?,(Wed) 24 Aug 1949 (34),Lincoln City FC (2),1-0,?,York City FC (2)
?,(Wed) 24 Aug 1949 (34),Accrington Stanley FC (2),2-2,?,Mansfield Town FC (2)
?,(Wed) 24 Aug 1949 (34),Stockport County FC (2),1-0,?,Bradford City AFC (2)
?,(Thu) 25 Aug 1949 (34),Doncaster Rovers FC (2),0-0,?,Rochdale AFC (2)
?,(Sat) 27 Aug 1949 (34),Tranmere Rovers FC (3),2-1,?,New Brighton Tower FC (1898-1901) (3)
?,(Sat) 27 Aug 1949 (34),York City FC (3),1-1,?,Crewe Alexandra FC (3)
?,(Sat) 27 Aug 1949 (34),Wrexham AFC (3),4-0,?,Lincoln City FC (3)
?,(Sat) 27 Aug 1949 (34),Oldham Athletic AFC (3),1-3,?,Barrow AFC (3)
?,(Sat) 27 Aug 1949 (34),Darlington FC (3),5-1,?,FC Halifax Town (3)
?,(Sat) 27 Aug 1949 (34),Doncaster Rovers FC (3),2-0,?,Chester FC (3)
?,(Sat) 27 Aug 1949 (34),Accrington Stanley FC (3),1-4,?,Rotherham United FC (3)
?,(Sat) 27 Aug 1949 (34),Gateshead FC (3),4-2,?,Bradford City AFC (3)
?,(Sat) 27 Aug 1949 (34),Stockport County FC (3),3-2,?,Southport FC (3)
?,(Sat) 27 Aug 1949 (34),Hartlepool United FC (3),1-2,?,Rochdale AFC (3)
?,(Sat) 27 Aug 1949 (34),Mansfield Town FC (3),4-1,?,Carlisle United FC (3)
?,(Mon) 29 Aug 1949 (35),Mansfield Town FC (4),2-0,?,Accrington Stanley FC (4)
?,(Mon) 29 Aug 1949 (35),FC Halifax Town (4),5-2,?,Gateshead FC (4)
?,(Mon) 29 Aug 1949 (35),Rotherham United FC (4),0-1,?,Oldham Athletic AFC (4)
?,(Mon) 29 Aug 1949 (35),York City FC (4),1-2,?,Lincoln City FC (4)
?,(Tue) 30 Aug 1949 (35),Rochdale AFC (4),0-1,?,Doncaster Rovers FC (4)
?,(Tue) 30 Aug 1949 (35),Barrow AFC (4),1-2,?,Tranmere Rovers FC (4)
?,(Wed) 31 Aug 1949 (35),Bradford City AFC (4),0-1,?,Stockport County FC (4)
?,(Wed) 31 Aug 1949 (35),Chester FC (4),4-1,?,Southport FC (4)
?,(Wed) 31 Aug 1949 (35),Crewe Alexandra FC (4),2-0,?,Darlington FC (4)
?,(Wed) 31 Aug 1949 (35),New Brighton Tower FC (1898-1901) (4),1-0,?,Hartlepool United FC (4)
?,(Thu) 1 Sep 1949 (35),Carlisle United FC (4),1-0,?,Wrexham AFC (4)
?,(Sat) 3 Sep 1949 (35),Rochdale AFC (5),2-0,?,Darlington FC (5)
