Matchday,Date,Team 1,FT,Team 2
14,Sat Oct 14 2006,Millwall FC,1-0,AFC Bournemouth
14,Sat Oct 14 2006,Rotherham United FC,2-0,Brentford FC
14,Sat Oct 14 2006,Oldham Athletic AFC,3-3,Leyton Orient FC
14,Sat Oct 14 2006,Blackpool FC,1-1,Yeovil Town FC
14,Sat Oct 14 2006,Huddersfield Town AFC,2-1,Carlisle United FC
14,Sat Oct 14 2006,Gillingham FC,0-1,Nottingham Forest FC
14,Sat Oct 14 2006,Chesterfield FC,2-3,Swansea City FC
14,Sat Oct 14 2006,Cheltenham Town FC,0-2,Doncaster Rovers FC
14,Sat Oct 14 2006,Bristol City FC,2-1,Crewe Alexandra FC
14,Sat Oct 14 2006,Scunthorpe United FC,1-2,Brighton & Hove Albion FC
15,Sat Oct 21 2006,Yeovil Town FC,1-0,Oldham Athletic AFC
15,Sat Oct 21 2006,Port Vale FC,1-2,Huddersfield Town AFC
15,Sat Oct 21 2006,Nottingham Forest FC,1-0,Bristol City FC
15,Sat Oct 21 2006,Leyton Orient FC,2-0,Cheltenham Town FC
15,Sat Oct 21 2006,Doncaster Rovers FC,1-0,Chesterfield FC
15,Sat Oct 21 2006,Crewe Alexandra FC,1-2,Blackpool FC
15,Sat Oct 21 2006,Carlisle United FC,1-0,Tranmere Rovers FC
15,Sat Oct 21 2006,Brighton & Hove Albion FC,1-1,Northampton Town FC
15,Sat Oct 21 2006,Brentford FC,2-2,Gillingham FC
15,Sat Oct 21 2006,Bradford City AFC,0-1,Scunthorpe United FC
15,Sat Oct 21 2006,AFC Bournemouth,1-3,Rotherham United FC
15,Sun Oct 22 2006,Swansea City FC,2-0,Millwall FC
16,Sat Oct 28 2006,Tranmere Rovers FC,1-0,AFC Bournemouth
16,Sat Oct 28 2006,Scunthorpe United FC,3-1,Leyton Orient FC
16,Sat Oct 28 2006,Rotherham United FC,5-1,Crewe Alexandra FC
16,Sat Oct 28 2006,Oldham Athletic AFC,3-0,Brentford FC
16,Sat Oct 28 2006,Northampton Town FC,1-0,Swansea City FC
16,Sat Oct 28 2006,Millwall FC,1-1,Port Vale FC
16,Sat Oct 28 2006,Huddersfield Town AFC,0-3,Brighton & Hove Albion FC
16,Sat Oct 28 2006,Gillingham FC,2-0,Carlisle United FC
16,Sat Oct 28 2006,Chesterfield FC,1-1,Yeovil Town FC
16,Sat Oct 28 2006,Cheltenham Town FC,0-2,Nottingham Forest FC
16,Sat Oct 28 2006,Bristol City FC,1-0,Doncaster Rovers FC
16,Sat Oct 28 2006,Blackpool FC,4-1,Bradford City AFC
17,Fri Nov 3 2006,Tranmere Rovers FC,3-1,Millwall FC
17,Fri Nov 3 2006,Swansea City FC,4-2,AFC Bournemouth
17,Sat Nov 4 2006,Huddersfield Town AFC,1-1,Scunthorpe United FC
17,Sat Nov 4 2006,Nottingham Forest FC,2-0,Brentford FC
17,Sat Nov 4 2006,Northampton Town FC,1-1,Blackpool FC
17,Sat Nov 4 2006,Bradford City AFC,2-3,Brighton & Hove Albion FC
17,Sat Nov 4 2006,Gillingham FC,2-1,Chesterfield FC
17,Sat Nov 4 2006,Doncaster Rovers FC,0-0,Leyton Orient FC
17,Sat Nov 4 2006,Crewe Alexandra FC,2-1,Port Vale FC
17,Sat Nov 4 2006,Cheltenham Town FC,1-2,Oldham Athletic AFC
17,Sat Nov 4 2006,Carlisle United FC,1-1,Rotherham United FC
17,Sat Nov 4 2006,Yeovil Town FC,2-1,Bristol City FC
18,Sat Nov 18 2006,Scunthorpe United FC,1-0,Northampton Town FC
18,Sat Nov 18 2006,Rotherham United FC,1-1,Nottingham Forest FC
18,Sat Nov 18 2006,Port Vale FC,0-2,Swansea City FC
18,Sat Nov 18 2006,Oldham Athletic AFC,2-0,Bradford City AFC
18,Sat Nov 18 2006,Millwall FC,2-2,Doncaster Rovers FC
18,Sat Nov 18 2006,Leyton Orient FC,0-0,Yeovil Town FC
18,Sat Nov 18 2006,Chesterfield FC,1-0,Cheltenham Town FC
18,Sat Nov 18 2006,Bristol City FC,3-1,Gillingham FC
18,Sat Nov 18 2006,Brighton & Hove Albion FC,0-1,Tranmere Rovers FC
18,Sat Nov 18 2006,Brentford FC,0-4,Crewe Alexandra FC
18,Sat Nov 18 2006,AFC Bournemouth,0-1,Carlisle United FC
18,Sat Nov 18 2006,Blackpool FC,3-1,Huddersfield Town AFC
19,Fri Nov 24 2006,Tranmere Rovers FC,2-0,Blackpool FC
19,Fri Nov 24 2006,Cheltenham Town FC,2-0,Brentford FC
19,Sat Nov 25 2006,Yeovil Town FC,0-2,Scunthorpe United FC
19,Sat Nov 25 2006,Nottingham Forest FC,3-1,Millwall FC
19,Sat Nov 25 2006,Huddersfield Town AFC,0-3,Oldham Athletic AFC
19,Sat Nov 25 2006,Gillingham FC,1-0,Rotherham United FC
19,Sat Nov 25 2006,Doncaster Rovers FC,1-0,Brighton & Hove Albion FC
19,Sat Nov 25 2006,Crewe Alexandra FC,2-2,Chesterfield FC
19,Sat Nov 25 2006,Carlisle United FC,3-2,Port Vale FC
19,Sat Nov 25 2006,Bradford City AFC,0-0,AFC Bournemouth
19,Sun Nov 26 2006,Swansea City FC,0-0,Bristol City FC
20,Sat Dec 2 2006,Rotherham United FC,3-2,Yeovil Town FC
20,Tue Dec 5 2006,Millwall FC,0-0,Huddersfield Town AFC
20,Tue Dec 5 2006,Leyton Orient FC,1-2,Bradford City AFC
20,Tue Dec 5 2006,Port Vale FC,2-0,Gillingham FC
20,Tue Dec 5 2006,Oldham Athletic AFC,1-0,Crewe Alexandra FC
20,Tue Dec 5 2006,Bristol City FC,1-0,Carlisle United FC
20,Tue Dec 5 2006,AFC Bournemouth,2-0,Nottingham Forest FC
20,Tue Dec 5 2006,Blackpool FC,2-1,Cheltenham Town FC
20,Tue Dec 5 2006,Brighton & Hove Albion FC,3-2,Swansea City FC
20,Tue Dec 5 2006,Brentford FC,0-4,Doncaster Rovers FC
20,Tue Dec 5 2006,Scunthorpe United FC,1-1,Tranmere Rovers FC
20,Wed Dec 6 2006,Chesterfield FC,0-0,Northampton Town FC
21,Sat Dec 9 2006,Leyton Orient FC,1-0,Huddersfield Town AFC
21,Sat Dec 9 2006,Crewe Alexandra FC,1-4,Nottingham Forest FC
21,Sat Dec 9 2006,Rotherham United FC,1-1,Bristol City FC
21,Sat Dec 9 2006,Northampton Town FC,0-2,Doncaster Rovers FC
21,Sat Dec 9 2006,Millwall FC,2-0,Bradford City AFC
21,Sat Dec 9 2006,Brighton & Hove Albion FC,2-1,Cheltenham Town FC
21,Sat Dec 9 2006,Yeovil Town FC,2-0,Gillingham FC
21,Sat Dec 9 2006,Chesterfield FC,2-1,Oldham Athletic AFC
21,Sat Dec 9 2006,Carlisle United FC,0-2,Scunthorpe United FC
21,Sat Dec 9 2006,Brentford FC,1-1,Tranmere Rovers FC
21,Sat Dec 9 2006,AFC Bournemouth,0-4,Port Vale FC
21,Sat Dec 9 2006,Blackpool FC,1-1,Swansea City FC
22,Fri Dec 15 2006,Scunthorpe United FC,1-3,Blackpool FC
22,Sat Dec 16 2006,Oldham Athletic AFC,1-1,Brighton & Hove Albion FC
22,Sat Dec 16 2006,Bristol City FC,1-0,Millwall FC
22,Sat Dec 16 2006,Swansea City FC,5-0,Carlisle United FC
22,Sat Dec 16 2006,Port Vale FC,1-0,Brentford FC
22,Sat Dec 16 2006,Bradford City AFC,1-0,Chesterfield FC
22,Sat Dec 16 2006,Nottingham Forest FC,1-3,Leyton Orient FC
22,Sat Dec 16 2006,Huddersfield Town AFC,1-1,Northampton Town FC
22,Sat Dec 16 2006,Gillingham FC,1-1,AFC Bournemouth
22,Sat Dec 16 2006,Cheltenham Town FC,2-0,Rotherham United FC
19,Tue Dec 19 2006,Northampton Town FC,0-1,Leyton Orient FC
23,Fri Dec 22 2006,Millwall FC,0-1,Scunthorpe United FC
23,Sat Dec 23 2006,Oldham Athletic AFC,3-0,Northampton Town FC
23,Sat Dec 23 2006,AFC Bournemouth,1-3,Blackpool FC
23,Sat Dec 23 2006,Yeovil Town FC,0-0,Bradford City AFC
23,Sat Dec 23 2006,Tranmere Rovers FC,2-3,Gillingham FC
23,Sat Dec 23 2006,Swansea City FC,1-1,Rotherham United FC
23,Sat Dec 23 2006,Carlisle United FC,2-0,Brentford FC
23,Sat Dec 23 2006,Doncaster Rovers FC,1-0,Nottingham Forest FC
23,Sat Dec 23 2006,Port Vale FC,2-1,Brighton & Hove Albion FC
23,Sat Dec 23 2006,Chesterfield FC,0-0,Huddersfield Town AFC
23,Sat Dec 23 2006,Cheltenham Town FC,2-2,Bristol City FC
23,Sat Dec 23 2006,Leyton Orient FC,1-1,Crewe Alexandra FC
24,Tue Dec 26 2006,Bristol City FC,2-2,AFC Bournemouth
24,Tue Dec 26 2006,Blackpool FC,2-1,Carlisle United FC
24,Tue Dec 26 2006,Bradford City AFC,0-1,Doncaster Rovers FC
24,Tue Dec 26 2006,Scunthorpe United FC,1-0,Chesterfield FC
24,Tue Dec 26 2006,Nottingham Forest FC,3-0,Port Vale FC
24,Tue Dec 26 2006,Brentford FC,1-4,Millwall FC
24,Tue Dec 26 2006,Northampton Town FC,2-0,Cheltenham Town FC
24,Tue Dec 26 2006,Huddersfield Town AFC,2-2,Tranmere Rovers FC
24,Tue Dec 26 2006,Gillingham FC,2-1,Leyton Orient FC
24,Tue Dec 26 2006,Crewe Alexandra FC,1-3,Swansea City FC
24,Tue Dec 26 2006,Brighton & Hove Albion FC,1-3,Yeovil Town FC
24,Tue Dec 26 2006,Rotherham United FC,2-3,Oldham Athletic AFC
25,Sat Dec 30 2006,Bradford City AFC,2-2,Cheltenham Town FC
25,Sat Dec 30 2006,Blackpool FC,3-1,Doncaster Rovers FC
25,Sat Dec 30 2006,Scunthorpe United FC,3-2,AFC Bournemouth
25,Sat Dec 30 2006,Rotherham United FC,2-2,Leyton Orient FC
25,Sat Dec 30 2006,Nottingham Forest FC,1-1,Tranmere Rovers FC
25,Sat Dec 30 2006,Huddersfield Town AFC,3-2,Swansea City FC
25,Sat Dec 30 2006,Gillingham FC,0-3,Oldham Athletic AFC
25,Sat Dec 30 2006,Crewe Alexandra FC,2-3,Yeovil Town FC
25,Sat Dec 30 2006,Bristol City FC,2-1,Port Vale FC
25,Sat Dec 30 2006,Brighton & Hove Albion FC,1-2,Carlisle United FC
25,Sat Dec 30 2006,Brentford FC,2-1,Chesterfield FC
26,Mon Jan 1 2007,Doncaster Rovers FC,3-0,Huddersfield Town AFC
26,Mon Jan 1 2007,AFC Bournemouth,1-0,Brighton & Hove Albion FC
26,Mon Jan 1 2007,Carlisle United FC,1-0,Bradford City AFC
26,Mon Jan 1 2007,Yeovil Town FC,0-0,Northampton Town FC
26,Mon Jan 1 2007,Tranmere Rovers FC,2-1,Rotherham United FC
26,Mon Jan 1 2007,Swansea City FC,2-0,Brentford FC
26,Mon Jan 1 2007,Chesterfield FC,2-0,Blackpool FC
26,Mon Jan 1 2007,Oldham Athletic AFC,5-0,Nottingham Forest FC
26,Mon Jan 1 2007,Millwall FC,4-1,Gillingham FC
26,Mon Jan 1 2007,Leyton Orient FC,1-1,Bristol City FC
26,Mon Jan 1 2007,Port Vale FC,0-0,Scunthorpe United FC
26,Tue Jan 2 2007,Cheltenham Town FC,1-1,Crewe Alexandra FC
27,Fri Jan 5 2007,Yeovil Town FC,3-1,Huddersfield Town AFC
27,Sat Jan 6 2007,Tranmere Rovers FC,1-1,Northampton Town FC
27,Sat Jan 6 2007,AFC Bournemouth,1-0,Brentford FC
27,Sat Jan 6 2007,Port Vale FC,0-1,Bradford City AFC
28,Sat Jan 13 2007,Northampton Town FC,3-2,Carlisle United FC
28,Sat Jan 13 2007,Scunthorpe United FC,1-1,Oldham Athletic AFC
28,Sat Jan 13 2007,Nottingham Forest FC,1-0,Yeovil Town FC
28,Sat Jan 13 2007,Rotherham United FC,0-1,Chesterfield FC
28,Sat Jan 13 2007,Bradford City AFC,2-2,Swansea City FC
28,Sat Jan 13 2007,Blackpool FC,2-1,Port Vale FC
28,Sat Jan 13 2007,Brentford FC,2-2,Leyton Orient FC
28,Sat Jan 13 2007,Brighton & Hove Albion FC,0-1,Millwall FC
28,Sat Jan 13 2007,Huddersfield Town AFC,2-0,Cheltenham Town FC
28,Sat Jan 13 2007,Crewe Alexandra FC,2-0,AFC Bournemouth
28,Sat Jan 13 2007,Gillingham FC,0-2,Doncaster Rovers FC
28,Sat Jan 13 2007,Bristol City FC,3-2,Tranmere Rovers FC
27,Tue Jan 16 2007,Cheltenham Town FC,1-1,Scunthorpe United FC
22,Tue Jan 16 2007,Tranmere Rovers FC,1-0,Crewe Alexandra FC
29,Fri Jan 19 2007,Tranmere Rovers FC,1-1,Bradford City AFC
29,Sat Jan 20 2007,Leyton Orient FC,0-1,Blackpool FC
29,Sat Jan 20 2007,Doncaster Rovers FC,2-2,Scunthorpe United FC
29,Sat Jan 20 2007,Carlisle United FC,0-2,Crewe Alexandra FC
29,Sat Jan 20 2007,Cheltenham Town FC,1-1,Gillingham FC
29,Sat Jan 20 2007,Chesterfield FC,0-1,Brighton & Hove Albion FC
29,Sat Jan 20 2007,AFC Bournemouth,1-2,Huddersfield Town AFC
29,Sat Jan 20 2007,Millwall FC,4-0,Rotherham United FC
29,Sat Jan 20 2007,Oldham Athletic AFC,0-3,Bristol City FC
29,Sat Jan 20 2007,Swansea City FC,0-0,Nottingham Forest FC
29,Sat Jan 20 2007,Yeovil Town FC,1-0,Brentford FC
25,Tue Jan 23 2007,Northampton Town FC,3-0,Millwall FC
27,Tue Jan 23 2007,Swansea City FC,2-0,Gillingham FC
30,Fri Jan 26 2007,Gillingham FC,2-0,Tranmere Rovers FC
30,Sat Jan 27 2007,Huddersfield Town AFC,1-1,Chesterfield FC
30,Sat Jan 27 2007,Bradford City AFC,0-2,Yeovil Town FC
30,Sat Jan 27 2007,Brentford FC,0-0,Carlisle United FC
30,Sat Jan 27 2007,Crewe Alexandra FC,0-4,Leyton Orient FC
27,Sat Jan 27 2007,Doncaster Rovers FC,3-2,Rotherham United FC
30,Sat Jan 27 2007,Brighton & Hove Albion FC,0-0,Port Vale FC
30,Sat Jan 27 2007,Scunthorpe United FC,3-0,Millwall FC
30,Sun Jan 28 2007,Northampton Town FC,2-3,Oldham Athletic AFC
27,Wed Jan 31 2007,Carlisle United FC,1-0,Nottingham Forest FC
30,Wed Jan 31 2007,Bristol City FC,0-1,Cheltenham Town FC
31,Sat Feb 3 2007,Brighton & Hove Albion FC,0-0,Rotherham United FC
31,Sat Feb 3 2007,Chesterfield FC,0-1,AFC Bournemouth
31,Sat Feb 3 2007,Cheltenham Town FC,2-1,Swansea City FC
31,Sat Feb 3 2007,Northampton Town FC,1-2,Crewe Alexandra FC
31,Sat Feb 3 2007,Huddersfield Town AFC,3-1,Gillingham FC
31,Sat Feb 3 2007,Bradford City AFC,2-2,Nottingham Forest FC
31,Sat Feb 3 2007,Oldham Athletic AFC,1-0,Tranmere Rovers FC
31,Sat Feb 3 2007,Blackpool FC,1-3,Brentford FC
31,Sat Feb 3 2007,Leyton Orient FC,2-1,Port Vale FC
31,Sat Feb 3 2007,Yeovil Town FC,0-1,Millwall FC
31,Sat Feb 3 2007,Doncaster Rovers FC,1-2,Carlisle United FC
31,Mon Feb 5 2007,Scunthorpe United FC,1-0,Bristol City FC
29,Tue Feb 6 2007,Port Vale FC,1-0,Northampton Town FC
32,Sat Feb 10 2007,AFC Bournemouth,5-0,Leyton Orient FC
32,Sat Feb 10 2007,Brentford FC,1-0,Brighton & Hove Albion FC
32,Sat Feb 10 2007,Bristol City FC,1-1,Huddersfield Town AFC
32,Sat Feb 10 2007,Carlisle United FC,1-4,Yeovil Town FC
32,Sat Feb 10 2007,Gillingham FC,1-0,Bradford City AFC
32,Sat Feb 10 2007,Millwall FC,2-1,Chesterfield FC
