Matchday,Date,Team 1,FT,Team 2
33,Sat Feb 17 2007,Bristol Rovers FC,1-1,Milton Keynes Dons FC
33,Sat Feb 17 2007,Mansfield Town FC,1-2,Grimsby Town FC
33,Sun Feb 18 2007,Wrexham AFC,0-0,Chester FC
34,Tue Feb 20 2007,Peterborough United FC,1-1,Boston United FC
34,Tue Feb 20 2007,Hartlepool United FC,3-2,Macclesfield Town FC
34,Tue Feb 20 2007,Lincoln City FC,1-4,Hereford FC (2014-)
34,Tue Feb 20 2007,Milton Keynes Dons FC,1-1,Mansfield Town FC
34,Tue Feb 20 2007,Darlington FC,2-1,Accrington Stanley FC
34,Tue Feb 20 2007,Rochdale AFC,2-0,Torquay United FC
34,Tue Feb 20 2007,Barnet FC,1-0,Swindon Town FC
34,Tue Feb 20 2007,Stockport County FC,1-0,Walsall FC
34,Tue Feb 20 2007,Grimsby Town FC,2-1,Wrexham AFC
34,Tue Feb 20 2007,Shrewsbury Town FC,2-0,Notts County FC
34,Wed Feb 21 2007,Chester FC,1-0,Bury FC
35,Sat Feb 24 2007,Swindon Town FC,1-0,Chester FC
35,Sat Feb 24 2007,Bury FC,0-3,Peterborough United FC
35,Sat Feb 24 2007,Boston United FC,0-1,Hartlepool United FC
35,Sat Feb 24 2007,Macclesfield Town FC,2-1,Grimsby Town FC
35,Sat Feb 24 2007,Hereford FC (2014-),0-0,Rochdale AFC
35,Sat Feb 24 2007,Torquay United FC,0-1,Darlington FC
35,Sat Feb 24 2007,Mansfield Town FC,3-2,Wycombe Wanderers FC
35,Sat Feb 24 2007,Walsall FC,4-1,Barnet FC
35,Sat Feb 24 2007,Accrington Stanley FC,2-2,Lincoln City FC
35,Sat Feb 24 2007,Notts County FC,2-2,Milton Keynes Dons FC
35,Sun Feb 25 2007,Wrexham AFC,1-3,Shrewsbury Town FC
32,Tue Feb 27 2007,Chester FC,1-1,Hereford FC (2014-)
36,Fri Mar 2 2007,Shrewsbury Town FC,0-0,Bristol Rovers FC
36,Fri Mar 2 2007,Chester FC,1-1,Torquay United FC
36,Sat Mar 3 2007,Stockport County FC,3-0,Swindon Town FC
36,Sat Mar 3 2007,Darlington FC,0-0,Walsall FC
36,Sat Mar 3 2007,Grimsby Town FC,2-0,Bury FC
36,Sat Mar 3 2007,Barnet FC,1-2,Wrexham AFC
36,Sat Mar 3 2007,Hartlepool United FC,3-2,Hereford FC (2014-)
36,Sat Mar 3 2007,Lincoln City FC,1-2,Mansfield Town FC
36,Sat Mar 3 2007,Milton Keynes Dons FC,3-2,Boston United FC
36,Sat Mar 3 2007,Peterborough United FC,2-0,Notts County FC
36,Sat Mar 3 2007,Wycombe Wanderers FC,3-0,Macclesfield Town FC
36,Sat Mar 3 2007,Rochdale AFC,4-2,Accrington Stanley FC
23,Tue Mar 6 2007,Mansfield Town FC,2-1,Chester FC
30,Tue Mar 6 2007,Accrington Stanley FC,1-1,Bristol Rovers FC
37,Fri Mar 9 2007,Hartlepool United FC,1-1,Lincoln City FC
37,Fri Mar 9 2007,Wrexham AFC,1-1,Bury FC
37,Sat Mar 10 2007,Walsall FC,1-0,Chester FC
37,Sat Mar 10 2007,Barnet FC,3-1,Stockport County FC
37,Sat Mar 10 2007,Boston United FC,2-1,Bristol Rovers FC
37,Sat Mar 10 2007,Notts County FC,0-0,Mansfield Town FC
37,Sat Mar 10 2007,Hereford FC (2014-),0-1,Grimsby Town FC
37,Sat Mar 10 2007,Torquay United FC,3-0,Wycombe Wanderers FC
37,Sat Mar 10 2007,Rochdale AFC,0-0,Darlington FC
37,Sat Mar 10 2007,Peterborough United FC,4-0,Milton Keynes Dons FC
37,Sat Mar 10 2007,Swindon Town FC,2-0,Accrington Stanley FC
37,Sat Mar 10 2007,Macclesfield Town FC,2-2,Shrewsbury Town FC
32,Tue Mar 13 2007,Milton Keynes Dons FC,3-0,Macclesfield Town FC
38,Fri Mar 16 2007,Shrewsbury Town FC,2-1,Peterborough United FC
38,Fri Mar 16 2007,Chester FC,0-1,Rochdale AFC
38,Sat Mar 17 2007,Grimsby Town FC,1-0,Swindon Town FC
38,Sat Mar 17 2007,Stockport County FC,3-3,Hartlepool United FC
38,Sat Mar 17 2007,Bristol Rovers FC,2-0,Notts County FC
38,Sat Mar 17 2007,Wycombe Wanderers FC,0-0,Walsall FC
38,Sat Mar 17 2007,Lincoln City FC,1-0,Barnet FC
38,Sat Mar 17 2007,Bury FC,1-1,Macclesfield Town FC
38,Sat Mar 17 2007,Milton Keynes Dons FC,2-1,Wrexham AFC
38,Sat Mar 17 2007,Mansfield Town FC,1-2,Boston United FC
38,Sat Mar 17 2007,Accrington Stanley FC,1-0,Torquay United FC
38,Sat Mar 17 2007,Darlington FC,1-0,Hereford FC (2014-)
30,Tue Mar 20 2007,Barnet FC,0-0,Shrewsbury Town FC
35,Tue Mar 20 2007,Bristol Rovers FC,2-1,Stockport County FC
39,Fri Mar 23 2007,Mansfield Town FC,1-2,Macclesfield Town FC
39,Fri Mar 23 2007,Wycombe Wanderers FC,0-0,Boston United FC
39,Sat Mar 24 2007,Bristol Rovers FC,0-1,Wrexham AFC
39,Sat Mar 24 2007,Bury FC,0-1,Notts County FC
39,Sat Mar 24 2007,Grimsby Town FC,0-2,Peterborough United FC
39,Sat Mar 24 2007,Chester FC,2-0,Barnet FC
39,Sat Mar 24 2007,Accrington Stanley FC,2-0,Hereford FC (2014-)
39,Sat Mar 24 2007,Stockport County FC,2-7,Rochdale AFC
39,Sat Mar 24 2007,Shrewsbury Town FC,1-0,Torquay United FC
39,Sun Mar 25 2007,Lincoln City FC,2-3,Swindon Town FC
39,Sun Mar 25 2007,Milton Keynes Dons FC,1-1,Walsall FC
39,Sun Mar 25 2007,Darlington FC,0-3,Hartlepool United FC
34,Tue Mar 27 2007,Wycombe Wanderers FC,0-1,Bristol Rovers FC
29,Tue Mar 27 2007,Shrewsbury Town FC,3-0,Rochdale AFC
40,Fri Mar 30 2007,Hartlepool United FC,3-0,Chester FC
40,Sat Mar 31 2007,Walsall FC,3-2,Accrington Stanley FC
40,Sat Mar 31 2007,Boston United FC,0-1,Bury FC
40,Sat Mar 31 2007,Notts County FC,2-0,Grimsby Town FC
40,Sat Mar 31 2007,Barnet FC,2-1,Darlington FC
40,Sat Mar 31 2007,Wrexham AFC,0-0,Mansfield Town FC
40,Sat Mar 31 2007,Torquay United FC,1-0,Stockport County FC
40,Sat Mar 31 2007,Swindon Town FC,2-1,Shrewsbury Town FC
40,Sat Mar 31 2007,Rochdale AFC,2-0,Lincoln City FC
40,Sat Mar 31 2007,Peterborough United FC,3-3,Wycombe Wanderers FC
40,Sat Mar 31 2007,Hereford FC (2014-),0-0,Milton Keynes Dons FC
32,Tue Apr 3 2007,Shrewsbury Town FC,1-3,Bury FC
32,Tue Apr 3 2007,Rochdale AFC,0-0,Swindon Town FC
41,Fri Apr 6 2007,Chester FC,1-1,Darlington FC
41,Sat Apr 7 2007,Notts County FC,2-0,Boston United FC
41,Sat Apr 7 2007,Hereford FC (2014-),0-0,Swindon Town FC
41,Sat Apr 7 2007,Milton Keynes Dons FC,1-2,Grimsby Town FC
41,Sat Apr 7 2007,Torquay United FC,1-2,Walsall FC
41,Sat Apr 7 2007,Bury FC,0-1,Rochdale AFC
41,Sat Apr 7 2007,Wycombe Wanderers FC,1-1,Shrewsbury Town FC
41,Sat Apr 7 2007,Mansfield Town FC,0-1,Bristol Rovers FC
41,Sat Apr 7 2007,Macclesfield Town FC,2-0,Wrexham AFC
41,Sat Apr 7 2007,Lincoln City FC,0-0,Stockport County FC
41,Sat Apr 7 2007,Barnet FC,2-1,Hartlepool United FC
41,Sat Apr 7 2007,Accrington Stanley FC,3-2,Peterborough United FC
42,Mon Apr 9 2007,Boston United FC,4-1,Macclesfield Town FC
42,Mon Apr 9 2007,Bristol Rovers FC,2-0,Bury FC
42,Mon Apr 9 2007,Wrexham AFC,0-1,Notts County FC
42,Mon Apr 9 2007,Walsall FC,1-0,Hereford FC (2014-)
42,Mon Apr 9 2007,Swindon Town FC,2-1,Torquay United FC
42,Mon Apr 9 2007,Stockport County FC,2-0,Chester FC
42,Mon Apr 9 2007,Shrewsbury Town FC,2-1,Milton Keynes Dons FC
42,Mon Apr 9 2007,Rochdale AFC,0-2,Barnet FC
42,Mon Apr 9 2007,Peterborough United FC,2-0,Mansfield Town FC
42,Mon Apr 9 2007,Hartlepool United FC,1-0,Accrington Stanley FC
42,Mon Apr 9 2007,Grimsby Town FC,2-2,Wycombe Wanderers FC
42,Mon Apr 9 2007,Darlington FC,1-1,Lincoln City FC
43,Sat Apr 14 2007,Macclesfield Town FC,2-0,Stockport County FC
43,Sat Apr 14 2007,Barnet FC,1-1,Bristol Rovers FC
43,Sat Apr 14 2007,Wycombe Wanderers FC,0-1,Hartlepool United FC
43,Sat Apr 14 2007,Torquay United FC,1-1,Peterborough United FC
43,Sat Apr 14 2007,Notts County FC,1-2,Walsall FC
43,Sat Apr 14 2007,Milton Keynes Dons FC,1-0,Darlington FC
43,Sat Apr 14 2007,Bury FC,0-1,Swindon Town FC
43,Sat Apr 14 2007,Accrington Stanley FC,4-1,Grimsby Town FC
43,Sat Apr 14 2007,Lincoln City FC,0-3,Wrexham AFC
43,Sat Apr 14 2007,Hereford FC (2014-),3-0,Boston United FC
43,Sat Apr 14 2007,Mansfield Town FC,1-2,Rochdale AFC
43,Sun Apr 15 2007,Chester FC,0-0,Shrewsbury Town FC
44,Fri Apr 20 2007,Hartlepool United FC,1-1,Notts County FC
44,Sat Apr 21 2007,Peterborough United FC,3-0,Hereford FC (2014-)
44,Sat Apr 21 2007,Bristol Rovers FC,0-0,Lincoln City FC
44,Sat Apr 21 2007,Shrewsbury Town FC,2-1,Accrington Stanley FC
44,Sat Apr 21 2007,Walsall FC,0-1,Bury FC
44,Sat Apr 21 2007,Swindon Town FC,2-0,Mansfield Town FC
44,Sat Apr 21 2007,Stockport County FC,1-2,Milton Keynes Dons FC
44,Sat Apr 21 2007,Wrexham AFC,1-0,Torquay United FC
44,Sat Apr 21 2007,Rochdale AFC,5-0,Macclesfield Town FC
44,Sat Apr 21 2007,Boston United FC,1-0,Chester FC
44,Sat Apr 21 2007,Grimsby Town FC,5-0,Barnet FC
44,Sat Apr 21 2007,Darlington FC,3-2,Wycombe Wanderers FC
40,Tue Apr 24 2007,Macclesfield Town FC,0-1,Bristol Rovers FC
6,Tue Apr 24 2007,Shrewsbury Town FC,0-1,Wrexham AFC
45,Sat Apr 28 2007,Stockport County FC,0-0,Bury FC
45,Sat Apr 28 2007,Grimsby Town FC,0-0,Lincoln City FC
45,Sat Apr 28 2007,Wycombe Wanderers FC,0-2,Milton Keynes Dons FC
45,Sat Apr 28 2007,Walsall FC,1-0,Wrexham AFC
45,Sat Apr 28 2007,Hereford FC (2014-),0-1,Shrewsbury Town FC
45,Sat Apr 28 2007,Rochdale AFC,2-0,Hartlepool United FC
45,Sat Apr 28 2007,Notts County FC,0-1,Darlington FC
45,Sat Apr 28 2007,Mansfield Town FC,2-1,Barnet FC
45,Sat Apr 28 2007,Chester FC,1-1,Peterborough United FC
45,Sat Apr 28 2007,Bristol Rovers FC,1-0,Swindon Town FC
45,Sat Apr 28 2007,Boston United FC,1-1,Torquay United FC
45,Sat Apr 28 2007,Accrington Stanley FC,3-2,Macclesfield Town FC
46,Sat May 5 2007,Wrexham AFC,3-1,Boston United FC
46,Sat May 5 2007,Torquay United FC,0-0,Hereford FC (2014-)
46,Sat May 5 2007,Swindon Town FC,1-1,Walsall FC
46,Sat May 5 2007,Shrewsbury Town FC,2-2,Grimsby Town FC
46,Sat May 5 2007,Peterborough United FC,3-3,Rochdale AFC
46,Sat May 5 2007,Milton Keynes Dons FC,3-1,Accrington Stanley FC
46,Sat May 5 2007,Macclesfield Town FC,1-1,Notts County FC
46,Sat May 5 2007,Lincoln City FC,2-0,Chester FC
46,Sat May 5 2007,Hartlepool United FC,1-2,Bristol Rovers FC
46,Sat May 5 2007,Darlington FC,0-5,Stockport County FC
46,Sat May 5 2007,Bury FC,1-1,Mansfield Town FC
46,Sat May 5 2007,Barnet FC,2-1,Wycombe Wanderers FC
